cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.6025,0.5779,0.0191,0.013,105.7278,103.8948,66.6667,0.0,0.8864,0.0,2.4807,0.6312,9.3291,10.1884
1,0.015,0.6013,0.5789,0.0312,0.0026,109.3591,100.7755,0.0,0.0,0.802,0.0,2.5424,0.4725,3.5773,10.075
2,0.03,0.6017,0.5789,0.0265,0.0026,107.946,100.7799,66.6667,0.0,0.81,0.0,2.6802,0.3973,3.5313,9.9197
3,0.045,0.603,0.5768,0.0134,0.0247,104.026,107.3981,66.6667,0.0,0.8173,0.0,2.9361,0.3519,2.1972,9.6638
4,0.06,0.6059,0.5727,0.0,0.0665,100.0,119.9457,66.6667,66.6667,0.8239,0.2158,3.0081,0.4067,3.1793,9.6156
5,0.075,0.6074,0.5705,0.0,0.0894,100.0,126.8154,66.6667,66.6667,0.8298,0.411,3.069,0.4776,-0.1053,9.5842
6,0.09,0.6065,0.5719,0.0,0.0753,100.0,122.5869,0.0,133.3333,0.7509,0.8035,3.2055,0.4457,-2.097,9.4454
7,0.105,0.6047,0.5727,0.0,0.0671,100.0,120.1193,0.0,133.3333,0.6794,1.0,3.334,0.3666,-5.6529,9.297
8,0.12,0.6038,0.5726,0.0064,0.0674,101.9196,120.2141,0.0,0.0,0.6147,1.0,3.5082,0.2203,-5.5844,9.0819
9,0.135,0.6044,0.5706,0.0,0.0883,100.0,126.5021,66.6667,0.0,0.6406,0.9485,3.6723,0.2836,-1.8014,8.9517
10,0.15,0.6063,0.5678,0.0,0.1175,100.0,135.2618,66.6667,66.6667,0.664,1.0,3.7607,0.4003,2.2754,8.9133
11,0.165,0.6068,0.5672,0.0,0.1234,100.0,137.0298,0.0,66.6667,0.6008,1.0,4.0269,0.5478,1.1058,8.7268
12,0.18,0.605,0.5689,0.0,0.1061,100.0,131.8227,0.0,66.6667,0.5436,1.0,4.1677,0.4377,-2.6891,8.5535
13,0.195,0.603,0.5701,0.0135,0.0938,104.0613,128.1422,66.6667,133.3333,0.5762,1.0,4.296,0.3426,-4.2423,8.3979
14,0.21,0.6028,0.5681,0.0162,0.1143,104.8747,134.2866,66.6667,0.0,0.6058,1.0,4.512,0.2415,-1.5062,8.1595
15,0.225,0.6038,0.5654,0.0059,0.1418,101.7558,142.5284,0.0,133.3333,0.5481,1.0,4.5959,0.4044,4.8493,8.1493
