cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm,dark_l0,dark_l1,dark_l2,dark_l3,dark_r0,dark_r1,dark_r2,dark_r3,rate_l0,rate_l1,rate_l2,rate_l3,rate_r0,rate_r1,rate_r2,rate_r3
0,0.0,0.6039,0.5774,0.0007,0.2009,60.102,88.1288,33.908,38.5965,0.6966,0.7543,2.9486,-0.2311,-5.9814,10.6475,0.0,0.0,0.0,0.0029,0.5094,0.1783,0.1159,0.0,60.0,60.0,60.0,60.408,131.3187,84.9676,76.2289,60.0
1,0.015,0.5999,0.5805,0.0041,0.1669,60.5722,83.3643,29.3103,45.614,0.6876,0.7674,3.131,-0.2118,-4.93,10.681,0.0,0.0,0.0,0.0163,0.4209,0.1426,0.104,0.0,60.0,60.0,60.0,62.2887,118.93,79.9607,74.5665,60.0
2,0.03,0.5954,0.5833,0.0066,0.1363,60.918,79.0754,26.4368,42.6901,0.6739,0.7737,3.1756,-0.3689,-11.88,10.8443,0.0,0.0,0.0,0.0262,0.337,0.1103,0.0978,0.0,60.0,60.0,60.0,63.672,107.1774,75.4385,73.6857,60.0
3,0.045,0.5924,0.5862,0.0,0.1181,60.0,76.5401,30.4598,39.7661,0.6693,0.7741,3.3334,-0.5016,-10.8784,11.0179,0.0,0.0,0.0,0.0,0.2916,0.1027,0.0783,0.0,60.0,60.0,60.0,60.0,100.8249,74.371,70.9647,60.0
4,0.06,0.5899,0.5874,0.0,0.1035,60.0,74.4941,24.1379,44.4444,0.6528,0.7831,3.5272,-0.5206,-8.6197,11.0961,0.0,0.0,0.0,0.0,0.2457,0.0893,0.079,0.0,60.0,60.0,60.0,60.0,94.403,72.5077,71.0659,60.0
5,0.075,0.5895,0.5873,0.0,0.1053,60.0,74.7403,21.8391,47.3684,0.6334,0.7966,3.6202,-0.4047,-4.2033,11.0165,0.0,0.0,0.0,0.0,0.254,0.0917,0.0754,0.0,60.0,60.0,60.0,60.0,95.5621,72.837,70.5621,60.0
6,0.09,0.5888,0.5888,0.0,0.0977,60.0,73.6831,27.0115,35.6725,0.6259,0.7872,3.8445,-0.282,-4.8608,10.9772,0.0,0.0,0.0,0.0,0.255,0.0823,0.0537,0.0,60.0,60.0,60.0,60.0,95.6974,71.5153,67.5196,60.0
7,0.105,0.5859,0.592,0.0,0.0647,60.0,69.0614,36.7816,42.1053,0.6382,0.7906,3.9831,-0.3887,-7.8788,11.1261,0.0,0.0,0.0,0.0,0.1765,0.0538,0.0286,0.0,60.0,60.0,60.0,60.0,84.7145,67.5319,63.9993,60.0
8,0.12,0.5821,0.5949,0.0321,0.0399,64.4917,65.5888,27.5862,38.0117,0.6314,0.786,4.0591,-0.5001,-11.1255,11.2574,0.1283,0.0,0.0,0.0,0.1095,0.0488,0.0014,0.0,77.967,60.0,60.0,60.0,75.3304,66.8307,60.1941,60.0
9,0.135,0.5801,0.596,0.0544,0.0357,67.6183,65.0027,33.908,41.5205,0.6376,0.7884,4.2665,-0.6547,-8.8261,11.4772,0.2177,0.0,0.0,0.0,0.082,0.0609,0.0,0.0,90.4733,60.0,60.0,60.0,71.4821,68.5289,60.0,60.0
10,0.15,0.5805,0.596,0.0481,0.0329,66.7354,64.6098,32.1839,37.4269,0.6399,0.783,4.3833,-0.5304,-4.0368,11.4062,0.1924,0.0,0.0,0.0,0.0761,0.0556,0.0,0.0,86.9415,60.0,60.0,60.0,70.6498,67.7895,60.0,60.0
