cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5836,0.5653,0.0,0.0851,100.0,125.5253,0.0,0.0,0.0,0.0,3.039,-0.3659,-4.3734,9.3401
1,0.015,0.585,0.564,0.0,0.0987,100.0,129.6157,66.6667,66.6667,0.0843,0.2263,3.0706,-0.2811,-1.5306,9.3341
2,0.03,0.5866,0.5649,0.0,0.0893,100.0,126.7877,0.0,66.6667,0.0763,0.4311,3.2501,-0.1838,-2.2114,9.192
3,0.045,0.5865,0.5672,0.0,0.0643,100.0,119.2915,0.0,66.6667,0.0691,0.6163,3.3335,-0.247,-2.688,9.0933
4,0.06,0.5869,0.5683,0.0,0.0529,100.0,115.867,66.6667,66.6667,0.1468,0.784,3.4096,-0.3019,-3.1337,9.0042
5,0.075,0.5877,0.5674,0.0,0.0624,100.0,118.7158,0.0,0.0,0.1329,0.7094,3.4885,-0.3495,-1.4408,8.9147
6,0.09,0.5894,0.566,0.0,0.0778,100.0,123.3413,66.6667,66.6667,0.2046,0.8682,3.5311,-0.2489,2.807,8.9045
7,0.105,0.5913,0.5666,0.0,0.0708,100.0,121.2521,0.0,0.0,0.1851,0.7856,3.6492,-0.1684,3.8666,8.8178
8,0.12,0.5919,0.5666,0.0,0.071,100.0,121.2988,0.0,0.0,0.1675,0.7108,3.834,-0.0942,5.5405,8.6676
9,0.135,0.5909,0.5689,0.0,0.0474,100.0,114.218,0.0,0.0,0.1515,0.6432,3.8905,-0.139,4.4121,8.5994
10,0.15,0.591,0.5696,0.0,0.0393,100.0,111.785,66.6667,0.0,0.2215,0.582,3.9494,-0.1892,7.6419,8.5272
11,0.165,0.5937,0.5686,0.0,0.0502,100.0,115.0665,0.0,0.0,0.2004,0.5266,4.0064,-0.1382,9.0894,8.4905
12,0.18,0.5951,0.5675,0.0,0.0616,100.0,118.4937,0.0,0.0,0.1813,0.4765,4.0367,-0.0629,11.7881,8.4877
13,0.195,0.5959,0.5684,0.0,0.0519,100.0,115.5832,133.3333,0.0,0.3328,0.4311,4.1519,0.0501,12.8387,8.42
14,0.21,0.595,0.5698,0.0,0.0378,100.0,111.3346,0.0,0.0,0.3011,0.3901,4.2442,0.0381,12.2682,8.3297
15,0.225,0.5943,0.5708,0.0,0.0274,100.0,108.2123,66.6667,133.3333,0.3568,0.8056,4.3261,0.002,10.9109,8.2402
16,0.24,0.5943,0.5707,0.0,0.0284,100.0,108.5059,66.6667,66.6667,0.4072,0.9552,4.42,-0.0429,12.5555,8.1364
17,0.255,0.5958,0.569,0.0,0.0456,100.0,113.6801,66.6667,66.6667,0.4528,1.0,4.4706,0.0817,18.0315,8.1356
18,0.27,0.5977,0.5677,0.0,0.0592,100.0,117.7667,66.6667,133.3333,0.4941,1.0,4.5569,0.1972,19.3648,8.1007
19,0.285,0.5983,0.5672,0.0,0.0647,100.0,119.404,66.6667,133.3333,0.5314,1.0,4.7722,0.3751,19.9062,7.977
20,0.3,0.5963,0.5698,0.0,0.0372,100.0,111.1541,0.0,0.0,0.4808,1.0,4.8854,0.3208,17.5105,7.8515
21,0.315,0.5958,0.5712,0.0,0.0228,100.0,106.8324,0.0,0.0,0.4351,1.0,5.0138,0.3014,20.0374,7.727
22,0.33,0.5973,0.5694,0.0,0.0419,100.0,112.5817,66.6667,66.6667,0.478,1.0,5.1461,0.3645,22.6008,7.6352
23,0.345,0.5987,0.568,0.0,0.0568,100.0,117.0293,66.6667,66.6667,0.5169,1.0,5.1726,0.4983,27.6843,7.6714
24,0.36,0.5993,0.569,0.0,0.0465,100.0,113.9471,66.6667,0.0,0.552,1.0,5.3184,0.7217,27.5581,7.6482
25,0.375,0.5978,0.5712,0.0,0.0229,100.0,106.8797,0.0,66.6667,0.4995,1.0,5.5283,0.803,26.8378,7.5064
26,0.39,0.5953,0.5741,0.0,0.0,100.0,100.0,0.0,0.0,0.452,1.0,5.6521,0.7406,24.1162,7.3681
