cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5859,0.6073,0.0,0.0,60.0,60.0,25.8621,37.4269,0.5371,0.7362,3.0861,-0.3783,-4.0473,10.435
1,0.015,0.5862,0.6052,0.0,0.0082,60.0,61.1526,35.0575,32.7485,0.5553,0.7274,3.1669,-0.2599,0.3638,10.3261
2,0.03,0.5852,0.605,0.0,0.0104,60.0,61.4622,32.7586,35.0877,0.5672,0.7239,3.4158,-0.1234,-0.9623,10.2219
3,0.045,0.5823,0.6067,0.0,0.0,60.0,60.0,29.8851,38.0117,0.5723,0.7262,3.5455,-0.233,-4.1609,10.3491
4,0.06,0.5792,0.6079,0.0,0.0,60.0,60.0,33.3333,36.8421,0.5837,0.726,3.6425,-0.3402,-6.801,10.4699
5,0.075,0.5779,0.6069,0.0,0.0,60.0,60.0,29.8851,30.4094,0.5872,0.7139,3.8529,-0.4671,-4.8273,10.6298
6,0.09,0.5789,0.6049,0.0,0.0112,60.0,61.565,31.6092,36.2573,0.5938,0.7138,3.9449,-0.3396,0.002,10.521
7,0.105,0.5796,0.6039,0.0,0.0208,60.0,62.9061,29.3103,36.2573,0.5952,0.7137,4.1023,-0.256,0.8398,10.4692
8,0.12,0.579,0.6043,0.0,0.017,60.0,62.3769,27.0115,30.4094,0.5919,0.7027,4.3304,-0.1998,-0.1902,10.4626
9,0.135,0.5761,0.6063,0.0,0.0,60.0,60.0,37.3563,30.4094,0.6094,0.6928,4.4118,-0.3014,-3.7643,10.58
10,0.15,0.575,0.6071,0.0,0.0,60.0,60.0,33.3333,33.3333,0.6173,0.6893,4.5505,-0.4161,-3.485,10.7238
11,0.165,0.5764,0.6069,0.0,0.0,60.0,60.0,30.4598,33.3333,0.6188,0.6861,4.7246,-0.3972,-1.1994,10.7482
12,0.18,0.5782,0.6046,0.0,0.0145,60.0,62.0232,28.1609,35.6725,0.6155,0.6875,4.8148,-0.3081,2.358,10.6855
13,0.195,0.5788,0.604,0.0,0.0201,60.0,62.8171,24.1379,32.1637,0.6047,0.6823,4.9982,-0.1747,1.7744,10.6072
14,0.21,0.5776,0.6056,0.0,0.0039,60.0,60.5439,28.1609,39.7661,0.6028,0.6918,5.1465,-0.25,-0.9632,10.7221
15,0.225,0.5751,0.6072,0.0,0.0,60.0,60.0,29.3103,36.2573,0.6033,0.6939,5.2336,-0.3446,-4.1058,10.8382
16,0.24,0.5742,0.6073,0.0007,0.0,60.098,60.0,34.4828,31.5789,0.6141,0.6869,5.4325,-0.473,-2.5663,11.0211
17,0.255,0.5754,0.6056,0.0,0.0042,60.0,60.5857,32.7586,34.5029,0.6204,0.6862,5.5299,-0.3534,1.7612,10.9386
18,0.27,0.5767,0.6043,0.0,0.0175,60.0,62.4548,33.3333,32.7485,0.6272,0.6822,5.6624,-0.2718,3.5668,10.9052
19,0.285,0.5763,0.604,0.0,0.0203,60.0,62.8485,28.7356,30.9942,0.6243,0.6753,5.8853,-0.1763,2.3796,10.8928
20,0.3,0.5739,0.6055,0.003,0.0051,60.4151,60.713,33.908,30.4094,0.6319,0.6679,5.9705,-0.2838,-1.5676,11.0237
21,0.315,0.5728,0.6062,0.0153,0.0,62.1411,60.0,31.6092,29.2398,0.6343,0.6591,6.1165,-0.3731,-1.5172,11.16
22,0.33,0.5736,0.6055,0.0068,0.0055,60.9575,60.7736,32.1839,35.6725,0.6375,0.6631,6.3071,-0.3904,0.1226,11.2477
23,0.345,0.5756,0.6032,0.0,0.0283,60.0,63.9656,36.7816,30.4094,0.6495,0.657,6.392,-0.2951,3.783,11.1928
24,0.36,0.5765,0.6025,0.0,0.0346,60.0,64.8469,35.6322,43.2749,0.6581,0.6755,6.5526,-0.1694,3.2144,11.1419
25,0.375,0.5759,0.6041,0.0,0.0192,60.0,62.685,36.2069,32.7485,0.6671,0.6725,6.7214,-0.2184,0.8597,11.2564
