cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5549,0.6167,0.1414,0.0,79.7972,60.0,43.6782,37.4269,0.8867,0.7407,2.6274,-0.5336,-16.2567,10.8563
1,0.015,0.5563,0.6159,0.1265,0.0,77.7158,60.0,40.8046,36.8421,0.8811,0.7396,2.8384,-0.7448,-14.7532,11.1134
2,0.03,0.5601,0.6133,0.0859,0.0,72.0296,60.0,37.3563,36.2573,0.8694,0.7375,3.0056,-0.6539,-10.4342,11.0697
3,0.045,0.5637,0.6102,0.0476,0.0,66.6599,60.0,35.0575,34.5029,0.8544,0.7323,3.1461,-0.5661,-7.1614,11.0245
4,0.06,0.5649,0.6087,0.0353,0.0,64.9443,60.0,33.3333,35.6725,0.8375,0.7297,3.4283,-0.4853,-9.063,11.0315
5,0.075,0.5638,0.6093,0.0467,0.0,66.5437,60.0,33.3333,35.0877,0.8222,0.7264,3.4972,-0.6579,-14.7109,11.217
6,0.09,0.5636,0.6095,0.0493,0.0,66.8991,60.0,33.908,29.8246,0.8095,0.7134,3.6447,-0.7967,-15.677,11.3953
7,0.105,0.5646,0.6077,0.0382,0.0,65.3469,60.0,35.6322,33.9181,0.8013,0.7094,3.877,-0.9206,-14.2922,11.5884
8,0.12,0.5679,0.6046,0.0037,0.0241,60.5247,63.3757,29.3103,28.0702,0.7816,0.6948,3.9942,-0.8201,-10.0072,11.5338
9,0.135,0.5697,0.6034,0.0,0.0353,60.0,64.9379,30.4598,42.6901,0.7661,0.709,4.1954,-0.7325,-10.3294,11.5234
10,0.15,0.57,0.6046,0.0,0.0236,60.0,63.3026,29.8851,31.5789,0.7509,0.701,4.3833,-0.8043,-12.8426,11.6596
11,0.165,0.5677,0.6062,0.0058,0.0082,60.811,61.1543,34.4828,35.0877,0.7461,0.7004,4.4475,-0.9278,-16.8214,11.7982
12,0.18,0.5672,0.6065,0.0112,0.0054,61.5715,60.7608,37.3563,32.7485,0.7473,0.6954,4.612,-1.1232,-16.157,12.0414
13,0.195,0.5695,0.6052,0.0,0.0178,60.0,62.4874,31.6092,30.9942,0.7372,0.6876,4.788,-1.0753,-12.9184,12.066
14,0.21,0.572,0.603,0.0,0.0395,60.0,65.5337,32.1839,40.3509,0.7292,0.6982,4.9035,-0.9907,-9.1395,12.0349
15,0.225,0.5728,0.6023,0.0,0.0462,60.0,66.4721,29.3103,35.6725,0.7165,0.6989,5.1648,-0.9,-10.5638,12.0617
16,0.24,0.5711,0.6039,0.0,0.0304,60.0,64.25,35.0575,32.7485,0.716,0.6941,5.2413,-1.0526,-15.1789,12.2324
17,0.255,0.5702,0.6051,0.0,0.019,60.0,62.6637,28.7356,33.3333,0.7034,0.6908,5.3514,-1.1715,-17.0868,12.3871
18,0.27,0.5712,0.6044,0.0,0.0263,60.0,63.6851,35.0575,38.5965,0.7042,0.6977,5.5612,-1.3259,-15.4235,12.6175
19,0.285,0.5739,0.6022,0.0,0.0475,60.0,66.6526,32.7586,36.2573,0.7004,0.6996,5.6746,-1.227,-11.1258,12.5796
20,0.3,0.575,0.6013,0.0,0.0562,60.0,67.8634,35.6322,38.0117,0.7026,0.7046,5.8576,-1.1634,-10.7114,12.6069
21,0.315,0.5743,0.6024,0.0,0.046,60.0,66.4456,28.1609,33.3333,0.6902,0.7003,6.0689,-1.1918,-12.551,12.7314
22,0.33,0.5724,0.6044,0.0,0.0261,60.0,63.6566,34.4828,38.5965,0.6911,0.7064,6.1307,-1.3105,-16.2366,12.8652
23,0.345,0.573,0.6051,0.0,0.0194,60.0,62.7185,32.1839,36.2573,0.6875,0.7074,6.2681,-1.4788,-15.6918,13.0787
24,0.36,0.5759,0.6046,0.0,0.0243,60.0,63.4034,33.3333,26.3158,0.6865,0.6897,6.4491,-1.4615,-12.9571,13.1513
25,0.375,0.5778,0.6024,0.0,0.0452,60.0,66.3246,31.6092,43.2749,0.6822,0.7055,6.5608,-1.3838,-9.1853,13.139
26,0.39,0.5778,0.6017,0.0,0.0525,60.0,67.3476,26.4368,44.4444,0.6684,0.7221,6.7934,-1.2821,-9.901,13.1695
27,0.405,0.5763,0.6035,0.0,0.0346,60.0,64.8437,27.5862,39.7661,0.6581,0.7283,6.8999,-1.4133,-13.6904,13.3369
28,0.42,0.5756,0.6049,0.0,0.0209,60.0,62.9255,27.0115,39.1813,0.6476,0.7328,6.9879,-1.5293,-16.4015,13.4817
29,0.435,0.5772,0.6043,0.0,0.0265,60.0,63.7062,32.1839,23.3918,0.6482,0.7071,7.1839,-1.6945,-14.5556,13.7248
30,0.45,0.5801,0.6025,0.0,0.0448,60.0,66.2733,35.0575,35.0877,0.6542,0.7059,7.298,-1.5893,-9.9663,13.6957
31,0.465,0.5808,0.6016,0.0,0.0534,60.0,67.4691,32.7586,35.0877,0.6552,0.7048,7.4673,-1.5313,-8.7727,13.7379
32,0.48,0.58,0.6021,0.0,0.0485,60.0,66.7859,30.4598,38.5965,0.6517,0.7104,7.6997,-1.5144,-10.121,13.8516
33,0.495,0.5786,0.6041,0.0,0.0284,60.0,63.9776,35.6322,35.0877,0.6585,0.7089,7.763,-1.6342,-13.9149,13.9863
34,0.51,0.5799,0.605,0.0,0.0203,60.0,62.8442,33.3333,30.4094,0.6603,0.6987,7.8961,-1.7733,-13.3431,14.176
