cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5595,0.6167,0.1391,0.0,79.476,60.0,43.1034,37.4269,0.875,0.7407,2.6274,-0.5332,-16.2366,10.5519
1,0.015,0.561,0.6158,0.1232,0.0,77.2528,60.0,40.8046,38.0117,0.8706,0.7418,2.8373,-0.7441,-14.7268,10.7767
2,0.03,0.5648,0.6133,0.0833,0.0,71.662,60.0,38.5057,34.5029,0.8621,0.7361,3.0034,-0.6526,-10.4146,10.6998
3,0.045,0.5683,0.6103,0.0469,0.0,66.5715,60.0,37.931,35.0877,0.8533,0.7322,3.1439,-0.5651,-7.1527,10.6268
4,0.06,0.5692,0.6088,0.0368,0.0,65.1484,60.0,32.1839,30.4094,0.8343,0.7198,3.4252,-0.4843,-9.0294,10.5808
5,0.075,0.5681,0.6093,0.049,0.0,66.8573,60.0,36.2069,37.4269,0.8249,0.7217,3.4941,-0.6563,-14.6624,10.7605
6,0.09,0.5679,0.6095,0.0509,0.0,67.1241,60.0,37.3563,30.4094,0.8185,0.7103,3.6425,-0.7944,-15.7009,10.9186
7,0.105,0.5689,0.6078,0.0402,0.0,65.6244,60.0,32.7586,25.731,0.8039,0.6912,3.8741,-0.919,-14.3238,11.0786
8,0.12,0.5721,0.6047,0.0068,0.0231,60.9481,63.233,30.4598,28.655,0.7863,0.6794,3.9908,-0.8192,-10.0909,11.0009
9,0.135,0.5738,0.6035,0.0,0.0344,60.0,64.8117,34.4828,43.2749,0.7781,0.6962,4.1909,-0.734,-10.5231,10.9553
10,0.15,0.574,0.6047,0.0,0.0228,60.0,63.1901,27.5862,38.0117,0.7573,0.7016,4.376,-0.8076,-13.028,11.0657
11,0.165,0.5718,0.6062,0.0099,0.0081,61.3861,61.1401,39.0805,31.5789,0.7607,0.6943,4.44,-0.9318,-17.0693,11.2008
12,0.18,0.5713,0.6065,0.0156,0.0056,62.1826,60.7821,32.1839,35.6725,0.7505,0.6954,4.6058,-1.1283,-16.3754,11.4293
13,0.195,0.5735,0.6052,0.0,0.0184,60.0,62.5817,33.908,32.1637,0.7446,0.6898,4.783,-1.0822,-13.1761,11.4263
14,0.21,0.5758,0.6029,0.0,0.0407,60.0,65.6923,31.6092,44.4444,0.7348,0.7078,4.8987,-0.9971,-9.4018,11.3727
15,0.225,0.5765,0.6022,0.0,0.0474,60.0,66.631,26.4368,32.7485,0.716,0.7021,5.1607,-0.9076,-10.8796,11.3563
16,0.24,0.5747,0.6038,0.0,0.0314,60.0,64.3942,33.3333,31.5789,0.7122,0.6948,5.2352,-1.0616,-15.5121,11.525
17,0.255,0.5733,0.605,0.0,0.02,60.0,62.8005,27.0115,30.4094,0.6966,0.6859,5.3472,-1.1807,-17.4039,11.671
18,0.27,0.573,0.6043,0.0,0.027,60.0,63.7758,33.3333,39.7661,0.6947,0.6956,5.5548,-1.3352,-15.7539,11.8795
19,0.285,0.5751,0.6021,0.0,0.0485,60.0,66.7872,35.0575,40.3509,0.6963,0.7054,5.6681,-1.2363,-11.4394,11.8199
20,0.3,0.5764,0.6013,0.0,0.0565,60.0,67.9074,32.7586,44.4444,0.6934,0.7219,5.8507,-1.1737,-10.9983,11.8186
21,0.315,0.5758,0.6024,0.0,0.0461,60.0,66.4502,32.1839,34.5029,0.6895,0.7182,6.0645,-1.203,-12.7896,11.9175
22,0.33,0.573,0.6044,0.0,0.0257,60.0,63.5982,29.3103,33.3333,0.6806,0.7126,6.1258,-1.3222,-16.4552,12.0505
23,0.345,0.5718,0.6051,0.0094,0.0188,61.3209,62.6324,32.7586,37.4269,0.6791,0.7153,6.2609,-1.4905,-15.9359,12.2551
24,0.36,0.5735,0.6046,0.0,0.0239,60.0,63.3396,31.6092,36.2573,0.6755,0.7155,6.4408,-1.4725,-13.0984,12.3019
25,0.375,0.5753,0.6026,0.0,0.0441,60.0,66.1777,28.7356,40.3509,0.6667,0.7234,6.5522,-1.3944,-9.3286,12.2701
26,0.39,0.5758,0.6019,0.0,0.0508,60.0,67.1132,27.5862,42.1053,0.6566,0.7339,6.7887,-1.2964,-10.138,12.2695
27,0.405,0.574,0.6037,0.0,0.0325,60.0,64.5495,26.4368,49.1228,0.6452,0.7565,6.8969,-1.4269,-13.8185,12.4319
28,0.42,0.5716,0.6052,0.0123,0.0183,61.7282,62.5573,30.4598,35.0877,0.6426,0.7506,6.9861,-1.5446,-16.4463,12.5753
29,0.435,0.5708,0.6045,0.02,0.0244,62.795,63.4194,33.908,27.4854,0.647,0.7309,7.182,-1.7098,-14.4388,12.8052
30,0.45,0.5722,0.6027,0.006,0.0427,60.8362,65.9738,37.931,30.4094,0.6587,0.7187,7.2967,-1.6009,-9.7594,12.7529
31,0.465,0.5736,0.6019,0.0,0.0504,60.0,67.0533,31.0345,27.4854,0.656,0.702,7.4693,-1.544,-8.6243,12.7741
32,0.48,0.5734,0.6025,0.0,0.045,60.0,66.3052,32.1839,39.7661,0.6557,0.7101,7.7044,-1.5268,-9.9222,12.8611
33,0.495,0.571,0.6045,0.0187,0.0247,62.6135,63.4545,33.908,39.7661,0.6588,0.7174,7.7686,-1.6473,-13.7191,12.9975
34,0.51,0.5705,0.6053,0.0239,0.0166,63.3521,62.3284,28.7356,24.5614,0.6516,0.6954,7.9013,-1.7877,-13.2345,13.1824
35,0.525,0.5725,0.6051,0.0027,0.0188,60.3726,62.6383,33.3333,39.7661,0.654,0.7041,8.0859,-1.8013,-10.9292,13.2781
36,0.54,0.575,0.603,0.0,0.0395,60.0,65.5258,27.5862,40.9357,0.6451,0.7142,8.193,-1.7228,-7.2304,13.2581
37,0.555,0.5763,0.6027,0.0,0.0432,60.0,66.0424,31.0345,27.4854,0.6436,0.698,8.3984,-1.6133,-7.6413,13.2593
38,0.57,0.5756,0.6046,0.0,0.0238,60.0,63.3373,29.3103,39.1813,0.639,0.7054,8.5355,-1.717,-10.6322,13.4165
39,0.585,0.5736,0.6064,0.0,0.0061,60.0,60.8605,32.1839,37.4269,0.6404,0.7087,8.607,-1.8297,-13.9067,13.5497
