cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.6106,0.6073,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,3.039,-0.3659,-4.3734,705.2207
1,0.015,0.6103,0.6057,0.0,0.0042,100.0,101.2497,66.6667,0.0,0.0843,0.0,3.0684,-0.2883,-1.922,705.1449
2,0.03,0.6086,0.6058,0.0,0.0034,100.0,101.0336,66.6667,0.0,0.1607,0.0,3.221,-0.1977,-2.9167,704.9731
3,0.045,0.6056,0.6074,0.0,0.0,100.0,100.0,133.3333,66.6667,0.3141,0.2263,3.2579,-0.2749,-4.1554,705.0019
4,0.06,0.6036,0.608,0.0,0.0,100.0,100.0,66.6667,133.3333,0.3685,0.6574,3.3429,-0.3249,-5.1254,704.9775
5,0.075,0.6025,0.6076,0.0,0.0,100.0,100.0,0.0,0.0,0.3335,0.5948,3.4407,-0.3829,-4.6931,704.9498
6,0.09,0.6026,0.606,0.0,0.0007,100.0,100.2138,133.3333,0.0,0.4704,0.5382,3.507,-0.3185,-1.6917,704.8574
7,0.105,0.6029,0.6051,0.0,0.0105,100.0,103.1495,0.0,0.0,0.4257,0.487,3.6033,-0.265,-1.2278,704.7515
8,0.12,0.6022,0.605,0.0,0.0114,100.0,103.424,66.6667,66.6667,0.4695,0.6669,3.761,-0.2324,-1.6728,704.6174
9,0.135,0.6003,0.6061,0.0,0.0003,100.0,100.0754,0.0,0.0,0.4248,0.6035,3.8281,-0.3017,-4.1168,704.6192
10,0.15,0.5995,0.6066,0.0,0.0,100.0,100.0,66.6667,0.0,0.4687,0.5461,3.9237,-0.3715,-2.9242,704.6015
11,0.165,0.6005,0.6058,0.0,0.0027,100.0,100.8165,66.6667,0.0,0.5085,0.4941,4.0457,-0.3596,-1.9525,704.5073
12,0.18,0.6016,0.6044,0.0,0.0171,100.0,105.1405,0.0,0.0,0.4601,0.4471,4.1144,-0.2897,0.8142,704.4092
13,0.195,0.602,0.6041,0.0,0.0202,100.0,106.0555,66.6667,0.0,0.5007,0.4045,4.2418,-0.1982,0.4294,704.2545
14,0.21,0.6011,0.6052,0.0,0.009,100.0,102.7001,66.6667,0.0,0.5374,0.366,4.3286,-0.2623,-1.3374,704.2389
15,0.225,0.6003,0.6059,0.0,0.0023,100.0,100.6786,66.6667,0.0,0.5706,0.3312,4.3857,-0.3309,-3.6911,704.2476
16,0.24,0.6006,0.6057,0.0,0.0039,100.0,101.1746,66.6667,66.6667,0.6006,0.526,4.5465,-0.4237,-2.945,704.2004
