cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm,dark_l0,dark_l1,dark_l2,dark_l3,dark_r0,dark_r1,dark_r2,dark_r3,rate_l0,rate_l1,rate_l2,rate_l3,rate_r0,rate_r1,rate_r2,rate_r3
57,0.855,0.382,0.599,0.1225,0.0,69.8845,49.0521,35.0575,29.8246,0.7817,0.4787,10.9778,-0.1553,-21.8953,2.3667,0.3467,0.1347,0.0088,0.0,0.0,0.0,0.0,0.0,107.9957,71.9457,50.5446,49.0521,49.0521,49.0521,49.0521,49.0521
58,0.87,0.4006,0.5997,0.1138,0.0,69.3542,50.0161,39.6552,27.4854,0.7848,0.4854,11.1251,-0.3404,-21.3689,2.5968,0.3459,0.1088,0.0004,0.0,0.0,0.0,0.0,0.0,108.8215,68.5037,50.0756,50.0161,50.0161,50.0161,50.0161,50.0161
59,0.885,0.4193,0.5985,0.1045,0.0,68.6477,50.8897,36.2069,28.0702,0.7809,0.4925,11.2977,-0.3561,-19.8487,2.6898,0.333,0.0848,0.0,0.0,0.0,0.0,0.0,0.0,107.5061,65.3053,50.8897,50.8897,50.8897,50.8897,50.8897,50.8897
60,0.9,0.4368,0.5966,0.0958,0.0,67.9582,51.6686,28.1609,32.7485,0.7616,0.5078,11.4028,-0.2874,-17.086,2.6833,0.3179,0.0653,0.0,0.0,0.0,0.0,0.0,0.0,105.7188,62.7769,51.6686,51.6686,51.6686,51.6686,51.6686,51.6686
61,0.915,0.4516,0.5963,0.0887,0.0,67.467,52.394,35.0575,23.9766,0.7577,0.505,11.591,-0.2323,-18.8771,2.7413,0.3035,0.0512,0.0,0.0,0.0,0.0,0.0,0.0,103.9832,61.0968,52.394,52.394,52.394,52.394,52.394,52.394
62,0.93,0.4675,0.5981,0.0802,0.0,66.9096,53.2817,38.5057,29.2398,0.7608,0.5124,11.6283,-0.3874,-24.1592,2.8898,0.2785,0.0421,0.0,0.0,0.0,0.0,0.0,0.0,100.6297,60.4452,53.2817,53.2817,53.2817,53.2817,53.2817,53.2817
63,0.945,0.4835,0.5996,0.072,0.0,66.3977,54.154,42.5287,33.3333,0.7715,0.527,11.7024,-0.5045,-25.4951,3.0283,0.2527,0.0354,0.0,0.0,0.0,0.0,0.0,0.0,97.1119,60.1709,54.154,54.154,54.154,54.154,54.154,54.154
64,0.96,0.4991,0.5996,0.0623,0.0,65.5298,54.9337,40.8046,33.3333,0.7779,0.5401,11.8926,-0.6962,-25.1189,3.2941,0.2216,0.0277,0.0,0.0,0.0,0.0,0.0,0.0,92.6026,59.6491,54.9337,54.9337,54.9337,54.9337,54.9337,54.9337
65,0.975,0.5151,0.5977,0.0514,0.0,64.3741,55.6363,31.6092,26.3158,0.7656,0.5387,12.0104,-0.6421,-21.9562,3.32,0.1858,0.0198,0.0,0.0,0.0,0.0,0.0,0.0,87.2289,58.9949,55.6363,55.6363,55.6363,55.6363,55.6363,55.6363
66,0.99,0.5277,0.597,0.044,0.0,63.7173,56.2372,34.4828,30.9942,0.7602,0.5462,12.157,-0.6202,-22.6882,3.3939,0.161,0.015,0.0,0.0,0.0,0.0,0.0,0.0,83.6137,58.7811,56.2372,56.2372,56.2372,56.2372,56.2372,56.2372
67,1.005,0.5378,0.5985,0.0381,0.0,63.2924,56.8146,35.0575,31.5789,0.7564,0.5542,12.3159,-0.6772,-24.5149,3.5399,0.1396,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,80.5532,58.987,56.8146,56.8146,56.8146,56.8146,56.8146,56.8146
68,1.02,0.5456,0.6002,0.0338,0.0,63.0454,57.2933,37.3563,31.5789,0.7574,0.5614,12.3472,-0.7991,-28.7951,3.653,0.1235,0.0119,0.0,0.0,0.0,0.0,0.0,0.0,78.2801,59.3148,57.2933,57.2933,57.2933,57.2933,57.2933,57.2933
69,1.035,0.5538,0.6013,0.0302,0.0,62.8823,57.755,30.4598,23.3918,0.7448,0.5524,12.4532,-0.9845,-28.2455,3.8633,0.1104,0.0102,0.0,0.0,0.0,0.0,0.0,0.0,76.5222,59.4971,57.755,57.755,57.755,57.755,57.755,57.755
70,1.05,0.5627,0.6005,0.0244,0.0,62.3,58.16,35.0575,29.2398,0.7425,0.5554,12.6336,-1.042,-26.438,4.0237,0.0911,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,73.6511,59.229,58.16,58.16,58.16,58.16,58.16,58.16
71,1.065,0.571,0.5983,0.0188,0.0,61.6554,58.4648,35.0575,26.9006,0.7403,0.5536,12.7508,-0.9918,-23.6063,4.0642,0.072,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,70.6968,58.9953,58.4648,58.4648,58.4648,58.4648,58.4648,58.4648
72,1.08,0.5766,0.5978,0.0153,0.0,61.3326,58.7238,33.3333,33.3333,0.735,0.5642,12.9437,-0.9387,-24.2329,4.1595,0.0587,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,68.7089,59.1739,58.7238,58.7238,58.7238,58.7238,58.7238,58.7238
73,1.095,0.5799,0.5998,0.0138,0.0,61.3235,58.9851,35.6322,30.4094,0.7347,0.5682,12.9916,-1.0926,-28.777,4.3028,0.0517,0.0033,0.0,0.0,0.0,0.0,0.0,0.0,67.777,59.5468,58.9851,58.9851,58.9851,58.9851,58.9851,58.9851
74,1.11,0.582,0.6013,0.0134,0.0,61.4443,59.165,34.4828,36.8421,0.7322,0.5841,13.0385,-1.2149,-31.3886,4.4236,0.0499,0.0037,0.0,0.0,0.0,0.0,0.0,0.0,67.651,59.7961,59.165,59.165,59.165,59.165,59.165,59.165
75,1.125,0.5848,0.6015,0.0116,0.0,61.2895,59.3175,37.931,30.9942,0.7367,0.5874,13.1948,-1.4352,-30.6875,4.6912,0.0445,0.0019,0.0,0.0,0.0,0.0,0.0,0.0,66.8848,59.6384,59.3175,59.3175,59.3175,59.3175,59.3175,59.3175
76,1.14,0.5893,0.5999,0.008,0.0,60.8239,59.4608,35.6322,32.7485,0.7362,0.5936,13.331,-1.393,-26.777,4.7548,0.0321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.9134,59.4608,59.4608,59.4608,59.4608,59.4608,59.4608,59.4608
77,1.155,0.5927,0.5988,0.0062,0.0012,60.6296,59.782,36.2069,32.7485,0.7369,0.5993,13.4816,-1.3805,-26.0399,4.8528,0.0248,0.0,0.0,0.0,0.0048,0.0,0.0,0.0,63.788,59.5768,59.5768,59.5768,60.3975,59.5768,59.5768,59.5768
78,1.17,0.5934,0.5996,0.0054,0.001,60.5615,59.8118,36.7816,29.8246,0.7387,0.5989,13.6779,-1.4174,-27.5083,5.0205,0.0215,0.0,0.0,0.0,0.0039,0.0,0.0,0.0,63.3045,59.6471,59.6471,59.6471,60.3059,59.6471,59.6471,59.6471
79,1.185,0.593,0.6014,0.0055,0.0,60.6606,59.7185,36.2069,37.4269,0.7392,0.613,13.6982,-1.5528,-32.0338,5.1283,0.0221,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,63.47,59.7185,59.7354,59.7185,59.7185,59.7185,59.7185,59.7185
80,1.2,0.5939,0.6026,0.006,0.0,60.8405,59.8261,30.4598,30.9942,0.7284,0.6135,13.7917,-1.7252,-31.8739,5.3155,0.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.8836,59.8261,59.8261,59.8261,59.8261,59.8261,59.8261,59.8261
81,1.215,0.5964,0.6024,0.0047,0.0001,60.7351,59.9616,30.4598,33.9181,0.7186,0.6195,13.9677,-1.8263,-30.1207,5.5121,0.0187,0.0,0.0,0.0,0.0005,0.0,0.0,0.0,63.1188,59.9405,59.9405,59.9405,60.0251,59.9405,59.9405,59.9405
82,1.23,0.5995,0.6002,0.0026,0.0017,60.4161,60.2676,33.3333,34.5029,0.7153,0.626,14.0905,-1.7858,-26.9278,5.5736,0.0102,0.0,0.0,0.0,0.0067,0.0,0.0,0.0,61.7202,59.9814,59.9814,59.9814,61.1262,59.9814,59.9814,59.9814
83,1.245,0.6007,0.5997,0.0015,0.0025,60.2842,60.4423,33.908,26.9006,0.7135,0.6175,14.2874,-1.7423,-27.1102,5.691,0.0062,0.0,0.0,0.0,0.0099,0.0,0.0,0.0,61.0713,60.0218,60.0218,60.0218,61.704,60.0218,60.0218,60.0218
84,1.26,0.6004,0.6018,0.0018,0.0014,60.4118,60.3399,29.8851,26.9006,0.7041,0.6098,14.3648,-1.8916,-30.7547,5.8477,0.0072,0.0,0.0,0.0,0.0055,0.0,0.0,0.0,61.3284,60.1062,60.1062,60.1062,61.041,60.1062,60.1062,60.1062
85,1.275,0.5991,0.6032,0.0031,0.0006,60.6447,60.2128,34.4828,33.3333,0.7044,0.6151,14.3914,-2.0146,-34.1518,5.9499,0.0118,0.0007,0.0,0.0,0.0023,0.0,0.0,0.0,62.1168,60.2357,60.113,60.113,60.5122,60.113,60.113,60.113
86,1.29,0.5991,0.6035,0.0032,0.0002,60.6783,60.1663,33.908,38.0117,0.7037,0.6287,14.5188,-2.2465,-33.3089,6.201,0.0128,0.0,0.0,0.0,0.0008,0.0,0.0,0.0,62.3136,60.1332,60.1332,60.1332,60.2655,60.1332,60.1332,60.1332
87,1.305,0.6013,0.6018,0.0015,0.0008,60.4079,60.2877,27.5862,34.5029,0.6906,0.6344,14.6682,-2.2115,-29.1669,6.2872,0.0055,0.0,0.0005,0.0,0.003,0.0,0.0003,0.0,61.0935,60.1509,60.2364,60.1509,60.6541,60.1509,60.1951,60.1509
88,1.32,0.6027,0.6004,0.0006,0.0022,60.2642,60.5293,31.0345,40.9357,0.6856,0.6517,14.8129,-2.1965,-27.3307,6.3855,0.0022,0.0,0.0003,0.0,0.0079,0.0,0.0009,0.0,60.5322,60.1557,60.2133,60.1557,61.4933,60.1557,60.3127,60.1557
89,1.335,0.6022,0.6003,0.0006,0.0021,60.2273,60.4848,27.0115,38.5965,0.6731,0.663,15.0429,-2.2183,-28.3309,6.5746,0.001,0.0,0.0014,0.0,0.0071,0.0,0.0014,0.0,60.2948,60.1229,60.3684,60.1229,61.3362,60.1229,60.3573,60.1229
90,1.35,0.6001,0.602,0.0016,0.0003,60.3825,60.1617,26.4368,30.4094,0.6607,0.6576,15.0608,-2.3631,-32.914,6.682,0.004,0.0,0.0023,0.0003,0.0002,0.0,0.0012,0.0,60.7788,60.1031,60.4998,60.1485,60.1293,60.1031,60.3111,60.1031
