cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5545,0.575,0.16,0.0,148.0051,100.0,66.6667,0.0,0.9466,0.0,2.5621,-0.5349,-16.5906,9.7545
1,0.015,0.555,0.5733,0.1549,0.0,146.4771,100.0,66.6667,0.0,0.9466,0.0,2.7822,-0.7372,-15.6596,9.4915
2,0.03,0.557,0.5698,0.1329,0.0275,139.8718,108.2584,133.3333,0.0,1.0,0.0,2.938,-0.7086,-14.6715,9.3472
3,0.045,0.5584,0.5656,0.1182,0.071,135.4523,121.3097,66.6667,0.0,1.0,0.0,3.0275,-0.6519,-13.7959,9.2746
4,0.06,0.557,0.563,0.1329,0.0984,139.8822,129.5188,66.6667,133.3333,1.0,0.4316,3.176,-0.6163,-16.8335,9.1403
5,0.075,0.5556,0.5619,0.1483,0.11,144.4977,133.0035,66.6667,0.0,1.0,0.3905,3.1951,-0.7867,-23.5764,9.0788
6,0.09,0.5563,0.5645,0.1406,0.0829,142.1823,124.8717,66.6667,133.3333,1.0,0.7849,3.3235,-0.9438,-25.0403,8.9168
7,0.105,0.5571,0.5672,0.1328,0.0547,139.842,116.4182,66.6667,0.0,1.0,0.7102,3.5498,-1.1394,-25.3813,8.6526
8,0.12,0.5608,0.5683,0.0938,0.0428,128.1447,112.8431,66.6667,0.0,0.996,0.6426,3.6695,-1.0707,-22.4441,8.551
9,0.135,0.5616,0.5684,0.0853,0.0425,125.5873,112.7408,66.6667,0.0,0.9913,0.5815,3.838,-1.0382,-24.6535,8.3945
10,0.15,0.5597,0.5707,0.105,0.0175,131.5106,105.2434,66.6667,0.0,0.9871,0.5261,3.9537,-1.1582,-28.1637,8.2544
11,0.165,0.5579,0.5751,0.1242,0.0,137.2647,100.0,66.6667,0.0,0.9832,0.4761,3.9615,-1.2968,-32.8151,8.217
12,0.18,0.5591,0.579,0.1111,0.0,133.3228,100.0,66.6667,0.0,0.9797,0.4307,4.1082,-1.5545,-32.4448,8.0231
13,0.195,0.5618,0.5803,0.0829,0.0,124.8833,100.0,66.6667,0.0,0.9766,0.3898,4.2977,-1.6032,-31.1501,7.8279
14,0.21,0.5641,0.5806,0.0591,0.0,117.7199,100.0,66.6667,0.0,0.9737,0.3527,4.421,-1.5527,-28.5339,7.716
15,0.225,0.5626,0.5823,0.0742,0.0,122.2722,100.0,66.6667,66.6667,0.9712,0.5349,4.624,-1.5361,-31.0192,7.5199
16,0.24,0.5598,0.5859,0.1037,0.0,131.1125,100.0,66.6667,0.0,0.9688,0.484,4.6088,-1.7224,-37.9794,7.5008
17,0.255,0.5592,0.5891,0.1105,0.0,133.1405,100.0,133.3333,0.0,1.0,0.4379,4.6563,-1.8749,-39.1854,7.4293
18,0.27,0.5595,0.5907,0.1073,0.0,132.1849,100.0,66.6667,0.0,1.0,0.3963,4.8366,-2.1545,-39.6941,7.2131
19,0.285,0.5627,0.5892,0.0734,0.0,122.0217,100.0,66.6667,0.0,1.0,0.3585,4.9655,-2.1468,-37.5625,7.086
20,0.3,0.5638,0.5892,0.0614,0.0,118.4177,100.0,66.6667,0.0,1.0,0.3244,5.1065,-2.1485,-39.5828,6.9459
21,0.315,0.5606,0.592,0.095,0.0,128.515,100.0,66.6667,0.0,1.0,0.2935,5.1815,-2.2499,-42.5646,6.8597
22,0.33,0.5587,0.5941,0.1154,0.0,134.6116,100.0,66.6667,0.0,1.0,0.2656,5.1389,-2.3741,-47.5746,6.8896
