cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5923,0.5354,0.0,0.1678,60.0,83.4875,32.1839,46.1988,0.6548,0.9032,3.125,0.5742,9.5211,6.8989
1,0.015,0.592,0.5378,0.0,0.1421,60.0,79.8937,32.1839,46.1988,0.6548,0.9032,3.2873,0.469,5.4632,6.729
2,0.03,0.588,0.5387,0.0,0.1325,60.0,78.5513,34.4828,45.614,0.6592,0.9021,3.4325,0.3748,2.6867,6.5782
3,0.045,0.5835,0.5363,0.0,0.1583,60.0,82.1559,32.7586,36.8421,0.6599,0.8848,3.6986,0.2735,4.8646,6.3073
4,0.06,0.5815,0.5332,0.0,0.1925,60.0,86.9545,37.3563,41.5205,0.6694,0.8779,3.7717,0.4418,10.5175,6.2439
5,0.075,0.5835,0.5319,0.0,0.2065,60.0,88.9102,29.3103,39.1813,0.6625,0.8672,3.9319,0.5729,11.4637,6.0951
6,0.09,0.5852,0.5318,0.0,0.2071,60.0,88.996,25.8621,46.1988,0.6495,0.8706,4.1938,0.6798,10.201,5.8458
7,0.105,0.5845,0.5334,0.0,0.1904,60.0,86.6506,29.8851,52.0468,0.6455,0.8846,4.3055,0.5802,6.5601,5.7239
8,0.12,0.5828,0.5317,0.0,0.2088,60.0,89.2297,29.8851,53.8012,0.642,0.9005,4.4864,0.471,6.9821,5.5337
9,0.135,0.5823,0.5285,0.0,0.2432,60.0,94.0418,27.0115,46.1988,0.6332,0.9008,4.6591,0.551,10.3731,5.3692
10,0.15,0.5843,0.5239,0.0,0.293,60.0,101.0237,27.5862,57.3099,0.6263,0.9217,4.7255,0.6779,14.756,5.3179
11,0.165,0.5871,0.5222,0.0,0.312,60.0,103.6822,29.3103,58.4795,0.6235,0.9428,4.9351,0.8836,14.0322,5.1414
12,0.18,0.5876,0.5227,0.0,0.3065,60.0,102.9122,28.7356,56.1404,0.6198,0.9575,5.1294,0.8464,11.2894,4.9436
13,0.195,0.5869,0.5226,0.0,0.3075,60.0,103.0485,26.4368,60.2339,0.612,0.9784,5.2505,0.7495,8.0866,4.8082
14,0.21,0.5869,0.5186,0.0,0.3512,60.0,109.174,25.8621,57.8947,0.6038,0.993,5.497,0.6544,10.6774,4.5503
15,0.225,0.5889,0.5137,0.0,0.4042,60.0,116.5844,19.5402,62.5731,0.5842,1.0,5.5498,0.8433,17.0608,4.5294
16,0.24,0.5915,0.5111,0.0,0.4334,60.0,120.6719,26.4368,57.8947,0.5798,1.0,5.6781,0.9748,18.3581,4.4304
17,0.255,0.5925,0.5092,0.0,0.4539,60.0,123.5499,31.6092,63.7427,0.5858,1.0,5.9563,1.1633,17.7769,4.2077
18,0.27,0.5908,0.5102,0.0,0.4429,60.0,122.0123,26.4368,66.0819,0.5812,1.0,6.0823,1.0807,14.6197,4.064
19,0.285,0.5908,0.508,0.0,0.4671,60.0,125.3953,25.2874,60.2339,0.5749,1.0,6.2556,1.0263,16.2283,3.8825
20,0.3,0.5931,0.5025,0.0,0.5262,60.0,133.6748,28.1609,73.6842,0.5747,1.0,6.422,1.1021,19.3734,3.7439
21,0.315,0.5954,0.497,0.0,0.5863,60.0,142.088,32.1839,63.1579,0.5823,1.0,6.4584,1.2414,24.3407,3.7529
22,0.33,0.5967,0.4952,0.0,0.6064,60.0,144.8945,28.1609,72.5146,0.5814,1.0,6.6363,1.4697,23.8398,3.6708
23,0.345,0.5958,0.4955,0.0,0.6025,60.0,144.3466,27.0115,67.8363,0.5784,1.0,6.8585,1.5165,22.3346,3.4884
