cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5647,0.6073,0.0,0.0,60.0,60.0,25.8621,37.4269,0.5371,0.7362,3.0861,-0.3783,-4.0473,7.3116
1,0.015,0.5644,0.6052,0.0,0.0,60.0,60.0,35.0575,32.1637,0.5553,0.7263,3.167,-0.2599,0.3615,7.1971
2,0.03,0.5618,0.6048,0.0,0.0012,60.0,60.1631,33.908,37.4269,0.5694,0.7273,3.4156,-0.1224,-1.0049,6.9181
3,0.045,0.5569,0.606,0.0,0.0,60.0,60.0,32.1839,33.9181,0.5789,0.7216,3.545,-0.2328,-4.2215,6.8303
4,0.06,0.5526,0.6074,0.0421,0.0,65.8882,60.0,31.0345,36.2573,0.5851,0.7208,3.6426,-0.3398,-6.8108,6.7743
5,0.075,0.551,0.6064,0.06,0.0,68.4048,60.0,32.1839,33.9181,0.593,0.7157,3.854,-0.4669,-4.8355,6.6226
6,0.09,0.5511,0.6045,0.0583,0.0037,68.1594,60.5205,40.2299,40.3509,0.6161,0.7231,3.9476,-0.3398,-0.021,6.4889
7,0.105,0.5502,0.6036,0.0686,0.0128,69.611,61.7945,34.4828,32.1637,0.6256,0.7145,4.1071,-0.2558,0.8559,6.3099
8,0.12,0.547,0.6039,0.1024,0.0098,74.3421,61.3722,36.7816,32.1637,0.6388,0.7067,4.3362,-0.1995,-0.2681,6.0759
9,0.135,0.5418,0.6057,0.1582,0.0,82.1432,60.0,43.1034,29.2398,0.6632,0.6942,4.4186,-0.3052,-4.0126,6.0387
10,0.15,0.5396,0.6066,0.1828,0.0,85.5912,60.0,44.8276,30.9942,0.6887,0.6861,4.5654,-0.4236,-3.7337,5.9505
11,0.165,0.5401,0.6064,0.1775,0.0,84.8451,60.0,43.1034,32.1637,0.7083,0.6811,4.7548,-0.4109,-1.553,5.7727
12,0.18,0.5405,0.604,0.1732,0.0093,84.247,61.2992,45.4023,29.2398,0.7306,0.671,4.8533,-0.3203,1.9412,5.6456
13,0.195,0.5385,0.6032,0.1946,0.0166,87.2419,62.326,39.6552,35.0877,0.7395,0.6728,5.0371,-0.1846,1.1187,5.4224
14,0.21,0.5346,0.6048,0.2368,0.0006,93.154,60.0774,55.1724,30.9942,0.7781,0.6668,5.1824,-0.2769,-2.1778,5.3285
15,0.225,0.5303,0.6063,0.2831,0.0,99.633,60.0,45.4023,39.1813,0.7938,0.6767,5.2736,-0.3832,-5.9453,5.2932
16,0.24,0.528,0.6064,0.3076,0.0,103.0595,60.0,49.4253,33.3333,0.816,0.6747,5.5128,-0.5381,-4.6495,5.1552
17,0.255,0.5284,0.6045,0.3032,0.0042,102.4541,60.5875,56.3218,33.9181,0.8496,0.674,5.6409,-0.4283,-0.5753,4.9899
18,0.27,0.5276,0.6028,0.3114,0.021,103.5982,62.9407,53.4483,28.655,0.8744,0.6635,5.7835,-0.3426,1.1484,4.8235
19,0.285,0.5233,0.6026,0.3577,0.0233,110.0804,63.2622,59.7701,34.5029,0.9093,0.6649,6.0167,-0.2513,-0.9913,4.5755
20,0.3,0.5179,0.6039,0.4166,0.0101,118.3231,61.4171,61.4943,24.5614,0.9443,0.6476,6.0966,-0.4002,-6.4034,4.5823
21,0.315,0.5158,0.6043,0.4393,0.0055,121.5052,60.7713,61.4943,27.4854,0.976,0.6374,6.2748,-0.5225,-6.6292,4.4989
22,0.33,0.5156,0.6034,0.4407,0.0154,121.7001,62.1524,66.092,26.3158,1.0,0.626,6.5504,-0.5874,-5.5253,4.3121
23,0.345,0.5176,0.6,0.4196,0.0485,118.7397,66.7875,64.3678,24.5614,1.0,0.6124,6.6582,-0.4819,-2.2964,4.1627
24,0.36,0.5156,0.5991,0.4416,0.0571,121.8191,67.9964,62.6437,38.0117,1.0,0.6253,6.8319,-0.3529,-3.467,3.9463
25,0.375,0.5117,0.6009,0.4832,0.0396,127.654,65.541,66.092,27.4854,1.0,0.6173,6.9834,-0.4598,-7.4993,3.8924
26,0.39,0.5066,0.6024,0.5383,0.0248,135.3609,63.4764,60.9195,29.2398,1.0,0.6132,7.0578,-0.5902,-12.1929,3.9199
27,0.405,0.5048,0.6027,0.5572,0.0222,138.0054,63.1118,66.092,30.4094,1.0,0.6118,7.323,-0.7933,-11.1577,3.869
28,0.42,0.5059,0.6008,0.5454,0.0404,136.3622,65.6505,66.6667,32.1637,1.0,0.6138,7.5055,-0.734,-8.5903,3.701
29,0.435,0.5064,0.5984,0.5405,0.0646,135.668,69.0439,67.8161,36.8421,1.0,0.6243,7.6258,-0.631,-5.4521,3.5439
30,0.45,0.5012,0.5981,0.5967,0.0678,143.5369,69.4949,66.092,35.6725,1.0,0.6317,7.8773,-0.5332,-8.5974,3.305
31,0.465,0.4929,0.5996,0.6861,0.0528,156.0488,67.3918,71.2644,26.3158,1.0,0.6209,7.935,-0.7205,-15.2022,3.4155
32,0.48,0.4882,0.6007,0.7366,0.0413,163.1198,65.7874,70.6897,28.655,1.0,0.6154,8.0867,-0.8552,-15.7615,3.437
33,0.495,0.4856,0.6,0.7647,0.0482,167.062,66.7531,73.5632,30.4094,1.0,0.6138,8.368,-1.0119,-15.323,3.4256
34,0.51,0.4866,0.5968,0.7542,0.0799,165.5885,71.1851,75.8621,32.1637,1.0,0.6156,8.4881,-0.9196,-12.1333,3.2878
35,0.525,0.4837,0.5961,0.7856,0.0877,169.9799,72.2805,76.4368,34.5029,1.0,0.6216,8.6704,-0.8455,-13.8773,3.1408
36,0.54,0.4765,0.5977,0.8629,0.0716,180.8098,70.0248,80.4598,32.1637,1.0,0.6226,8.8292,-0.9423,-17.3191,3.1667
37,0.555,0.4691,0.5993,0.942,0.0559,191.874,67.8316,81.6092,28.655,1.0,0.617,8.8757,-1.0821,-22.1638,3.2807
38,0.57,0.465,0.5999,0.987,0.0494,198.1771,66.9161,79.8851,36.8421,1.0,0.6273,9.0745,-1.3164,-21.473,3.4431
39,0.585,0.4648,0.5986,0.9888,0.0623,198.4255,68.7176,84.4828,29.8246,1.0,0.6234,9.2866,-1.3246,-19.3688,3.4002
40,0.6,0.4649,0.5963,0.9878,0.0858,198.286,72.0091,88.5057,29.8246,1.0,0.6199,9.4135,-1.2318,-15.7244,3.2845
41,0.615,0.4617,0.5959,1.0,0.0896,200.0,72.5376,84.4828,32.7485,1.0,0.6222,9.6681,-1.1626,-18.5113,3.1799
42,0.63,0.4567,0.5979,1.0,0.069,200.0,69.6597,86.2069,36.2573,1.0,0.6309,9.7019,-1.3653,-25.2592,3.3785
43,0.645,0.4541,0.5994,1.0,0.0549,200.0,67.6907,87.3563,28.655,1.0,0.6245,9.7971,-1.5126,-26.6829,3.5185
44,0.66,0.4545,0.5991,1.0,0.0571,200.0,67.9949,90.8046,35.0877,1.0,0.6307,10.0453,-1.7542,-26.2346,3.7545
