cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm,dark_l0,dark_l1,dark_l2,dark_l3,dark_r0,dark_r1,dark_r2,dark_r3,rate_l0,rate_l1,rate_l2,rate_l3,rate_r0,rate_r1,rate_r2,rate_r3
32,0.48,0.4716,0.602,0.5051,0.0718,130.7083,70.0538,57.4713,36.2573,1.0,0.7422,8.5492,-0.8138,-12.976,3.1658,0.0202,1.0,1.0,0.0,0.1883,0.0786,0.0204,0.0,62.8334,200.0,200.0,60.0,86.3595,71.0055,62.8502,60.0
33,0.495,0.4679,0.601,0.5152,0.0815,132.1237,71.4082,59.1954,38.0117,1.0,0.7427,8.8469,-0.9572,-11.6631,3.1741,0.0607,1.0,1.0,0.0,0.1958,0.0946,0.0356,0.0,68.4947,200.0,200.0,60.0,87.406,73.2494,64.9776,60.0
34,0.51,0.468,0.598,0.5243,0.1056,133.3997,74.7862,64.3678,32.1637,1.0,0.7323,8.9723,-0.8436,-7.5702,3.0236,0.0971,1.0,1.0,0.0,0.2488,0.1168,0.0568,0.0,73.5987,200.0,200.0,60.0,94.8361,76.3553,67.9535,60.0
35,0.525,0.4644,0.5973,0.5367,0.1155,135.1397,76.1684,56.8966,37.4269,1.0,0.7326,9.1777,-0.7361,-8.2491,2.857,0.1468,1.0,1.0,0.0,0.2914,0.119,0.0515,0.0,80.5587,200.0,200.0,60.0,100.7917,76.666,67.2157,60.0
36,0.54,0.4563,0.5991,0.5924,0.1,142.9321,73.9981,61.4943,38.0117,1.0,0.7341,9.3807,-0.8097,-11.7683,2.8771,0.3695,1.0,1.0,0.0,0.2676,0.1007,0.0317,0.0,111.7286,200.0,200.0,60.0,97.4579,74.0971,64.4375,60.0
37,0.555,0.448,0.6012,0.6915,0.0794,156.8075,71.1176,64.3678,32.7485,1.0,0.7255,9.4434,-0.9556,-16.655,3.0075,0.7659,1.0,1.0,0.0,0.2149,0.0926,0.0102,0.0,167.2298,200.0,200.0,60.0,90.0847,72.9614,61.4244,60.0
38,0.57,0.4434,0.602,0.75,0.0781,165.0,70.9292,65.5172,32.7485,1.0,0.7178,9.6611,-1.1845,-15.9526,3.2024,1.0,1.0,1.0,0.0,0.2086,0.1037,0.0,0.0,200.0,200.0,200.0,60.0,89.2013,74.5154,60.0,60.0
39,0.585,0.4436,0.6009,0.75,0.0835,165.0,71.6857,71.8391,39.7661,1.0,0.7239,9.882,-1.1562,-12.9865,3.1584,1.0,1.0,1.0,0.0,0.2266,0.1067,0.0006,0.0,200.0,200.0,200.0,60.0,91.7185,74.9395,60.0847,60.0
40,0.6,0.4439,0.5984,0.75,0.1076,165.0,75.0703,72.9885,30.9942,1.0,0.713,10.0064,-1.0426,-8.7919,3.0426,1.0,1.0,1.0,0.0,0.2914,0.131,0.0082,0.0,200.0,200.0,200.0,60.0,100.7997,78.3393,61.1422,60.0
41,0.615,0.4409,0.5979,0.7126,0.1116,159.7632,75.6227,63.2184,31.5789,1.0,0.7043,10.2923,-0.9303,-11.3684,2.9448,1.0,1.0,0.8504,0.0,0.3044,0.1262,0.0158,0.0,200.0,200.0,179.0527,60.0,102.6206,77.6627,62.2077,60.0
42,0.63,0.439,0.5998,0.6724,0.0846,154.1308,71.837,69.5402,39.1813,1.0,0.7106,10.3559,-1.1329,-17.6919,3.1531,1.0,1.0,0.6895,0.0,0.2282,0.0948,0.0152,0.0,200.0,200.0,156.5233,60.0,91.9498,73.2722,62.126,60.0
43,0.645,0.4402,0.6012,0.6354,0.0809,148.9561,71.3329,68.3908,36.2573,1.0,0.7109,10.4768,-1.2744,-19.7042,3.3089,1.0,1.0,0.5416,0.0,0.223,0.1008,0.0,0.0,200.0,200.0,135.8244,60.0,91.2255,74.1061,60.0,60.0
44,0.66,0.4448,0.6005,0.6074,0.085,145.035,71.9011,63.2184,36.2573,1.0,0.7111,10.7586,-1.4903,-18.6649,3.5718,1.0,1.0,0.4296,0.0,0.2196,0.1172,0.0033,0.0,200.0,200.0,120.1402,60.0,90.7455,76.4033,60.4558,60.0
45,0.675,0.452,0.5977,0.5816,0.1041,141.4259,74.58,68.9655,30.9942,1.0,0.7014,10.9011,-1.3935,-14.5596,3.5111,1.0,1.0,0.3265,0.0,0.2639,0.1309,0.0218,0.0,200.0,200.0,105.7036,60.0,96.9434,78.3235,63.0531,60.0
46,0.69,0.4563,0.5967,0.5593,0.1174,138.2998,76.4308,58.046,33.9181,1.0,0.6982,11.0988,-1.3306,-14.7196,3.5072,1.0,1.0,0.2371,0.0,0.3113,0.1304,0.0278,0.0,200.0,200.0,93.1992,60.0,103.5847,78.2493,63.8893,60.0
47,0.705,0.4604,0.598,0.5453,0.1075,136.3476,75.0512,60.9195,36.2573,1.0,0.6996,11.3199,-1.3798,-18.0688,3.6284,1.0,1.0,0.1814,0.0,0.296,0.1075,0.0266,0.0,200.0,200.0,85.3904,60.0,101.4387,75.0455,63.7206,60.0
48,0.72,0.4679,0.6002,0.5333,0.0828,134.6573,71.5958,59.7701,31.5789,1.0,0.6921,11.3574,-1.53,-22.9877,3.782,1.0,1.0,0.1331,0.0,0.2269,0.0875,0.0168,0.0,200.0,200.0,78.6294,60.0,91.772,72.2555,62.3555,60.0
49,0.735,0.4779,0.6014,0.5178,0.079,132.4905,71.0628,62.069,25.731,1.0,0.6744,11.5306,-1.7582,-22.599,4.0579,1.0,1.0,0.0712,0.0,0.2211,0.0911,0.0039,0.0,200.0,200.0,69.9622,60.0,90.9535,72.7566,60.5413,60.0
50,0.75,0.4886,0.6006,0.5042,0.0837,130.5916,71.719,58.046,35.0877,1.0,0.6759,11.7712,-1.8067,-20.5083,4.1986,1.0,1.0,0.0169,0.0,0.2374,0.086,0.0115,0.0,200.0,200.0,62.3663,60.0,93.2291,72.0438,61.6032,60.0
51,0.765,0.4986,0.5977,0.4595,0.1106,124.3309,75.4905,54.023,34.5029,1.0,0.6762,11.9052,-1.71,-16.5756,4.1706,1.0,0.838,0.0,0.0,0.2988,0.108,0.0358,0.0,200.0,177.3235,60.0,60.0,101.8293,75.1209,65.012,60.0
52,0.78,0.5049,0.597,0.4315,0.1186,120.4101,76.6068,66.092,36.2573,1.0,0.6797,12.1635,-1.6193,-18.57,4.2166,1.0,0.726,0.0,0.0,0.3162,0.1063,0.052,0.0,200.0,161.6403,60.0,60.0,104.2678,74.8795,67.2799,60.0
53,0.795,0.5143,0.5991,0.4109,0.0944,117.5232,73.2171,50.0,35.6725,1.0,0.6818,12.2196,-1.8198,-24.4176,4.4179,1.0,0.6435,0.0,0.0,0.2481,0.0793,0.0502,0.0,200.0,150.0928,60.0,60.0,94.7398,71.1011,67.0275,60.0
54,0.81,0.5241,0.6004,0.393,0.0899,115.0244,72.5832,51.1494,33.3333,1.0,0.6793,12.2851,-1.968,-27.5228,4.579,1.0,0.5721,0.0,0.0,0.2369,0.0863,0.0363,0.0,200.0,140.0975,60.0,60.0,93.1635,72.0865,65.0829,60.0
55,0.825,0.5348,0.6004,0.3702,0.0918,111.835,72.8516,45.977,28.0702,1.0,0.6672,12.532,-2.2382,-26.5422,4.937,1.0,0.481,0.0,0.0,0.2265,0.1027,0.038,0.0,200.0,127.3399,60.0,60.0,91.716,74.3769,65.3134,60.0
56,0.84,0.5463,0.598,0.345,0.1078,108.2975,75.0916,50.0,42.1053,1.0,0.6825,12.6946,-2.1723,-22.4646,4.9668,1.0,0.3799,0.0,0.0,0.254,0.118,0.0592,0.0,200.0,113.1901,60.0,60.0,95.5553,76.5169,68.2941,60.0
57,0.855,0.555,0.5967,0.3274,0.1235,105.8372,77.2864,58.046,38.0117,1.0,0.6887,12.8781,-2.139,-21.8961,5.0413,1.0,0.3096,0.0,0.0,0.3039,0.1265,0.0635,0.0,200.0,103.349,60.0,60.0,102.549,77.7056,68.8912,60.0
58,0.87,0.5604,0.5976,0.3201,0.1149,104.8075,76.0864,46.5517,38.5965,1.0,0.6954,13.1186,-2.1759,-24.9288,5.2119,1.0,0.2802,0.0,0.0,0.2909,0.1113,0.0575,0.0,200.0,99.2301,60.0,60.0,100.722,75.579,68.0445,60.0
59,0.885,0.5645,0.5998,0.3133,0.0877,103.868,72.2848,44.2529,41.5205,1.0,0.707,13.1341,-2.3394,-30.3716,5.3528,1.0,0.2534,0.0,0.0,0.2164,0.0888,0.0458,0.0,200.0,95.4719,60.0,60.0,90.2945,72.4261,66.4185,60.0
60,0.9,0.57,0.6009,0.3045,0.0857,102.6298,72.0016,55.1724,41.5205,1.0,0.7174,13.2685,-2.5614,-30.1677,5.6116,1.0,0.218,0.0,0.0,0.2134,0.0976,0.0319,0.0,200.0,90.5192,60.0,60.0,89.8764,73.6573,64.4728,60.0
61,0.915,0.5765,0.6005,0.2604,0.088,96.461,72.3214,43.6782,42.6901,1.0,0.7291,13.5098,-2.6926,-28.3524,5.86,0.8794,0.1624,0.0,0.0,0.2245,0.0876,0.0399,0.0,183.1104,82.7338,60.0,60.0,91.4303,72.2697,65.5856,60.0
62,0.93,0.5838,0.5975,0.1915,0.1148,86.8133,76.0672,43.6782,38.0117,1.0,0.7308,13.6573,-2.6165,-24.6511,5.8896,0.6558,0.1103,0.0,0.0,0.2866,0.1146,0.0579,0.0,151.8132,75.4399,60.0,60.0,100.1226,76.0374,68.1087,60.0
63,0.945,0.5879,0.5972,0.1569,0.1199,81.9646,76.7796,41.3793,40.9357,1.0,0.7379,13.9082,-2.5472,-25.5714,5.9959,0.534,0.0936,0.0,0.0,0.3077,0.1128,0.0589,0.0,134.7586,73.0999,60.0,60.0,103.075,75.7933,68.2501,60.0
64,0.96,0.5904,0.5997,0.1347,0.0943,78.8511,73.2011,40.8046,39.7661,1.0,0.7421,13.9836,-2.7399,-30.6631,6.1916,0.4588,0.0798,0.0,0.0,0.2469,0.0877,0.0426,0.0,124.2346,71.1699,60.0,60.0,94.564,72.2711,65.9695,60.0
65,0.975,0.5911,0.6013,0.1328,0.0848,78.5932,71.8768,40.2299,35.6725,1.0,0.7383,14.0075,-2.8972,-35.0768,6.3279,0.4487,0.0825,0.0,0.0,0.2184,0.0946,0.0263,0.0,122.8201,71.5525,60.0,60.0,90.5816,73.2429,63.6826,60.0
66,0.99,0.5926,0.6015,0.1178,0.0863,76.4861,72.0856,38.5057,34.5029,1.0,0.7326,14.1932,-3.2091,-34.2484,6.6871,0.4099,0.0611,0.0,0.0,0.2085,0.1131,0.0238,0.0,117.3889,68.5556,60.0,60.0,89.1861,75.8279,63.3285,60.0
67,1.005,0.5962,0.5996,0.0722,0.0965,70.1059,73.507,36.2069,38.0117,0.9877,0.734,14.3831,-3.1778,-29.5438,6.7838,0.268,0.0208,0.0,0.0,0.2252,0.1242,0.0365,0.0,97.5179,62.9059,60.0,60.0,91.53,77.3821,65.1159,60.0
68,1.02,0.5996,0.5981,0.0467,0.1139,66.5414,75.9503,32.7586,41.5205,0.9584,0.7419,14.5621,-3.151,-27.5862,6.8808,0.186,0.0009,0.0,0.0,0.284,0.1362,0.0355,0.0,86.0397,60.1257,60.0,60.0,99.7627,79.0714,64.9671,60.0
69,1.035,0.5997,0.5986,0.0466,0.1078,66.5189,75.0961,31.6092,40.3509,0.9297,0.7468,14.8438,-3.1859,-30.1851,7.0962,0.1727,0.0135,0.0,0.0,0.2811,0.1212,0.029,0.0,84.1835,61.8919,60.0,60.0,99.348,76.9731,64.0635,60.0
70,1.05,0.5984,0.601,0.0512,0.0761,67.1717,70.6481,33.908,45.614,0.9082,0.7612,14.8399,-3.3696,-36.036,7.2289,0.1785,0.0264,0.0,0.0,0.1969,0.0888,0.0186,0.0,84.984,63.7028,60.0,60.0,87.5599,72.4291,62.6035,60.0
71,1.065,0.5991,0.6023,0.0565,0.0724,67.9124,70.1318,31.0345,42.1053,0.8831,0.7675,14.9461,-3.5782,-36.5579,7.4552,0.2012,0.0249,0.0,0.0,0.1938,0.0926,0.003,0.0,88.1678,63.4819,60.0,60.0,87.1378,72.9646,60.4248,60.0
72,1.08,0.601,0.6018,0.0385,0.0769,65.3961,70.7592,35.6322,36.2573,0.8695,0.7624,15.1528,-3.7629,-34.594,7.7306,0.1542,0.0,0.0,0.0,0.2031,0.093,0.0113,0.0,81.5844,60.0,60.0,60.0,88.4385,73.0216,61.5765,60.0
73,1.095,0.6045,0.5992,0.0111,0.0992,61.559,73.8838,31.6092,38.5965,0.8492,0.7621,15.3006,-3.7021,-30.5502,7.7853,0.0445,0.0,0.0,0.0,0.2585,0.112,0.0262,0.0,66.2361,60.0,60.0,60.0,96.1872,75.6755,63.6723,60.0
74,1.11,0.6057,0.5988,0.0038,0.1056,60.5277,74.7888,28.7356,43.2749,0.8252,0.7705,15.5485,-3.671,-30.6838,7.9338,0.0151,0.0,0.0,0.0,0.2873,0.1122,0.023,0.0,62.1108,60.0,60.0,60.0,100.2224,75.7145,63.2183,60.0
75,1.125,0.6054,0.6013,0.0067,0.0811,60.9413,71.3606,29.3103,41.5205,0.8046,0.7749,15.6664,-3.8419,-34.3314,8.1386,0.0269,0.0,0.0,0.0,0.2313,0.0879,0.0054,0.0,63.7653,60.0,60.0,60.0,92.3843,72.3001,60.7578,60.0
76,1.14,0.6032,0.6035,0.0215,0.0663,63.0047,69.2831,31.0345,42.6901,0.7894,0.7811,15.6786,-3.9944,-38.6047,8.2571,0.0858,0.0,0.0,0.0,0.1798,0.0854,0.0,0.0,72.0188,60.0,60.0,60.0,85.1703,71.9623,60.0,60.0
77,1.155,0.6025,0.604,0.0273,0.0657,63.8242,69.2005,28.7356,40.9357,0.771,0.7834,15.7835,-4.2724,-37.8985,8.5318,0.1093,0.0,0.0,0.0,0.1618,0.1011,0.0,0.0,75.2966,60.0,60.0,60.0,82.6534,74.1486,60.0,60.0
78,1.17,0.6045,0.6027,0.0085,0.0708,61.194,69.9132,27.5862,47.9532,0.7522,0.7986,15.9714,-4.2528,-33.0861,8.6461,0.0341,0.0,0.0,0.0,0.1754,0.1079,0.0,0.0,64.7759,60.0,60.0,60.0,84.5496,75.1034,60.0,60.0
79,1.185,0.606,0.6012,0.0016,0.0885,60.2197,72.3848,24.7126,36.2573,0.7294,0.7905,16.1283,-4.2223,-29.6928,8.7335,0.0063,0.0,0.0,0.0,0.237,0.1168,0.0,0.0,60.8786,60.0,60.0,60.0,93.1848,76.3544,60.0,60.0
80,1.2,0.6056,0.601,0.0,0.0866,60.0,72.1265,25.2874,39.7661,0.71,0.7897,16.4363,-4.2502,-30.9734,8.9716,0.0,0.0,0.0,0.0,0.2433,0.1032,0.0,0.0,60.0,60.0,60.0,60.0,94.0648,74.4413,60.0,60.0
81,1.215,0.6032,0.6033,0.0095,0.0554,61.3269,67.7501,37.931,38.5965,0.7174,0.7868,16.4497,-4.424,-35.941,9.1031,0.0312,0.0067,0.0,0.0,0.1533,0.0681,0.0,0.0,64.3663,60.9414,60.0,60.0,81.4607,69.5399,60.0,60.0
82,1.23,0.602,0.6049,0.0264,0.0494,63.6916,66.9091,33.908,37.4269,0.7161,0.782,16.5267,-4.5938,-36.8329,9.2778,0.0866,0.0189,0.0,0.0,0.1318,0.0656,0.0,0.0,72.1271,62.6391,60.0,60.0,78.4568,69.1794,60.0,60.0
83,1.245,0.6025,0.604,0.0194,0.0539,62.7105,67.5525,36.2069,39.1813,0.7195,0.7809,16.6876,-4.7832,-34.717,9.5255,0.0769,0.0006,0.0,0.0,0.1407,0.0751,0.0,0.0,70.764,60.0778,60.0,60.0,79.7006,70.5093,60.0,60.0
84,1.26,0.6046,0.6017,0.0006,0.0669,60.0839,69.3605,36.2069,42.1053,0.7226,0.7854,16.8295,-4.7268,-30.2176,9.586,0.0024,0.0,0.0,0.0,0.1849,0.0825,0.0,0.0,60.3355,60.0,60.0,60.0,85.8926,71.5492,60.0,60.0
85,1.275,0.6052,0.6015,0.0,0.0757,60.0,70.5956,28.7356,30.4094,0.7107,0.7676,17.0571,-4.7165,-29.6257,9.7423,0.0,0.0,0.0,0.0,0.2203,0.0825,0.0,0.0,60.0,60.0,60.0,60.0,90.8395,71.5431,60.0,60.0
86,1.29,0.6044,0.6034,0.0028,0.0599,60.3947,68.3794,28.1609,35.6725,0.6987,0.7613,17.2325,-4.8488,-32.1734,9.9607,0.0113,0.0,0.0,0.0,0.1773,0.0621,0.0,0.0,61.5789,60.0,60.0,60.0,84.8259,68.6916,60.0,60.0
87,1.305,0.6016,0.6058,0.0199,0.0389,62.7929,65.4458,33.908,35.0877,0.6992,0.7545,17.2484,-4.9889,-35.7369,10.069,0.0746,0.0051,0.0,0.0,0.1078,0.0478,0.0,0.0,70.4509,60.7208,60.0,60.0,75.0918,66.6915,60.0,60.0
88,1.32,0.6009,0.6064,0.0284,0.0368,63.9818,65.1552,32.1839,33.9181,0.6963,0.7462,17.3211,-5.2208,-35.2856,10.283,0.1044,0.0093,0.0,0.0,0.0881,0.0592,0.0,0.0,74.6205,61.3066,60.0,60.0,72.3375,68.2834,60.0,60.0
89,1.335,0.6029,0.6054,0.0119,0.0424,61.6697,65.9333,39.0805,35.6725,0.7072,0.742,17.5013,-5.2196,-31.1284,10.4112,0.0477,0.0,0.0,0.0,0.1095,0.06,0.0,0.0,66.6788,60.0,60.0,60.0,75.3321,68.4012,60.0,60.0
90,1.35,0.6042,0.6036,0.0043,0.0612,60.6022,68.5621,26.4368,33.3333,0.6922,0.7338,17.6383,-5.1792,-27.3519,10.4826,0.0172,0.0,0.0,0.0,0.1754,0.0692,0.0,0.0,62.409,60.0,60.0,60.0,84.5571,69.6912,60.0,60.0
91,1.365,0.604,0.6028,0.0012,0.0646,60.1619,69.0399,26.4368,40.9357,0.6786,0.7406,17.9261,-5.176,-27.9432,10.692,0.0,0.0046,0.0,0.0,0.1966,0.0617,0.0,0.0,60.0,60.6477,60.0,60.0,87.5283,68.6315,60.0,60.0
