cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5836,0.5653,0.0,0.0851,60.0,71.9118,35.0575,40.3509,0.6963,0.7755,3.0997,-0.3837,-4.1409,9.2769
1,0.015,0.5855,0.5633,0.0,0.1058,60.0,74.8119,35.6322,40.9357,0.6974,0.7766,3.1914,-0.2627,0.4284,9.2241
2,0.03,0.588,0.5637,0.0,0.101,60.0,74.1421,28.1609,41.5205,0.6842,0.7786,3.4468,-0.1206,-1.1,9.0249
3,0.045,0.5886,0.566,0.0,0.0777,60.0,70.8844,30.4598,47.3684,0.6767,0.7912,3.5842,-0.244,-4.7766,8.8556
4,0.06,0.5879,0.5672,0.0,0.0651,60.0,69.1189,27.0115,40.9357,0.6633,0.7907,3.6912,-0.3591,-7.7206,8.7184
5,0.075,0.5864,0.5652,0.0,0.0854,60.0,71.9567,30.4598,37.4269,0.6578,0.7839,3.9257,-0.5021,-5.6677,8.4519
6,0.09,0.5872,0.5618,0.0,0.1208,60.0,76.9128,33.3333,43.8596,0.6582,0.7895,4.0272,-0.3632,-0.5222,8.3975
7,0.105,0.5901,0.5609,0.0,0.1312,60.0,78.3665,31.0345,46.1988,0.6542,0.7989,4.2015,-0.2714,0.6284,8.262
8,0.12,0.5914,0.5612,0.0,0.1273,60.0,77.8206,31.6092,43.2749,0.6517,0.802,4.4565,-0.2091,-0.705,8.0432
9,0.135,0.5906,0.5634,0.0,0.1047,60.0,74.6513,36.2069,40.9357,0.6581,0.8006,4.5447,-0.3236,-4.5196,7.9211
10,0.15,0.5911,0.5634,0.0,0.1043,60.0,74.6067,35.6322,40.9357,0.6628,0.7993,4.7026,-0.4505,-4.1302,7.7299
