cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5862,0.577,0.0,0.1911,60.0,86.7504,31.0345,33.9181,0.6376,0.6629,2.9452,-0.2309,-6.0497,7.3991
1,0.015,0.5816,0.5802,0.0,0.1592,60.0,82.2838,30.4598,47.3684,0.6364,0.6879,3.1173,-0.214,-4.992,7.2301
2,0.03,0.5762,0.583,0.0,0.1309,60.0,78.3325,31.6092,46.1988,0.6377,0.7084,3.159,-0.3654,-11.6931,7.2384
3,0.045,0.574,0.5859,0.0,0.1023,60.0,74.3285,32.1839,38.5965,0.6399,0.7127,3.3109,-0.4921,-10.8509,7.1383
4,0.06,0.5717,0.5873,0.0,0.0879,60.0,72.3118,27.5862,45.614,0.6329,0.7297,3.4961,-0.511,-8.7517,6.9718
5,0.075,0.5709,0.5872,0.0,0.0891,60.0,72.4684,26.4368,36.2573,0.6244,0.7277,3.5881,-0.4055,-4.6919,6.8483
6,0.09,0.5689,0.5886,0.0162,0.0747,62.2668,70.4514,31.0345,37.4269,0.6256,0.7281,3.7975,-0.2905,-5.3272,6.6119
7,0.105,0.5645,0.5917,0.0631,0.0433,68.8317,66.0607,37.3563,35.6725,0.6391,0.7251,3.9243,-0.396,-8.3985,6.5311
8,0.12,0.5598,0.5946,0.1121,0.0147,75.6903,62.063,33.908,36.2573,0.6446,0.7236,3.9981,-0.5031,-11.5162,6.503
9,0.135,0.5579,0.5957,0.1327,0.0031,78.5744,60.4379,35.6322,38.0117,0.6529,0.7254,4.2007,-0.6532,-9.5218,6.3774
10,0.15,0.5577,0.5957,0.1343,0.0035,78.8014,60.495,41.954,33.9181,0.6728,0.7194,4.3202,-0.5433,-5.1203,6.2232
11,0.165,0.557,0.5956,0.1421,0.0048,79.8913,60.6653,44.8276,36.8421,0.6964,0.7195,4.4714,-0.4679,-3.4005,6.0544
12,0.18,0.5537,0.5966,0.1762,0.0,84.6631,60.0,43.6782,38.5965,0.7155,0.7228,4.7099,-0.4009,-4.3645,5.8095
13,0.195,0.5481,0.5994,0.2358,0.0,93.0174,60.0,50.0,35.0877,0.7452,0.7193,4.7877,-0.5302,-8.979,5.794
14,0.21,0.5454,0.6013,0.2644,0.0,97.0102,60.0,47.7011,24.5614,0.7675,0.6965,4.9383,-0.6493,-8.9515,5.7131
15,0.225,0.5448,0.6014,0.2697,0.0,97.755,60.0,51.7241,27.4854,0.7956,0.6814,5.1546,-0.702,-7.2306,5.5479
16,0.24,0.5456,0.5994,0.2614,0.0,96.5926,60.0,45.977,33.9181,0.8098,0.6796,5.2627,-0.6105,-3.5362,5.409
17,0.255,0.544,0.5991,0.2785,0.0,98.9914,60.0,50.0,32.7485,0.8305,0.6758,5.4479,-0.4962,-4.2083,5.1916
18,0.27,0.5401,0.6011,0.32,0.0,104.8013,60.0,45.977,34.5029,0.8413,0.6757,5.6117,-0.5848,-7.2693,5.093
19,0.285,0.5351,0.6028,0.3718,0.0,112.0588,60.0,61.4943,30.9942,0.8815,0.669,5.6882,-0.7059,-11.5129,5.0906
20,0.3,0.5331,0.6033,0.3931,0.0,115.0301,60.0,56.8966,29.8246,0.9088,0.6608,5.9092,-0.8956,-10.5713,5.0119
21,0.315,0.534,0.6018,0.384,0.0,113.755,60.0,57.4713,32.1637,0.9347,0.6578,6.0792,-0.8197,-7.0184,4.8294
22,0.33,0.5342,0.5998,0.3816,0.0,113.4257,60.0,58.046,28.655,0.9592,0.6485,6.2097,-0.7301,-4.2884,4.6711
23,0.345,0.5303,0.5994,0.4224,0.0,119.1329,60.0,60.3448,33.3333,0.9859,0.6487,6.4624,-0.6327,-6.7397,4.4097
24,0.36,0.5243,0.601,0.486,0.0,128.0422,60.0,56.8966,32.7485,1.0,0.6479,6.5291,-0.8111,-12.8384,4.4665
25,0.375,0.5222,0.602,0.5081,0.0,131.1404,60.0,62.6437,36.2573,1.0,0.6537,6.6836,-0.9393,-13.5744,4.4315
26,0.39,0.5215,0.6013,0.5156,0.0,132.1895,60.0,66.6667,30.4094,1.0,0.648,6.9678,-1.0836,-12.7811,4.3246
27,0.405,0.5239,0.5982,0.4898,0.0,128.5765,60.0,72.4138,26.3158,1.0,0.6353,7.0881,-0.985,-9.3642,4.17
28,0.42,0.5231,0.5975,0.4985,0.0,129.7848,60.0,59.7701,29.8246,1.0,0.6303,7.2733,-0.8976,-10.867,3.9788
