cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm,dark_l0,dark_l1,dark_l2,dark_l3,dark_r0,dark_r1,dark_r2,dark_r3,rate_l0,rate_l1,rate_l2,rate_l3,rate_r0,rate_r1,rate_r2,rate_r3
0,0.0,0.5792,0.601,0.0864,0.0588,72.0964,68.2309,37.3563,32.1637,0.7673,0.6417,2.5118,0.649,9.917,9.365,0.1352,0.1844,0.0261,0.0,0.2006,0.0346,0.0,0.0,78.9221,85.8143,63.6491,60.0,88.0812,64.8426,60.0,60.0
1,0.015,0.5774,0.6025,0.0956,0.0346,73.3817,64.8481,45.4023,35.6725,0.783,0.6483,2.6295,0.5119,4.4057,9.509,0.1481,0.2089,0.0253,0.0,0.1232,0.0153,0.0,0.0,80.7401,89.2503,63.5362,60.0,77.2448,62.1476,60.0,60.0
2,0.03,0.5764,0.6036,0.1086,0.0327,75.2008,64.5725,45.4023,35.0877,0.7972,0.6533,2.8066,0.4228,3.2382,9.6111,0.2023,0.2196,0.0124,0.0,0.103,0.0276,0.0,0.0,88.3225,90.7469,61.7339,60.0,74.4194,63.8707,60.0,60.0
3,0.045,0.5767,0.6028,0.0991,0.0361,73.8809,65.0536,42.5287,29.2398,0.8045,0.6466,3.0655,0.3701,4.4509,9.6886,0.2016,0.1871,0.0079,0.0,0.0977,0.0467,0.0,0.0,88.227,86.197,61.0996,60.0,73.6712,66.543,60.0,60.0
4,0.06,0.5794,0.6004,0.0651,0.0496,69.1076,66.9493,25.2874,31.5789,0.7773,0.645,3.1458,0.4974,8.6805,9.5714,0.1355,0.1248,0.0,0.0,0.1399,0.0586,0.0,0.0,78.9648,77.4654,60.0,60.0,79.5882,68.209,60.0,60.0
5,0.075,0.5806,0.6,0.0598,0.0572,68.3702,68.0111,38.5057,36.8421,0.7786,0.6536,3.301,0.63,8.0516,9.4599,0.1104,0.1287,0.0,0.0,0.1741,0.0548,0.0,0.0,75.4607,78.02,60.0,60.0,84.3731,67.6713,60.0,60.0
6,0.09,0.5802,0.6016,0.0629,0.0423,68.8115,65.9234,32.7586,41.5205,0.7686,0.6702,3.4921,0.6316,5.7946,9.4865,0.1279,0.1239,0.0,0.0,0.139,0.0302,0.0,0.0,77.9035,77.3424,60.0,60.0,79.465,64.2288,60.0,60.0
7,0.105,0.5778,0.6037,0.0856,0.0241,71.989,63.3685,35.0575,39.1813,0.7639,0.6808,3.597,0.5354,1.5918,9.5984,0.2067,0.1358,0.0,0.0,0.0785,0.0177,0.0,0.0,88.9383,79.0178,60.0,60.0,70.9916,62.4825,60.0,60.0
8,0.12,0.5772,0.6044,0.092,0.021,72.8834,62.9461,38.5057,34.5029,0.7665,0.6815,3.8127,0.402,2.25,9.7677,0.3013,0.0668,0.0,0.0,0.059,0.0252,0.0,0.0,102.185,69.3486,60.0,60.0,68.2553,63.5292,60.0,60.0
9,0.135,0.5792,0.6036,0.0786,0.023,71.0,63.224,35.6322,36.2573,0.7632,0.6855,3.9795,0.4897,5.0344,9.7142,0.3143,0.0,0.0,0.0,0.0694,0.0227,0.0,0.0,104.0002,60.0,60.0,60.0,69.7205,63.1753,60.0,60.0
10,0.15,0.5812,0.6016,0.0747,0.0393,70.4597,65.5031,39.0805,32.1637,0.767,0.6813,4.0611,0.6055,8.7136,9.618,0.2988,0.0,0.0,0.0,0.1218,0.0354,0.0,0.0,101.8389,60.0,60.0,60.0,77.0514,64.9611,60.0,60.0
