cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm,dark_l0,dark_l1,dark_l2,dark_l3,dark_r0,dark_r1,dark_r2,dark_r3,rate_l0,rate_l1,rate_l2,rate_l3,rate_r0,rate_r1,rate_r2,rate_r3
22,0.33,0.6036,0.6021,0.0759,0.0,70.6323,60.0,33.3333,32.7485,0.6964,0.6929,6.228,-0.5656,0.7265,703.1193,0.2168,0.0743,0.0127,0.0,0.0,0.0,0.0,0.0,90.354,70.4021,61.7731,60.0,60.0,60.0,60.0,60.0
23,0.345,0.603,0.6016,0.0806,0.0,71.2867,60.0,35.6322,37.4269,0.6998,0.6966,6.4757,-0.4515,-0.7564,702.8641,0.2102,0.0923,0.02,0.0,0.0,0.0,0.0,0.0,89.4297,72.9196,62.7974,60.0,60.0,60.0,60.0,60.0
24,0.36,0.6011,0.6032,0.0929,0.0,73.0057,60.0,43.1034,30.4094,0.7174,0.6868,6.5623,-0.5824,-5.2307,702.8965,0.2428,0.1094,0.0194,0.0,0.0,0.0,0.0,0.0,93.9931,75.3119,62.7178,60.0,60.0,60.0,60.0,60.0
25,0.375,0.6002,0.6044,0.1067,0.0,74.9352,60.0,32.7586,38.5965,0.7132,0.6933,6.711,-0.6825,-6.2314,702.8634,0.2962,0.121,0.0095,0.0,0.0,0.0,0.0,0.0,101.4651,76.9452,61.3303,60.0,60.0,60.0,60.0,60.0
26,0.39,0.6007,0.6038,0.1006,0.0,74.0855,60.0,38.5057,34.5029,0.7206,0.6915,6.9337,-0.7625,-4.5369,702.7641,0.2872,0.1048,0.0104,0.0,0.0,0.0,0.0,0.0,100.2106,74.6759,61.4555,60.0,60.0,60.0,60.0,60.0
27,0.405,0.603,0.6017,0.0745,0.0012,70.4284,60.1623,39.6552,28.0702,0.7296,0.6779,7.0272,-0.6567,-0.6063,702.6232,0.2199,0.0753,0.0028,0.0,0.0,0.0046,0.0,0.0,90.7872,70.5403,60.3861,60.0,60.0,60.6491,60.0,60.0
28,0.42,0.6041,0.6014,0.0712,0.001,69.9683,60.1396,33.908,33.3333,0.7264,0.6753,7.199,-0.5508,-0.8567,702.4272,0.2073,0.0775,0.0,0.0,0.004,0.0,0.0,0.0,89.0289,70.8444,60.0,60.0,60.5532,60.0051,60.0,60.0
29,0.435,0.6041,0.6031,0.072,0.0,70.0755,60.0,40.2299,28.655,0.7359,0.6644,7.3896,-0.5838,-3.1277,702.317,0.2177,0.0702,0.0,0.0,0.0,0.0,0.0,0.0,90.4806,69.8212,60.0,60.0,60.0,60.0,60.0,60.0
30,0.45,0.6022,0.605,0.0893,0.0,72.5049,60.0,36.2069,34.5029,0.7367,0.6653,7.4741,-0.6899,-6.847,702.3334,0.27,0.0873,0.0,0.0,0.0,0.0,0.0,0.0,97.799,72.2206,60.0,60.0,60.0,60.0,60.0,60.0
31,0.465,0.6017,0.6056,0.096,0.0,73.4375,60.0,39.6552,32.1637,0.7441,0.6618,7.6563,-0.8505,-6.3044,702.3201,0.2974,0.0825,0.004,0.0,0.0,0.0,0.0,0.0,101.6392,71.5454,60.5653,60.0,60.0,60.0,60.0,60.0
32,0.48,0.6036,0.6044,0.076,0.0,70.6467,60.0,36.2069,33.9181,0.7441,0.6619,7.8191,-0.7802,-3.2141,702.1558,0.2483,0.0529,0.003,0.0,0.0,0.0,0.0,0.0,94.7596,67.406,60.421,60.0,60.0,60.0,60.0,60.0
33,0.495,0.6052,0.6023,0.0628,0.0,68.7926,60.0,33.3333,35.0877,0.7384,0.6642,7.9189,-0.6861,0.2525,702.0188,0.2089,0.0423,0.0,0.0,0.0,0.0,0.0,0.0,89.2529,65.9175,60.0,60.0,60.0,60.0,60.0,60.0
34,0.51,0.6053,0.6015,0.0621,0.0,68.6875,60.0042,36.2069,32.1637,0.739,0.6608,8.1513,-0.5605,-1.4245,701.7663,0.1913,0.0497,0.0073,0.0,0.0001,0.0,0.0,0.0,86.7789,66.9519,61.0194,60.0,60.0168,60.0,60.0,60.0
35,0.525,0.6036,0.6027,0.0726,0.0,70.1588,60.0,31.0345,32.7485,0.7293,0.6588,8.2449,-0.6979,-5.9463,701.7987,0.209,0.0689,0.0123,0.0,0.0,0.0,0.0,0.0,89.2642,69.6525,61.7183,60.0,60.0,60.0,60.0,60.0
36,0.54,0.6022,0.6037,0.0897,0.0,72.5638,60.0,38.5057,38.0117,0.7352,0.6668,8.379,-0.7968,-7.9479,701.7753,0.2604,0.0901,0.0085,0.0,0.0,0.0,0.0,0.0,96.4629,72.607,61.1852,60.0,60.0,60.0,60.0,60.0
37,0.555,0.6019,0.6029,0.0894,0.0,72.5117,60.0,39.6552,30.9942,0.7427,0.661,8.6117,-0.917,-6.5705,701.6982,0.2589,0.0869,0.0117,0.0,0.0,0.0,0.0,0.0,96.2442,72.1643,61.6383,60.0,60.0,60.0,60.0,60.0
38,0.57,0.6038,0.6008,0.0653,0.0,69.1415,60.0,38.5057,36.2573,0.7473,0.6655,8.7116,-0.8083,-2.4616,701.5506,0.191,0.065,0.0051,0.0,0.0,0.0,0.0,0.0,86.7434,69.1039,60.7189,60.0,60.0,60.0,60.0,60.0
39,0.585,0.6046,0.6,0.0631,0.0042,68.8316,60.5823,31.6092,30.9942,0.738,0.6598,8.8758,-0.722,-2.4324,701.374,0.1775,0.0748,0.0,0.0,0.0127,0.0039,0.0,0.0,84.8486,70.4776,60.0,60.0,61.7818,60.5472,60.0,60.0
40,0.6,0.604,0.6011,0.0677,0.0,69.4829,60.0,42.5287,29.8246,0.7509,0.6525,9.0786,-0.7217,-4.4079,701.2319,0.1918,0.0792,0.0,0.0,0.0,0.0,0.0,0.0,86.8503,71.0813,60.0,60.0,60.0,60.0,60.0,60.0
41,0.615,0.6018,0.603,0.0869,0.0,72.1596,60.0,34.4828,28.0702,0.7469,0.6426,9.1543,-0.8337,-8.3967,701.2588,0.2471,0.0992,0.0011,0.0,0.0,0.0,0.0,0.0,94.5926,73.891,60.1547,60.0,60.0,60.0,60.0,60.0
42,0.63,0.6016,0.6037,0.095,0.0,73.3023,60.0,33.908,28.655,0.7421,0.6348,9.3225,-0.9838,-8.0156,701.2483,0.2863,0.0938,0.0,0.0,0.0,0.0,0.0,0.0,100.0813,73.1277,60.0,60.0,60.0,60.0,60.0,60.0
43,0.645,0.6035,0.603,0.0774,0.0,70.8301,60.0,43.6782,33.9181,0.7569,0.6374,9.5116,-0.9539,-5.726,701.0946,0.2461,0.0633,0.0,0.0,0.0,0.0,0.0,0.0,94.4537,68.8666,60.0,60.0,60.0,60.0,60.0,60.0
44,0.66,0.6057,0.6009,0.06,0.0076,68.3952,61.0624,30.4598,34.5029,0.7444,0.641,9.612,-0.8617,-2.1751,700.9585,0.1945,0.0453,0.0,0.0,0.0188,0.0115,0.0,0.0,87.2324,66.3484,60.0,60.0,62.6345,61.6151,60.0,60.0
45,0.675,0.6063,0.6004,0.0557,0.0116,67.7984,61.6222,37.931,35.6725,0.7477,0.6463,9.8163,-0.7341,-3.3348,700.7244,0.1744,0.0485,0.0,0.0,0.0398,0.0066,0.0,0.0,84.4098,66.784,60.0,60.0,65.5669,60.9218,60.0,60.0
46,0.69,0.6052,0.6021,0.0627,0.0,68.7775,60.0,44.2529,25.1462,0.7631,0.6316,9.9202,-0.8647,-7.5622,700.7451,0.1906,0.0602,0.0,0.0,0.0,0.0,0.0,0.0,86.677,68.4331,60.0,60.0,60.0,60.0,60.0,60.0
47,0.705,0.6038,0.6035,0.0798,0.0,71.1743,60.0,36.7816,28.655,0.7624,0.6248,10.0238,-0.9679,-10.3847,700.7464,0.2432,0.0761,0.0,0.0,0.0,0.0,0.0,0.0,94.0499,70.6471,60.0,60.0,60.0,60.0,60.0,60.0
48,0.72,0.6034,0.6033,0.081,0.0,71.3349,60.0,36.7816,40.3509,0.7617,0.6403,10.26,-1.1228,-9.1422,700.692,0.2501,0.0737,0.0,0.0,0.0,0.0,0.0,0.0,95.0192,70.3204,60.0,60.0,60.0,60.0,60.0,60.0
49,0.735,0.6053,0.6014,0.0579,0.0,68.1088,60.0,33.3333,28.0702,0.7544,0.6316,10.3713,-1.0193,-5.1079,700.5402,0.1827,0.049,0.0,0.0,0.0,0.0,0.0,0.0,85.5737,66.8616,60.0,60.0,60.0,60.0,60.0,60.0
50,0.75,0.6064,0.6003,0.0534,0.006,67.4706,60.8405,35.0575,38.0117,0.7511,0.6422,10.5257,-0.9487,-4.4989,700.3818,0.1635,0.05,0.0,0.0,0.0218,0.0022,0.0,0.0,82.8853,66.9971,60.0,60.0,63.0491,60.313,60.0,60.0
51,0.765,0.6054,0.6006,0.0596,0.0027,68.3432,60.3737,33.3333,35.0877,0.7448,0.6463,10.7387,-0.918,-6.2966,700.211,0.1727,0.0657,0.0,0.0,0.0107,0.0,0.0,0.0,84.1711,69.2018,60.0,60.0,61.4947,60.0,60.0,60.0
52,0.78,0.6034,0.6022,0.0738,0.0,70.3296,60.0,36.2069,23.3918,0.7447,0.6283,10.8058,-1.0423,-10.7147,700.253,0.2125,0.0826,0.0,0.0,0.0,0.0,0.0,0.0,89.751,71.5675,60.0,60.0,60.0,60.0,60.0,60.0
53,0.795,0.603,0.6028,0.0848,0.0,71.8747,60.0,39.0805,28.0702,0.7503,0.6208,10.9626,-1.1804,-10.5773,700.2424,0.2554,0.0839,0.0,0.0,0.0,0.0,0.0,0.0,95.7536,71.7451,60.0,60.0,60.0,60.0,60.0,60.0
54,0.81,0.6044,0.6024,0.0712,0.0,69.9708,60.0,39.0805,25.1462,0.7553,0.6084,11.1688,-1.2,-8.9472,700.1124,0.2242,0.0607,0.0,0.0,0.0,0.0,0.0,0.0,91.3868,68.4962,60.0,60.0,60.0,60.0,60.0,60.0
55,0.825,0.6064,0.6,0.0524,0.0063,67.3326,60.8887,37.3563,29.8246,0.7564,0.606,11.2728,-1.1166,-5.6834,699.98,0.1645,0.045,0.0,0.0,0.0238,0.0016,0.0,0.0,83.0338,66.2965,60.0,60.0,63.328,60.2267,60.0,60.0
56,0.84,0.6068,0.5995,0.0504,0.0135,67.0539,61.8923,34.4828,31.5789,0.7519,0.6071,11.452,-1.0041,-6.6181,699.7744,0.1475,0.054,0.0,0.0,0.0541,0.0,0.0,0.0,80.6509,67.5646,60.0,60.0,67.5691,60.0,60.0,60.0
57,0.855,0.6061,0.6013,0.0565,0.003,67.9088,60.4246,36.2069,33.3333,0.7511,0.6113,11.5676,-1.1246,-10.2136,699.78,0.165,0.0609,0.0,0.0,0.0121,0.0,0.0,0.0,83.1049,68.5304,60.0,60.0,61.6984,60.0,60.0,60.0
58,0.87,0.6042,0.6026,0.0766,0.0,70.7211,60.0,31.6092,30.4094,0.7414,0.6097,11.641,-1.2316,-13.6046,699.8054,0.2281,0.0782,0.0,0.0,0.0,0.0,0.0,0.0,91.9311,70.9534,60.0,60.0,60.0,60.0,60.0,60.0
59,0.885,0.6035,0.6028,0.0813,0.0,71.3801,60.0,37.3563,29.2398,0.7439,0.606,11.8593,-1.4074,-12.4662,699.7791,0.2507,0.0745,0.0,0.0,0.0,0.0,0.0,0.0,95.0952,70.4254,60.0,60.0,60.0,60.0,60.0,60.0
60,0.9,0.605,0.6011,0.0593,0.0002,68.2988,60.0235,31.6092,36.2573,0.7349,0.6158,11.9867,-1.3213,-8.7466,699.6284,0.1888,0.0483,0.0,0.0,0.0,0.0007,0.0,0.0,86.4279,66.7671,60.0,60.0,60.0,60.0941,60.0,60.0
61,0.915,0.6064,0.5998,0.0521,0.0135,67.2957,61.8934,36.2069,30.9942,0.7357,0.6148,12.1266,-1.2551,-7.2729,699.4834,0.1632,0.0453,0.0,0.0,0.0435,0.0106,0.0,0.0,82.8453,66.3374,60.0,60.0,66.0859,61.4875,60.0,60.0
62,0.93,0.6054,0.6001,0.0598,0.0088,68.3776,61.2334,34.4828,32.1637,0.7331,0.6162,12.3448,-1.2035,-8.8391,699.2943,0.1689,0.0631,0.0073,0.0,0.0323,0.0029,0.0,0.0,83.6507,68.8355,61.024,60.0,64.528,60.4055,60.0,60.0
63,0.945,0.6035,0.6015,0.0726,0.0,70.1603,60.0,34.4828,30.4094,0.7308,0.6141,12.4034,-1.3394,-13.6012,699.3508,0.2039,0.0767,0.0097,0.0,0.0,0.0,0.0,0.0,88.5518,70.7357,61.3536,60.0,60.0,60.0,60.0,60.0
64,0.96,0.6033,0.6024,0.0825,0.0002,71.547,60.0212,42.5287,39.1813,0.7444,0.6285,12.5466,-1.4635,-13.7694,699.34,0.2482,0.0817,0.0,0.0,0.0,0.0006,0.0,0.0,94.7539,71.434,60.0,60.0,60.0,60.085,60.0,60.0
65,0.975,0.6046,0.6019,0.0715,0.0002,70.0057,60.033,34.4828,29.2398,0.741,0.6231,12.7557,-1.5351,-12.4928,699.2456,0.225,0.0609,0.0,0.0,0.0,0.0009,0.0,0.0,91.4998,68.5229,60.0,60.0,60.0,60.1318,60.0,60.0
66,0.99,0.607,0.5997,0.0499,0.0093,66.9791,61.3076,32.7586,30.9942,0.7345,0.6214,12.8612,-1.4559,-9.1513,699.1153,0.1593,0.0401,0.0,0.0,0.0201,0.0172,0.0,0.0,82.3068,65.6097,60.0,60.0,62.8181,62.4123,60.0,60.0
67,1.005,0.6078,0.5993,0.0471,0.0165,66.5963,62.3152,32.7586,29.2398,0.7286,0.6167,13.0328,-1.3596,-9.5791,698.9267,0.1414,0.047,0.0,0.0,0.0523,0.0139,0.0,0.0,79.801,66.5841,60.0,60.0,67.3185,61.9423,60.0,60.0
68,1.02,0.6073,0.601,0.0523,0.0036,67.3254,60.5067,31.6092,31.5789,0.7211,0.6167,13.1726,-1.4573,-12.5444,698.8994,0.1572,0.0521,0.0,0.0,0.0145,0.0,0.0,0.0,82.0011,67.3005,60.0,60.0,62.0267,60.0,60.0,60.0
69,1.035,0.6054,0.6026,0.0702,0.0,69.8343,60.0,35.6322,32.1637,0.7221,0.6178,13.2385,-1.5662,-16.1166,698.9316,0.211,0.07,0.0,0.0,0.0,0.0,0.0,0.0,89.5383,69.7991,60.0,60.0,60.0,60.0,60.0,60.0
70,1.05,0.6048,0.6032,0.0759,0.0,70.6319,60.0,33.908,31.5789,0.7197,0.6178,13.417,-1.7484,-15.2529,698.9381,0.2385,0.0653,0.0,0.0,0.0,0.0,0.0,0.0,93.3857,69.1417,60.0,60.0,60.0,60.0,60.0,60.0
71,1.065,0.6064,0.602,0.0561,0.0,67.8488,60.0,35.6322,38.0117,0.7209,0.6297,13.5636,-1.6829,-11.7917,698.789,0.1875,0.0368,0.0,0.0,0.0,0.0,0.0,0.0,86.2477,65.1477,60.0,60.0,60.0,60.0,60.0,60.0
72,1.08,0.6075,0.6005,0.048,0.0099,66.7205,61.3861,40.2299,28.0702,0.7309,0.622,13.6884,-1.6156,-9.283,698.6539,0.1623,0.0298,0.0,0.0,0.0381,0.0015,0.0,0.0,82.7154,64.1668,60.0,60.0,65.3358,60.2088,60.0,60.0
73,1.095,0.6066,0.6003,0.0514,0.0105,67.1893,61.4643,37.931,31.5789,0.7355,0.6215,13.9189,-1.5507,-10.8002,698.4468,0.163,0.0424,0.0,0.0,0.0418,0.0,0.0,0.0,82.8169,65.9405,60.0,60.0,65.8573,60.0,60.0,60.0
74,1.11,0.6044,0.6018,0.0638,0.0,68.9384,60.0,33.908,30.9942,0.7318,0.62,13.9766,-1.6961,-15.6558,698.5111,0.1943,0.0559,0.0052,0.0,0.0,0.0,0.0,0.0,87.2005,67.8263,60.7266,60.0,60.0,60.0,60.0,60.0
75,1.125,0.6033,0.6028,0.0797,0.0,71.163,60.0,40.2299,38.5965,0.7408,0.6328,14.1032,-1.8137,-16.4585,698.5075,0.2472,0.0718,0.0,0.0,0.0,0.0,0.0,0.0,94.6069,70.0452,60.0,60.0,60.0,60.0,60.0,60.0
76,1.14,0.6034,0.6024,0.0765,0.0,70.7042,60.0,34.4828,30.4094,0.7377,0.6291,14.3105,-1.9324,-15.2567,698.4486,0.2394,0.0641,0.0023,0.0,0.0,0.0,0.0,0.0,93.5139,68.9786,60.3242,60.0,60.0,60.0,60.0,60.0
77,1.155,0.6052,0.6001,0.0556,0.0005,67.7867,60.0712,36.7816,40.9357,0.7394,0.6454,14.4194,-1.8511,-11.6251,698.3144,0.1743,0.0482,0.0,0.0,0.002,0.0,0.0,0.0,84.4022,66.7444,60.0,60.0,60.2847,60.0,60.0,60.0
78,1.17,0.6057,0.5995,0.0558,0.0092,67.8125,61.2917,23.5632,38.0117,0.7151,0.6547,14.5902,-1.7791,-11.9844,698.1439,0.1605,0.0627,0.0,0.0,0.0369,0.0,0.0,0.0,82.4742,68.7758,60.0,60.0,65.1668,60.0,60.0,60.0
79,1.185,0.6053,0.6009,0.0597,0.0016,68.3583,60.2288,40.8046,35.6725,0.7269,0.6587,14.7595,-1.8512,-14.2602,698.078,0.1761,0.0627,0.0,0.0,0.0065,0.0,0.0,0.0,84.6594,68.7737,60.0,60.0,60.9151,60.0,60.0,60.0
80,1.2,0.6031,0.6025,0.0803,0.0,71.2441,60.0,37.3563,38.5965,0.7307,0.6678,14.8233,-1.9668,-17.9795,698.1168,0.2351,0.0861,0.0,0.0,0.0,0.0,0.0,0.0,92.9195,72.0568,60.0,60.0,60.0,60.0,60.0,60.0
81,1.215,0.6025,0.603,0.0882,0.0,72.3459,60.0,33.3333,39.1813,0.7264,0.6771,14.9725,-2.1505,-17.3901,698.1452,0.2705,0.0822,0.0,0.0,0.0,0.0,0.0,0.0,97.8691,71.5145,60.0,60.0,60.0,60.0,60.0,60.0
82,1.23,0.6041,0.6021,0.0697,0.0,69.755,60.0,40.2299,34.5029,0.7359,0.6769,15.1424,-2.1124,-14.2399,697.9998,0.225,0.0537,0.0,0.0,0.0,0.0,0.0,0.0,91.4954,67.5244,60.0,60.0,60.0,60.0,60.0,60.0
83,1.245,0.6058,0.6003,0.0584,0.0095,68.1819,61.3236,36.2069,34.5029,0.7366,0.6766,15.2579,-2.0375,-10.7662,697.8657,0.1897,0.0441,0.0,0.0,0.0243,0.0135,0.0,0.0,86.559,66.1688,60.0,60.0,63.4072,61.8871,60.0,60.0
84,1.26,0.6059,0.6,0.0572,0.0128,68.004,61.7984,32.7586,36.2573,0.7306,0.6797,15.5032,-1.9597,-12.0731,697.6393,0.1766,0.0521,0.0,0.0,0.0402,0.0112,0.0,0.0,84.7232,67.2929,60.0,60.0,65.6243,61.5691,60.0,60.0
85,1.275,0.6042,0.6019,0.0675,0.0,69.4436,60.0,37.931,35.6725,0.7352,0.6813,15.5738,-2.1105,-16.7655,697.6988,0.2019,0.0669,0.001,0.0,0.0,0.0,0.0,0.0,88.2727,69.3621,60.1398,60.0,60.0,60.0,60.0,60.0
86,1.29,0.6031,0.6034,0.0843,0.0,71.7975,60.0,38.5057,36.2573,0.7405,0.6839,15.6853,-2.2311,-18.5378,697.7082,0.2557,0.0803,0.001,0.0,0.0,0.0,0.0,0.0,95.7973,71.2461,60.1465,60.0,60.0,60.0,60.0,60.0
87,1.305,0.6029,0.6031,0.0852,0.0,71.9334,60.0,38.5057,34.5029,0.7453,0.683,15.891,-2.3894,-17.085,697.6795,0.256,0.0752,0.0098,0.0,0.0,0.0,0.0,0.0,95.8334,70.5236,61.3766,60.0,60.0,60.0,60.0,60.0
88,1.32,0.6047,0.6011,0.0624,0.0,68.7382,60.0,32.7586,30.9942,0.7384,0.6757,16.0087,-2.2979,-12.8639,697.5319,0.1917,0.0535,0.0045,0.0,0.0,0.0,0.0,0.0,86.8324,67.4907,60.6296,60.0,60.0,60.0,60.0,60.0
89,1.335,0.6057,0.6004,0.0603,0.0074,68.4402,61.0377,29.8851,35.6725,0.7266,0.6777,16.189,-2.2407,-12.6251,697.3657,0.1801,0.061,0.0,0.0,0.0269,0.0027,0.0,0.0,85.2199,68.541,60.0,60.0,63.771,60.38,60.0,60.0
90,1.35,0.6053,0.6016,0.0636,0.0001,68.9025,60.015,35.6322,33.9181,0.7271,0.6763,16.391,-2.2787,-14.5479,697.2529,0.1911,0.0633,0.0,0.0,0.0004,0.0,0.0,0.0,86.7525,68.8573,60.0,60.0,60.0599,60.0,60.0,60.0
91,1.365,0.6033,0.6035,0.0809,0.0,71.3326,60.0,35.6322,36.8421,0.7276,0.6804,16.4476,-2.4006,-18.4198,697.3014,0.2376,0.0862,0.0,0.0,0.0,0.0,0.0,0.0,93.2659,72.0645,60.0,60.0,60.0,60.0,60.0,60.0
92,1.38,0.6029,0.6042,0.0897,0.0,72.5563,60.0,33.3333,25.1462,0.7235,0.6625,16.5831,-2.5764,-18.0276,697.3341,0.2733,0.0855,0.0,0.0,0.0,0.0,0.0,0.0,98.2583,71.967,60.0,60.0,60.0,60.0,60.0,60.0
