cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5834,0.6073,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,3.039,-0.3659,-4.3734,9.5723
1,0.015,0.5829,0.6057,0.0,0.0035,100.0,101.0503,66.6667,0.0,0.0843,0.0,3.0684,-0.2883,-1.922,9.5176
2,0.03,0.5806,0.6058,0.0,0.0028,100.0,100.8342,66.6667,0.0,0.1607,0.0,3.221,-0.1977,-2.9167,9.3432
3,0.045,0.5767,0.6074,0.0,0.0,100.0,100.0,133.3333,66.6667,0.3141,0.2263,3.2579,-0.2749,-4.1554,9.3353
4,0.06,0.5743,0.608,0.0,0.0,100.0,100.0,66.6667,133.3333,0.3685,0.6574,3.3429,-0.3249,-5.1254,9.2736
5,0.075,0.573,0.6076,0.0016,0.0,100.4835,100.0,0.0,0.0,0.3335,0.5948,3.4407,-0.3829,-4.6931,9.2036
6,0.09,0.5728,0.606,0.004,0.0,101.1941,100.0143,133.3333,0.0,0.4704,0.5382,3.507,-0.3185,-1.6917,9.1183
7,0.105,0.5727,0.6051,0.0046,0.0098,101.3811,102.9503,0.0,0.0,0.4257,0.487,3.6033,-0.265,-1.2278,9.0091
8,0.12,0.5712,0.605,0.0202,0.0107,106.0453,103.2249,66.6667,66.6667,0.4695,0.6669,3.761,-0.2324,-1.6728,8.8504
9,0.135,0.5684,0.6061,0.0497,0.0,114.9237,100.0,66.6667,0.0,0.5092,0.6035,3.8281,-0.3037,-4.2446,8.8144
10,0.15,0.5672,0.6067,0.0619,0.0,118.563,100.0,66.6667,0.0,0.5451,0.5461,3.9264,-0.3751,-3.154,8.7507
11,0.165,0.5678,0.6059,0.0556,0.0011,116.6856,100.3449,66.6667,0.0,0.5775,0.4941,4.0613,-0.3669,-2.1803,8.6231
12,0.18,0.5686,0.6043,0.0473,0.0172,114.1884,105.1597,0.0,0.0,0.5226,0.4471,4.1381,-0.2959,0.9124,8.5248
13,0.195,0.5684,0.6037,0.049,0.0234,114.7002,107.0107,66.6667,0.0,0.5572,0.4045,4.2639,-0.2015,0.1788,8.3723
14,0.21,0.5666,0.6048,0.0682,0.0125,120.4556,103.7611,133.3333,0.0,0.6729,0.366,4.353,-0.2772,-2.3615,8.3197
