cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5467,0.5842,0.0732,0.0,70.2548,60.0,33.3333,32.1637,0.6938,0.6233,2.8878,0.0105,3.5719,7.3852
1,0.015,0.5484,0.583,0.0546,0.0,67.6488,60.0,43.6782,36.8421,0.7143,0.632,2.9645,0.1308,8.0086,7.2795
2,0.03,0.5476,0.5796,0.0636,0.0,68.9081,60.0,41.3793,29.8246,0.7283,0.6268,3.1357,0.2764,7.0627,7.0773
3,0.045,0.5453,0.5783,0.0878,0.0,72.2908,60.0,39.6552,29.2398,0.7375,0.6211,3.3115,0.2427,4.8513,6.9155
4,0.06,0.5417,0.5785,0.1277,0.0,77.8801,60.0,43.6782,32.1637,0.7538,0.6213,3.4089,0.1454,0.6108,6.8471
5,0.075,0.5402,0.5812,0.1437,0.0,80.1113,60.0,42.5287,30.9942,0.7663,0.6193,3.6266,0.0068,1.4954,6.6778
6,0.09,0.5413,0.5829,0.1311,0.0,78.347,60.0,42.5287,28.0702,0.7776,0.6122,3.7749,0.1031,4.381,6.5077
7,0.105,0.5417,0.5814,0.1277,0.0,77.8743,60.0,40.8046,26.9006,0.7845,0.6035,3.8648,0.2096,7.5784,6.3911
8,0.12,0.5393,0.5786,0.1534,0.0,81.4769,60.0,40.2299,32.7485,0.7895,0.6065,4.074,0.3562,5.5769,6.1498
9,0.135,0.5357,0.5778,0.1923,0.0,86.9201,60.0,50.5747,32.1637,0.8145,0.6081,4.1734,0.2219,0.6496,6.0918
10,0.15,0.5333,0.5807,0.2181,0.0,90.5406,60.0,44.8276,30.9942,0.8258,0.6074,4.3236,0.1392,-0.9633,5.9737
11,0.165,0.5322,0.5829,0.2303,0.0,92.247,60.0,44.2529,33.3333,0.8349,0.6111,4.5908,0.0483,-0.1007,5.7505
12,0.18,0.5334,0.5828,0.2174,0.0,90.4383,60.0,47.7011,32.1637,0.8499,0.6122,4.6836,0.1605,3.6271,5.6257
13,0.195,0.5321,0.5824,0.231,0.0,92.3451,60.0,49.4253,33.3333,0.8669,0.6154,4.8296,0.2667,3.1708,5.4532
14,0.21,0.5286,0.5832,0.2688,0.0,97.6366,60.0,51.1494,31.5789,0.8857,0.6151,5.0197,0.2706,0.5521,5.272
15,0.225,0.5243,0.5861,0.3161,0.0,104.2581,60.0,53.4483,32.1637,0.9073,0.6159,5.1077,0.1572,-3.9541,5.2278
16,0.24,0.5227,0.5887,0.3328,0.0,106.5874,60.0,55.1724,36.2573,0.9302,0.6242,5.3221,0.0085,-3.3452,5.0842
17,0.255,0.5234,0.5894,0.3251,0.0,105.5187,60.0,51.1494,30.4094,0.943,0.6208,5.5371,0.0466,-1.3455,4.8717
18,0.27,0.5242,0.5883,0.317,0.0,104.3779,60.0,50.5747,25.731,0.9535,0.6092,5.6326,0.1628,2.0144,4.7381
19,0.285,0.5208,0.5892,0.3542,0.0,109.5878,60.0,56.8966,33.9181,0.9754,0.6138,5.8321,0.3126,-0.0667,4.4965
20,0.3,0.5163,0.5919,0.4027,0.0,116.3816,60.0,67.8161,29.8246,1.0,0.6104,5.9341,0.1533,-5.7432,4.4656
21,0.315,0.5126,0.5945,0.443,0.0,122.0153,60.0,59.1954,25.731,1.0,0.5998,6.0503,0.042,-8.3895,4.4084
22,0.33,0.5104,0.5954,0.4667,0.0,125.3334,60.0,61.4943,29.2398,1.0,0.5966,6.3599,-0.1259,-7.8467,4.2154
23,0.345,0.5115,0.5936,0.4543,0.0,123.6049,60.0,68.3908,28.0702,1.0,0.5916,6.4833,-0.0224,-4.4811,4.0568
24,0.36,0.5101,0.5929,0.4703,0.0,125.8361,60.0,59.1954,28.0702,1.0,0.5871,6.6378,0.0514,-5.2164,3.8861
25,0.375,0.5045,0.5945,0.5305,0.0,134.2756,60.0,67.8161,33.9181,1.0,0.5938,6.8436,0.0656,-8.0279,3.702
26,0.39,0.4984,0.5966,0.5965,0.0,143.5119,60.0,63.2184,27.4854,1.0,0.5879,6.9033,-0.0792,-13.5648,3.73
27,0.405,0.4962,0.5979,0.6205,0.0,146.8666,60.0,69.5402,26.3158,1.0,0.5805,7.1089,-0.2523,-13.0526,3.6648
28,0.42,0.4963,0.5972,0.6193,0.0,146.7056,60.0,72.9885,23.9766,1.0,0.5695,7.3607,-0.3007,-12.2201,3.5012
29,0.435,0.497,0.5944,0.6113,0.0,145.5869,60.0,69.5402,30.4094,1.0,0.5714,7.4733,-0.2,-9.1518,3.3502
30,0.45,0.4926,0.5941,0.6597,0.0,152.3539,60.0,68.9655,29.2398,1.0,0.5709,7.6668,-0.0764,-11.0274,3.1233
31,0.465,0.4855,0.5965,0.737,0.0,163.1765,60.0,75.2874,30.4094,1.0,0.5727,7.7501,-0.2459,-16.4069,3.179
32,0.48,0.4788,0.5982,0.8094,0.0,173.3192,60.0,79.3103,32.1637,1.0,0.5775,7.8132,-0.3804,-20.0868,3.2324
33,0.495,0.4747,0.5989,0.8539,0.0,179.5422,60.0,81.6092,29.2398,1.0,0.5765,8.0799,-0.6157,-19.5829,3.2448
34,0.51,0.4743,0.5968,0.8578,0.0,180.094,60.0,85.0575,33.9181,1.0,0.5842,8.2357,-0.5584,-16.7279,3.1078
35,0.525,0.4725,0.5952,0.8778,0.0,182.8922,60.0,78.1609,29.8246,1.0,0.5836,8.3822,-0.5087,-16.0693,2.9851
36,0.54,0.4649,0.5959,0.9599,0.0,194.3814,60.0,82.7586,26.9006,1.0,0.5777,8.6061,-0.4968,-18.9201,2.8596
37,0.555,0.4562,0.5975,1.0,0.0,200.0,60.0,85.0575,29.2398,1.0,0.5766,8.6314,-0.6633,-25.1489,2.9944
38,0.57,0.4508,0.5986,1.0,0.0,200.0,60.0,87.931,21.6374,1.0,0.5616,8.7774,-0.8467,-24.7703,3.0982
39,0.585,0.4492,0.5978,1.0,0.0,200.0,60.0,83.3333,23.3918,1.0,0.5513,9.0214,-0.9925,-24.3375,3.1484
40,0.6,0.4498,0.5949,1.0,0.0,200.0,60.0,89.6552,28.655,1.0,0.5517,9.1471,-0.9213,-21.6223,3.0433
41,0.615,0.4468,0.5947,1.0,0.0,200.0,60.0,83.3333,27.4854,1.0,0.5499,9.3383,-0.8545,-23.5284,2.9302
42,0.63,0.4427,0.5971,1.0,0.0,200.0,60.0,86.7816,29.8246,1.0,0.5526,9.4107,-1.0199,-28.1881,3.0769
43,0.645,0.4392,0.5988,1.0,0.0,200.0,60.0,93.6782,31.5789,1.0,0.5582,9.4282,-1.164,-32.5245,3.2152
44,0.66,0.4399,0.5992,1.0,0.0,200.0,60.0,79.3103,29.8246,1.0,0.5601,9.618,-1.4439,-31.9392,3.465
45,0.675,0.444,0.5974,1.0,0.0,200.0,60.0,89.6552,26.3158,1.0,0.5553,9.7968,-1.447,-29.4117,3.453
46,0.69,0.4473,0.5956,1.0,0.0,200.0,60.0,78.1609,29.2398,1.0,0.5564,9.9392,-1.4084,-27.5346,3.4089
47,0.705,0.449,0.5959,1.0,0.0,200.0,60.0,82.7586,26.9006,1.0,0.5531,10.1681,-1.417,-30.119,3.4211
48,0.72,0.4547,0.5975,1.0,0.0,200.0,60.0,90.2299,30.4094,1.0,0.5565,10.155,-1.602,-37.0825,3.6053
49,0.735,0.4634,0.5988,0.9763,0.0,196.6775,60.0,78.1609,26.3158,1.0,0.5521,10.248,-1.7851,-37.1542,3.7932
50,0.75,0.4727,0.5983,0.8752,0.0,182.5238,60.0,81.6092,26.9006,1.0,0.5492,10.4495,-2.0225,-36.8827,4.0475
51,0.765,0.4836,0.5954,0.7567,0.0,165.9416,60.0,79.3103,24.5614,1.0,0.5422,10.5858,-1.9865,-34.1191,4.0293
52,0.78,0.4918,0.595,0.6681,0.0,153.5328,60.0,73.5632,27.4854,1.0,0.5413,10.7724,-1.9717,-35.6057,4.0461
53,0.795,0.5005,0.5973,0.5737,0.0,140.313,60.0,67.8161,27.4854,1.0,0.5405,10.8469,-2.1259,-39.6681,4.2119
54,0.81,0.5102,0.5991,0.4685,0.0,125.5966,60.0,60.9195,34.5029,1.0,0.5527,10.8345,-2.2699,-44.2501,4.3507
55,0.825,0.5222,0.5997,0.3381,0.0,107.3354,60.0,61.4943,26.9006,1.0,0.5497,10.9322,-2.5649,-43.985,4.6591
56,0.84,0.5346,0.5981,0.204,0.0,88.5613,60.0,51.7241,28.0702,1.0,0.5492,11.1187,-2.6427,-41.6424,4.7756
57,0.855,0.5454,0.5959,0.0871,0.0,72.1991,60.0,43.6782,28.655,1.0,0.5497,11.263,-2.6139,-38.6082,4.7837
58,0.87,0.552,0.5956,0.0155,0.0,62.1689,60.0,32.7586,34.5029,1.0,0.5611,11.4964,-2.647,-40.9732,4.882
59,0.885,0.5582,0.5974,0.0,0.0,60.0,60.0,34.4828,34.5029,1.0,0.5713,11.4501,-2.8368,-48.1805,5.0495
60,0.9,0.5641,0.5988,0.0,0.0,60.0,60.0,29.3103,24.5614,1.0,0.5622,11.4834,-3.0112,-49.1978,5.2261
61,0.915,0.5697,0.5987,0.0,0.0,60.0,60.0,37.3563,34.5029,1.0,0.5724,11.6185,-3.3237,-49.1766,5.5643
62,0.93,0.5775,0.5958,0.0,0.0,60.0,60.0,29.8851,29.8246,1.0,0.5729,11.7652,-3.3233,-46.059,5.6083
63,0.945,0.5829,0.5949,0.0,0.0,60.0,60.0,30.4598,30.4094,1.0,0.5745,11.9398,-3.3616,-47.5322,5.7017
64,0.96,0.5844,0.5967,0.0,0.0,60.0,60.0,31.6092,33.3333,1.0,0.5813,12.0382,-3.5089,-50.8561,5.8739
