cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm,dark_l0,dark_l1,dark_l2,dark_l3,dark_r0,dark_r1,dark_r2,dark_r3,rate_l0,rate_l1,rate_l2,rate_l3,rate_r0,rate_r1,rate_r2,rate_r3
44,0.66,0.0229,0.0184,0.0034,0.0079,2.6474,3.4097,1.1494,4.0936,0.0343,0.0728,3.7631,-0.6369,-6.6736,6.7714,0.0,0.0,0.0035,0.0102,0.0,0.0,0.0111,0.0206,2.0631,2.0631,2.6661,3.7973,2.0631,2.0631,3.9423,5.5703
45,0.675,0.0229,0.0184,0.0035,0.0079,2.6515,3.4148,3.4483,7.0175,0.0377,0.0791,3.757,-0.645,-6.9381,6.7802,0.0,0.0,0.0036,0.0102,0.0,0.0,0.0111,0.0206,2.0646,2.0646,2.6755,3.8011,2.0646,2.0646,3.9553,5.5745
46,0.69,0.0229,0.0185,0.0035,0.008,2.6694,3.424,2.8736,2.924,0.0396,0.0771,3.7505,-0.6354,-6.8815,6.7824,0.0,0.0,0.0037,0.0104,0.0,0.0,0.0111,0.0207,2.0721,2.0721,2.6985,3.8351,2.0721,2.0721,3.9569,5.5948
47,0.705,0.0229,0.0185,0.0035,0.0079,2.6622,3.4118,1.7241,1.1696,0.0392,0.0719,3.7626,-0.631,-6.5108,6.7696,0.0,0.0,0.0036,0.0104,0.0,0.0,0.0109,0.0207,2.0682,2.0682,2.68,3.8322,2.0682,2.0682,3.9265,5.5841
48,0.72,0.023,0.0184,0.0035,0.0079,2.6603,3.4138,2.2989,10.5263,0.0399,0.0849,3.761,-0.6303,-6.3497,6.7708,0.0,0.0,0.0036,0.0103,0.0,0.0,0.011,0.0207,2.0676,2.0676,2.6818,3.8243,2.0676,2.0676,3.9373,5.5826
49,0.735,0.023,0.0184,0.0035,0.0079,2.664,3.4236,4.023,2.924,0.0439,0.0823,3.7673,-0.6322,-6.5573,6.7657,0.0,0.0,0.0036,0.0103,0.0,0.0,0.0111,0.0207,2.0724,2.0724,2.6832,3.8279,2.0724,2.0724,3.9545,5.5954
50,0.75,0.023,0.0184,0.0035,0.0079,2.6566,3.4206,1.7241,2.3392,0.043,0.0789,3.7745,-0.6433,-6.6762,6.7634,0.0,0.0,0.0036,0.0103,0.0,0.0,0.0111,0.0207,2.0696,2.0696,2.6733,3.8137,2.0696,2.0696,3.9552,5.588
51,0.765,0.023,0.0185,0.0035,0.008,2.6693,3.4327,5.1724,5.848,0.0489,0.0824,3.7592,-0.6467,-7.1292,6.7788,0.0,0.0,0.0037,0.0103,0.0,0.0,0.0112,0.0207,2.0745,2.0745,2.6974,3.8309,2.0745,2.0745,3.9805,5.6012
52,0.78,0.023,0.0186,0.0035,0.008,2.6842,3.4347,1.1494,4.0936,0.0465,0.0823,3.7662,-0.6364,-6.6333,6.7684,0.0,0.0,0.0037,0.0105,0.0,0.0,0.0111,0.0208,2.0807,2.0807,2.7062,3.869,2.0807,2.0807,3.9595,5.6178
53,0.795,0.023,0.0185,0.0035,0.0079,2.6682,3.4162,4.023,1.1696,0.0498,0.0766,3.7778,-0.6327,-6.384,6.7563,0.0,0.0,0.0036,0.0104,0.0,0.0,0.0109,0.0207,2.0719,2.0719,2.6852,3.844,2.0719,2.0719,3.9271,5.594
54,0.81,0.023,0.0184,0.0035,0.0079,2.6718,3.4249,0.5747,0.5848,0.0462,0.0705,3.7755,-0.6337,-6.3628,6.7588,0.0,0.0,0.0037,0.0104,0.0,0.0,0.011,0.0207,2.0743,2.0743,2.6976,3.8409,2.0743,2.0743,3.9501,5.6007
55,0.825,0.0231,0.0185,0.0035,0.008,2.6722,3.43,1.1494,2.924,0.044,0.0693,3.785,-0.6407,-6.6943,6.7528,0.0,0.0,0.0036,0.0104,0.0,0.0,0.0111,0.0208,2.0774,2.0774,2.6944,3.8397,2.0774,2.0774,3.9563,5.6089
56,0.84,0.023,0.0185,0.0035,0.008,2.6706,3.4292,1.1494,3.5088,0.0421,0.0693,3.7822,-0.6512,-6.9295,6.7594,0.0,0.0,0.0036,0.0104,0.0,0.0,0.0111,0.0208,2.0756,2.0756,2.6945,3.8367,2.0756,2.0756,3.9613,5.6042
57,0.855,0.023,0.0186,0.0036,0.008,2.6884,3.438,0.5747,2.3392,0.0392,0.0671,3.7749,-0.6428,-6.9512,6.7629,0.0,0.0,0.0038,0.0105,0.0,0.0,0.0111,0.0208,2.082,2.082,2.7207,3.8692,2.082,2.082,3.9669,5.6213
58,0.87,0.023,0.0186,0.0036,0.0079,2.6845,3.4268,0.5747,1.7544,0.0366,0.064,3.7861,-0.6382,-6.5784,6.7507,0.0,0.0,0.0037,0.0106,0.0,0.0,0.0109,0.0208,2.0786,2.0786,2.7081,3.8725,2.0786,2.0786,3.9377,5.6123
59,0.885,0.023,0.0185,0.0036,0.0079,2.6808,3.4251,1.1494,2.3392,0.0353,0.0623,3.7851,-0.6359,-6.3853,6.7508,0.0,0.0,0.0037,0.0105,0.0,0.0,0.011,0.0208,2.0764,2.0764,2.7066,3.8638,2.0764,2.0764,3.9415,5.6062
60,0.9,0.0231,0.0185,0.0035,0.008,2.6837,3.4338,1.1494,2.924,0.0342,0.0619,3.7885,-0.6378,-6.5455,6.7484,0.0,0.0,0.0037,0.0105,0.0,0.0,0.011,0.0208,2.0802,2.0802,2.7086,3.8656,2.0802,2.0802,3.9581,5.6165
61,0.915,0.023,0.0185,0.0035,0.008,2.6764,3.4297,5.7471,4.6784,0.042,0.0648,3.7955,-0.6466,-6.6935,6.7454,0.0,0.0,0.0037,0.0104,0.0,0.0,0.0111,0.0208,2.0772,2.0772,2.6997,3.8515,2.0772,2.0772,3.9558,5.6085
62,0.93,0.023,0.0186,0.0036,0.008,2.6851,3.4379,1.1494,1.1696,0.0402,0.0609,3.7838,-0.65,-7.0567,6.7575,0.0,0.0,0.0037,0.0105,0.0,0.0,0.0111,0.0208,2.0801,2.0801,2.7176,3.8626,2.0801,2.0801,3.9748,5.6164
63,0.945,0.023,0.0187,0.0036,0.008,2.6978,3.4401,1.1494,2.3392,0.0386,0.0595,3.7835,-0.639,-6.7906,6.7535,0.0,0.0,0.0038,0.0106,0.0,0.0,0.011,0.0209,2.0851,2.0851,2.7272,3.8937,2.0851,2.0851,3.9605,5.6298
64,0.96,0.023,0.0185,0.0036,0.0079,2.6837,3.4239,0.5747,2.3392,0.0361,0.0582,3.7936,-0.6354,-6.5612,6.7427,0.0,0.0,0.0037,0.0106,0.0,0.0,0.0109,0.0208,2.0769,2.0769,2.7066,3.8743,2.0769,2.0769,3.934,5.6076
65,0.975,0.0231,0.0185,0.0036,0.008,2.6851,3.4306,0.5747,4.6784,0.0337,0.0615,3.7898,-0.6352,-6.4626,6.7462,0.0,0.0,0.0037,0.0105,0.0,0.0,0.011,0.0208,2.0781,2.0781,2.7128,3.8714,2.0781,2.0781,3.9556,5.6108
66,0.99,0.0231,0.0185,0.0036,0.008,2.6847,3.4356,3.4483,2.924,0.0372,0.0611,3.7946,-0.6391,-6.7012,6.7432,0.0,0.0,0.0037,0.0105,0.0,0.0,0.0111,0.0208,2.0806,2.0806,2.7077,3.87,2.0806,2.0806,3.9634,5.6176
67,1.005,0.023,0.0185,0.0035,0.008,2.6775,3.431,1.1494,0.5848,0.0359,0.0564,3.7951,-0.6472,-6.8297,6.746,0.0,0.0,0.0037,0.0105,0.0,0.0,0.0111,0.0208,2.0767,2.0767,2.6991,3.8576,2.0767,2.0767,3.9635,5.6071
68,1.02,0.023,0.0186,0.0036,0.008,2.6893,3.4383,3.4483,4.6784,0.0391,0.0599,3.7862,-0.6431,-6.9642,6.7526,0.0,0.0,0.0038,0.0106,0.0,0.0,0.0111,0.0208,2.0809,2.0809,2.719,3.8766,2.0809,2.0809,3.9729,5.6184
69,1.035,0.023,0.0186,0.0036,0.0079,2.6891,3.4315,1.1494,2.3392,0.0376,0.0586,3.793,-0.6369,-6.6523,6.7439,0.0,0.0,0.0037,0.0106,0.0,0.0,0.011,0.0208,2.0802,2.0802,2.7097,3.8863,2.0802,2.0802,3.9491,5.6166
70,1.05,0.023,0.0185,0.0036,0.0079,2.6819,3.4268,3.4483,2.924,0.0407,0.0585,3.7941,-0.6338,-6.4608,6.7417,0.0,0.0,0.0037,0.0106,0.0,0.0,0.011,0.0208,2.0763,2.0763,2.702,3.8731,2.0763,2.0763,3.949,5.6059
71,1.065,0.0231,0.0185,0.0036,0.008,2.6834,3.4351,0.0,2.924,0.0368,0.0584,3.7944,-0.636,-6.5464,6.7422,0.0,0.0,0.0037,0.0105,0.0,0.0,0.0111,0.0208,2.0788,2.0788,2.7052,3.8707,2.0788,2.0788,3.9697,5.6129
72,1.08,0.0231,0.0185,0.0035,0.008,2.6754,3.432,1.1494,2.924,0.0355,0.0584,3.801,-0.6433,-6.7242,6.7391,0.0,0.0,0.0036,0.0105,0.0,0.0,0.0111,0.0208,2.0763,2.0763,2.6931,3.8561,2.0763,2.0763,3.9697,5.6059
73,1.095,0.023,0.0185,0.0035,0.008,2.6802,3.4375,2.8736,7.6023,0.0377,0.0671,3.7922,-0.6474,-7.0362,6.7488,0.0,0.0,0.0037,0.0105,0.0,0.0,0.0112,0.0208,2.0775,2.0775,2.7048,3.8611,2.0775,2.0775,3.9857,5.6093
74,1.11,0.023,0.0186,0.0036,0.008,2.6924,3.4409,2.2989,11.1111,0.0386,0.0817,3.7898,-0.6369,-6.8361,6.7468,0.0,0.0,0.0037,0.0106,0.0,0.0,0.0112,0.0208,2.0821,2.0821,2.7169,3.8884,2.0821,2.0821,3.9778,5.6216
75,1.125,0.023,0.0185,0.0036,0.0079,2.6777,3.4246,1.7241,6.4327,0.0382,0.086,3.8012,-0.6326,-6.5365,6.7347,0.0,0.0,0.0036,0.0106,0.0,0.0,0.011,0.0207,2.074,2.074,2.6933,3.8696,2.074,2.074,3.9503,5.5999
76,1.14,0.023,0.0184,0.0035,0.008,2.6761,3.429,1.1494,2.3392,0.0368,0.0822,3.7982,-0.6329,-6.4317,6.7375,0.0,0.0,0.0037,0.0105,0.0,0.0,0.0112,0.0207,2.0736,2.0736,2.6969,3.8604,2.0736,2.0736,3.9699,5.5988
77,1.155,0.0231,0.0184,0.0035,0.008,2.6765,3.4362,2.2989,8.1871,0.0377,0.0898,3.8053,-0.6362,-6.674,6.7323,0.0,0.0,0.0036,0.0105,0.0,0.0,0.0112,0.0208,2.077,2.077,2.6919,3.8599,2.077,2.077,3.9828,5.6079
78,1.17,0.023,0.0184,0.0035,0.008,2.6681,3.4319,4.023,8.1871,0.0419,0.0967,3.8091,-0.6484,-6.7861,6.7335,0.0,0.0,0.0036,0.0104,0.0,0.0,0.0112,0.0207,2.073,2.073,2.6812,3.8451,2.073,2.073,3.9845,5.5971
79,1.185,0.023,0.0186,0.0036,0.008,2.6846,3.4449,8.6207,5.848,0.0546,0.0985,3.7945,-0.646,-7.0987,6.7461,0.0,0.0,0.0037,0.0105,0.0,0.0,0.0113,0.0208,2.0793,2.0793,2.7106,3.8691,2.0793,2.0793,4.0067,5.6141
80,1.2,0.023,0.0186,0.0036,0.008,2.6891,3.4393,0.5747,0.5848,0.0505,0.0902,3.8076,-0.6383,-6.554,6.731,0.0,0.0,0.0037,0.0106,0.0,0.0,0.0111,0.0208,2.0811,2.0811,2.7028,3.8916,2.0811,2.0811,3.9762,5.619
81,1.215,0.023,0.0184,0.0035,0.008,2.6759,3.4263,2.8736,8.1871,0.0512,0.0971,3.8141,-0.6358,-6.2395,6.7241,0.0,0.0,0.0036,0.0105,0.0,0.0,0.0111,0.0207,2.0737,2.0737,2.6901,3.8662,2.0737,2.0737,3.9588,5.5991
82,1.23,0.0231,0.0184,0.0035,0.008,2.6785,3.4367,2.8736,2.924,0.0519,0.0933,3.823,-0.6375,-6.3186,6.7165,0.0,0.0,0.0036,0.0105,0.0,0.0,0.0112,0.0208,2.0772,2.0772,2.6976,3.8619,2.0772,2.0772,3.9843,5.6084
83,1.245,0.0231,0.0184,0.0035,0.008,2.6724,3.4389,2.2989,2.924,0.0514,0.09,3.8337,-0.6463,-6.6335,6.7101,0.0,0.0,0.0036,0.0104,0.0,0.0,0.0113,0.0208,2.0763,2.0763,2.6893,3.8477,2.0763,2.0763,3.9972,5.6059
84,1.26,0.023,0.0185,0.0035,0.0081,2.6788,3.4475,1.1494,5.2632,0.0488,0.0913,3.8225,-0.6565,-7.0632,6.7244,0.0,0.0,0.0037,0.0104,0.0,0.0,0.0114,0.0208,2.0781,2.0781,2.7049,3.8541,2.0781,2.0781,4.0228,5.6109
85,1.275,0.023,0.0187,0.0036,0.0081,2.6996,3.4568,2.2989,10.5263,0.0486,0.1024,3.8307,-0.6468,-6.604,6.7131,0.0,0.0,0.0038,0.0107,0.0,0.0,0.0114,0.0209,2.086,2.086,2.7289,3.8976,2.086,2.086,4.0228,5.6323
86,1.29,0.023,0.0185,0.0036,0.008,2.6876,3.4372,0.5747,3.5088,0.045,0.0993,3.8443,-0.6406,-6.2117,6.6981,0.0,0.0,0.0037,0.0106,0.0,0.0,0.0112,0.0208,2.079,2.079,2.7109,3.8817,2.079,2.079,3.9777,5.6132
87,1.305,0.0231,0.0185,0.0036,0.008,2.6858,3.4401,2.8736,4.0936,0.0463,0.0976,3.8413,-0.6406,-6.0661,6.7009,0.0,0.0,0.0038,0.0105,0.0,0.0,0.0113,0.0208,2.0783,2.0783,2.7192,3.8675,2.0783,2.0783,3.9925,5.6114
88,1.32,0.0232,0.0185,0.0036,0.008,2.688,3.4496,0.5747,4.0936,0.043,0.096,3.8589,-0.6418,-6.3799,6.6853,0.0,0.0,0.0037,0.0105,0.0,0.0,0.0113,0.0208,2.083,2.083,2.7199,3.8663,2.083,2.083,4.0082,5.6241
