cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.6303,0.5771,0.0,0.1909,60.0,86.7237,34.4828,40.9357,0.6854,0.7856,2.9488,-0.2302,-5.932,705.188
1,0.015,0.6268,0.5803,0.0,0.1585,60.0,82.1912,26.4368,45.614,0.6702,0.7941,3.1342,-0.2098,-4.8506,705.0429
2,0.03,0.6224,0.5832,0.0,0.1296,60.0,78.1395,33.3333,48.538,0.6695,0.8072,3.1811,-0.3664,-11.7578,705.121
3,0.045,0.6201,0.5861,0.0,0.1001,60.0,74.0153,34.4828,38.5965,0.671,0.8009,3.3391,-0.4991,-10.6541,705.1039
4,0.06,0.618,0.5873,0.0,0.0884,60.0,72.3723,32.7586,48.538,0.6691,0.8133,3.5333,-0.5154,-8.3044,704.9786
5,0.075,0.6176,0.5873,0.0,0.0887,60.0,72.4158,27.0115,35.0877,0.6565,0.8,3.6296,-0.399,-3.828,704.8282
6,0.09,0.6167,0.5888,0.0,0.0732,60.0,70.2516,27.0115,38.0117,0.6451,0.7933,3.8578,-0.2728,-4.4942,704.5778
7,0.105,0.6142,0.5921,0.0,0.0402,60.0,65.6265,36.7816,35.6725,0.6533,0.7829,3.9982,-0.3807,-7.5765,704.5556
8,0.12,0.6108,0.5951,0.0,0.0097,60.0,61.3607,26.4368,36.8421,0.6412,0.7757,4.074,-0.4937,-10.9234,704.5826
9,0.135,0.6093,0.5962,0.0,0.0,60.0,60.0,31.0345,37.4269,0.6388,0.7702,4.2856,-0.6507,-8.63,704.5452
10,0.15,0.6098,0.5962,0.0,0.0,60.0,60.0,31.0345,35.6725,0.6368,0.7621,4.401,-0.5258,-3.901,704.3752
11,0.165,0.6102,0.5962,0.0,0.0,60.0,60.0,32.7586,36.2573,0.6381,0.7558,4.5538,-0.4431,-2.1021,704.209
12,0.18,0.609,0.5972,0.0,0.0,60.0,60.0,37.3563,31.5789,0.6481,0.7415,4.8074,-0.3663,-2.9169,703.976
13,0.195,0.6061,0.6003,0.0223,0.0,63.1286,60.0,35.0575,33.9181,0.6527,0.7329,4.8885,-0.4894,-7.1861,704.0064
14,0.21,0.6046,0.6022,0.037,0.0,65.1838,60.0,36.2069,32.1637,0.6591,0.7219,5.0341,-0.6013,-6.9005,703.9836
15,0.225,0.6051,0.6022,0.0322,0.0,64.5079,60.0,32.7586,33.9181,0.6583,0.7151,5.2302,-0.6349,-4.9443,703.8696
16,0.24,0.6064,0.6006,0.0189,0.0,62.6529,60.0,29.3103,35.0877,0.6511,0.7112,5.3266,-0.5382,-0.9258,703.7331
17,0.255,0.6065,0.6007,0.0183,0.0,62.5665,60.0,37.931,33.9181,0.6609,0.7054,5.5154,-0.416,-1.3703,703.5135
18,0.27,0.6051,0.6027,0.0319,0.0,64.4596,60.0,28.7356,30.9942,0.6524,0.6949,5.6889,-0.4794,-3.7437,703.4366
19,0.285,0.6024,0.6047,0.059,0.0,68.2625,60.0,38.5057,32.7485,0.6631,0.6886,5.7704,-0.5852,-7.2486,703.4547
20,0.3,0.6013,0.6051,0.0699,0.0,69.7867,60.0,36.7816,30.4094,0.6696,0.6786,5.9557,-0.7411,-6.0065,703.4354
21,0.315,0.6026,0.6038,0.0571,0.0,67.9905,60.0,31.0345,32.1637,0.6646,0.6727,6.0801,-0.6359,-2.1397,703.2732
22,0.33,0.6035,0.6023,0.0478,0.0,66.6851,60.0,36.7816,36.2573,0.6709,0.6749,6.1993,-0.5542,0.6244,703.1313
23,0.345,0.603,0.6018,0.0526,0.0,67.3707,60.0,29.8851,31.5789,0.6636,0.6684,6.4362,-0.4472,-0.7675,702.8888
24,0.36,0.6011,0.6034,0.072,0.0,70.0762,60.0,35.0575,32.7485,0.6668,0.6646,6.5213,-0.5719,-5.0428,702.9178
25,0.375,0.6001,0.6046,0.0818,0.0,71.4546,60.0,36.7816,38.5965,0.6729,0.6718,6.6626,-0.6682,-5.9287,702.8872
26,0.39,0.6006,0.604,0.0765,0.0,70.7151,60.0,36.2069,31.5789,0.6773,0.6656,6.8738,-0.7422,-4.3112,702.7918
27,0.405,0.6028,0.6018,0.0545,0.0,67.6356,60.0,33.3333,35.0877,0.6759,0.6663,6.9628,-0.6403,-0.4354,702.6567
28,0.42,0.6039,0.6015,0.0439,0.0,66.1437,60.0,35.0575,36.8421,0.6779,0.6702,7.1269,-0.5382,-0.6869,702.4688
29,0.435,0.6038,0.6032,0.0449,0.0,66.2906,60.0,44.2529,37.4269,0.6971,0.6747,7.315,-0.5677,-2.7276,702.3578
30,0.45,0.6018,0.6052,0.0644,0.0,69.021,60.0,36.7816,32.1637,0.7003,0.6693,7.4,-0.6681,-6.2511,702.3698
31,0.465,0.6013,0.6058,0.0695,0.0,69.734,60.0,37.3563,40.3509,0.7044,0.6793,7.5718,-0.8194,-5.5963,702.3572
32,0.48,0.6032,0.6048,0.0513,0.0,67.1815,60.0,36.7816,37.4269,0.7069,0.683,7.726,-0.7439,-2.4308,702.1953
33,0.495,0.6047,0.6029,0.0365,0.0,65.1087,60.0,32.1839,32.7485,0.7005,0.6778,7.824,-0.6524,1.0214,702.0613
34,0.51,0.6048,0.602,0.0353,0.0,64.9354,60.0,30.4598,29.8246,0.6915,0.6678,8.0546,-0.5264,-0.4829,701.8098
35,0.525,0.603,0.6033,0.0525,0.0,67.3432,60.0,31.6092,40.3509,0.6855,0.6779,8.1516,-0.6536,-4.7272,701.8325
36,0.54,0.6017,0.6043,0.0661,0.0,69.248,60.0,41.954,35.0877,0.6996,0.6775,8.2842,-0.7478,-6.538,701.8068
37,0.555,0.6014,0.6035,0.0682,0.0,69.5431,60.0,40.2299,29.2398,0.7091,0.6664,8.5075,-0.8567,-5.0587,701.7281
38,0.57,0.6032,0.6013,0.0513,0.0,67.1824,60.0,40.8046,35.6725,0.7188,0.6681,8.6029,-0.7454,-0.8523,701.5818
