cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.614,0.5952,0.0,0.0258,60.0,63.6134,32.1839,32.1637,0.6601,0.6276,2.8252,0.3032,7.7796,704.8969
1,0.015,0.6132,0.5964,0.0,0.0139,60.0,61.9443,37.3563,37.4269,0.6702,0.6373,3.0047,0.3112,6.4977,704.7646
2,0.03,0.6105,0.5987,0.0,0.0,60.0,60.0,27.0115,38.0117,0.6591,0.6473,3.0977,0.2114,1.5919,704.7699
3,0.045,0.6093,0.6,0.0,0.0,60.0,60.0,28.1609,33.9181,0.6513,0.6486,3.2981,0.091,2.7965,704.714
4,0.06,0.61,0.5998,0.0,0.0,60.0,60.0,33.908,37.4269,0.6555,0.6564,3.4438,0.1766,5.376,704.5506
5,0.075,0.6109,0.5987,0.0,0.0,60.0,60.0,31.6092,30.4094,0.6548,0.6504,3.5168,0.2856,8.9989,704.4218
6,0.09,0.6106,0.5988,0.0,0.0,60.0,60.0,29.8851,32.1637,0.6509,0.6482,3.7171,0.4418,7.5773,704.1697
7,0.105,0.6085,0.6009,0.0,0.0,60.0,60.0,41.3793,37.4269,0.6697,0.656,3.8357,0.3375,3.5969,704.1602
8,0.12,0.6064,0.6025,0.0105,0.0,61.4715,60.0,25.8621,20.4678,0.6564,0.6316,3.9603,0.2587,1.3605,704.1284
9,0.135,0.6056,0.6022,0.0178,0.0,62.4989,60.0,33.908,32.7485,0.6601,0.6323,4.1901,0.1745,2.6804,704.0262
10,0.15,0.6069,0.6004,0.0055,0.0,60.7735,60.0,38.5057,36.8421,0.6725,0.6405,4.2688,0.2969,6.9537,703.8839
11,0.165,0.6075,0.5995,0.0,0.0,60.0,60.0,27.0115,32.7485,0.6612,0.6404,4.4095,0.3965,7.256,703.7142
12,0.18,0.6065,0.6001,0.0094,0.0,61.3163,60.0,36.7816,33.3333,0.6701,0.6413,4.6038,0.4538,5.7513,703.5366
13,0.195,0.604,0.6019,0.0335,0.0,64.6935,60.0,32.7586,35.0877,0.6702,0.6455,4.6957,0.3607,1.913,703.538
14,0.21,0.6032,0.6027,0.042,0.0,65.878,60.0,34.4828,24.5614,0.6737,0.6296,4.8622,0.2566,2.1892,703.4947
15,0.225,0.6044,0.6022,0.0296,0.0,64.1487,60.0,37.931,33.3333,0.6837,0.6316,5.0391,0.3025,4.2377,703.3376
16,0.24,0.6059,0.6002,0.0152,0.0,62.1294,60.0,34.4828,29.2398,0.6859,0.6258,5.1225,0.3995,7.5036,703.2101
17,0.255,0.606,0.5997,0.0139,0.0,61.9485,60.0,29.3103,30.9942,0.6778,0.6238,5.2861,0.5476,6.4765,702.9897
18,0.27,0.6048,0.6015,0.026,0.0,63.637,60.0,32.7586,30.4094,0.6773,0.6209,5.4165,0.4569,2.9992,702.9625
19,0.285,0.603,0.6031,0.0438,0.0,66.1303,60.0,32.1839,34.5029,0.6756,0.6259,5.519,0.3755,-0.1034,702.9482
20,0.3,0.6024,0.6034,0.0501,0.0,67.0193,60.0,36.2069,32.1637,0.682,0.626,5.7521,0.2643,1.1223,702.8633
21,0.315,0.604,0.6018,0.0337,0.0,64.7152,60.0,35.6322,32.1637,0.6866,0.6262,5.8442,0.3817,5.0872,702.715
22,0.33,0.6053,0.6008,0.0208,0.0,62.9077,60.0,31.6092,30.4094,0.683,0.6231,5.9724,0.4731,6.3411,702.5598
23,0.345,0.6047,0.6013,0.0269,0.0,63.772,60.0,37.3563,29.8246,0.6909,0.6191,6.1722,0.5617,4.7009,702.3565
24,0.36,0.6027,0.6031,0.0464,0.0,66.4985,60.0,31.0345,32.7485,0.6857,0.621,6.259,0.4547,0.5,702.3715
25,0.375,0.6021,0.604,0.0522,0.0,67.3014,60.0,39.0805,33.3333,0.6967,0.6238,6.4222,0.3623,0.5017,702.3225
26,0.39,0.6034,0.6036,0.0395,0.0,65.5279,60.0,31.6092,36.2573,0.6921,0.6318,6.6231,0.3651,2.0545,702.1793
27,0.405,0.6055,0.6011,0.0193,0.0,62.7082,60.0,40.2299,29.8246,0.7048,0.627,6.7066,0.4607,5.3007,702.0526
28,0.42,0.6061,0.6003,0.0136,0.0,61.9037,60.0,31.6092,35.0877,0.6994,0.6325,6.8545,0.5974,4.7074,701.8514
29,0.435,0.6052,0.6018,0.0218,0.0,63.0528,60.0,36.2069,30.9942,0.7035,0.6299,7.0055,0.5281,1.6787,701.7947
30,0.45,0.6033,0.6029,0.0404,0.0,65.6617,60.0,31.0345,32.1637,0.6971,0.6296,7.097,0.4404,-1.8354,701.7928
31,0.465,0.6026,0.603,0.0479,0.0,66.7064,60.0,35.6322,38.5965,0.7003,0.6414,7.3184,0.3087,-0.7572,701.7311
32,0.48,0.6041,0.6014,0.0331,0.0,64.6297,60.0,38.5057,28.655,0.7088,0.6336,7.4339,0.4151,2.8619,701.5743
33,0.495,0.6052,0.5999,0.0219,0.0,63.0615,60.0,28.7356,31.5789,0.6975,0.6319,7.5477,0.5076,5.0764,701.4285
34,0.51,0.6044,0.5997,0.0302,0.0,64.2303,60.0,37.931,35.6725,0.7051,0.638,7.759,0.6196,3.3514,701.2004
35,0.525,0.6026,0.6013,0.048,0.0,66.7201,60.0,35.6322,32.7485,0.7076,0.6381,7.8464,0.4983,-1.1859,701.2254
36,0.54,0.6018,0.6025,0.0558,0.0,67.8131,60.0,31.6092,39.7661,0.7019,0.6512,8.006,0.4139,-1.7601,701.1736
37,0.555,0.6026,0.6024,0.0479,0.0,66.7035,60.0,35.0575,29.2398,0.7035,0.6435,8.2237,0.3703,-0.384,701.0519
38,0.57,0.6049,0.6005,0.0253,0.0,63.538,60.0,39.6552,32.7485,0.714,0.6431,8.3087,0.4715,3.1965,700.9202
39,0.585,0.6058,0.6001,0.0157,0.0,62.1926,60.0,25.8621,36.2573,0.6965,0.6492,8.4599,0.5926,2.7967,700.7277
