cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.6137,0.5951,0.0,0.1204,60.0,76.8493,32.7586,38.0117,0.65,0.7233,2.7692,-0.0715,2.0338,705.2021
1,0.015,0.6117,0.5963,0.0,0.1084,60.0,75.1793,30.4598,34.5029,0.6457,0.7169,3.0296,0.0283,0.3729,704.9477
2,0.03,0.6084,0.5993,0.0,0.0784,60.0,70.9769,31.0345,50.2924,0.6428,0.7398,3.123,-0.1038,-4.3643,704.9756
3,0.045,0.6064,0.6012,0.0,0.0597,60.0,68.3561,31.6092,38.0117,0.6413,0.7382,3.2905,-0.2152,-4.2735,704.9366
4,0.06,0.6064,0.6009,0.0,0.0623,60.0,68.7159,31.0345,33.3333,0.6389,0.7283,3.4939,-0.2442,-2.4485,704.8138
5,0.075,0.6077,0.5995,0.0,0.0763,60.0,70.6821,32.1839,37.4269,0.6389,0.7268,3.5836,-0.1367,1.7981,704.6743
6,0.09,0.6077,0.5997,0.0,0.0743,60.0,70.4051,28.1609,43.2749,0.6312,0.736,3.7697,-0.0021,1.4515,704.4477
7,0.105,0.6064,0.6018,0.0,0.0535,60.0,67.4955,25.8621,38.0117,0.62,0.7348,3.957,-0.0485,-0.7191,704.3488
8,0.12,0.6034,0.6041,0.0,0.0308,60.0,64.3075,31.6092,38.5965,0.6207,0.7347,4.047,-0.1497,-4.1889,704.3572
9,0.135,0.6025,0.6047,0.0,0.025,60.0,63.4962,35.0575,35.0877,0.6278,0.7284,4.2326,-0.2981,-2.9791,704.332
10,0.15,0.6039,0.6039,0.0,0.0328,60.0,64.5922,40.8046,36.8421,0.6451,0.7258,4.3536,-0.1831,1.0038,704.165
11,0.165,0.6049,0.6024,0.0,0.0473,60.0,66.617,38.5057,32.7485,0.6564,0.716,4.4651,-0.0937,4.0104,704.0231
12,0.18,0.6047,0.6019,0.0,0.0522,60.0,67.3135,31.0345,37.4269,0.6526,0.7156,4.7114,0.0388,2.719,703.7556
13,0.195,0.6027,0.6038,0.0,0.034,60.0,64.7657,36.2069,45.0292,0.6588,0.7291,4.8111,-0.0774,-1.3619,703.7681
14,0.21,0.6014,0.6051,0.0,0.0211,60.0,62.9545,36.7816,36.2573,0.6656,0.7253,4.9546,-0.1667,-2.3571,703.7305
15,0.225,0.6016,0.6044,0.0,0.0282,60.0,63.9509,33.3333,33.3333,0.6652,0.7167,5.1696,-0.234,-0.6164,703.6271
16,0.24,0.6033,0.6023,0.0,0.0483,60.0,66.7614,27.0115,39.1813,0.6529,0.7194,5.2511,-0.1179,3.6509,703.4873
17,0.255,0.604,0.6022,0.0,0.0496,60.0,66.9424,25.2874,42.1053,0.6385,0.7272,5.4196,-0.0034,3.5742,703.2874
18,0.27,0.6034,0.6039,0.0,0.0332,60.0,64.6454,33.3333,30.4094,0.6407,0.7131,5.6246,-0.0045,1.7689,703.1441
19,0.285,0.6008,0.6061,0.0,0.0114,60.0,61.596,33.908,36.8421,0.6437,0.7119,5.7157,-0.0992,-1.5508,703.1474
20,0.3,0.5999,0.6068,0.0027,0.0045,60.3751,60.6363,34.4828,30.4094,0.6476,0.6992,5.8835,-0.2341,-0.7947,703.1254
21,0.315,0.6016,0.606,0.0,0.0124,60.0,61.7393,33.3333,35.0877,0.6489,0.6962,6.0247,-0.1414,2.4262,702.9601
22,0.33,0.6029,0.6041,0.0,0.0306,60.0,64.2773,27.5862,38.0117,0.6392,0.6988,6.113,-0.0461,5.9185,702.8303
23,0.345,0.6031,0.6035,0.0,0.0371,60.0,65.1936,28.7356,35.0877,0.6327,0.6958,6.3395,0.1008,4.6518,702.5666
24,0.36,0.6013,0.6049,0.0,0.0234,60.0,63.277,31.0345,26.3158,0.6311,0.6773,6.452,-0.0059,0.8576,702.5635
25,0.375,0.6,0.606,0.0025,0.0124,60.3558,61.7361,37.931,29.8246,0.6426,0.6668,6.5786,-0.0902,-1.2236,702.5346
26,0.39,0.6,0.605,0.0022,0.0216,60.3034,63.0292,35.6322,38.0117,0.6488,0.6722,6.7981,-0.1817,0.3788,702.4456
27,0.405,0.6018,0.6029,0.0,0.0425,60.0,65.9508,28.1609,42.1053,0.6402,0.6845,6.8755,-0.0596,4.7405,702.3043
28,0.42,0.6029,0.602,0.0,0.0515,60.0,67.2069,31.6092,28.0702,0.639,0.6702,7.0269,0.0365,4.9163,702.1296
