cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5841,0.5951,0.0,0.1156,60.0,76.1876,31.6092,38.0117,0.6272,0.7233,2.7686,-0.0712,1.9659,9.7288
1,0.015,0.5816,0.5961,0.0,0.1052,60.0,74.7238,31.0345,35.0877,0.6261,0.718,3.0284,0.027,0.3593,9.4514
2,0.03,0.5775,0.5989,0.0,0.0779,60.0,70.9102,31.6092,48.538,0.6262,0.7376,3.1217,-0.1039,-4.346,9.4052
3,0.045,0.5754,0.6008,0.0,0.0586,60.0,68.1995,32.1839,42.1053,0.6274,0.7436,3.2886,-0.2143,-4.2473,9.2855
4,0.06,0.5753,0.6006,0.0,0.0603,60.0,68.4432,36.2069,35.6725,0.6361,0.7374,3.4894,-0.2424,-2.382,9.1073
5,0.075,0.5763,0.5993,0.0,0.0733,60.0,70.2617,29.8851,39.7661,0.632,0.7393,3.5791,-0.1346,1.9093,8.9854
6,0.09,0.5756,0.5996,0.0,0.0707,60.0,69.8968,30.4598,42.1053,0.6293,0.7452,3.7671,-0.0006,1.5488,8.7626
7,0.105,0.573,0.6015,0.0183,0.0517,62.5685,67.2403,27.5862,45.0292,0.6215,0.7558,3.9573,-0.0455,-0.5575,8.6
8,0.12,0.569,0.6039,0.0599,0.0284,68.3871,63.9785,35.6322,40.3509,0.6297,0.7569,4.0487,-0.1475,-4.0539,8.5517
9,0.135,0.5677,0.6045,0.0742,0.022,70.3948,63.0838,37.3563,41.5205,0.6403,0.7601,4.2337,-0.2981,-2.9194,8.4376
10,0.15,0.5688,0.6038,0.062,0.0288,68.6771,64.0325,43.6782,33.3333,0.6618,0.7481,4.3557,-0.1824,1.1911,8.2803
11,0.165,0.5691,0.6023,0.0589,0.0435,68.245,66.0892,40.2299,35.6725,0.6748,0.7415,4.47,-0.0907,4.2522,8.1396
12,0.18,0.5676,0.6018,0.0753,0.0489,70.5391,66.8511,28.7356,40.9357,0.6649,0.7451,4.7213,0.0452,2.9977,7.8556
13,0.195,0.5635,0.6035,0.118,0.0326,76.5229,64.5595,37.3563,36.2573,0.6721,0.7398,4.8236,-0.0727,-1.1756,7.8066
14,0.21,0.5613,0.6049,0.1405,0.0186,79.6658,62.6097,46.5517,36.8421,0.6961,0.7361,4.969,-0.1645,-2.2212,7.7103
15,0.225,0.561,0.6041,0.1438,0.0257,80.1288,63.5987,36.7816,29.8246,0.6993,0.7201,5.1913,-0.2334,-0.4245,7.5375
16,0.24,0.5621,0.6021,0.132,0.0462,78.4786,66.4653,39.6552,35.6725,0.7076,0.7162,5.2774,-0.1157,3.856,7.4095
17,0.255,0.5615,0.6019,0.1382,0.0476,79.353,66.6598,43.1034,39.1813,0.7217,0.719,5.4503,0.0011,3.617,7.2036
18,0.27,0.559,0.6036,0.1644,0.0308,83.0125,64.3109,45.977,26.3158,0.7398,0.6982,5.6559,-0.0045,1.5746,7.0196
19,0.285,0.5545,0.6058,0.2119,0.009,89.6645,61.2535,50.5747,33.3333,0.7649,0.6921,5.7487,-0.1081,-2.1841,6.9813
20,0.3,0.5529,0.6065,0.2288,0.0022,92.03,60.3141,47.7011,29.2398,0.7822,0.6792,5.9371,-0.2573,-1.6867,6.8825
21,0.315,0.5542,0.6055,0.2145,0.0119,90.0313,61.6719,44.2529,28.0702,0.7913,0.6654,6.1037,-0.1779,1.3396,6.6981
22,0.33,0.5551,0.6033,0.2055,0.034,88.7674,64.7562,44.8276,39.1813,0.8006,0.673,6.2003,-0.0746,4.9493,6.5643
23,0.345,0.5535,0.6025,0.2226,0.0415,91.1577,65.8159,45.977,31.5789,0.8113,0.6662,6.4245,0.075,3.2076,6.2962
24,0.36,0.5493,0.6038,0.2661,0.0289,97.2553,64.0468,46.5517,32.1637,0.822,0.661,6.5335,-0.0605,-1.5338,6.2649
25,0.375,0.547,0.6049,0.2899,0.0187,100.5914,62.6213,59.1954,34.5029,0.8555,0.6606,6.6754,-0.1566,-4.0815,6.1899
26,0.39,0.5463,0.6041,0.2978,0.0259,101.6972,63.628,56.3218,35.0877,0.8805,0.6612,6.9472,-0.2808,-2.8472,6.0245
27,0.405,0.5483,0.6014,0.2767,0.0528,98.7332,67.3914,44.8276,42.1053,0.8813,0.6746,7.0515,-0.162,1.2747,5.8724
28,0.42,0.5483,0.6001,0.2764,0.0653,98.6967,69.1385,54.023,33.9181,0.8995,0.6718,7.2141,-0.0645,1.2574,5.683
29,0.435,0.5452,0.6009,0.3083,0.0578,103.1624,68.0953,52.2989,38.5965,0.9126,0.6778,7.4291,-0.0411,-1.3621,5.4901
30,0.45,0.5405,0.6028,0.3583,0.0391,110.1631,65.4695,54.023,32.7485,0.9278,0.6726,7.5127,-0.1673,-6.0308,5.4925
31,0.465,0.5396,0.6035,0.3674,0.0325,111.4428,64.5459,60.9195,33.9181,0.9545,0.67,7.7193,-0.3244,-5.698,5.42
32,0.48,0.5411,0.6027,0.3515,0.0402,109.2084,65.6284,59.1954,30.9942,0.9755,0.6623,7.9564,-0.3075,-3.7524,5.224
33,0.495,0.5432,0.5998,0.3296,0.0684,106.1426,69.5809,58.046,35.6725,0.9922,0.6639,8.0621,-0.1903,-0.1472,5.068
34,0.51,0.5414,0.5992,0.3486,0.0748,108.8008,70.4777,62.069,37.4269,1.0,0.6685,8.2718,-0.0407,-2.2041,4.811
35,0.525,0.537,0.601,0.3946,0.0573,115.2468,68.015,58.046,33.9181,1.0,0.6663,8.3842,-0.204,-7.4933,4.8311
36,0.54,0.5339,0.6021,0.4269,0.0459,119.7702,66.4201,71.2644,37.4269,1.0,0.6707,8.4862,-0.3292,-11.0034,4.8405
37,0.555,0.5325,0.602,0.4412,0.047,121.768,66.5829,68.9655,33.3333,1.0,0.6672,8.8,-0.5208,-9.8552,4.7577
38,0.57,0.5346,0.5994,0.4198,0.0727,118.7665,70.1765,59.1954,31.5789,1.0,0.6609,8.9414,-0.4154,-6.0506,4.5848
