cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm,dark_l0,dark_l1,dark_l2,dark_l3,dark_r0,dark_r1,dark_r2,dark_r3,rate_l0,rate_l1,rate_l2,rate_l3,rate_r0,rate_r1,rate_r2,rate_r3
16,0.24,0.572,0.6083,0.0669,0.016,69.3677,62.2395,32.7586,37.4269,0.6723,0.7401,5.5921,-0.4515,-1.7197,11.8535,0.2676,0.0,0.0,0.0,0.0556,0.0084,0.0,0.0,97.4709,60.0,60.0,60.0,67.7864,61.1714,60.0,60.0
17,0.255,0.5735,0.6065,0.0476,0.0239,66.6603,63.3458,36.2069,29.2398,0.6799,0.7244,5.6943,-0.3197,2.899,11.7865,0.1903,0.0,0.0,0.0,0.0803,0.0152,0.0,0.0,86.6414,60.0,60.0,60.0,71.2489,62.1345,60.0,60.0
18,0.27,0.575,0.605,0.039,0.0422,65.4547,65.9109,36.2069,35.6725,0.6867,0.7222,5.8357,-0.2298,4.8786,11.7773,0.1558,0.0,0.0,0.0,0.1363,0.0326,0.0,0.0,81.819,60.0,60.0,60.0,79.0845,64.5591,60.0,60.0
19,0.285,0.5747,0.6046,0.0332,0.0423,64.6477,65.9227,36.2069,33.9181,0.6929,0.717,6.075,-0.1214,3.4343,11.8046,0.1328,0.0,0.0,0.0,0.1361,0.0331,0.0,0.0,78.5909,60.0,60.0,60.0,79.0546,64.636,60.0,60.0
20,0.3,0.5724,0.6062,0.0465,0.022,66.5158,63.0833,31.0345,31.5789,0.6883,0.7079,6.1668,-0.2386,-0.7991,11.9523,0.1862,0.0,0.0,0.0,0.0676,0.0205,0.0,0.0,86.0633,60.0,60.0,60.0,69.4642,62.8689,60.0,60.0
21,0.315,0.5715,0.6068,0.0636,0.0238,68.8981,63.3276,37.931,35.6725,0.6978,0.7073,6.3282,-0.3366,-1.0451,12.1199,0.2542,0.0,0.0,0.0,0.0567,0.0384,0.0,0.0,95.5922,60.0,60.0,60.0,67.9398,65.3708,60.0,60.0
22,0.33,0.5726,0.6058,0.0589,0.0307,68.2405,64.2982,33.3333,29.2398,0.6973,0.6947,6.5399,-0.3561,0.8756,12.2482,0.2354,0.0,0.0,0.0,0.073,0.0498,0.0,0.0,92.962,60.0,60.0,60.0,70.2189,66.9739,60.0,60.0
23,0.345,0.5751,0.6033,0.0375,0.0497,65.2508,66.9548,38.5057,38.5965,0.707,0.7009,6.6265,-0.2513,4.6121,12.2066,0.15,0.0,0.0,0.0,0.1345,0.0642,0.0,0.0,81.0033,60.0,60.0,60.0,78.8259,68.9932,60.0,60.0
24,0.36,0.5763,0.6026,0.028,0.0601,63.9208,68.4083,33.3333,43.8596,0.7056,0.7163,6.7973,-0.1118,4.1305,12.1841,0.112,0.0,0.0,0.0,0.1773,0.063,0.0,0.0,75.6831,60.0,60.0,60.0,84.8167,68.8166,60.0,60.0
25,0.375,0.5758,0.6042,0.0329,0.0458,64.6084,66.4078,36.2069,40.9357,0.71,0.7247,6.9791,-0.1602,1.5475,12.3263,0.1317,0.0,0.0,0.0,0.1417,0.0413,0.0,0.0,78.4338,60.0,60.0,60.0,79.8424,65.7887,60.0,60.0
26,0.39,0.5737,0.6059,0.0528,0.0328,67.3886,64.5929,37.3563,33.3333,0.7163,0.7182,7.0751,-0.2606,-2.2003,12.4634,0.2111,0.0,0.0,0.0,0.0978,0.0334,0.0,0.0,89.5543,60.0,60.0,60.0,73.6889,64.6827,60.0,60.0
27,0.405,0.573,0.6063,0.0627,0.0318,68.7824,64.4487,30.4598,37.4269,0.7083,0.7199,7.2857,-0.4075,-1.1202,12.7043,0.2509,0.0,0.0,0.0,0.0834,0.0437,0.0,0.0,95.1297,60.0,60.0,60.0,71.6788,66.1159,60.0,60.0
28,0.42,0.5749,0.6049,0.0451,0.0384,66.3165,65.3821,38.5057,30.9942,0.717,0.7094,7.4115,-0.2933,2.776,12.684,0.1805,0.0,0.0,0.0,0.108,0.0458,0.0,0.0,85.2662,60.0,60.0,60.0,75.1147,66.4136,60.0,60.0
29,0.435,0.5768,0.6034,0.0327,0.056,64.5824,67.8442,32.1839,36.2573,0.7124,0.7097,7.5231,-0.1938,5.8304,12.6692,0.1309,0.0,0.0,0.0,0.1685,0.0556,0.0,0.0,78.3296,60.0,60.0,60.0,83.5932,67.7837,60.0,60.0
30,0.45,0.5769,0.6029,0.0243,0.0588,63.4089,68.2266,34.4828,39.7661,0.7127,0.7166,7.763,-0.0562,4.1487,12.7041,0.0974,0.0,0.0,0.0,0.1774,0.0519,0.0057,0.0,73.6354,60.0,60.0,60.0,84.8389,67.2728,60.7946,60.0
31,0.465,0.5749,0.6045,0.0326,0.0359,64.5709,65.0287,27.0115,33.3333,0.6983,0.7108,7.863,-0.1814,-0.3174,12.8642,0.1306,0.0,0.0,0.0,0.1101,0.0311,0.0025,0.0,78.2836,60.0,60.0,60.0,75.4142,64.3568,60.344,60.0
32,0.48,0.5736,0.6055,0.0507,0.0338,67.1007,64.7368,35.0575,40.3509,0.7011,0.7187,8.0227,-0.2691,-1.278,13.0314,0.2029,0.0,0.0,0.0,0.0962,0.0391,0.0,0.0,88.4029,60.0,60.0,60.0,73.474,65.4732,60.0,60.0
33,0.495,0.5737,0.6047,0.0491,0.0385,66.8765,65.3967,33.908,38.5965,0.7014,0.7226,8.2509,-0.3279,0.4358,13.219,0.1965,0.0,0.0,0.0,0.1018,0.0524,0.0,0.0,87.5059,60.0,60.0,60.0,74.2464,67.3405,60.0,60.0
34,0.51,0.5759,0.6025,0.0263,0.0543,63.6849,67.6036,36.2069,35.6725,0.7062,0.7206,8.3339,-0.2114,4.5521,13.1805,0.1053,0.0,0.0,0.0,0.145,0.0629,0.0093,0.0,74.7398,60.0,60.0,60.0,80.2967,68.809,61.3086,60.0
35,0.525,0.577,0.602,0.0185,0.0633,62.592,68.8601,31.0345,35.6725,0.7003,0.7188,8.502,-0.0887,4.2859,13.1934,0.0741,0.0,0.0,0.0,0.1842,0.0675,0.0014,0.0,70.368,60.0,60.0,60.0,85.7873,69.4529,60.2001,60.0
36,0.54,0.5768,0.6034,0.0223,0.0519,63.1167,67.2698,28.7356,40.9357,0.6905,0.727,8.705,-0.0981,2.2139,13.3322,0.089,0.0,0.0,0.0,0.1545,0.0532,0.0,0.0,72.4667,60.0,60.0,60.0,81.6277,67.4517,60.0,60.0
37,0.555,0.5742,0.6053,0.0441,0.0369,66.1706,65.164,27.5862,28.0702,0.6793,0.7104,8.8001,-0.1959,-1.3842,13.4684,0.1763,0.0,0.0,0.0,0.1001,0.0475,0.0,0.0,84.6825,60.0,60.0,60.0,74.0111,66.6449,60.0,60.0
38,0.57,0.574,0.6057,0.0494,0.0375,66.9228,65.2538,34.4828,27.4854,0.6828,0.6942,8.9861,-0.3389,-0.7766,13.6983,0.1978,0.0,0.0,0.0,0.0856,0.0645,0.0,0.0,87.6911,60.0,60.0,60.0,71.9842,69.031,60.0,60.0
39,0.585,0.5764,0.6048,0.0304,0.0436,64.252,66.0982,35.6322,40.3509,0.6882,0.7037,9.1329,-0.2453,2.5006,13.725,0.1215,0.0,0.0,0.0,0.107,0.0673,0.0,0.0,77.0081,60.0,60.0,60.0,74.9759,69.4167,60.0,60.0
40,0.6,0.5781,0.6028,0.0195,0.0632,62.7327,68.8514,32.1839,33.9181,0.6864,0.7002,9.2243,-0.1441,6.035,13.711,0.0781,0.0,0.0,0.0,0.1722,0.0807,0.0,0.0,70.9309,60.0,60.0,60.0,84.114,71.2915,60.0,60.0
41,0.615,0.5787,0.602,0.0099,0.0673,61.3849,69.4215,33.908,29.2398,0.6881,0.6883,9.4538,0.0063,4.5275,13.7568,0.0396,0.0,0.0,0.0,0.1938,0.0754,0.0,0.0,65.5397,60.0,60.0,60.0,87.1299,70.5559,60.0,60.0
42,0.63,0.577,0.6035,0.0168,0.0467,62.345,66.5368,28.7356,42.1053,0.6794,0.7016,9.5656,-0.1102,0.3922,13.9182,0.067,0.0,0.0,0.0,0.1333,0.0496,0.0039,0.0,69.3801,60.0,60.0,60.0,78.6587,66.9457,60.5427,60.0
43,0.645,0.5763,0.6047,0.024,0.0413,63.355,65.7773,33.3333,40.9357,0.6806,0.7115,9.7038,-0.1967,-1.6649,14.0761,0.0959,0.0,0.0,0.0,0.1149,0.0502,0.0,0.0,73.4199,60.0,60.0,60.0,76.0827,67.0264,60.0,60.0
44,0.66,0.5778,0.604,0.004,0.0458,60.5568,66.4112,33.908,32.7485,0.6828,0.7051,9.9357,-0.2895,-0.0103,14.3036,0.0159,0.0,0.0,0.0,0.1151,0.0604,0.0077,0.0,62.2273,60.0,60.0,60.0,76.1203,68.45,61.0745,60.0
45,0.675,0.5807,0.6019,0.0,0.0614,60.0,68.5993,28.7356,33.3333,0.6746,0.7004,10.0175,-0.165,4.386,14.2716,0.0,0.0,0.0,0.0,0.1552,0.0639,0.0266,0.0,60.0,60.0,60.0,60.0,81.7286,68.94,63.7288,60.0
46,0.69,0.5815,0.6014,0.0,0.0708,60.0,69.9083,35.6322,36.2573,0.6809,0.7016,10.1773,-0.0604,4.6762,14.3104,0.0,0.0,0.0,0.0,0.1978,0.0656,0.0197,0.0,60.0,60.0,60.0,60.0,87.6962,69.1807,62.7565,60.0
47,0.705,0.5809,0.6026,0.0,0.0585,60.0,68.1967,29.3103,39.7661,0.674,0.7093,10.3911,-0.0252,2.89,14.4388,0.0,0.0,0.0,0.0,0.1744,0.0494,0.0104,0.0,60.0,60.0,60.0,60.0,84.4168,66.9171,61.4529,60.0
48,0.72,0.5792,0.6048,0.0,0.0358,60.0,65.0112,28.7356,35.0877,0.6666,0.7075,10.4825,-0.1222,-0.6248,14.5719,0.0,0.0,0.0,0.0,0.1064,0.0368,0.0,0.0,60.0,60.0,60.0,60.0,74.8957,65.149,60.0,60.0
49,0.735,0.5799,0.6056,0.0,0.0344,60.0,64.8115,40.8046,36.8421,0.6839,0.7091,10.6522,-0.2472,-0.1048,14.7809,0.0,0.0,0.0,0.0,0.0882,0.0493,0.0,0.0,60.0,60.0,60.0,60.0,72.3462,66.8996,60.0,60.0
50,0.75,0.5829,0.605,0.0,0.0391,60.0,65.4799,33.908,32.1637,0.6858,0.7018,10.8216,-0.1824,2.5509,14.8589,0.0,0.0,0.0,0.0,0.1077,0.0489,0.0,0.0,60.0,60.0,60.0,60.0,75.0743,66.8455,60.0,60.0
51,0.765,0.5849,0.6031,0.0,0.0578,60.0,68.0981,28.7356,40.3509,0.6773,0.7106,10.9093,-0.0805,6.2319,14.8536,0.0,0.0,0.0,0.0,0.1618,0.0695,0.0,0.0,60.0,60.0,60.0,60.0,82.6569,69.7354,60.0,60.0
52,0.78,0.5849,0.6024,0.0,0.0639,60.0,68.951,31.6092,38.5965,0.6753,0.7152,11.1123,0.0771,5.1517,14.8979,0.0,0.0,0.0,0.0,0.1857,0.07,0.0,0.0,60.0,60.0,60.0,60.0,86.0044,69.7998,60.0,60.0
53,0.795,0.5838,0.6038,0.0,0.0449,60.0,66.2848,31.6092,28.655,0.6735,0.7008,11.2439,-0.0225,1.4934,15.0624,0.0,0.0,0.0,0.0,0.1315,0.048,0.0,0.0,60.0,60.0,60.0,60.0,78.414,66.7251,60.0,60.0
54,0.81,0.5837,0.6051,0.0,0.039,60.0,65.4598,30.4598,30.9942,0.6696,0.6921,11.3578,-0.1126,-1.3936,15.2074,0.0,0.0,0.0,0.0,0.1048,0.0512,0.0,0.0,60.0,60.0,60.0,60.0,74.6774,67.1619,60.0,60.0
55,0.825,0.5856,0.6046,0.0,0.042,60.0,65.886,34.4828,37.4269,0.6741,0.6963,11.5936,-0.2266,0.2552,15.4595,0.0,0.0,0.0,0.0,0.0997,0.0685,0.0,0.0,60.0,60.0,60.0,60.0,73.9568,69.5871,60.0,60.0
56,0.84,0.5891,0.6026,0.0,0.0508,60.0,67.1161,34.4828,35.6725,0.6781,0.6968,11.68,-0.0961,4.733,15.4387,0.0,0.0,0.0,0.0,0.1347,0.0675,0.0011,0.0,60.0,60.0,60.0,60.0,78.8613,69.4445,60.1587,60.0
57,0.855,0.59,0.6015,0.0,0.0674,60.0,69.4421,36.7816,39.1813,0.6862,0.7038,11.8306,0.0001,5.7759,15.4906,0.0,0.0,0.0,0.0,0.192,0.0721,0.0056,0.0,60.0,60.0,60.0,60.0,86.8866,70.0926,60.7894,60.0
58,0.87,0.5893,0.6019,0.0,0.0634,60.0,68.8781,29.3103,38.0117,0.6788,0.708,12.0515,0.0776,4.1851,15.6107,0.0,0.0,0.0,0.0,0.1817,0.0573,0.0146,0.0,60.0,60.0,60.0,60.0,85.444,68.0248,62.0436,60.0
59,0.885,0.5882,0.6039,0.0,0.0404,60.0,65.6548,31.0345,44.4444,0.6756,0.7238,12.1437,-0.0261,0.3444,15.7478,0.0,0.0,0.0,0.0,0.1109,0.0387,0.0119,0.0,60.0,60.0,60.0,60.0,75.532,65.4173,61.6702,60.0
60,0.9,0.5892,0.6048,0.0,0.0376,60.0,65.2615,32.1839,33.3333,0.6749,0.7173,12.3095,-0.1314,0.5888,15.9426,0.0,0.0,0.0,0.0,0.0964,0.0481,0.0058,0.0,60.0,60.0,60.0,60.0,73.4909,66.738,60.8168,60.0
61,0.915,0.5922,0.6047,0.0,0.0391,60.0,65.4736,28.7356,40.3509,0.6675,0.7246,12.499,-0.1012,2.8104,16.0704,0.0,0.0,0.0,0.0,0.1103,0.0384,0.0076,0.0,60.0,60.0,60.0,60.0,75.4488,65.3747,61.071,60.0
62,0.93,0.5948,0.6027,0.0,0.0587,60.0,68.2234,28.1609,36.2573,0.6596,0.7235,12.5839,0.0025,6.5107,16.0718,0.0,0.0,0.0,0.0,0.1669,0.0543,0.0138,0.0,60.0,60.0,60.0,60.0,83.3624,67.6011,61.9303,60.0
63,0.945,0.5948,0.6024,0.0,0.0642,60.0,68.985,28.1609,35.0877,0.6525,0.7204,12.765,0.1581,5.7715,16.1186,0.0,0.0,0.0,0.0,0.1945,0.0558,0.0064,0.0,60.0,60.0,60.0,60.0,87.2318,67.8088,60.8993,60.0
64,0.96,0.5942,0.6044,0.0,0.0447,60.0,66.2626,31.6092,39.1813,0.6529,0.7251,12.9236,0.0854,2.7957,16.2886,0.0,0.0,0.0,0.0,0.1446,0.0344,0.0,0.0,60.0,60.0,60.0,60.0,80.2404,64.8098,60.0,60.0
65,0.975,0.5932,0.606,0.0,0.0348,60.0,64.8764,33.908,36.8421,0.6577,0.7251,13.0225,-0.0083,-0.702,16.4241,0.0,0.0,0.0,0.0,0.106,0.0333,0.0,0.0,60.0,60.0,60.0,60.0,74.8373,64.6684,60.0,60.0
66,0.99,0.5936,0.6062,0.0,0.0338,60.0,64.7265,31.0345,34.5029,0.6565,0.7207,13.249,-0.1348,0.8675,16.6808,0.0,0.0,0.0,0.0,0.0877,0.0473,0.0,0.0,60.0,60.0,60.0,60.0,72.2809,66.6252,60.0,60.0
67,1.005,0.5961,0.6047,0.0,0.0395,60.0,65.5268,29.8851,39.1813,0.6531,0.7254,13.344,-0.0018,5.3198,16.6763,0.0,0.0,0.0,0.0,0.1062,0.0517,0.0,0.0,60.0,60.0,60.0,60.0,74.8736,67.2336,60.0,60.0
68,1.02,0.5973,0.6033,0.0,0.0566,60.0,67.9222,32.1839,37.4269,0.6545,0.7265,13.475,0.0938,7.2433,16.7245,0.0,0.0,0.0,0.0,0.162,0.0644,0.0,0.0,60.0,60.0,60.0,60.0,82.6764,69.0126,60.0,60.0
69,1.035,0.5967,0.603,0.0,0.054,60.0,67.5533,29.8851,34.5029,0.6513,0.7219,13.7072,0.2112,5.8324,16.8436,0.0,0.0,0.0,0.0,0.1597,0.0561,0.0,0.0,60.0,60.0,60.0,60.0,82.3626,67.8508,60.0,60.0
70,1.05,0.5954,0.6047,0.0,0.0314,60.0,64.3949,33.3333,41.5205,0.6552,0.7309,13.8037,0.1021,1.7786,16.9856,0.0,0.0,0.0,0.0,0.0902,0.0354,0.0,0.0,60.0,60.0,60.0,60.0,72.6217,64.9581,60.0,60.0
71,1.065,0.5954,0.6055,0.0,0.0297,60.0,64.1545,31.6092,39.7661,0.6553,0.7358,13.964,0.0163,1.6409,17.1659,0.0,0.0,0.0,0.0,0.0753,0.0434,0.0,0.0,60.0,60.0,60.0,60.0,70.5442,66.0738,60.0,60.0
72,1.08,0.5972,0.6047,0.0,0.0349,60.0,64.8882,26.4368,42.6901,0.6452,0.7457,14.1657,0.011,3.6228,17.3334,0.0,0.0,0.0,0.0,0.0908,0.0489,0.0,0.0,60.0,60.0,60.0,60.0,72.7091,66.8435,60.0,60.0
73,1.095,0.5996,0.6024,0.0,0.0564,60.0,67.9004,31.6092,36.8421,0.6463,0.7437,14.2435,0.1211,7.5726,17.3341,0.0,0.0,0.0,0.0,0.1493,0.0592,0.0173,0.0,60.0,60.0,60.0,60.0,80.8979,68.2847,62.4188,60.0
74,1.11,0.6,0.602,0.0,0.0655,60.0,69.1748,28.7356,35.6725,0.6416,0.7397,14.413,0.2671,7.0808,17.3915,0.0,0.0,0.0,0.0,0.1897,0.0572,0.0153,0.0,60.0,60.0,60.0,60.0,86.5536,68.0074,62.1381,60.0
75,1.125,0.5995,0.6037,0.0,0.0487,60.0,66.8245,32.7586,36.2573,0.6453,0.7372,14.5991,0.2341,4.8219,17.5643,0.0,0.0,0.0,0.0,0.1492,0.0373,0.0084,0.0,60.0,60.0,60.0,60.0,80.895,65.223,61.1801,60.0
76,1.14,0.5978,0.6057,0.0,0.0328,60.0,64.598,32.1839,41.5205,0.6475,0.7448,14.6987,0.1415,1.2905,17.6986,0.0,0.0,0.0,0.0,0.0994,0.032,0.0,0.0,60.0,60.0,60.0,60.0,73.9175,64.4743,60.0,60.0
77,1.155,0.5976,0.6062,0.0,0.0313,60.0,64.3853,29.8851,36.2573,0.6449,0.7418,14.8981,0.0121,2.4146,17.9363,0.0,0.0,0.0,0.0,0.0791,0.0462,0.0,0.0,60.0,60.0,60.0,60.0,71.077,66.4642,60.0,60.0
78,1.17,0.5995,0.6051,0.0,0.0384,60.0,65.3757,25.8621,39.1813,0.6346,0.7445,15.006,0.1397,6.5679,17.9556,0.0,0.0,0.0,0.0,0.1009,0.0527,0.0,0.0,60.0,60.0,60.0,60.0,74.1318,67.3712,60.0,60.0
79,1.185,0.6009,0.6038,0.0,0.056,60.0,67.8396,24.7126,38.5965,0.6231,0.7459,15.1061,0.2404,9.4179,17.9845,0.0,0.0,0.0,0.0,0.1574,0.0666,0.0,0.0,60.0,60.0,60.0,60.0,82.0403,69.3183,60.0,60.0
80,1.2,0.6005,0.6037,0.0,0.0566,60.0,67.9187,31.0345,38.5965,0.6251,0.7472,15.343,0.3909,8.1315,18.1037,0.0,0.0,0.0,0.0,0.1635,0.0627,0.0,0.0,60.0,60.0,60.0,60.0,82.895,68.78,60.0,60.0
81,1.215,0.5988,0.6056,0.0,0.0334,60.0,64.6719,36.7816,42.1053,0.6383,0.7549,15.4529,0.2865,4.1405,18.2522,0.0,0.0,0.0,0.0,0.0948,0.0387,0.0,0.0,60.0,60.0,60.0,60.0,73.2691,65.4185,60.0,60.0
82,1.23,0.5979,0.6068,0.0,0.0282,60.0,63.945,36.2069,34.5029,0.6491,0.7476,15.6048,0.2117,3.3719,18.4207,0.0,0.0,0.0,0.0,0.071,0.0417,0.0,0.0,60.0,60.0,60.0,60.0,69.9426,65.8373,60.0,60.0
83,1.245,0.5986,0.6058,0.0,0.0337,60.0,64.7244,31.0345,32.7485,0.6487,0.7378,15.8179,0.1739,5.1255,18.6215,0.0,0.0,0.0,0.0,0.0795,0.0555,0.0,0.0,60.0,60.0,60.0,60.0,71.1323,67.7653,60.0,60.0
84,1.26,0.6007,0.6037,0.0,0.0453,60.0,66.3451,43.1034,40.9357,0.6722,0.7442,15.8911,0.2953,9.4561,18.6201,0.0,0.0,0.0,0.0,0.1223,0.059,0.0,0.0,60.0,60.0,60.0,60.0,77.1164,68.264,60.0,60.0
85,1.275,0.6016,0.6033,0.0,0.0548,60.0,67.666,31.0345,36.8421,0.6695,0.7423,16.0509,0.4285,9.1849,18.6881,0.0,0.0,0.0,0.0,0.1637,0.0553,0.0,0.0,60.0,60.0,60.0,60.0,82.9202,67.7436,60.0,60.0
86,1.29,0.6014,0.6047,0.0,0.0416,60.0,65.8173,25.8621,29.8246,0.6569,0.7275,16.2559,0.4411,7.3774,18.8581,0.0,0.0,0.0,0.0,0.1317,0.0345,0.0,0.0,60.0,60.0,60.0,60.0,78.4396,64.8295,60.0,60.0
87,1.305,0.5993,0.6065,0.0,0.0239,60.0,63.3496,36.7816,38.5965,0.6671,0.7305,16.3586,0.352,3.9087,18.9917,0.0,0.0,0.0,0.0,0.0731,0.0226,0.0,0.0,60.0,60.0,60.0,60.0,70.2406,63.1576,60.0,60.0
88,1.32,0.5989,0.6068,0.0,0.0231,60.0,63.2282,31.6092,36.8421,0.6661,0.73,16.5449,0.2275,4.5744,19.2155,0.0,0.0,0.0,0.0,0.0569,0.0353,0.0,0.0,60.0,60.0,60.0,60.0,67.9665,64.9464,60.0,60.0
89,1.335,0.6008,0.6058,0.0,0.0298,60.0,64.1694,31.0345,32.7485,0.664,0.7218,16.6765,0.3385,8.0265,19.2731,0.0,0.0,0.0,0.0,0.0802,0.0389,0.0,0.0,60.0,60.0,60.0,60.0,71.2321,65.4457,60.0,60.0
90,1.35,0.6021,0.6037,0.0,0.0511,60.0,67.1515,24.1379,38.5965,0.6485,0.7254,16.7559,0.4448,11.5095,19.2889,0.0,0.0,0.0,0.0,0.1451,0.0592,0.0,0.0,60.0,60.0,60.0,60.0,80.317,68.2891,60.0,60.0
91,1.365,0.602,0.6028,0.0,0.0582,60.0,68.1528,31.6092,39.7661,0.6493,0.7308,16.976,0.6147,10.1958,19.3976,0.0,0.0,0.0,0.0,0.1671,0.0627,0.0031,0.0,60.0,60.0,60.0,60.0,83.3901,68.7834,60.4376,60.0
92,1.38,0.6003,0.6042,0.0,0.0383,60.0,65.3671,31.0345,30.4094,0.6488,0.7182,17.1004,0.5165,6.242,19.554,0.0,0.0,0.0,0.0,0.1082,0.0452,0.0,0.0,60.0,60.0,60.0,60.0,75.1449,66.3236,60.0,60.0
93,1.395,0.599,0.6054,0.0,0.0355,60.0,64.9767,29.8851,36.2573,0.6462,0.7177,17.2417,0.444,4.4871,19.7128,0.0,0.0,0.0,0.0,0.088,0.0542,0.0,0.0,60.0,60.0,60.0,60.0,72.321,67.5859,60.0,60.0
