cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm,dark_l0,dark_l1,dark_l2,dark_l3,dark_r0,dark_r1,dark_r2,dark_r3,rate_l0,rate_l1,rate_l2,rate_l3,rate_r0,rate_r1,rate_r2,rate_r3
15,0.225,0.5761,0.6036,0.1506,0.0032,81.0848,60.443,40.8046,37.4269,0.7653,0.6837,5.1654,0.3046,1.005,10.1991,0.598,0.0,0.0044,0.0,0.0057,0.007,0.0,0.0,143.7171,60.0,60.6222,60.0,60.7915,60.9804,60.0,60.0
16,0.24,0.5752,0.6043,0.1777,0.0057,84.8847,60.7913,47.7011,38.0117,0.7869,0.6887,5.36,0.1738,1.3558,10.3848,0.7109,0.0,0.0001,0.0,0.0,0.0226,0.0,0.0,159.5294,60.0,60.0095,60.0,60.0,63.1651,60.0,60.0
17,0.255,0.5769,0.6037,0.1824,0.0085,85.5315,61.195,37.3563,29.8246,0.786,0.6782,5.5419,0.2441,3.9969,10.379,0.7295,0.0,0.0,0.0,0.0131,0.0211,0.0,0.0,162.126,60.0,60.0,60.0,61.8287,62.9513,60.0,60.0
18,0.27,0.579,0.6017,0.1807,0.0284,85.2926,63.9705,43.1034,36.2573,0.7966,0.6805,5.6297,0.3552,7.6283,10.3052,0.7226,0.0,0.0,0.0,0.0746,0.0389,0.0,0.0,161.1704,60.0,60.0,60.0,70.4421,65.4399,60.0,60.0
19,0.285,0.5794,0.6013,0.1806,0.032,85.2907,64.4866,47.1264,34.5029,0.8141,0.6794,5.835,0.5206,5.988,10.2257,0.7226,0.0,0.0,0.0,0.094,0.0342,0.0,0.0,161.1627,60.0,60.0,60.0,73.162,64.7844,60.0,60.0
20,0.3,0.5779,0.6031,0.1984,0.0106,87.7721,61.4799,51.1494,35.0877,0.838,0.6794,5.9599,0.3964,1.4451,10.3879,0.7935,0.0,0.0,0.0,0.0354,0.0069,0.0,0.0,171.0883,60.0,60.0,60.0,64.9511,60.9685,60.0,60.0
21,0.315,0.576,0.6045,0.228,0.0061,91.9242,60.8551,44.8276,29.8246,0.847,0.6698,6.0933,0.3046,-1.5864,10.5241,0.9121,0.0,0.0,0.0,0.0163,0.0082,0.0,0.0,187.6967,60.0,60.0,60.0,62.2766,61.1439,60.0,60.0
22,0.33,0.575,0.6042,0.2432,0.0053,94.049,60.742,45.977,30.4094,0.8575,0.6621,6.3756,0.1782,-0.3861,10.7524,0.9728,0.0,0.0,0.0,0.0022,0.019,0.0,0.0,196.1959,60.0,60.0,60.0,60.3068,62.6611,60.0,60.0
23,0.345,0.577,0.6018,0.2303,0.0151,92.2457,62.1173,51.7241,36.8421,0.8783,0.6671,6.479,0.3042,3.8597,10.6803,0.9213,0.0,0.0,0.0,0.0357,0.0248,0.0,0.0,188.9828,60.0,60.0,60.0,64.9969,63.4723,60.0,60.0
24,0.36,0.5785,0.6005,0.2284,0.028,91.9759,63.9232,48.8506,38.0117,0.8915,0.6737,6.6334,0.4053,4.1391,10.6549,0.9136,0.0,0.0,0.0,0.0849,0.0272,0.0,0.0,187.9035,60.0,60.0,60.0,71.8887,63.8041,60.0,60.0
25,0.375,0.5773,0.6009,0.2389,0.0228,93.4429,63.1932,41.3793,29.8246,0.8886,0.6646,6.8515,0.4628,1.7482,10.7003,0.9555,0.0,0.0,0.0,0.0755,0.0134,0.0024,0.0,193.7717,60.0,60.0,60.0,70.567,61.8733,60.3326,60.0
26,0.39,0.5748,0.6024,0.2504,0.0042,95.0581,60.5857,50.0,30.9942,0.9031,0.6585,6.94,0.3347,-3.1149,10.8545,1.0,0.0,0.0017,0.0,0.0122,0.0015,0.0031,0.0,200.0,60.0,60.2322,60.0,61.703,60.2046,60.4354,60.0
27,0.405,0.5743,0.6029,0.25,0.008,95.0,61.1195,52.2989,27.4854,0.9207,0.6465,7.1435,0.1983,-2.9401,11.0693,1.0,0.0,0.0,0.0,0.0134,0.0184,0.0002,0.0,200.0,60.0,60.0,60.0,61.8732,62.5723,60.0327,60.0
28,0.42,0.5758,0.6021,0.25,0.016,95.0,62.2461,52.8736,28.655,0.9378,0.6378,7.3888,0.207,-1.2339,11.1777,1.0,0.0,0.0,0.0,0.0357,0.0177,0.0108,0.0,200.0,60.0,60.0,60.0,64.9922,62.4826,61.5096,60.0
29,0.435,0.5785,0.599,0.25,0.0458,95.0,66.4099,43.6782,32.1637,0.9351,0.6365,7.4875,0.3224,2.1434,11.1251,1.0,0.0,0.0,0.0,0.1061,0.0479,0.0291,0.0,200.0,60.0,60.0,60.0,74.8563,66.7026,64.0808,60.0
30,0.45,0.5789,0.5982,0.25,0.0545,95.0,67.6354,47.1264,37.4269,0.9395,0.6449,7.6715,0.4836,0.8887,11.0783,1.0,0.0,0.0,0.0,0.1364,0.0494,0.0324,0.0,200.0,60.0,60.0,60.0,79.0963,66.9099,64.5355,60.0
31,0.465,0.5779,0.6001,0.25,0.0346,95.0,64.8444,50.0,46.1988,0.9491,0.6688,7.8022,0.3502,-3.8633,11.2598,1.0,0.0,0.0,0.0,0.091,0.0288,0.0186,0.0,200.0,60.0,60.0,60.0,72.7425,64.0309,62.604,60.0
32,0.48,0.5753,0.6015,0.25,0.0272,95.0,63.8122,48.2759,36.2573,0.9544,0.672,7.9023,0.2349,-7.7391,11.4103,1.0,0.0,0.0,0.0,0.0747,0.0342,0.0,0.0,200.0,60.0,60.0,60.0,70.4593,64.7894,60.0,60.0
33,0.495,0.574,0.6017,0.25,0.0283,95.0,63.9575,49.4253,33.3333,0.9615,0.6695,8.1998,0.0551,-6.7542,11.7192,1.0,0.0,0.0,0.0,0.0632,0.0499,0.0,0.0,200.0,60.0,60.0,60.0,68.8455,66.9845,60.0,60.0
34,0.51,0.5758,0.5996,0.25,0.0381,95.0,65.3327,45.4023,35.6725,0.9599,0.6716,8.3427,0.1598,-2.9452,11.7073,1.0,0.0,0.0,0.0,0.0912,0.0599,0.0012,0.0,200.0,60.0,60.0,60.0,72.7712,68.3872,60.1727,60.0
35,0.525,0.5777,0.5982,0.25,0.0542,95.0,67.5859,55.1724,41.5205,0.9778,0.6842,8.4913,0.2554,-1.5178,11.7087,1.0,0.0,0.0,0.0,0.145,0.0684,0.0033,0.0,200.0,60.0,60.0,60.0,80.299,69.5823,60.4625,60.0
36,0.54,0.5759,0.5986,0.25,0.0471,95.0,66.5984,44.2529,34.5029,0.9724,0.6828,8.7362,0.3357,-4.3552,11.7803,1.0,0.0,0.0,0.0,0.1314,0.0554,0.0017,0.0,200.0,60.0,60.0,60.0,78.4015,67.7545,60.2377,60.0
37,0.555,0.5735,0.6005,0.25,0.0217,95.0,63.0372,45.4023,35.0877,0.9698,0.6825,8.8086,0.1751,-10.0865,11.9535,1.0,0.0,0.0,0.0,0.0573,0.0295,0.0,0.0,200.0,60.0,60.0,60.0,68.0181,64.1308,60.0,60.0
38,0.57,0.5748,0.6015,0.25,0.0245,95.0,63.4242,51.7241,27.4854,0.98,0.6682,8.9955,0.0299,-10.1637,12.1795,1.0,0.0,0.0,0.0,0.0582,0.0396,0.0,0.0,200.0,60.0,60.0,60.0,68.1486,65.5484,60.0,60.0
39,0.585,0.5779,0.6007,0.25,0.0272,95.0,63.8139,45.977,28.655,0.9778,0.6575,9.274,-0.0409,-8.9703,12.3988,1.0,0.0,0.0,0.0,0.069,0.04,0.0,0.0,200.0,60.0,60.0,60.0,69.6597,65.5959,60.0,60.0
40,0.6,0.5824,0.5976,0.2405,0.0533,93.6727,67.4607,45.977,31.5789,0.9758,0.6532,9.3854,0.0662,-5.6477,12.3783,0.9621,0.0,0.0,0.0,0.1286,0.0646,0.02,0.0,194.6909,60.0,60.0,60.0,78.0014,69.04,62.8014,60.0
41,0.615,0.583,0.5968,0.2354,0.0636,92.9512,68.9031,47.7011,34.5029,0.9774,0.6546,9.5787,0.1949,-7.0866,12.3926,0.9415,0.0,0.0,0.0,0.1611,0.0618,0.0315,0.0,191.8047,60.0,60.0,60.0,82.5481,68.6544,64.4101,60.0
42,0.63,0.5838,0.5988,0.23,0.0464,92.194,66.4894,43.1034,33.9181,0.9698,0.6549,9.7192,0.0655,-11.2142,12.5809,0.9198,0.0,0.0,0.0,0.122,0.038,0.0254,0.0,188.7762,60.0,60.0,60.0,77.0789,65.3255,63.5532,60.0
43,0.645,0.5843,0.6003,0.2202,0.037,90.8348,65.1826,45.4023,35.6725,0.9674,0.6584,9.7872,-0.0686,-15.809,12.7286,0.881,0.0,0.0,0.0,0.0956,0.0381,0.0144,0.0,183.3392,60.0,60.0,60.0,73.389,65.3273,62.0142,60.0
44,0.66,0.5871,0.6006,0.1981,0.0391,87.729,65.477,40.8046,35.0877,0.9562,0.6604,10.0454,-0.2896,-14.6607,13.0615,0.7923,0.0,0.0,0.0,0.0937,0.0512,0.0115,0.0,170.916,60.0,60.0,60.0,73.122,67.1743,61.6116,60.0
45,0.675,0.5915,0.5989,0.1518,0.0498,81.2491,66.971,42.5287,42.1053,0.9494,0.6752,10.2215,-0.2258,-11.4097,13.121,0.6071,0.0,0.0,0.0,0.1169,0.0586,0.0238,0.0,144.9964,60.0,60.0,60.0,76.3591,68.1996,63.3256,60.0
46,0.69,0.595,0.597,0.1234,0.0701,77.27,69.8078,44.2529,40.3509,0.9467,0.6854,10.3594,-0.1344,-8.7446,13.1372,0.4934,0.0,0.0,0.0,0.176,0.0693,0.0349,0.0,129.0801,60.0,60.0,60.0,84.6435,69.705,64.8828,60.0
47,0.705,0.5943,0.5972,0.12,0.0668,76.8003,69.3574,34.4828,35.0877,0.9249,0.6849,10.6254,-0.0566,-11.4107,13.2489,0.48,0.0,0.0,0.0,0.1728,0.0576,0.0369,0.0,127.2012,60.0,60.0,60.0,84.1905,68.0665,65.1728,60.0
48,0.72,0.5939,0.5991,0.111,0.0405,75.5465,65.6635,41.954,39.1813,0.92,0.692,10.6792,-0.2393,-17.6352,13.4228,0.4442,0.0,0.0,0.0,0.0986,0.0295,0.0338,0.0,122.1859,60.0,60.0,60.0,73.8003,64.1244,64.7293,60.0
49,0.735,0.5949,0.6002,0.109,0.0388,75.256,65.4385,39.0805,35.6725,0.9099,0.6919,10.8283,-0.3824,-17.9333,13.6284,0.4359,0.0,0.0,0.0,0.0969,0.0362,0.0223,0.0,121.024,60.0,60.0,60.0,73.5595,65.0686,63.1258,60.0
50,0.75,0.5969,0.5995,0.0898,0.0443,72.5688,66.1958,41.954,36.2573,0.9064,0.6929,11.0868,-0.5255,-16.9899,13.9053,0.3591,0.0,0.0,0.0,0.0962,0.0438,0.037,0.0,110.2754,60.0,60.0,60.0,73.4727,66.1291,65.1812,60.0
51,0.765,0.601,0.5969,0.0523,0.0658,67.3167,69.2149,35.6322,36.2573,0.8907,0.6939,11.2106,-0.4327,-13.2299,13.9168,0.209,0.0,0.0,0.0,0.1403,0.0678,0.0552,0.0,89.2668,60.0,60.0,60.0,79.6434,69.4949,67.7213,60.0
52,0.78,0.6031,0.5964,0.036,0.0734,65.0386,70.2789,33.3333,37.4269,0.872,0.6968,11.408,-0.3456,-13.8144,13.9837,0.144,0.0,0.0,0.0,0.1712,0.0709,0.0516,0.0,80.1544,60.0,60.0,60.0,83.9676,69.9265,67.2213,60.0
53,0.795,0.6035,0.5983,0.0337,0.0562,64.7126,67.871,32.7586,39.1813,0.8539,0.7028,11.5799,-0.4444,-17.0746,14.1725,0.1346,0.0,0.0,0.0,0.1381,0.0524,0.0344,0.0,78.8504,60.0,60.0,60.0,79.333,67.3415,64.8094,60.0
54,0.81,0.602,0.6002,0.0421,0.038,65.8913,65.3154,28.7356,40.3509,0.8295,0.7103,11.6357,-0.5775,-21.3075,14.3084,0.1683,0.0,0.0,0.0,0.0865,0.051,0.0144,0.0,83.5652,60.0,60.0,60.0,72.1048,67.1441,62.0127,60.0
55,0.825,0.6022,0.6009,0.0455,0.0358,66.377,65.0114,40.2299,38.0117,0.8303,0.7128,11.8114,-0.8011,-20.7916,14.592,0.1822,0.0,0.0,0.0,0.0739,0.0659,0.0034,0.0,85.508,60.0,60.0,60.0,70.3485,69.2226,60.4745,60.0
56,0.84,0.6045,0.6001,0.0264,0.0393,63.6945,65.5007,32.1839,33.3333,0.815,0.7065,12.0001,-0.769,-17.3599,14.6961,0.1056,0.0,0.0,0.0,0.0862,0.0689,0.0021,0.0,74.7782,60.0,60.0,60.0,72.0622,69.6455,60.2951,60.0
57,0.855,0.6069,0.5983,0.0114,0.0576,61.5894,68.0598,30.4598,33.9181,0.7978,0.7018,12.126,-0.683,-13.6722,14.7195,0.0454,0.0,0.0,0.0,0.1478,0.0806,0.0019,0.0,66.3574,60.0,60.0,60.0,80.687,71.2803,60.2719,60.0
58,0.87,0.6069,0.5983,0.0076,0.0561,61.0607,67.8557,27.5862,40.3509,0.7765,0.7094,12.403,-0.6128,-15.4557,14.8611,0.0303,0.0,0.0,0.0,0.1564,0.067,0.0011,0.0,64.2427,60.0,60.0,60.0,81.9005,69.3741,60.1482,60.0
59,0.885,0.6049,0.6005,0.0119,0.0272,61.6627,63.8122,30.4598,36.8421,0.7629,0.7099,12.4586,-0.7852,-20.6834,15.0233,0.0475,0.0,0.0,0.0,0.0773,0.0316,0.0,0.0,66.651,60.0,60.0,60.0,70.8249,64.4238,60.0,60.0
60,0.9,0.6038,0.6022,0.0241,0.0222,63.3809,63.1034,28.7356,36.2573,0.7472,0.7092,12.5701,-0.9203,-22.427,15.198,0.0966,0.0,0.0,0.0,0.0589,0.0298,0.0,0.0,73.5237,60.0,60.0,60.0,68.2438,64.17,60.0,60.0
61,0.915,0.6038,0.6018,0.0221,0.0218,63.0984,63.0499,33.908,35.0877,0.7433,0.7064,12.7779,-1.0936,-20.8712,15.4671,0.0885,0.0,0.0,0.0,0.0495,0.0376,0.0,0.0,72.3936,60.0,60.0,60.0,66.9368,65.2629,60.0,60.0
62,0.93,0.6058,0.5998,0.0027,0.0322,60.3798,64.5014,30.4598,32.7485,0.7329,0.6996,12.9015,-1.005,-16.6134,15.4904,0.0109,0.0,0.0,0.0,0.0858,0.0428,0.0,0.0,61.5194,60.0,60.0,60.0,72.0188,65.9869,60.0,60.0
63,0.945,0.6065,0.5993,0.0,0.0415,60.0,65.8147,32.7586,36.8421,0.728,0.7009,13.0948,-0.9516,-16.1597,15.5895,0.0,0.0,0.0,0.0,0.1238,0.0424,0.0,0.0,60.0,60.0,60.0,60.0,77.3259,65.9327,60.0,60.0
64,0.96,0.6056,0.6007,0.0031,0.0287,60.4382,64.0176,27.5862,38.5965,0.7134,0.7054,13.2977,-1.0119,-18.4163,15.7765,0.0125,0.0,0.0,0.0,0.0918,0.023,0.0,0.0,61.7529,60.0,60.0,60.0,72.8479,63.2226,60.0,60.0
65,0.975,0.6028,0.6028,0.0177,0.0077,62.483,61.0821,35.6322,38.0117,0.7161,0.7084,13.3471,-1.1373,-22.1283,15.8996,0.0709,0.0,0.0,0.0,0.0199,0.011,0.0,0.0,69.9319,60.0,60.0,60.0,62.7882,61.54,60.0,60.0
66,0.99,0.602,0.6036,0.0277,0.0059,63.8714,60.8256,40.2299,43.8596,0.7276,0.7219,13.4743,-1.3289,-21.667,16.1246,0.1106,0.0,0.0,0.0,0.001,0.0226,0.0,0.0,75.4854,60.0,60.0,60.0,60.1363,63.166,60.0,60.0
67,1.005,0.6037,0.6031,0.0165,0.0091,62.313,61.2726,31.0345,30.9942,0.7198,0.7103,13.6603,-1.3235,-18.6222,16.2537,0.0661,0.0,0.0,0.0,0.0177,0.0186,0.0,0.0,69.2521,60.0,60.0,60.0,62.4848,62.6057,60.0,60.0
68,1.02,0.6052,0.6012,0.0059,0.028,60.8314,63.9253,35.0575,34.5029,0.7208,0.7064,13.7807,-1.2515,-14.8035,16.2905,0.0238,0.0,0.0,0.0,0.0819,0.0303,0.0,0.0,63.3254,60.0,60.0,60.0,71.4594,64.2418,60.0,60.0
69,1.035,0.6052,0.6005,0.0019,0.0329,60.2717,64.6115,26.4368,37.4269,0.7045,0.7082,14.0321,-1.1752,-15.6739,16.4212,0.0078,0.0,0.0,0.0,0.1062,0.0255,0.0001,0.0,61.0866,60.0,60.0,60.0,74.8701,63.5631,60.0127,60.0
70,1.05,0.6032,0.6026,0.008,0.0096,61.1166,61.3495,30.4598,36.2573,0.6978,0.7077,14.1133,-1.3262,-19.9314,16.5836,0.0319,0.0,0.0,0.0,0.0386,0.0,0.0,0.0,64.4665,60.0,60.0,60.0,65.3981,60.0,60.0,60.0
71,1.065,0.6013,0.6041,0.0228,0.0028,63.1959,60.3986,28.1609,32.7485,0.6872,0.7007,14.1946,-1.4533,-22.5038,16.7298,0.0913,0.0,0.0,0.0,0.0114,0.0,0.0,0.0,72.7837,60.0,60.0,60.0,61.5944,60.0,60.0,60.0
72,1.08,0.6008,0.6037,0.026,0.0011,63.6369,60.1532,35.0575,30.4094,0.6912,0.6901,14.3835,-1.6414,-20.7884,16.9962,0.0951,0.0,0.0088,0.0,0.0018,0.0026,0.0,0.0,73.3134,60.0,61.2341,60.0,60.2458,60.3671,60.0,60.0
73,1.095,0.6022,0.6018,0.0098,0.0122,61.3768,61.7049,28.1609,32.7485,0.6812,0.6848,14.5073,-1.5496,-16.2537,17.0243,0.0304,0.0,0.0089,0.0,0.0289,0.0043,0.0155,0.0,64.2596,60.0,61.2475,60.0,64.044,60.6039,62.1717,60.0
74,1.11,0.6032,0.601,0.0049,0.025,60.6804,63.5065,30.4598,28.655,0.6767,0.6725,14.6862,-1.5105,-15.398,17.1298,0.0194,0.0,0.0,0.0,0.0734,0.012,0.0148,0.0,62.7216,60.0,60.0,60.0,70.2791,61.6807,62.0663,60.0
75,1.125,0.6026,0.6018,0.0065,0.0169,60.9079,62.373,32.7586,38.0117,0.6772,0.6786,14.9038,-1.5319,-16.8717,17.3059,0.0232,0.0,0.0027,0.0,0.0529,0.0023,0.0126,0.0,63.2544,60.0,60.3773,60.0,67.4009,60.321,61.7701,60.0
76,1.14,0.6004,0.6037,0.0187,0.0014,62.6238,60.1983,31.0345,41.5205,0.6742,0.6906,14.9531,-1.6576,-20.7617,17.4265,0.0712,0.0,0.0037,0.0,0.0,0.0,0.0057,0.0,69.9716,60.0,60.5235,60.0,60.0,60.0,60.7934,60.0
77,1.155,0.6001,0.6043,0.0277,0.0029,63.8721,60.4038,33.3333,33.9181,0.6761,0.6874,15.0721,-1.8188,-20.329,17.6229,0.1092,0.0,0.0014,0.0,0.0,0.0115,0.0,0.0,75.2948,60.0,60.1935,60.0,60.0,61.6151,60.0,60.0
78,1.17,0.602,0.6039,0.0183,0.0024,62.5668,60.3297,28.1609,36.8421,0.6675,0.69,15.2557,-1.8463,-17.9423,17.7777,0.0733,0.0,0.0,0.0,0.0,0.0094,0.0,0.0,70.2671,60.0,60.0,60.0,60.0,61.319,60.0,60.0
79,1.185,0.6041,0.6018,0.0059,0.0192,60.8303,62.6899,31.6092,40.9357,0.6666,0.6998,15.3718,-1.7802,-14.3254,17.8207,0.0237,0.0,0.0,0.0,0.0486,0.0283,0.0,0.0,63.3211,60.0,60.0,60.0,66.8038,63.9558,60.0,60.0
80,1.2,0.6049,0.6015,0.0014,0.026,60.2003,63.641,29.3103,39.1813,0.6612,0.7055,15.5872,-1.6944,-14.5172,17.9268,0.0057,0.0,0.0,0.0,0.0775,0.0266,0.0,0.0,60.8012,60.0,60.0,60.0,70.8448,63.719,60.0,60.0
81,1.215,0.604,0.6035,0.0053,0.0056,60.7443,60.7837,37.3563,32.1637,0.6723,0.6977,15.7015,-1.823,-17.9861,18.0973,0.0213,0.0,0.0,0.0,0.0224,0.0,0.0,0.0,62.9771,60.0,60.0,60.0,63.1346,60.0,60.0,60.0
82,1.23,0.6023,0.6053,0.0188,0.0,62.6386,60.0,29.8851,34.5029,0.6675,0.6949,15.7621,-1.9435,-21.1145,18.222,0.0754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.5544,60.0,60.0,60.0,60.0,60.0,60.0,60.0
83,1.245,0.6018,0.6053,0.0233,0.0018,63.2614,60.2581,32.1839,41.5205,0.6677,0.7053,15.9393,-2.1347,-19.4857,18.4812,0.0873,0.0,0.0059,0.0,0.0,0.0074,0.0,0.0,72.2184,60.0,60.8273,60.0,60.0,61.0326,60.0,60.0
84,1.26,0.6034,0.6037,0.0081,0.0014,61.1275,60.2014,28.1609,34.5029,0.66,0.7018,16.068,-2.0441,-14.93,18.5194,0.0274,0.0,0.0048,0.0,0.0,0.0058,0.0,0.0,63.8401,60.0,60.6698,60.0,60.0,60.8054,60.0,60.0
85,1.275,0.6045,0.6026,0.0041,0.0159,60.5797,62.2294,36.2069,32.1637,0.6689,0.6944,16.2285,-2.0007,-13.2748,18.6136,0.0166,0.0,0.0,0.0,0.051,0.0127,0.0,0.0,62.3189,60.0,60.0,60.0,67.1358,61.7817,60.0,60.0
86,1.29,0.6038,0.6026,0.0036,0.0118,60.5026,61.6526,35.6322,33.3333,0.6758,0.6898,16.4676,-1.981,-14.3832,18.7844,0.0144,0.0,0.0,0.0,0.0451,0.0022,0.0,0.0,62.0105,60.0,60.0,60.0,66.3075,60.3027,60.0,60.0
87,1.305,0.6018,0.6043,0.0129,0.0,61.8123,60.0,30.4598,28.655,0.6718,0.677,16.5188,-2.1133,-18.6254,18.9084,0.0507,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,67.1015,60.0,60.1479,60.0,60.0,60.0,60.0,60.0
88,1.32,0.601,0.6052,0.0241,0.0,63.3737,60.0,30.4598,32.1637,0.6682,0.6719,16.6402,-2.2511,-18.3587,19.0899,0.0964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.4949,60.0,60.0,60.0,60.0,60.0,60.0,60.0
89,1.335,0.6022,0.6047,0.0186,0.0,62.6057,60.0,34.4828,29.8246,0.6729,0.6629,16.8276,-2.3167,-16.4756,19.2758,0.0744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.4227,60.0,60.0,60.0,60.0,60.0,60.0,60.0
90,1.35,0.604,0.6024,0.0049,0.0075,60.6798,61.0557,32.1839,30.9942,0.6726,0.657,16.9389,-2.2476,-12.9155,19.3177,0.0194,0.0,0.0,0.0,0.0244,0.0057,0.0,0.0,62.7192,60.0,60.0,60.0,63.4229,60.7998,60.0,60.0
91,1.365,0.6044,0.6018,0.0016,0.0167,60.2228,62.3445,39.6552,32.7485,0.6872,0.6549,17.1303,-2.1609,-12.9506,19.4117,0.0064,0.0,0.0,0.0,0.0597,0.0073,0.0,0.0,60.8913,60.0,60.0,60.0,68.3618,61.0162,60.0,60.0
92,1.38,0.6035,0.6035,0.0058,0.0046,60.8093,60.6375,29.3103,32.1637,0.6798,0.6519,17.27,-2.2671,-15.8457,19.5871,0.0231,0.0,0.0,0.0,0.0182,0.0,0.0,0.0,63.237,60.0,60.0,60.0,62.5502,60.0,60.0,60.0
