cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5917,0.5952,0.0,0.0258,60.0,63.6134,32.1839,32.1637,0.6601,0.6276,2.8252,0.3032,7.7796,9.7318
1,0.015,0.5906,0.5964,0.0,0.0139,60.0,61.9443,37.3563,37.4269,0.6702,0.6373,3.0047,0.3112,6.4977,9.7407
2,0.03,0.5876,0.5987,0.0,0.0,60.0,60.0,27.0115,38.0117,0.6591,0.6473,3.0977,0.2114,1.5919,9.85
3,0.045,0.586,0.6,0.0,0.0,60.0,60.0,28.1609,33.9181,0.6513,0.6486,3.2981,0.091,2.7965,9.9937
4,0.06,0.5867,0.5998,0.0,0.0,60.0,60.0,33.908,37.4269,0.6555,0.6564,3.4438,0.1766,5.376,9.929
5,0.075,0.5875,0.5987,0.0,0.0,60.0,60.0,31.6092,30.4094,0.6548,0.6504,3.5168,0.2856,8.9989,9.8321
6,0.09,0.5872,0.5988,0.0,0.0,60.0,60.0,29.8851,32.1637,0.6509,0.6482,3.7171,0.4418,7.5773,9.7112
7,0.105,0.5847,0.6009,0.0058,0.0,60.8069,60.0,41.3793,37.4269,0.6697,0.656,3.8357,0.3375,3.5969,9.8353
8,0.12,0.5821,0.6025,0.032,0.0,64.4785,60.0,26.4368,22.807,0.6575,0.636,3.9602,0.2586,1.324,9.9366
9,0.135,0.581,0.6022,0.0436,0.0,66.1018,60.0,36.2069,32.7485,0.6656,0.6362,4.1905,0.1737,2.6382,10.0675
10,0.15,0.5821,0.6004,0.0321,0.0,64.4987,60.0,37.3563,41.5205,0.6752,0.6528,4.2695,0.2965,6.9321,9.9654
11,0.165,0.5827,0.5995,0.0257,0.0,63.5918,60.0,25.8621,32.1637,0.6614,0.6504,4.4111,0.3955,7.1368,9.9025
12,0.18,0.5815,0.6001,0.0379,0.0,65.3025,60.0,29.8851,30.4094,0.6568,0.645,4.6068,0.4528,5.6931,9.8967
13,0.195,0.5786,0.6019,0.0677,0.0,69.4781,60.0,40.2299,35.0877,0.6728,0.6487,4.6988,0.3593,1.8316,10.0114
14,0.21,0.5773,0.6027,0.0808,0.0,71.3154,60.0,39.6552,32.7485,0.6862,0.6478,4.8656,0.2553,2.2398,10.1573
