cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5545,0.575,0.16,0.0,82.4024,60.0,45.977,40.9357,0.8996,0.7948,2.632,-0.5339,-16.2655,9.6871
1,0.015,0.5541,0.5734,0.1638,0.0,82.9304,60.0,41.3793,33.9181,0.891,0.7818,2.8428,-0.7466,-14.7436,9.4303
2,0.03,0.5557,0.5702,0.1468,0.0228,80.5569,63.1877,46.5517,33.3333,0.8929,0.769,3.0144,-0.6532,-10.2702,9.287
3,0.045,0.5578,0.5666,0.1252,0.0611,77.5341,68.5553,43.6782,36.2573,0.8892,0.7628,3.1583,-0.5636,-6.861,9.1712
4,0.06,0.5598,0.565,0.1038,0.0775,74.5307,70.8465,41.3793,39.1813,0.8817,0.7626,3.4517,-0.4775,-8.8176,8.9128
5,0.075,0.5606,0.5653,0.0953,0.0745,73.337,70.4325,43.1034,42.6901,0.878,0.7689,3.5243,-0.6554,-14.6097,8.794
6,0.09,0.5583,0.564,0.1196,0.088,76.7407,72.321,38.5057,41.5205,0.8661,0.7725,3.6795,-0.799,-15.6728,8.6067
7,0.105,0.5569,0.561,0.1347,0.1199,78.8543,76.7837,38.5057,40.3509,0.8554,0.7735,3.9248,-0.9304,-14.1419,8.3362
8,0.12,0.5575,0.5571,0.128,0.161,77.9154,82.535,41.954,45.614,0.8521,0.7842,4.0481,-0.8208,-9.5821,8.2451
9,0.135,0.559,0.5547,0.1127,0.1862,75.7821,86.0626,35.6322,53.2164,0.8374,0.8079,4.2648,-0.7284,-9.9369,8.0619
10,0.15,0.5602,0.5547,0.0997,0.1859,73.9619,86.0234,40.2299,46.1988,0.8326,0.8164,4.4768,-0.8015,-12.5715,7.8378
11,0.165,0.5582,0.5547,0.121,0.1862,76.9398,86.0618,40.8046,47.3684,0.8293,0.8262,4.5456,-0.9406,-16.9213,7.7336
12,0.18,0.555,0.5538,0.1549,0.1954,81.6873,87.359,41.954,44.4444,0.8285,0.8297,4.7256,-1.1553,-16.1489,7.5047
13,0.195,0.5542,0.5529,0.163,0.2046,82.8263,88.6454,44.2529,53.2164,0.8321,0.8491,4.9206,-1.1007,-12.4046,7.3297
14,0.21,0.5547,0.5484,0.1581,0.2517,82.1401,95.2322,38.5057,56.7251,0.8246,0.8731,5.0482,-0.9955,-7.7506,7.235
15,0.225,0.5569,0.5459,0.1343,0.2779,78.8052,98.9093,39.6552,50.8772,0.8199,0.884,5.3622,-0.8814,-9.2452,6.9677
16,0.24,0.5583,0.5457,0.12,0.2805,76.7974,99.2766,31.6092,47.3684,0.8008,0.8874,5.4618,-1.0499,-14.311,6.8229
17,0.255,0.5557,0.5444,0.1474,0.2932,80.63,101.0419,41.3793,51.462,0.8016,0.898,5.5869,-1.1877,-16.5529,6.6642
18,0.27,0.5528,0.5426,0.1781,0.3128,84.9273,103.7977,43.6782,48.538,0.8067,0.9023,5.8298,-1.362,-14.1557,6.3839
19,0.285,0.5518,0.5402,0.1881,0.3379,86.3383,107.3024,43.6782,64.9123,0.8112,0.9363,5.9585,-1.2304,-8.794,6.2954
20,0.3,0.5537,0.5367,0.168,0.3744,83.5179,112.4173,40.8046,55.5556,0.81,0.9499,6.1901,-1.146,-8.031,6.0986
21,0.315,0.5554,0.535,0.1504,0.3918,81.0584,114.8541,43.6782,57.8947,0.8142,0.9665,6.4754,-1.1606,-10.0866,5.8227
22,0.33,0.5547,0.5345,0.1571,0.3973,82.0004,115.616,37.3563,63.1579,0.8063,0.9912,6.5484,-1.3088,-14.2267,5.7078
23,0.345,0.5519,0.5327,0.1872,0.4163,86.2048,118.2828,37.3563,69.5906,0.7991,1.0,6.7161,-1.508,-13.5207,5.4905
24,0.36,0.5503,0.5316,0.2039,0.4276,88.5409,119.8605,41.3793,52.6316,0.8001,1.0,6.9288,-1.4673,-9.6789,5.2978
25,0.375,0.5514,0.5263,0.1921,0.4833,86.8972,127.6574,43.6782,64.9123,0.8053,1.0,7.0556,-1.3465,-4.4559,5.2135
26,0.39,0.5556,0.5227,0.1482,0.5208,80.747,132.9169,36.2069,66.6667,0.7961,1.0,7.3869,-1.1959,-5.6617,4.9533
27,0.405,0.5593,0.521,0.1087,0.5387,75.2214,135.4186,30.4598,71.9298,0.777,1.0,7.5434,-1.3398,-9.7064,4.7558
28,0.42,0.5585,0.5182,0.1173,0.5681,76.4243,139.5274,40.2299,61.4035,0.778,1.0,7.6432,-1.49,-13.2924,4.6111
29,0.435,0.5563,0.5144,0.1409,0.6083,79.7191,145.1578,41.3793,66.6667,0.781,1.0,7.8962,-1.6879,-10.4838,4.3084
30,0.45,0.5559,0.5109,0.1454,0.645,80.3516,150.3013,41.3793,64.9123,0.7837,1.0,8.0253,-1.5212,-4.2098,4.2409
