cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5612,0.5604,0.0933,0.2171,73.0685,90.3878,40.2299,47.9532,0.7919,0.938,3.1271,0.577,9.4944,9.1978
1,0.015,0.5592,0.5624,0.1147,0.1971,76.051,87.5948,38.5057,40.3509,0.7887,0.9239,3.2941,0.4668,5.0776,9.0669
2,0.03,0.5575,0.5668,0.1333,0.1516,78.6584,81.2179,41.954,45.0292,0.7923,0.9198,3.4459,0.3621,1.795,8.9516
3,0.045,0.5576,0.5711,0.1322,0.1074,78.5017,75.0365,45.4023,36.2573,0.8019,0.8998,3.7419,0.2458,3.9608,8.7053
4,0.06,0.5599,0.5735,0.1072,0.0818,75.0023,71.4554,45.977,39.1813,0.8117,0.8871,3.8284,0.4172,9.5624,8.5701
5,0.075,0.5604,0.5726,0.1022,0.0913,74.3025,72.7836,35.0575,32.7485,0.8002,0.8636,4.0041,0.5529,10.8205,8.362
6,0.09,0.5578,0.5717,0.13,0.1007,78.201,74.0987,43.6782,42.6901,0.8058,0.8609,4.2689,0.6568,8.8296,8.0784
7,0.105,0.5534,0.5728,0.1761,0.0897,84.6583,72.5578,38.5057,33.9181,0.8013,0.8421,4.3785,0.5342,4.4746,8.0105
8,0.12,0.5522,0.5758,0.1886,0.0588,86.4057,68.2377,47.7011,39.1813,0.8144,0.8349,4.5957,0.4115,4.7708,7.8437
9,0.135,0.5534,0.5785,0.1754,0.0304,84.5557,64.2534,47.7011,32.7485,0.8263,0.8164,4.8107,0.4773,7.5605,7.6191
10,0.15,0.5545,0.5775,0.1643,0.0411,83.0068,65.759,44.2529,32.7485,0.8305,0.7997,4.8927,0.6107,11.8999,7.4981
11,0.165,0.5528,0.5746,0.1824,0.0714,85.5428,69.9903,44.2529,32.7485,0.8344,0.7846,5.0971,0.8147,10.9423,7.2405
12,0.18,0.5496,0.5735,0.2155,0.0825,90.1647,71.5485,50.5747,40.9357,0.8497,0.7861,5.2737,0.7259,6.9307,7.1004
13,0.195,0.5459,0.5754,0.2551,0.0629,95.7131,68.8079,49.4253,39.1813,0.8615,0.7842,5.3963,0.6157,2.5618,7.021
14,0.21,0.5444,0.5789,0.2702,0.027,97.8322,63.7801,52.2989,30.9942,0.8775,0.7673,5.7058,0.4792,4.1917,6.7803
15,0.225,0.5458,0.5805,0.2555,0.0097,95.7667,61.3626,51.1494,33.3333,0.8898,0.7563,5.8124,0.6351,9.034,6.6242
16,0.24,0.5454,0.5795,0.2602,0.0207,96.4348,62.8946,44.2529,36.8421,0.888,0.7529,5.957,0.7593,10.9428,6.445
17,0.255,0.5419,0.5779,0.2972,0.0363,101.6028,65.0888,59.7701,35.6725,0.9155,0.7477,6.2021,0.8941,8.44,6.1685
18,0.27,0.5374,0.5788,0.3442,0.0272,108.1905,63.8044,58.046,36.2573,0.9371,0.744,6.3104,0.755,3.2075,6.1165
19,0.285,0.5356,0.5827,0.3629,0.0,110.8121,60.0,56.8966,36.2573,0.9545,0.7407,6.5316,0.6466,2.6223,5.9534
20,0.3,0.5358,0.585,0.3616,0.0,110.6281,60.0,54.5977,29.2398,0.9659,0.7247,6.8113,0.6447,4.5554,5.6983
21,0.315,0.537,0.5846,0.3481,0.0,108.7367,60.0,66.092,26.9006,0.9978,0.7058,6.9012,0.7768,8.2531,5.5624
22,0.33,0.5347,0.5842,0.373,0.0,112.2246,60.0,56.8966,29.8246,1.0,0.6941,7.0736,0.96,7.5085,5.3321
23,0.345,0.5314,0.5851,0.4072,0.0,117.0023,60.0,58.046,28.655,1.0,0.6814,7.2511,0.8737,3.2365,5.2032
24,0.36,0.5267,0.5884,0.4564,0.0,123.8969,60.0,64.3678,36.2573,1.0,0.6841,7.3548,0.7522,-1.6821,5.1605
25,0.375,0.5247,0.5903,0.4778,0.0,126.8988,60.0,64.9425,34.5029,1.0,0.6832,7.6721,0.5818,-0.5444,4.9577
26,0.39,0.5256,0.5899,0.4689,0.0,125.6483,60.0,55.7471,26.9006,1.0,0.6683,7.8326,0.6953,2.9413,4.7622
27,0.405,0.5253,0.5891,0.4713,0.0,125.9751,60.0,71.2644,26.9006,1.0,0.6548,7.9477,0.8234,6.0058,4.5999
28,0.42,0.5201,0.5903,0.5266,0.0,133.7206,60.0,67.8161,25.1462,1.0,0.6393,8.1951,0.973,2.7695,4.3111
29,0.435,0.5142,0.5931,0.5883,0.0,142.3683,60.0,72.9885,25.731,1.0,0.6263,8.2848,0.7982,-3.4474,4.3186
30,0.45,0.5115,0.5952,0.6164,0.0,146.302,60.0,72.4138,25.1462,1.0,0.6135,8.4765,0.6883,-4.1844,4.2142
31,0.465,0.5104,0.5954,0.6281,0.0,147.9405,60.0,74.1379,22.807,1.0,0.5976,8.7864,0.6041,-3.3246,4.0084
32,0.48,0.5115,0.5929,0.6164,0.0,146.2942,60.0,77.5862,29.2398,1.0,0.5952,8.8849,0.7178,-0.3291,3.8617
33,0.495,0.5083,0.5929,0.6501,0.0,151.0151,60.0,70.6897,33.9181,1.0,0.6017,9.0514,0.841,-1.8922,3.6546
34,0.51,0.5022,0.5954,0.7148,0.0,160.066,60.0,67.8161,26.9006,1.0,0.5945,9.2165,0.7635,-5.6402,3.5707
35,0.525,0.4957,0.5972,0.7828,0.0,169.5919,60.0,82.1839,29.2398,1.0,0.5923,9.2934,0.6348,-10.4899,3.5944
36,0.54,0.4928,0.598,0.8139,0.0,173.9477,60.0,78.7356,32.1637,1.0,0.5958,9.5504,0.4391,-9.6844,3.5439
37,0.555,0.4928,0.5966,0.8133,0.0,173.8553,60.0,78.1609,23.9766,1.0,0.5838,9.7486,0.4845,-7.7065,3.3759
38,0.57,0.4924,0.5944,0.818,0.0,174.5194,60.0,81.6092,27.4854,1.0,0.5794,9.8567,0.5945,-4.3425,3.2218
39,0.585,0.4865,0.5942,0.8803,0.0,183.2406,60.0,87.3563,28.655,1.0,0.5776,10.0899,0.7031,-7.6639,2.9873
40,0.6,0.4774,0.5961,0.9758,0.0,196.6162,60.0,89.0805,21.6374,1.0,0.5629,10.1508,0.5113,-14.3604,3.1005
41,0.615,0.4719,0.5976,1.0,0.0,200.0,60.0,90.2299,25.1462,1.0,0.5562,10.2843,0.3825,-15.6244,3.1297
42,0.63,0.4682,0.5978,1.0,0.0,200.0,60.0,86.7816,33.9181,1.0,0.5664,10.5747,0.2091,-15.3014,3.1338
43,0.645,0.4685,0.5952,1.0,0.0,200.0,60.0,92.5287,35.0877,1.0,0.5778,10.6948,0.2938,-12.3388,3.0044
44,0.66,0.4656,0.5946,1.0,0.0,200.0,60.0,83.908,22.807,1.0,0.5653,10.8592,0.3525,-14.0766,2.8828
45,0.675,0.458,0.5963,1.0,0.0,200.0,60.0,83.908,32.1637,1.0,0.5713,11.0264,0.2863,-17.2884,2.883
46,0.69,0.4505,0.5982,1.0,0.0,200.0,60.0,83.3333,28.655,1.0,0.5703,11.0675,0.1497,-22.2429,2.999
47,0.705,0.4462,0.5993,1.0,0.0,200.0,60.0,85.0575,34.5029,1.0,0.5803,11.2517,-0.0744,-21.8074,3.1641
48,0.72,0.446,0.5981,1.0,0.0,200.0,60.0,86.2069,26.3158,1.0,0.574,11.4743,-0.1139,-20.4206,3.158
49,0.735,0.446,0.5956,1.0,0.0,200.0,60.0,91.3793,29.8246,1.0,0.5749,11.5978,-0.0248,-17.0102,3.0514
50,0.75,0.4429,0.5952,1.0,0.0,200.0,60.0,80.4598,30.4094,1.0,0.5768,11.825,0.0513,-19.5612,2.9539
51,0.765,0.4406,0.5973,1.0,0.0,200.0,60.0,91.3793,31.5789,1.0,0.5807,11.8584,-0.1461,-26.056,3.1492
52,0.78,0.4411,0.599,1.0,0.0,200.0,60.0,90.8046,23.3918,1.0,0.569,11.9239,-0.2899,-28.2615,3.2908
53,0.795,0.4444,0.5994,1.0,0.0,200.0,60.0,89.0805,27.4854,1.0,0.566,12.1642,-0.5492,-28.0234,3.553
54,0.81,0.4512,0.597,1.0,0.0,200.0,60.0,91.954,28.0702,1.0,0.5644,12.3102,-0.4983,-24.9166,3.512
55,0.825,0.4557,0.596,1.0,0.0,200.0,60.0,83.908,30.4094,1.0,0.5673,12.4751,-0.4815,-25.8772,3.5138
56,0.84,0.46,0.5975,1.0,0.0,200.0,60.0,74.7126,32.7485,1.0,0.5743,12.6567,-0.5451,-28.663,3.6054
57,0.855,0.4676,0.5993,1.0,0.0,200.0,60.0,90.8046,28.655,1.0,0.573,12.6626,-0.6943,-34.1091,3.7532
58,0.87,0.478,0.6005,0.9698,0.0,195.7742,60.0,81.0345,26.9006,1.0,0.5685,12.7852,-0.9271,-33.7033,4.0049
59,0.885,0.4889,0.5994,0.8549,0.0,179.6888,60.0,83.908,30.9942,1.0,0.5721,13.0038,-1.0588,-32.5301,4.1811
60,0.9,0.4998,0.5965,0.7397,0.0,163.5527,60.0,74.7126,29.2398,1.0,0.5721,13.1431,-1.0012,-29.5439,4.1613
61,0.915,0.5076,0.5959,0.6583,0.0,152.1569,60.0,69.5402,32.7485,1.0,0.5786,13.361,-0.9534,-30.8764,4.1811
62,0.93,0.5173,0.5982,0.556,0.0,137.8362,60.0,63.2184,27.4854,1.0,0.5747,13.3803,-1.1458,-36.8306,4.3696
63,0.945,0.5271,0.5998,0.4531,0.0,123.4363,60.0,54.5977,33.3333,1.0,0.5821,13.3899,-1.2928,-40.3037,4.5122
64,0.96,0.5378,0.6003,0.3401,0.0,107.6186,60.0,62.069,31.5789,1.0,0.5855,13.5576,-1.6099,-39.9899,4.8659
65,0.975,0.5494,0.598,0.2182,0.0,90.5487,60.0,52.8736,25.731,1.0,0.5777,13.7251,-1.6084,-36.5582,4.9207
66,0.99,0.5585,0.5965,0.1224,0.0,77.1331,60.0,47.7011,36.8421,1.0,0.5913,13.8849,-1.6091,-36.0901,4.9796
67,1.005,0.5634,0.5975,0.0706,0.0,69.8833,60.0,39.6552,26.3158,1.0,0.584,14.0891,-1.678,-38.5474,5.1232
68,1.02,0.5676,0.5994,0.0266,0.0,63.729,60.0,37.3563,28.0702,1.0,0.5807,14.0593,-1.8433,-44.7372,5.2629
69,1.035,0.5728,0.6007,0.0,0.0,60.0,60.0,35.6322,34.5029,1.0,0.5896,14.1344,-2.0687,-44.4637,5.4997
70,1.05,0.579,0.5998,0.0,0.0,60.0,60.0,33.3333,36.8421,1.0,0.6021,14.3201,-2.2874,-43.4769,5.774
71,1.065,0.5862,0.5967,0.0,0.0,60.0,60.0,31.0345,28.0702,1.0,0.5971,14.4661,-2.2635,-40.6421,5.8125
72,1.08,0.5901,0.5961,0.0,0.0,60.0,60.0,30.4598,35.0877,1.0,0.6056,14.6826,-2.2588,-41.6596,5.9035
73,1.095,0.5924,0.5985,0.0,0.0,60.0,60.0,32.7586,32.1637,1.0,0.6078,14.705,-2.4447,-46.8167,6.0797
74,1.11,0.5926,0.6002,0.0,0.0,60.0,60.0,33.3333,26.9006,0.9964,0.6001,14.6754,-2.593,-51.2479,6.1999
75,1.125,0.5946,0.6006,0.0,0.0,60.0,60.0,31.6092,33.3333,0.9608,0.605,14.7563,-2.9287,-50.8624,6.5381
76,1.14,0.5985,0.5986,0.0,0.0,60.0,60.0,35.0575,36.8421,0.935,0.616,14.9304,-2.98,-47.4723,6.6594
77,1.155,0.6021,0.5967,0.0,0.0,60.0,60.0,36.7816,30.4094,0.915,0.614,15.0845,-2.9858,-45.2298,6.7338
78,1.17,0.6018,0.597,0.0,0.0,60.0,60.0,39.0805,38.0117,0.9011,0.6263,15.319,-3.073,-47.6577,6.9208
79,1.185,0.6007,0.5989,0.0,0.0,60.0,60.0,32.7586,28.655,0.8767,0.6201,15.2598,-3.2418,-54.0004,7.0418
80,1.2,0.601,0.6003,0.0,0.0,60.0,60.0,35.6322,32.7485,0.86,0.622,15.2895,-3.4424,-54.4054,7.2336
81,1.215,0.6025,0.5998,0.0,0.0,60.0,60.0,27.0115,40.9357,0.8288,0.639,15.4055,-3.7001,-53.5727,7.5159
82,1.23,0.606,0.597,0.0,0.0,60.0,60.0,33.908,43.2749,0.8134,0.6588,15.5464,-3.7019,-50.2453,7.5824
83,1.245,0.6074,0.5964,0.0,0.0,60.0,60.0,30.4598,33.3333,0.7931,0.6581,15.7456,-3.7412,-50.3343,7.7119
84,1.26,0.6071,0.5984,0.0,0.0,60.0,60.0,30.4598,33.3333,0.7747,0.6576,15.8182,-3.911,-54.0684,7.8956
85,1.275,0.6048,0.6003,0.0,0.0,60.0,60.0,33.3333,38.5965,0.7634,0.6668,15.7885,-4.0466,-57.8913,8.0004
86,1.29,0.6041,0.6009,0.0,0.0,60.0,60.0,30.4598,36.8421,0.7478,0.672,15.7802,-4.3148,-58.2786,8.2338
