cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5831,0.53,0.0,0.1339,60.0,78.7492,31.0345,39.1813,0.6365,0.7645,2.8268,0.3046,7.8781,7.1796
1,0.015,0.5831,0.531,0.0,0.1234,60.0,77.278,33.908,40.3509,0.6421,0.7667,3.0231,0.3219,6.7549,6.9843
2,0.03,0.5808,0.5327,0.0,0.1039,60.0,74.543,27.5862,42.1053,0.6348,0.7719,3.1231,0.222,1.9871,6.8805
3,0.045,0.5763,0.5327,0.0,0.1046,60.0,74.6387,24.1379,42.1053,0.6215,0.7766,3.3237,0.101,3.5161,6.6771
4,0.06,0.5738,0.5319,0.0,0.1134,60.0,75.8738,28.1609,40.9357,0.6173,0.7787,3.4602,0.2022,6.5278,6.5429
5,0.075,0.5736,0.5297,0.0,0.1376,60.0,79.2681,28.1609,43.8596,0.6136,0.786,3.5312,0.3206,10.6143,6.4768
6,0.09,0.5759,0.5293,0.0,0.1414,60.0,79.8021,34.4828,40.9357,0.6225,0.7872,3.7575,0.4948,9.4651,6.2621
7,0.105,0.5771,0.5305,0.0,0.1281,60.0,77.9305,33.3333,49.1228,0.6283,0.8035,3.8994,0.4045,5.7848,6.114
8,0.12,0.5749,0.5304,0.0,0.1294,60.0,78.1117,29.8851,49.1228,0.6268,0.8183,4.0297,0.3247,3.6196,5.9792
9,0.135,0.5723,0.5276,0.0,0.1605,60.0,82.4664,27.5862,47.3684,0.621,0.8284,4.261,0.2441,5.6264,5.7442
10,0.15,0.5716,0.5242,0.0,0.1983,60.0,87.7683,27.5862,47.9532,0.6158,0.8386,4.328,0.3964,11.0214,5.6859
11,0.165,0.5745,0.5223,0.0,0.2196,60.0,90.7507,28.7356,53.2164,0.6132,0.8576,4.4777,0.5164,11.3955,5.5464
12,0.18,0.577,0.5215,0.0,0.228,60.0,91.9261,32.7586,49.7076,0.6188,0.8683,4.7236,0.6152,10.5402,5.3121
13,0.195,0.5774,0.5222,0.0,0.22,60.0,90.7948,28.1609,46.7836,0.6149,0.8725,4.8329,0.524,7.1537,5.1936
14,0.21,0.5765,0.5203,0.0,0.2415,60.0,93.8062,29.3103,48.538,0.6136,0.8796,5.0025,0.4278,8.0808,5.0158
15,0.225,0.577,0.5176,0.0,0.2712,60.0,97.9745,27.5862,59.6491,0.609,0.9066,5.1581,0.5159,11.2858,4.8693
16,0.24,0.5799,0.5133,0.0,0.3186,60.0,104.6092,28.1609,54.386,0.606,0.9213,5.2235,0.6405,15.6708,4.8192
17,0.255,0.583,0.5117,0.0,0.3364,60.0,107.0922,27.0115,57.3099,0.6011,0.9401,5.432,0.8407,14.7861,4.6448
18,0.27,0.5841,0.5118,0.0,0.3359,60.0,107.0235,22.9885,59.6491,0.5887,0.9614,5.6207,0.8084,12.2724,4.4533
19,0.285,0.5839,0.5113,0.0,0.3412,60.0,107.7701,27.5862,59.0643,0.5866,0.9796,5.7408,0.7151,9.0929,4.3188
20,0.3,0.5847,0.5071,0.0,0.3876,60.0,114.2633,27.0115,65.4971,0.5835,1.0,5.9791,0.6275,11.7062,4.0696
21,0.315,0.5873,0.5018,0.0,0.4457,60.0,122.3962,25.8621,66.6667,0.5784,1.0,6.0281,0.8139,18.1958,4.0544
22,0.33,0.5903,0.4987,0.0,0.4802,60.0,127.2307,27.0115,66.0819,0.5761,1.0,6.153,0.9452,19.1478,3.9614
23,0.345,0.5916,0.4964,0.0,0.5059,60.0,130.823,22.4138,64.9123,0.565,1.0,6.4239,1.1366,18.7716,3.7523
24,0.36,0.5898,0.4967,0.0,0.5028,60.0,130.3952,31.6092,62.5731,0.5729,1.0,6.5482,1.0577,15.792,3.6102
25,0.375,0.5899,0.4936,0.0,0.5371,60.0,135.192,28.7356,70.7602,0.5745,1.0,6.7175,1.0061,17.345,3.4332
26,0.39,0.5922,0.4872,0.0,0.6083,60.0,145.1605,24.1379,73.0994,0.5669,1.0,6.8779,1.0872,20.5812,3.306
27,0.405,0.5946,0.4805,0.0,0.6817,60.0,155.4388,25.2874,69.0058,0.5623,1.0,6.9102,1.2253,25.4598,3.3239
28,0.42,0.5959,0.4777,0.0,0.7127,60.0,159.782,28.7356,77.7778,0.5649,1.0,7.0816,1.4592,24.9911,3.2629
29,0.435,0.5952,0.477,0.0,0.7206,60.0,160.8794,22.9885,77.193,0.556,1.0,7.2985,1.5064,23.5105,3.0931
30,0.45,0.593,0.4759,0.0,0.7324,60.0,162.5327,23.5632,79.5322,0.5491,1.0,7.4256,1.4267,20.2208,2.9433
31,0.465,0.5928,0.4695,0.0,0.8039,60.0,172.5476,24.1379,85.9649,0.5439,1.0,7.6528,1.3666,22.7886,2.716
32,0.48,0.5953,0.4595,0.0,0.9146,60.0,188.046,22.9885,83.0409,0.537,1.0,7.6699,1.5654,29.4181,2.8071
33,0.495,0.5972,0.4528,0.0,0.9887,60.0,198.4208,27.0115,87.7193,0.5387,1.0,7.7256,1.7125,31.6082,2.847
34,0.51,0.5982,0.4482,0.0,1.0,60.0,200.0,26.4368,96.4912,0.539,1.0,7.9541,1.982,31.3973,2.8485
35,0.525,0.5958,0.4475,0.0,1.0,60.0,200.0,21.8391,90.6433,0.5303,1.0,8.0983,1.9416,28.439,2.7178
36,0.54,0.5948,0.4436,0.0,1.0,60.0,200.0,25.8621,88.3041,0.5303,1.0,8.2587,1.9331,29.6577,2.6017
37,0.555,0.5964,0.4343,0.0,1.0,60.0,200.0,24.7126,88.8889,0.5281,1.0,8.4202,2.011,32.4069,2.5573
38,0.57,0.598,0.4251,0.0,1.0,60.0,200.0,24.7126,88.3041,0.5261,1.0,8.4149,2.1565,37.8088,2.6764
39,0.585,0.599,0.4197,0.0,1.0,60.0,200.0,26.4368,92.9825,0.5276,1.0,8.5243,2.3983,37.5519,2.8159
40,0.6,0.5977,0.4189,0.0,1.0,60.0,200.0,24.7126,82.4561,0.5256,1.0,8.7297,2.5398,36.4499,2.8398
41,0.615,0.595,0.4188,0.0,1.0,60.0,200.0,24.7126,95.3216,0.5238,1.0,8.8683,2.4951,33.6581,2.7397
42,0.63,0.5946,0.4155,0.0,1.0,60.0,200.0,25.2874,86.5497,0.5233,1.0,9.0769,2.4646,35.127,2.6318
43,0.645,0.5971,0.4153,0.0,1.0,60.0,200.0,29.8851,88.3041,0.5319,1.0,9.0718,2.6538,41.3008,2.8114
44,0.66,0.5989,0.417,0.0,1.0,60.0,200.0,22.9885,78.3626,0.5261,1.0,9.068,2.7996,44.6138,2.9506
45,0.675,0.5995,0.4222,0.0,1.0,60.0,200.0,23.5632,88.8889,0.522,1.0,9.2158,3.1262,44.4806,3.2231
46,0.69,0.5973,0.4313,0.0,1.0,60.0,200.0,29.8851,88.8889,0.5307,1.0,9.3763,3.1399,41.4864,3.2012
47,0.705,0.5958,0.4383,0.0,1.0,60.0,200.0,27.5862,95.3216,0.534,1.0,9.5253,3.1563,41.5914,3.1918
48,0.72,0.5968,0.444,0.0,1.0,60.0,200.0,22.9885,88.8889,0.5281,1.0,9.704,3.2396,44.0186,3.2531
49,0.735,0.5984,0.4532,0.0,0.9838,60.0,197.7372,25.2874,88.8889,0.5272,1.0,9.6596,3.3958,50.2185,3.4128
50,0.75,0.5995,0.4653,0.0,0.8503,60.0,179.0444,24.7126,82.4561,0.5252,1.0,9.7122,3.6289,50.0739,3.6403
51,0.765,0.5986,0.4776,0.0,0.7137,60.0,159.915,28.1609,78.9474,0.5302,1.0,9.8722,3.8564,49.4095,3.8586
52,0.78,0.5958,0.4906,0.0,0.5702,60.0,139.8246,21.2644,67.8363,0.5213,1.0,10.0121,3.8525,46.9007,3.8525
53,0.795,0.5952,0.5006,0.0,0.4596,60.0,124.3408,24.7126,72.5146,0.5199,1.0,10.2151,3.8653,48.2089,3.8712
54,0.81,0.5978,0.5121,0.0,0.3322,60.0,106.514,30.4598,60.2339,0.5299,1.0,10.1983,4.0424,53.6634,4.0473
55,0.825,0.5995,0.5232,0.0,0.2097,60.0,89.3536,25.8621,52.6316,0.5299,1.0,10.152,4.181,57.8973,4.1838
56,0.84,0.5996,0.5353,0.0,0.0757,60.0,70.5942,21.8391,39.1813,0.5221,1.0,10.199,4.5263,57.8859,4.5307
57,0.855,0.5976,0.5475,0.0,0.0,60.0,60.0,29.8851,41.5205,0.5307,1.0,10.3608,4.5994,55.1068,4.6135
58,0.87,0.5956,0.558,0.0,0.0,60.0,60.0,31.0345,28.655,0.5408,1.0,10.5022,4.631,53.4909,4.6582
59,0.885,0.596,0.5637,0.0,0.0,60.0,60.0,35.0575,40.3509,0.5578,1.0,10.698,4.7404,56.3126,4.7916
60,0.9,0.5976,0.5681,0.0,0.0,60.0,60.0,24.7126,35.6725,0.5529,1.0,10.6088,4.8968,63.2582,4.9345
61,0.915,0.5986,0.5733,0.0,0.0,60.0,60.0,33.3333,33.9181,0.5654,1.0,10.606,5.1155,63.6975,5.1513
62,0.93,0.5977,0.5788,0.0,0.0,60.0,60.0,26.4368,34.5029,0.5632,1.0,10.6862,5.4136,63.3345,5.4569
63,0.945,0.5941,0.5859,0.0,0.0,60.0,60.0,27.0115,26.9006,0.5623,1.0,10.8217,5.4514,60.9015,5.513
64,0.96,0.5932,0.5902,0.0,0.0,60.0,60.0,33.3333,35.0877,0.5738,1.0,11.0042,5.5173,62.3288,5.608
