cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.6106,0.6073,0.0,0.0,60.0,60.0,34.4828,38.0117,0.6849,0.7305,3.0984,-0.3835,-4.1831,705.1914
1,0.015,0.6109,0.6052,0.0,0.0094,60.0,61.3175,32.7586,31.5789,0.6816,0.7188,3.1884,-0.2654,0.2659,705.0442
2,0.03,0.6099,0.6048,0.0,0.0132,60.0,61.8442,35.0575,33.3333,0.683,0.7113,3.4366,-0.1254,-1.2899,704.7699
3,0.045,0.6074,0.6064,0.0,0.0,60.0,60.0,28.7356,32.1637,0.6723,0.7025,3.5615,-0.2501,-4.971,704.7705
4,0.06,0.6049,0.6075,0.0,0.0,60.0,60.0,31.6092,38.0117,0.6681,0.7051,3.6669,-0.3625,-7.8851,704.7759
5,0.075,0.6039,0.6066,0.0,0.0,60.0,60.0,29.3103,32.7485,0.6599,0.6979,3.897,-0.5032,-6.1413,704.7139
6,0.09,0.6051,0.6044,0.0,0.0168,60.0,62.349,34.4828,39.1813,0.6623,0.7032,3.997,-0.3775,-1.4438,704.5542
7,0.105,0.6058,0.6032,0.0,0.0287,60.0,64.0167,31.0345,34.5029,0.6579,0.6994,4.1618,-0.2951,-0.4706,704.3796
8,0.12,0.605,0.6035,0.0,0.0262,60.0,63.6682,27.0115,31.5789,0.6463,0.6906,4.388,-0.2459,-1.9107,704.1855
9,0.135,0.6027,0.6053,0.0,0.0078,60.0,61.0864,37.931,36.8421,0.6565,0.6922,4.4673,-0.3583,-5.8441,704.2095
10,0.15,0.6021,0.6061,0.0,0.0003,60.0,60.0357,39.0805,33.3333,0.6679,0.6873,4.6211,-0.4816,-5.5325,704.1889
11,0.165,0.6037,0.6058,0.0,0.0036,60.0,60.509,31.6092,25.731,0.6641,0.669,4.8088,-0.4724,-3.4007,704.0504
12,0.18,0.6056,0.6034,0.0,0.027,60.0,63.783,31.0345,30.9942,0.6595,0.662,4.9036,-0.3833,0.1162,703.9204
13,0.195,0.606,0.6027,0.0,0.0337,60.0,64.7141,29.3103,28.655,0.6522,0.6514,5.0873,-0.2521,-0.4972,703.698
14,0.21,0.6048,0.6044,0.0,0.0166,60.0,62.3246,29.8851,39.7661,0.6466,0.6622,5.2277,-0.3429,-3.5114,703.6637
15,0.225,0.6028,0.6059,0.0,0.0026,60.0,60.3692,35.6322,34.5029,0.6524,0.6622,5.3128,-0.4415,-6.8712,703.674
16,0.24,0.602,0.606,0.0,0.0015,60.0,60.2158,32.1839,30.9942,0.6512,0.6559,5.5224,-0.5864,-5.4356,703.6298
17,0.255,0.6032,0.6042,0.0,0.0186,60.0,62.6067,36.2069,35.0877,0.6576,0.6577,5.629,-0.4759,-1.3656,703.4762
18,0.27,0.6041,0.6028,0.0,0.0327,60.0,64.5786,35.0575,30.9942,0.6613,0.6518,5.7629,-0.3983,0.4981,703.3269
19,0.285,0.6033,0.6026,0.0,0.035,60.0,64.8954,31.6092,36.8421,0.6581,0.6571,5.9849,-0.3159,-0.9074,703.1123
20,0.3,0.601,0.604,0.0,0.0206,60.0,62.8812,31.6092,36.8421,0.6552,0.662,6.0628,-0.4329,-5.0816,703.1408
21,0.315,0.6001,0.6047,0.0,0.0139,60.0,61.9428,31.0345,33.9181,0.6515,0.661,6.21,-0.5314,-5.1019,703.1076
22,0.33,0.601,0.6042,0.0,0.0188,60.0,62.6337,29.8851,35.6725,0.646,0.6633,6.4058,-0.5625,-3.4778,702.9922
23,0.345,0.603,0.6019,0.0,0.0414,60.0,65.7893,34.4828,34.5029,0.6497,0.6633,6.4946,-0.4708,0.1092,702.8646
24,0.36,0.6038,0.6013,0.0,0.0472,60.0,66.614,33.3333,43.8596,0.6509,0.6804,6.659,-0.3548,-0.3812,702.6666
25,0.375,0.6033,0.6031,0.0,0.0302,60.0,64.223,33.908,33.3333,0.653,0.6766,6.8243,-0.4151,-2.7592,702.5934
26,0.39,0.6015,0.6049,0.0,0.0124,60.0,61.7315,36.7816,28.655,0.6604,0.6647,6.9085,-0.512,-6.1791,702.6034
27,0.405,0.6011,0.6054,0.0,0.0072,60.0,61.0073,27.5862,27.4854,0.6497,0.6517,7.0921,-0.6577,-5.0975,702.5784
