cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5434,0.5823,0.0,0.0,60.0,60.0,25.8621,37.4269,0.5371,0.7362,3.0861,-0.3783,-4.0473,6.9243
1,0.015,0.5427,0.5784,0.0,0.0,60.0,60.0,35.0575,32.1637,0.5553,0.7263,3.167,-0.2599,0.3615,6.838
2,0.03,0.541,0.5731,0.012,0.0,61.6828,60.0,33.908,37.4269,0.5694,0.7273,3.4156,-0.1224,-1.0049,6.5856
3,0.045,0.5392,0.5696,0.0327,0.0,64.5743,60.0,29.8851,33.9181,0.5743,0.7216,3.545,-0.2327,-4.2157,6.4592
4,0.06,0.5348,0.5684,0.0806,0.0,71.2822,60.0,33.908,33.9181,0.5867,0.7164,3.6423,-0.3397,-6.8076,6.3668
5,0.075,0.5324,0.568,0.1072,0.0,75.0028,60.0,35.6322,38.5965,0.6013,0.7205,3.854,-0.467,-4.8397,6.1637
6,0.09,0.5315,0.5671,0.1171,0.0059,76.3893,60.8319,37.3563,38.0117,0.6179,0.7231,3.9479,-0.3398,-0.0229,6.0616
7,0.105,0.5305,0.5629,0.1291,0.0511,78.0771,67.1525,39.0805,29.8246,0.6363,0.7101,4.1086,-0.2558,0.8748,5.8969
8,0.12,0.5299,0.5592,0.1355,0.0901,78.9713,72.6166,38.5057,33.3333,0.6519,0.7049,4.3372,-0.1998,-0.2899,5.6664
9,0.135,0.528,0.5568,0.1559,0.1151,81.8327,76.1209,52.8736,40.9357,0.6943,0.7144,4.4209,-0.3067,-4.0785,5.5875
10,0.15,0.5245,0.557,0.1948,0.1133,87.2725,75.8642,39.0805,39.7661,0.7055,0.7209,4.5705,-0.424,-3.6326,5.4461
11,0.165,0.5229,0.5577,0.2128,0.1061,89.7968,74.8498,39.6552,40.9357,0.7167,0.7289,4.7633,-0.4098,-1.4466,5.2527
12,0.18,0.5216,0.5551,0.2269,0.1336,91.7659,78.6991,46.5517,45.614,0.7405,0.7449,4.863,-0.3133,2.3057,5.1465
13,0.195,0.5217,0.5507,0.2255,0.1791,91.5657,85.0756,40.8046,46.1988,0.7507,0.7605,5.0573,-0.172,1.4876,4.9457
14,0.21,0.5221,0.5476,0.2211,0.2124,90.9524,89.7312,45.977,46.7836,0.7701,0.7757,5.2197,-0.2602,-1.7434,4.7874
15,0.225,0.5188,0.5469,0.2585,0.2193,96.1877,90.7,47.1264,52.0468,0.79,0.7993,5.3185,-0.3714,-5.5688,4.6962
16,0.24,0.5139,0.5488,0.3124,0.1996,103.7371,87.9501,49.4253,46.7836,0.8125,0.8108,5.5637,-0.5298,-3.8388,4.4678
17,0.255,0.5104,0.55,0.3512,0.1871,109.1706,86.1968,52.2989,38.5965,0.8385,0.8059,5.6902,-0.3987,0.8621,4.3282
18,0.27,0.509,0.5465,0.3665,0.2235,111.3126,91.2867,50.0,41.5205,0.8575,0.8069,5.8447,-0.2979,3.3755,4.1659
19,0.285,0.5085,0.5419,0.3719,0.2724,112.0647,98.1386,53.4483,52.6316,0.8815,0.8287,6.1162,-0.1819,1.2594,3.8881
20,0.3,0.5074,0.5385,0.3838,0.3086,113.7252,103.198,51.7241,51.462,0.8999,0.8461,6.2161,-0.3267,-3.7499,3.798
21,0.315,0.5024,0.5391,0.4392,0.3022,121.4908,102.3061,57.4713,54.386,0.9278,0.8674,6.4079,-0.4513,-4.4612,3.6204
22,0.33,0.4973,0.5402,0.4956,0.2908,129.3887,100.7096,63.7931,52.6316,0.9656,0.8834,6.6836,-0.5035,-2.2087,3.3544
23,0.345,0.4927,0.5391,0.5469,0.302,136.5597,102.2817,67.2414,50.2924,1.0,0.8935,6.7928,-0.3702,2.1594,3.2285
24,0.36,0.4911,0.5345,0.5643,0.3506,138.9988,109.0904,66.092,60.8187,1.0,0.9223,7.0131,-0.2034,1.6721,2.9938
25,0.375,0.4909,0.5297,0.5667,0.4018,139.332,116.2538,61.4943,56.7251,1.0,0.9407,7.2388,-0.2735,-1.873,2.7747
26,0.39,0.4848,0.5279,0.6344,0.4201,148.8195,118.8113,63.2184,50.2924,1.0,0.9453,7.339,-0.4222,-7.1287,2.6943
27,0.405,0.4754,0.5311,0.7389,0.3863,163.4466,114.079,60.9195,53.8012,1.0,0.9561,7.6205,-0.6381,-5.8199,2.4635
28,0.42,0.4639,0.5357,0.8659,0.3386,181.2327,107.4043,78.1609,48.538,1.0,0.956,7.8023,-0.51,-0.9637,2.2561
29,0.435,0.4555,0.5323,0.9584,0.3736,194.1692,112.3058,75.8621,53.2164,1.0,0.9646,7.9401,-0.3723,3.4246,2.0933
30,0.45,0.4498,0.5243,1.0,0.4583,200.0,124.1622,78.1609,54.386,1.0,0.9746,8.2769,-0.1981,0.8503,1.7345
31,0.465,0.4409,0.5129,1.0,0.579,200.0,141.0578,79.3103,66.0819,1.0,1.0,8.3948,-0.3856,-5.1845,1.6509
32,0.48,0.4213,0.5111,1.0,0.5979,200.0,143.7089,70.6897,61.9883,1.0,1.0,8.5957,-0.5243,-7.1293,1.499
33,0.495,0.4462,0.5119,1.0,0.5895,200.0,142.5289,74.1379,70.1754,1.0,1.0,8.9114,-0.6408,-4.6173,1.2632
34,0.51,0.47,0.5119,0.7987,0.5902,171.8232,142.6231,77.0115,61.9883,1.0,1.0,9.0214,-0.4747,0.8335,1.0876
35,0.525,0.4897,0.5238,0.5802,0.4634,141.2265,124.8749,67.2414,65.4971,1.0,1.0,9.2685,-0.3165,0.8494,0.797
36,0.54,0.5046,0.5365,0.4149,0.3302,118.0828,106.2218,55.7471,52.6316,1.0,1.0,9.5476,-0.342,-2.0927,0.5671
37,0.555,0.5147,0.5489,0.3032,0.1991,102.4522,87.8694,52.8736,39.7661,1.0,1.0,9.6397,-0.508,-7.4582,0.6228
38,0.57,0.5264,0.5576,0.1737,0.1063,84.3181,74.8852,43.6782,47.3684,1.0,1.0,9.8972,-0.7349,-6.6614,0.742
39,0.585,0.5387,0.564,0.0375,0.0393,65.2525,65.5004,39.0805,36.2573,1.0,1.0,10.1157,-0.6322,-2.364,0.6427
40,0.6,0.55,0.5673,0.0,0.0046,60.0,60.6465,32.1839,33.3333,1.0,0.9818,10.2293,-0.4789,3.0892,0.5309
41,0.615,0.5568,0.5715,0.0,0.0,60.0,60.0,29.8851,25.731,1.0,0.9366,10.576,-0.2807,0.6868,0.6407
42,0.63,0.5608,0.5778,0.0,0.0,60.0,60.0,33.3333,28.655,1.0,0.9011,10.7074,-0.4707,-5.166,0.8497
43,0.645,0.5651,0.5828,0.0,0.0,60.0,60.0,31.6092,36.8421,1.0,0.8843,10.8712,-0.6137,-8.3992,1.0657
44,0.66,0.5697,0.5849,0.0,0.0,60.0,60.0,31.0345,30.9942,1.0,0.8582,11.1971,-0.7837,-6.1708,1.4308
45,0.675,0.5646,0.5846,0.0,0.0,60.0,60.0,31.6092,28.0702,0.969,0.829,11.3161,-0.6207,-0.889,1.4551
46,0.69,0.5617,0.5863,0.0,0.0,60.0,60.0,29.8851,32.7485,0.9359,0.8114,11.5344,-0.4956,-0.147,1.6125
47,0.705,0.5644,0.5896,0.0,0.0,60.0,60.0,29.3103,33.9181,0.9047,0.7977,11.8028,-0.4815,-3.229,1.866
48,0.72,0.5673,0.5942,0.0,0.0,60.0,60.0,30.4598,35.6725,0.8788,0.7886,11.8803,-0.63,-8.0004,1.9831
49,0.735,0.5721,0.5964,0.0,0.0,60.0,60.0,36.2069,28.0702,0.8667,0.7661,12.0984,-0.8225,-7.9618,2.2539
50,0.75,0.5786,0.5971,0.0,0.0,60.0,60.0,29.3103,25.731,0.8422,0.7413,12.3245,-0.7863,-5.1907,2.4539
51,0.765,0.5849,0.5955,0.0,0.0,60.0,60.0,32.7586,31.5789,0.8268,0.7299,12.4287,-0.6608,-0.6991,2.517
52,0.78,0.5883,0.5955,0.0,0.0,60.0,60.0,35.6322,32.1637,0.8185,0.7206,12.6849,-0.4967,-2.3473,2.7304
53,0.795,0.5894,0.5981,0.0,0.0,60.0,60.0,33.3333,32.7485,0.8065,0.7134,12.8038,-0.6488,-6.7967,2.8779
54,0.81,0.5899,0.6001,0.0,0.0,60.0,60.0,32.1839,33.9181,0.7934,0.709,12.9124,-0.7685,-10.4184,3.0121
55,0.825,0.5911,0.6002,0.0,0.0,60.0,60.0,31.6092,25.731,0.7803,0.6897,13.1785,-0.9477,-8.873,3.3168
56,0.84,0.5946,0.5983,0.0,0.0,60.0,60.0,35.6322,30.4094,0.7765,0.681,13.2958,-0.8258,-4.4344,3.3977
57,0.855,0.5969,0.5975,0.0,0.0,60.0,60.0,31.0345,40.3509,0.7639,0.6917,13.4656,-0.7404,-3.2302,3.5438
58,0.87,0.5968,0.5983,0.0,0.0,60.0,60.0,36.7816,34.5029,0.7639,0.6905,13.7051,-0.6971,-5.4171,3.7701
59,0.885,0.5954,0.6007,0.0,0.0,60.0,60.0,29.8851,41.5205,0.7503,0.7025,13.7766,-0.8272,-9.7206,3.8661
60,0.9,0.5958,0.6018,0.0,0.0,60.0,60.0,35.6322,35.6725,0.7493,0.7024,13.9427,-0.9721,-9.8154,4.0608
61,0.915,0.5982,0.6018,0.0,0.0,60.0,60.0,29.3103,35.0877,0.7359,0.7012,14.1567,-0.9873,-7.6831,4.2723
62,0.93,0.6014,0.5996,0.0,0.0,60.0,60.0,24.7126,33.3333,0.7147,0.6969,14.2588,-0.8913,-4.0467,4.351
63,0.945,0.6027,0.5994,0.0,0.0,60.0,60.0,38.5057,33.9181,0.7228,0.6941,14.4583,-0.7595,-4.5587,4.5226
64,0.96,0.6024,0.6015,0.0,0.0,60.0,60.0,32.1839,35.0877,0.7176,0.6937,14.5969,-0.8699,-7.9912,4.6785
65,0.975,0.601,0.6033,0.0,0.0,60.0,60.0,30.4598,34.5029,0.7095,0.6923,14.6782,-0.9809,-11.6025,4.7799
66,0.99,0.6007,0.6036,0.0,0.0,60.0,60.0,34.4828,34.5029,0.7102,0.691,14.8974,-1.155,-10.1726,5.0317
67,1.005,0.6027,0.6021,0.0,0.0,60.0,60.0,31.6092,32.7485,0.7051,0.6865,15.0208,-1.0492,-5.962,5.1292
68,1.02,0.6041,0.6008,0.0,0.0,60.0,60.0,28.7356,34.5029,0.6948,0.6858,15.168,-0.9758,-3.9908,5.2594
69,1.035,0.6037,0.6007,0.0,0.0,60.0,60.0,34.4828,35.6725,0.6968,0.6873,15.4084,-0.9057,-5.501,5.4837
70,1.05,0.6018,0.6025,0.0,0.0,60.0,60.0,31.0345,39.1813,0.6918,0.6952,15.4801,-1.038,-9.9708,5.5776
71,1.065,0.6011,0.6034,0.0,0.0,60.0,60.0,31.6092,40.9357,0.6884,0.7057,15.6289,-1.1563,-10.1079,5.7465
72,1.08,0.6022,0.603,0.0,0.0,60.0,60.0,31.6092,37.4269,0.6854,0.7086,15.8352,-1.2089,-8.2749,5.9591
73,1.095,0.6043,0.6006,0.0,0.0,60.0,60.0,29.8851,33.3333,0.6792,0.7036,15.9352,-1.1174,-4.561,6.0395
74,1.11,0.6048,0.6001,0.0,0.0,60.0,60.0,33.908,37.4269,0.6816,0.7067,16.1206,-1.0052,-4.9257,6.2026
75,1.125,0.6041,0.602,0.0,0.0,60.0,60.0,29.3103,29.2398,0.6747,0.6942,16.2882,-1.0818,-7.4636,6.3806
76,1.14,0.6016,0.604,0.0,0.0,60.0,60.0,31.0345,32.1637,0.6718,0.6883,16.3655,-1.1908,-11.0241,6.476
77,1.155,0.6007,0.6045,0.0,0.0,60.0,60.0,30.4598,35.6725,0.6681,0.6896,16.5471,-1.3618,-9.8653,6.6872
78,1.17,0.6023,0.6033,0.0,0.0,60.0,60.0,32.7586,42.6901,0.6692,0.7039,16.6816,-1.2674,-6.0026,6.8008
79,1.185,0.6036,0.6018,0.0,0.0,60.0,60.0,28.1609,36.2573,0.6612,0.7048,16.8043,-1.1899,-3.1089,6.9075
80,1.2,0.6034,0.6015,0.0,0.0,60.0,60.0,28.7356,33.3333,0.6551,0.7001,17.0537,-1.094,-4.4486,7.138
81,1.215,0.6015,0.6033,0.0,0.0,60.0,60.0,35.0575,40.9357,0.662,0.7101,17.1345,-1.225,-8.7514,7.2389
82,1.23,0.6007,0.6044,0.0,0.0,60.0,60.0,39.0805,34.5029,0.6763,0.7071,17.2715,-1.3307,-9.6068,7.3922
83,1.245,0.6013,0.6036,0.0,0.0,60.0,60.0,24.1379,35.6725,0.6596,0.7066,17.4778,-1.4188,-7.8109,7.6112
