cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5878,0.6167,0.1027,0.0,130.8001,100.0,66.6667,0.0,0.9466,0.0,2.5621,-0.5349,-16.5906,705.6767
1,0.015,0.5899,0.6156,0.081,0.0,124.2932,100.0,66.6667,0.0,0.9466,0.0,2.7822,-0.7372,-15.6596,705.6652
2,0.03,0.5937,0.6123,0.0431,0.0,112.9421,100.0,66.6667,0.0,0.9466,0.0,2.9333,-0.706,-14.588,705.5365
3,0.045,0.5968,0.609,0.0116,0.0,103.4859,100.0,66.6667,0.0,0.9466,0.0,3.0207,-0.65,-13.6561,705.4352
4,0.06,0.597,0.6076,0.0104,0.0,103.1106,100.0,66.6667,0.0,0.9466,0.0,3.1431,-0.6147,-17.0804,705.3239
5,0.075,0.597,0.6073,0.0102,0.0,103.0676,100.0,0.0,0.0,0.8565,0.0,3.1235,-0.7721,-23.1069,705.4495
6,0.09,0.5986,0.6069,0.0,0.0027,100.0,100.7993,66.6667,0.0,0.8651,0.0,3.2126,-0.9068,-24.7718,705.4823
7,0.105,0.5994,0.6055,0.0,0.0163,100.0,104.8986,0.0,0.0,0.7828,0.0,3.3853,-1.0532,-27.5165,705.4647
8,0.12,0.6024,0.6028,0.0,0.0434,100.0,113.0337,66.6667,66.6667,0.7984,0.2158,3.4474,-1.025,-26.6442,705.401
9,0.135,0.6039,0.6013,0.0,0.0582,100.0,117.4539,133.3333,0.0,0.9025,0.1952,3.5115,-0.9872,-30.4057,705.329
10,0.15,0.6032,0.603,0.0,0.0408,100.0,112.2396,0.0,0.0,0.8167,0.1767,3.5322,-1.0811,-33.259,705.3812
11,0.165,0.6022,0.6034,0.0,0.0374,100.0,111.2134,133.3333,66.6667,0.9191,0.3756,3.5319,-1.1951,-37.1644,705.4623
12,0.18,0.6033,0.6032,0.0,0.0387,100.0,111.6243,0.0,0.0,0.8316,0.3399,3.6295,-1.4042,-38.4462,705.5423
13,0.195,0.6049,0.6012,0.0,0.0585,100.0,117.5437,0.0,0.0,0.7525,0.3075,3.7656,-1.4788,-37.688,705.4995
