cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5434,0.6167,0.1884,0.0,86.3769,60.0,45.4023,37.4269,0.9217,0.7407,2.6273,-0.5345,-16.3186,7.7962
1,0.015,0.5458,0.6159,0.1628,0.0,82.7907,60.0,44.2529,32.1637,0.9195,0.7307,2.8403,-0.7477,-14.8366,7.6688
2,0.03,0.55,0.6133,0.117,0.0,76.3825,60.0,41.954,36.2573,0.913,0.7295,3.013,-0.6591,-10.5524,7.4759
3,0.045,0.5533,0.6101,0.0822,0.0,71.5149,60.0,39.0805,36.2573,0.9016,0.7283,3.1528,-0.5703,-7.2499,7.3137
4,0.06,0.5532,0.6087,0.0834,0.0,71.6693,60.0,36.2069,36.2573,0.8858,0.7273,3.4376,-0.4885,-9.3402,7.0183
5,0.075,0.5507,0.6092,0.1095,0.0,75.3339,60.0,44.2529,40.3509,0.887,0.7341,3.5058,-0.6679,-15.241,7.0208
6,0.09,0.5508,0.6093,0.1084,0.0,75.1715,60.0,40.2299,32.7485,0.8803,0.7259,3.6565,-0.8103,-16.3677,6.9382
7,0.105,0.552,0.6076,0.0959,0.0,73.4324,60.0,32.7586,34.5029,0.8598,0.7218,3.9013,-0.9467,-15.0624,6.7733
8,0.12,0.5553,0.6044,0.0603,0.018,68.4422,62.5242,43.1034,30.4094,0.8612,0.7104,4.0243,-0.844,-10.7655,6.6179
9,0.135,0.5561,0.6032,0.0518,0.03,67.2565,64.1992,31.0345,35.0877,0.8392,0.7089,4.229,-0.7554,-11.1361,6.395
10,0.15,0.5548,0.6044,0.0662,0.0186,69.2724,62.6012,34.4828,37.4269,0.826,0.7119,4.4186,-0.8337,-13.9561,6.2595
11,0.165,0.5514,0.6059,0.1027,0.0034,74.3786,60.4749,40.2299,32.7485,0.8251,0.7058,4.4789,-0.9654,-18.2211,6.267
12,0.18,0.5508,0.6062,0.1083,0.0003,75.1617,60.0484,47.1264,31.5789,0.8376,0.6981,4.654,-1.1757,-17.6428,6.2181
13,0.195,0.5531,0.6048,0.0838,0.0139,71.7345,61.9455,41.3793,28.655,0.8379,0.6856,4.8463,-1.1412,-14.495,6.0355
14,0.21,0.5552,0.6024,0.062,0.0378,68.6824,65.2897,43.1034,40.9357,0.8414,0.6975,4.9689,-1.0515,-10.6342,5.8842
15,0.225,0.5542,0.6017,0.0726,0.0445,70.1649,66.2316,31.6092,33.9181,0.8224,0.695,5.238,-0.9631,-12.4367,5.6086
16,0.24,0.5499,0.6034,0.1181,0.0285,76.5338,63.9848,39.0805,28.655,0.8196,0.6828,5.304,-1.1355,-17.7037,5.6465
17,0.255,0.5479,0.6045,0.1393,0.0173,79.5008,62.4186,44.2529,30.9942,0.8271,0.6762,5.4177,-1.266,-19.8677,5.6271
18,0.27,0.5472,0.6039,0.1477,0.0233,80.6798,63.2584,39.6552,28.0702,0.825,0.6647,5.6455,-1.4491,-18.5583,5.555
19,0.285,0.5491,0.6015,0.1272,0.0467,77.8112,66.5363,48.2759,38.5965,0.8398,0.6741,5.7734,-1.3573,-14.4005,5.3978
20,0.3,0.5492,0.6006,0.1261,0.0562,77.6529,67.8634,46.5517,33.9181,0.8498,0.6739,5.9602,-1.3019,-14.3939,5.2175
21,0.315,0.5461,0.6016,0.159,0.0454,82.254,66.3525,44.8276,40.3509,0.8555,0.6857,6.1659,-1.3506,-16.8327,5.0918
22,0.33,0.5413,0.6036,0.2107,0.0259,89.5016,63.6274,41.3793,29.8246,0.854,0.6766,6.2138,-1.4856,-21.2116,5.1463
23,0.345,0.5399,0.6044,0.2256,0.0182,91.5866,62.5469,42.5287,34.5029,0.8549,0.6772,6.3635,-1.6859,-20.9519,5.1778
24,0.36,0.5413,0.6036,0.2106,0.0263,89.4853,63.681,48.8506,33.3333,0.8679,0.6755,6.5768,-1.7114,-18.5857,5.049
25,0.375,0.5429,0.601,0.1933,0.0523,87.0609,67.3202,41.3793,41.5205,0.8653,0.6895,6.7034,-1.6283,-14.7903,4.9023
26,0.39,0.5415,0.6001,0.2086,0.0605,89.2098,68.4685,41.3793,39.1813,0.8629,0.6976,6.947,-1.542,-16.2228,4.6761
27,0.405,0.5363,0.6019,0.2634,0.0427,96.8709,65.973,44.8276,36.2573,0.8674,0.6995,7.0232,-1.7159,-21.1775,4.7613
28,0.42,0.5324,0.6032,0.306,0.0301,102.8347,64.216,47.1264,35.6725,0.8759,0.7001,7.1002,-1.8528,-24.2116,4.8221
29,0.435,0.5302,0.6031,0.3293,0.0312,106.1003,64.3644,60.3448,34.5029,0.9091,0.6985,7.3233,-2.0848,-23.0666,4.8837
