cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm,dark_l0,dark_l1,dark_l2,dark_l3,dark_r0,dark_r1,dark_r2,dark_r3,rate_l0,rate_l1,rate_l2,rate_l3,rate_r0,rate_r1,rate_r2,rate_r3
16,0.24,0.0213,0.0174,0.0033,0.0071,2.4935,3.1414,2.8736,6.4327,0.08,0.1085,3.6017,-0.4179,-6.9979,6.8399,0.0,0.0,0.0053,0.0078,0.0,0.0,0.009,0.0194,1.9376,1.9376,2.8378,3.2612,1.9376,1.9376,3.4591,5.2314
17,0.255,0.0216,0.0173,0.0033,0.0072,2.5012,3.1626,0.0,4.6784,0.0724,0.1069,3.6108,-0.4036,-6.3473,6.8264,0.0,0.0,0.0054,0.0077,0.0,0.0,0.0093,0.0194,1.9418,1.9418,2.8656,3.2556,1.9418,1.9418,3.5241,5.2428
18,0.27,0.0218,0.0173,0.0032,0.0073,2.505,3.2023,1.7241,1.1696,0.0689,0.0989,3.6352,-0.4097,-6.787,6.8057,0.0,0.0,0.0052,0.0077,0.0,0.0,0.0097,0.0196,1.9567,1.9567,2.8406,3.2663,1.9567,1.9567,3.6129,5.2829
19,0.285,0.0217,0.0174,0.0031,0.0074,2.4893,3.2135,0.0,0.5848,0.0623,0.0906,3.6476,-0.424,-7.0403,6.7992,0.0,0.0,0.005,0.0076,0.0,0.0,0.0101,0.0196,1.9553,1.9553,2.8034,3.2435,1.9553,1.9553,3.6645,5.2791
20,0.3,0.0217,0.0175,0.0032,0.0075,2.5043,3.2431,0.5747,2.924,0.0575,0.0874,3.6518,-0.4349,-7.3877,6.7991,0.0,0.0,0.0051,0.0076,0.0,0.0,0.0105,0.0196,1.9641,1.9641,2.8251,3.2638,1.9641,1.9641,3.7414,5.3029
21,0.315,0.0219,0.0177,0.0033,0.0076,2.5353,3.2679,0.5747,1.1696,0.0532,0.0812,3.6642,-0.4227,-6.7311,6.7832,0.0,0.0,0.0051,0.0079,0.0,0.0,0.0104,0.0198,1.9818,1.9818,2.8516,3.3259,1.9818,1.9818,3.7571,5.3508
22,0.33,0.022,0.0176,0.0032,0.0075,2.5264,3.2627,0.0,2.3392,0.0481,0.0779,3.6783,-0.4172,-6.3812,6.768,0.0,0.0,0.005,0.0078,0.0,0.0,0.0104,0.0198,1.9797,1.9797,2.8356,3.3107,1.9797,1.9797,3.7463,5.3452
23,0.345,0.0222,0.0176,0.0032,0.0076,2.5392,3.2875,1.1494,1.7544,0.0458,0.0737,3.6892,-0.4129,-6.4165,6.7564,0.0,0.0,0.0051,0.0078,0.0,0.0,0.0106,0.0199,1.9906,1.9906,2.8544,3.3214,1.9906,1.9906,3.7941,5.3745
24,0.36,0.0223,0.0177,0.0032,0.0077,2.548,3.3115,0.5747,8.7719,0.0425,0.083,3.6997,-0.4216,-6.8205,6.7497,0.0,0.0,0.005,0.0078,0.0,0.0,0.0108,0.02,2.0024,2.0024,2.8528,3.3344,2.0024,2.0024,3.835,5.4064
25,0.375,0.0224,0.0178,0.0032,0.0078,2.5549,3.3266,0.5747,2.924,0.0396,0.0806,3.6963,-0.4323,-7.1037,6.7567,0.0,0.0,0.005,0.0079,0.0,0.0,0.0109,0.0201,2.0081,2.0081,2.8604,3.3432,2.0081,2.0081,3.8685,5.4218
26,0.39,0.0224,0.018,0.0033,0.0078,2.5838,3.3522,1.1494,2.3392,0.0381,0.0772,3.7005,-0.4295,-6.8812,6.7517,0.0,0.0,0.0051,0.0081,0.0,0.0,0.0111,0.0202,2.0226,2.0226,2.8977,3.3922,2.0226,2.0226,3.9023,5.4611
27,0.405,0.0225,0.018,0.0033,0.0078,2.5913,3.3541,3.4483,2.924,0.0412,0.0753,3.7104,-0.4225,-6.5007,6.74,0.0,0.0,0.0051,0.0081,0.0,0.0,0.0109,0.0203,2.028,2.028,2.897,3.4122,2.028,2.028,3.8847,5.4756
28,0.42,0.0227,0.018,0.0033,0.0078,2.5941,3.3612,1.1494,2.924,0.0395,0.0736,3.7098,-0.4215,-6.2616,6.7402,0.0,0.0,0.0051,0.0081,0.0,0.0,0.011,0.0203,2.0314,2.0314,2.9015,3.4119,2.0314,2.0314,3.8973,5.4848
29,0.435,0.0228,0.018,0.0033,0.0079,2.604,3.3799,0.5747,3.5088,0.0369,0.0731,3.7197,-0.4235,-6.5208,6.7317,0.0,0.0,0.0051,0.0081,0.0,0.0,0.0111,0.0204,2.0412,2.0412,2.9083,3.4253,2.0412,2.0412,3.9262,5.5112
30,0.45,0.0228,0.0181,0.0033,0.0079,2.6039,3.3858,1.7241,2.3392,0.0368,0.0705,3.7269,-0.433,-6.6878,6.7284,0.0,0.0,0.0051,0.0081,0.0,0.0,0.0111,0.0204,2.0438,2.0438,2.9047,3.423,2.0438,2.0438,3.9373,5.5183
31,0.465,0.0228,0.0182,0.0033,0.0079,2.6212,3.4039,0.5747,3.5088,0.0344,0.0703,3.7133,-0.4384,-7.118,6.743,0.0,0.0,0.0052,0.0082,0.0,0.0,0.0113,0.0205,2.0524,2.0524,2.9337,3.4462,2.0524,2.0524,3.9692,5.5414
32,0.48,0.0229,0.0184,0.0034,0.0079,2.6422,3.4136,1.1494,9.9415,0.0334,0.0821,3.7159,-0.4276,-6.7194,6.7367,0.0,0.0,0.0052,0.0084,0.0,0.0,0.0112,0.0206,2.0623,2.0623,2.954,3.4902,2.0623,2.0623,3.9616,5.5681
33,0.495,0.0229,0.0183,0.0034,0.0079,2.6311,3.4,1.7241,0.0,0.0336,0.0743,3.7273,-0.4238,-6.4472,6.7247,0.0,0.0,0.0052,0.0083,0.0,0.0,0.011,0.0206,2.0567,2.0567,2.9359,3.4751,2.0567,2.0567,3.9333,5.5531
34,0.51,0.023,0.0182,0.0034,0.0079,2.6352,3.4098,1.7241,3.5088,0.0337,0.0738,3.7249,-0.4249,-6.396,6.7274,0.0,0.0,0.0052,0.0083,0.0,0.0,0.0112,0.0206,2.0602,2.0602,2.9445,3.4758,2.0602,2.0602,3.9562,5.5625
35,0.525,0.023,0.0183,0.0034,0.008,2.6392,3.4191,1.7241,2.924,0.0339,0.0722,3.7324,-0.4289,-6.6589,6.7217,0.0,0.0,0.0052,0.0083,0.0,0.0,0.0112,0.0207,2.0656,2.0656,2.9434,3.4821,2.0656,2.0656,3.9678,5.5772
36,0.54,0.023,0.0183,0.0034,0.008,2.6379,3.4202,2.8736,5.848,0.0363,0.0762,3.7312,-0.4405,-6.8118,6.7271,0.0,0.0,0.0052,0.0083,0.0,0.0,0.0112,0.0207,2.0652,2.0652,2.9434,3.4777,2.0652,2.0652,3.9744,5.576
37,0.555,0.023,0.0185,0.0034,0.008,2.6576,3.4335,1.1494,2.924,0.0351,0.0744,3.7201,-0.4345,-6.9761,6.7353,0.0,0.0,0.0053,0.0084,0.0,0.0,0.0113,0.0207,2.0734,2.0734,2.975,3.5087,2.0734,2.0734,3.989,5.5982
38,0.57,0.023,0.0185,0.0034,0.008,2.6608,3.4284,1.1494,2.3392,0.034,0.0716,3.7289,-0.4276,-6.5896,6.7246,0.0,0.0,0.0053,0.0085,0.0,0.0,0.0111,0.0207,2.0748,2.0748,2.9691,3.5244,2.0748,2.0748,3.9621,5.602
39,0.585,0.0231,0.0184,0.0034,0.008,2.6546,3.4237,1.7241,4.0936,0.0341,0.0724,3.7315,-0.4262,-6.3718,6.7217,0.0,0.0,0.0052,0.0085,0.0,0.0,0.0111,0.0207,2.0716,2.0716,2.9629,3.5121,2.0716,2.0716,3.9585,5.5932
40,0.6,0.0231,0.0184,0.0034,0.008,2.6579,3.4338,0.0,6.4327,0.0309,0.0775,3.7352,-0.4272,-6.4997,6.7185,0.0,0.0,0.0052,0.0085,0.0,0.0,0.0112,0.0208,2.0755,2.0755,2.966,3.5147,2.0755,2.0755,3.9803,5.6039
41,0.615,0.0231,0.0184,0.0034,0.008,2.6545,3.4351,2.2989,4.0936,0.0324,0.0777,3.7424,-0.436,-6.668,6.715,0.0,0.0,0.0052,0.0084,0.0,0.0,0.0112,0.0208,2.0755,2.0755,2.9602,3.5069,2.0755,2.0755,3.9856,5.6039
42,0.63,0.0231,0.0185,0.0034,0.008,2.664,3.4452,3.4483,4.6784,0.0361,0.0791,3.7298,-0.443,-7.0808,6.7293,0.0,0.0,0.0053,0.0085,0.0,0.0,0.0113,0.0208,2.0795,2.0795,2.9791,3.518,2.0795,2.0795,4.0073,5.6146
43,0.645,0.0231,0.0186,0.0035,0.008,2.6825,3.4514,4.5977,4.0936,0.0416,0.0791,3.7283,-0.4301,-6.8089,6.7261,0.0,0.0,0.0054,0.0086,0.0,0.0,0.0112,0.0209,2.0869,2.0869,2.9999,3.5561,2.0869,2.0869,3.9967,5.6348
44,0.66,0.0231,0.0185,0.0035,0.008,2.6679,3.433,1.1494,2.924,0.0399,0.077,3.7411,-0.4263,-6.4767,6.7127,0.0,0.0,0.0053,0.0086,0.0,0.0,0.0111,0.0208,2.079,2.079,2.9761,3.5376,2.079,2.079,3.9606,5.6134
45,0.675,0.0231,0.0184,0.0035,0.008,2.6673,3.4371,1.1494,2.3392,0.0384,0.0741,3.7383,-0.4269,-6.3907,6.7155,0.0,0.0,0.0053,0.0085,0.0,0.0,0.0112,0.0208,2.079,2.079,2.9809,3.5301,2.079,2.079,3.977,5.6133
46,0.69,0.0232,0.0185,0.0034,0.008,2.6685,3.4436,3.4483,7.6023,0.0415,0.0812,3.7459,-0.4306,-6.6511,6.7098,0.0,0.0,0.0053,0.0085,0.0,0.0,0.0112,0.0208,2.0825,2.0825,2.9772,3.5318,2.0825,2.0825,3.9868,5.6227
47,0.705,0.0231,0.0185,0.0034,0.008,2.6612,3.4396,2.8736,1.7544,0.0431,0.0767,3.7488,-0.4425,-6.7807,6.7114,0.0,0.0,0.0052,0.0085,0.0,0.0,0.0112,0.0208,2.0789,2.0789,2.9682,3.5188,2.0789,2.0789,3.9875,5.6131
48,0.72,0.0231,0.0186,0.0035,0.008,2.6781,3.4516,1.7241,3.5088,0.0424,0.0759,3.7353,-0.4397,-7.0574,6.723,0.0,0.0,0.0054,0.0086,0.0,0.0,0.0113,0.0209,2.0852,2.0852,2.999,3.5431,2.0852,2.0852,4.0058,5.63
49,0.735,0.0231,0.0186,0.0035,0.008,2.6844,3.4478,0.0,4.6784,0.0384,0.0774,3.7445,-0.4314,-6.6036,6.7114,0.0,0.0,0.0053,0.0087,0.0,0.0,0.0111,0.0209,2.0876,2.0876,2.9964,3.5659,2.0876,2.0876,3.9794,5.6365
50,0.75,0.0231,0.0185,0.0035,0.008,2.6733,3.4367,0.0,2.924,0.0347,0.0755,3.7501,-0.4293,-6.3502,6.7055,0.0,0.0,0.0053,0.0086,0.0,0.0,0.0111,0.0208,2.0811,2.0811,2.9854,3.5456,2.0811,2.0811,3.9654,5.6191
51,0.765,0.0232,0.0185,0.0035,0.008,2.6751,3.4447,1.1494,2.3392,0.0337,0.0726,3.7529,-0.4309,-6.4624,6.7034,0.0,0.0,0.0053,0.0086,0.0,0.0,0.0112,0.0208,2.0837,2.0837,2.9892,3.5436,2.0837,2.0837,3.9852,5.626
52,0.78,0.0232,0.0185,0.0035,0.008,2.6724,3.4465,1.1494,3.5088,0.0327,0.0723,3.7605,-0.4386,-6.6887,6.6991,0.0,0.0,0.0053,0.0085,0.0,0.0,0.0112,0.0208,2.0842,2.0842,2.9841,3.5372,2.0842,2.0842,3.9903,5.6272
53,0.795,0.0231,0.0186,0.0035,0.008,2.6786,3.4526,1.1494,1.1696,0.0318,0.0676,3.7504,-0.4464,-7.0193,6.7114,0.0,0.0,0.0054,0.0086,0.0,0.0,0.0113,0.0209,2.086,2.086,2.9994,3.543,2.086,2.086,4.0061,5.6322
54,0.81,0.0231,0.0187,0.0035,0.008,2.6948,3.4573,1.1494,1.7544,0.0311,0.0644,3.7456,-0.4342,-6.8652,6.7113,0.0,0.0,0.0055,0.0087,0.0,0.0,0.0112,0.0209,2.0918,2.0918,3.0209,3.5749,2.0918,2.0918,3.998,5.6477
55,0.825,0.0231,0.0186,0.0035,0.008,2.6822,3.4408,0.5747,4.6784,0.0292,0.067,3.7571,-0.4306,-6.5309,6.6994,0.0,0.0,0.0054,0.0087,0.0,0.0,0.0111,0.0208,2.0847,2.0847,2.998,3.5613,2.0847,2.0847,3.965,5.6288
56,0.84,0.0231,0.0185,0.0035,0.008,2.6794,3.4415,1.7241,2.3392,0.0298,0.0649,3.7551,-0.4305,-6.4334,6.7011,0.0,0.0,0.0054,0.0086,0.0,0.0,0.0111,0.0208,2.0833,2.0833,2.9991,3.552,2.0833,2.0833,3.9744,5.625
57,0.855,0.0232,0.0185,0.0035,0.008,2.6798,3.4471,2.2989,2.924,0.0315,0.0642,3.76,-0.4318,-6.6162,6.6971,0.0,0.0,0.0053,0.0086,0.0,0.0,0.0112,0.0209,2.0859,2.0859,2.9954,3.5521,2.0859,2.0859,3.9846,5.6319
58,0.87,0.0231,0.0185,0.0035,0.008,2.671,3.4424,0.0,4.0936,0.0285,0.0657,3.7643,-0.4415,-6.6788,6.6967,0.0,0.0,0.0053,0.0086,0.0,0.0,0.0112,0.0208,2.0819,2.0819,2.9845,3.5359,2.0819,2.0819,3.9847,5.6211
59,0.885,0.0231,0.0186,0.0035,0.008,2.6833,3.4528,0.5747,2.924,0.0269,0.0649,3.7506,-0.4415,-7.0101,6.7094,0.0,0.0,0.0054,0.0086,0.0,0.0,0.0113,0.0209,2.0866,2.0866,3.0084,3.5514,2.0866,2.0866,4.0042,5.6338
60,0.9,0.0231,0.0187,0.0035,0.008,2.6905,3.4507,0.0,1.1696,0.0243,0.0609,3.7524,-0.4312,-6.6733,6.7039,0.0,0.0,0.0054,0.0087,0.0,0.0,0.0111,0.0209,2.0897,2.0897,3.0078,3.5747,2.0897,2.0897,3.9811,5.6423
61,0.915,0.0231,0.0185,0.0035,0.008,2.6755,3.4364,1.1494,7.0175,0.0243,0.0681,3.7594,-0.4297,-6.4629,6.6969,0.0,0.0,0.0053,0.0086,0.0,0.0,0.0111,0.0208,2.0816,2.0816,2.9886,3.5503,2.0816,2.0816,3.9623,5.6202
62,0.93,0.0231,0.0185,0.0035,0.008,2.6738,3.441,4.023,3.5088,0.0298,0.0682,3.7602,-0.4303,-6.4898,6.6964,0.0,0.0,0.0053,0.0086,0.0,0.0,0.0112,0.0208,2.0818,2.0818,2.9879,3.5437,2.0818,2.0818,3.9796,5.6207
63,0.945,0.0231,0.0185,0.0035,0.008,2.6718,3.4435,1.7241,4.0936,0.0304,0.0693,3.7655,-0.4355,-6.6677,6.6933,0.0,0.0,0.0053,0.0086,0.0,0.0,0.0112,0.0208,2.0825,2.0825,2.9835,3.5386,2.0825,2.0825,3.9865,5.6227
64,0.96,0.0231,0.0185,0.0035,0.008,2.6731,3.4466,2.2989,3.5088,0.032,0.0692,3.7586,-0.443,-6.9064,6.7025,0.0,0.0,0.0053,0.0086,0.0,0.0,0.0113,0.0208,2.0824,2.0824,2.9912,3.5365,2.0824,2.0824,3.999,5.6226
65,0.975,0.0231,0.0186,0.0035,0.008,2.6874,3.4528,5.1724,5.848,0.039,0.0735,3.7518,-0.4333,-6.8661,6.7053,0.0,0.0,0.0054,0.0087,0.0,0.0,0.0112,0.0209,2.0878,2.0878,3.0113,3.5625,2.0878,2.0878,3.9985,5.6371
66,0.99,0.0231,0.0186,0.0035,0.008,2.6777,3.4391,2.2989,4.6784,0.0398,0.0752,3.7629,-0.4289,-6.5123,6.6933,0.0,0.0,0.0054,0.0087,0.0,0.0,0.0111,0.0208,2.0825,2.0825,2.9922,3.5538,2.0825,2.0825,3.9687,5.6227
67,1.005,0.0231,0.0185,0.0035,0.008,2.6724,3.4385,4.023,2.3392,0.0439,0.0724,3.7618,-0.4281,-6.3693,6.6941,0.0,0.0,0.0053,0.0086,0.0,0.0,0.0112,0.0208,2.0801,2.0801,2.988,3.5412,2.0801,2.0801,3.9775,5.6164
68,1.02,0.0232,0.0185,0.0035,0.008,2.6726,3.4462,2.8736,4.0936,0.0453,0.0731,3.7665,-0.43,-6.5567,6.6904,0.0,0.0,0.0053,0.0086,0.0,0.0,0.0112,0.0208,2.0832,2.0832,2.9833,3.5409,2.0832,2.0832,3.9938,5.6245
69,1.035,0.0231,0.0185,0.0034,0.008,2.6631,3.4413,1.1494,2.924,0.0433,0.0716,3.7732,-0.4403,-6.6766,6.6879,0.0,0.0,0.0052,0.0085,0.0,0.0,0.0113,0.0208,2.0793,2.0793,2.9705,3.5234,2.0793,2.0793,3.9928,5.614
70,1.05,0.0231,0.0186,0.0035,0.008,2.6737,3.4513,1.7241,1.1696,0.0425,0.067,3.7596,-0.4423,-7.0629,6.7013,0.0,0.0,0.0053,0.0085,0.0,0.0,0.0114,0.0208,2.0831,2.0831,2.9925,3.5361,2.0831,2.0831,4.0143,5.6245
71,1.065,0.0231,0.0186,0.0035,0.008,2.686,3.4521,0.5747,3.5088,0.0396,0.0671,3.7624,-0.4312,-6.6948,6.6946,0.0,0.0,0.0054,0.0087,0.0,0.0,0.0112,0.0209,2.0881,2.0881,3.0011,3.5666,2.0881,2.0881,3.9945,5.6379
72,1.08,0.0231,0.0185,0.0035,0.008,2.6709,3.4362,1.7241,1.7544,0.0392,0.064,3.7721,-0.4279,-6.4671,6.6844,0.0,0.0,0.0053,0.0086,0.0,0.0,0.0111,0.0208,2.0797,2.0797,2.9809,3.5432,2.0797,2.0797,3.9701,5.6153
73,1.095,0.0232,0.0185,0.0035,0.008,2.672,3.4435,0.5747,1.7544,0.0366,0.0612,3.769,-0.4285,-6.4167,6.6876,0.0,0.0,0.0053,0.0086,0.0,0.0,0.0112,0.0208,2.0813,2.0813,2.9857,3.5396,2.0813,2.0813,3.9918,5.6195
74,1.11,0.0232,0.0185,0.0035,0.008,2.6707,3.4478,0.5747,4.6784,0.0342,0.0641,3.7756,-0.4334,-6.6824,6.6832,0.0,0.0,0.0053,0.0085,0.0,0.0,0.0113,0.0208,2.0836,2.0836,2.979,3.5369,2.0836,2.0836,3.9985,5.6256
75,1.125,0.0231,0.0185,0.0034,0.008,2.668,3.447,5.1724,8.7719,0.0411,0.0743,3.7727,-0.442,-6.8717,6.689,0.0,0.0,0.0053,0.0085,0.0,0.0,0.0113,0.0208,2.0818,2.0818,2.9787,3.5299,2.0818,2.0818,4.0038,5.6208
76,1.14,0.0231,0.0186,0.0035,0.008,2.6822,3.4549,5.1724,4.6784,0.0473,0.0759,3.765,-0.4348,-6.9257,6.6935,0.0,0.0,0.0054,0.0086,0.0,0.0,0.0113,0.0209,2.0871,2.0871,3.0003,3.5543,2.0871,2.0871,4.0103,5.6352
77,1.155,0.0231,0.0185,0.0035,0.008,2.678,3.4446,1.1494,1.7544,0.045,0.0719,3.7759,-0.4292,-6.5529,6.6813,0.0,0.0,0.0053,0.0087,0.0,0.0,0.0112,0.0208,2.0842,2.0842,2.9876,3.5559,2.0842,2.0842,3.9823,5.6275
78,1.17,0.0232,0.0185,0.0035,0.008,2.6727,3.4428,1.7241,2.3392,0.0441,0.0695,3.775,-0.4268,-6.3514,6.6813,0.0,0.0,0.0053,0.0086,0.0,0.0,0.0112,0.0208,2.0816,2.0816,2.9834,3.5442,2.0816,2.0816,3.9879,5.6202
79,1.185,0.0232,0.0185,0.0035,0.008,2.6747,3.4526,0.0,7.6023,0.0399,0.077,3.7788,-0.4294,-6.5236,6.6787,0.0,0.0,0.0053,0.0086,0.0,0.0,0.0113,0.0209,2.0855,2.0855,2.9828,3.5451,2.0855,2.0855,4.0087,5.6308
80,1.2,0.0232,0.0185,0.0034,0.008,2.666,3.4491,2.8736,6.4327,0.0417,0.0816,3.7871,-0.4391,-6.6847,6.6745,0.0,0.0,0.0052,0.0085,0.0,0.0,0.0113,0.0208,2.0825,2.0825,2.9697,3.5293,2.0825,2.0825,4.0085,5.6228
81,1.215,0.0232,0.0185,0.0035,0.0081,2.675,3.4586,2.8736,7.0175,0.0434,0.0869,3.7736,-0.4439,-7.1128,6.6889,0.0,0.0,0.0053,0.0086,0.0,0.0,0.0114,0.0209,2.0858,2.0858,2.9889,3.5397,2.0858,2.0858,4.0313,5.6316
82,1.23,0.0232,0.0187,0.0035,0.0081,2.6906,3.4618,2.8736,7.6023,0.0449,0.0928,3.7775,-0.4328,-6.6864,6.6812,0.0,0.0,0.0054,0.0087,0.0,0.0,0.0113,0.0209,2.092,2.092,3.0026,3.5757,2.092,2.092,4.0148,5.6484
83,1.245,0.0232,0.0185,0.0035,0.008,2.6736,3.4422,2.2989,3.5088,0.0451,0.0905,3.7903,-0.4282,-6.3918,6.6676,0.0,0.0,0.0053,0.0086,0.0,0.0,0.0112,0.0208,2.0828,2.0828,2.9774,3.5512,2.0828,2.0828,3.9795,5.6236
84,1.26,0.0232,0.0185,0.0035,0.008,2.674,3.4488,1.7241,8.1871,0.0442,0.0971,3.7876,-0.4289,-6.3188,6.6703,0.0,0.0,0.0053,0.0086,0.0,0.0,0.0113,0.0208,2.0838,2.0838,2.9838,3.5444,2.0838,2.0838,4.0013,5.6264
85,1.275,0.0233,0.0185,0.0034,0.008,2.6738,3.4556,0.5747,4.0936,0.0411,0.0955,3.7991,-0.4355,-6.6509,6.662,0.0,0.0,0.0052,0.0086,0.0,0.0,0.0113,0.0209,2.0874,2.0874,2.9762,3.5441,2.0874,2.0874,4.0118,5.6359
86,1.29,0.0232,0.0185,0.0034,0.0081,2.6686,3.4534,0.5747,3.5088,0.0383,0.0929,3.7989,-0.4507,-6.8696,6.6679,0.0,0.0,0.0052,0.0085,0.0,0.0,0.0114,0.0208,2.0844,2.0844,2.9715,3.5341,2.0844,2.0844,4.017,5.6278
87,1.305,0.0232,0.0186,0.0035,0.0081,2.6876,3.464,4.023,7.6023,0.0425,0.0982,3.7899,-0.4441,-6.9701,6.6737,0.0,0.0,0.0054,0.0087,0.0,0.0,0.0114,0.0209,2.0905,2.0905,3.0047,3.5646,2.0905,2.0905,4.0304,5.6445
88,1.32,0.0232,0.0186,0.0035,0.008,2.6866,3.4514,6.3218,7.0175,0.0508,0.1019,3.8036,-0.4379,-6.4465,6.6587,0.0,0.0,0.0053,0.0087,0.0,0.0,0.0112,0.0209,2.0882,2.0882,2.9973,3.5727,2.0882,2.0882,3.9913,5.6381
