cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5708,0.5982,0.0253,0.0,107.5939,100.0,66.6667,0.0,0.9198,0.0,2.9001,0.005,2.7837,9.5801
1,0.015,0.5727,0.5968,0.0053,0.0,101.5802,100.0,66.6667,0.0,0.9198,0.0,2.9886,0.0946,5.5222,9.4682
2,0.03,0.5728,0.5955,0.0047,0.0,101.4173,100.0,0.0,66.6667,0.8323,0.232,3.121,0.2067,3.4693,9.308
3,0.045,0.5716,0.5967,0.0176,0.0,105.282,100.0,66.6667,0.0,0.8406,0.2099,3.2019,0.1324,0.9919,9.2537
4,0.06,0.5708,0.5981,0.0257,0.0,107.7206,100.0,0.0,0.0,0.7606,0.1899,3.2574,0.0279,-3.2672,9.234
5,0.075,0.5725,0.5985,0.0081,0.0,102.4213,100.0,66.6667,133.3333,0.7758,0.6358,3.4972,-0.099,-3.6028,9.0499
6,0.09,0.5745,0.597,0.0,0.0,100.0,100.0,0.0,0.0,0.7019,0.5753,3.6471,-0.0512,-2.2548,8.8927
7,0.105,0.5764,0.5952,0.0,0.0,100.0,100.0,66.6667,133.3333,0.7227,0.9844,3.7267,0.0584,1.4672,8.7807
8,0.12,0.5754,0.5952,0.0,0.0,100.0,100.0,0.0,0.0,0.6539,0.8908,3.9251,0.1765,-0.2478,8.5543
9,0.135,0.5723,0.5969,0.0098,0.0,102.9397,100.0,66.6667,0.0,0.6792,0.806,4.0359,0.0566,-5.2606,8.4906
10,0.15,0.5701,0.5989,0.0327,0.0,109.823,100.0,66.6667,0.0,0.7021,0.7293,4.1689,-0.0332,-6.5345,8.398
11,0.165,0.5695,0.599,0.0393,0.0,111.7907,100.0,0.0,0.0,0.6353,0.6599,4.3892,-0.1333,-4.8947,8.2306
12,0.18,0.5709,0.5974,0.0244,0.0,107.3085,100.0,66.6667,0.0,0.6624,0.5971,4.4791,-0.0251,-0.6571,8.1065
13,0.195,0.5708,0.597,0.0253,0.0,107.5915,100.0,133.3333,0.0,0.7744,0.5403,4.6431,0.0631,-1.1028,7.9214
14,0.21,0.569,0.5986,0.0442,0.0,113.2616,100.0,66.6667,0.0,0.7882,0.4889,4.8141,0.0492,-3.08,7.7682
15,0.225,0.5658,0.6007,0.0781,0.0,123.4434,100.0,133.3333,0.0,0.8883,0.4423,4.8788,-0.061,-7.4808,7.7512
16,0.24,0.5652,0.6016,0.0847,0.0,125.4076,100.0,0.0,0.0,0.8038,0.4002,5.0532,-0.2073,-6.797,7.6514
17,0.255,0.5667,0.6005,0.0687,0.0,120.6175,100.0,0.0,0.0,0.7273,0.3622,5.2302,-0.182,-5.3718,7.4803
18,0.27,0.5682,0.5985,0.053,0.0,115.8921,100.0,66.6667,0.0,0.7456,0.3277,5.3138,-0.1011,-3.0138,7.3704
19,0.285,0.5672,0.5979,0.0629,0.0,118.8745,100.0,66.6667,0.0,0.7622,0.2965,5.4614,-0.0019,-4.9604,7.1948
20,0.3,0.5647,0.5995,0.0892,0.0,126.769,100.0,66.6667,133.3333,0.7772,0.7322,5.5487,-0.1335,-9.423,7.1721
21,0.315,0.5627,0.6008,0.1106,0.0,133.193,100.0,66.6667,0.0,0.7907,0.6625,5.6578,-0.2283,-11.1744,7.1166
22,0.33,0.5618,0.6008,0.12,0.0,135.9887,100.0,66.6667,0.0,0.803,0.5995,5.8903,-0.3775,-10.7844,6.9811
23,0.345,0.5635,0.5989,0.1025,0.0,130.7442,100.0,66.6667,0.0,0.8141,0.5424,6.0033,-0.2944,-7.4579,6.842
24,0.36,0.5641,0.5979,0.0959,0.0,128.7639,100.0,66.6667,0.0,0.8242,0.4908,6.1428,-0.2373,-7.7527,6.6923
25,0.375,0.5616,0.5987,0.1224,0.0,136.7207,100.0,66.6667,0.0,0.8333,0.4441,6.3166,-0.2312,-9.9062,6.5377
26,0.39,0.5586,0.6,0.1535,0.0,146.0623,100.0,66.6667,0.0,0.8415,0.4018,6.3596,-0.3531,-14.6301,6.5618
27,0.405,0.5587,0.6006,0.1528,0.0,145.8321,100.0,66.6667,0.0,0.849,0.3636,6.5173,-0.5015,-14.1288,6.5054
28,0.42,0.5605,0.5993,0.1332,0.0,139.9499,100.0,66.6667,0.0,0.8557,0.329,6.7239,-0.5478,-13.9566,6.358
29,0.435,0.563,0.597,0.107,0.0,132.0936,100.0,66.6667,0.0,0.8618,0.2977,6.8186,-0.479,-11.9162,6.241
30,0.45,0.5629,0.5965,0.1083,0.0,132.4962,100.0,133.3333,0.0,0.9549,0.2694,6.9505,-0.3921,-13.8813,6.083
31,0.465,0.5613,0.5985,0.1255,0.0,137.6623,100.0,66.6667,0.0,0.9515,0.2437,6.9846,-0.5441,-19.0499,6.1413
32,0.48,0.5598,0.5996,0.1409,0.0,142.2812,100.0,66.6667,0.0,0.9485,0.2205,7.0061,-0.6602,-22.2217,6.1916
33,0.495,0.5604,0.6002,0.134,0.0,140.2093,100.0,66.6667,0.0,0.9458,0.1995,7.2428,-0.8633,-22.6975,6.1283
34,0.51,0.5622,0.5981,0.1155,0.0,134.656,100.0,66.6667,0.0,0.9433,0.1806,7.3666,-0.8513,-22.0085,6.025
35,0.525,0.5632,0.5968,0.1049,0.0,131.476,100.0,66.6667,0.0,0.9411,0.1634,7.4527,-0.8209,-23.4033,5.9394
36,0.54,0.5595,0.5979,0.1443,0.0,143.2795,100.0,66.6667,0.0,0.9391,0.1478,7.5571,-0.8294,-25.9744,5.8655
37,0.555,0.5567,0.5988,0.1737,0.0,152.1103,100.0,66.6667,0.0,0.9372,0.1338,7.532,-0.9663,-31.8054,5.9745
38,0.57,0.5568,0.5996,0.1725,0.0,151.7418,100.0,66.6667,0.0,0.9356,0.121,7.6277,-1.1357,-33.1179,6.0184
39,0.585,0.5565,0.5987,0.1756,0.0,152.6935,100.0,66.6667,0.0,0.9341,0.1095,7.7982,-1.2928,-34.6742,6.0069
40,0.6,0.5585,0.5967,0.1545,0.0,146.3554,100.0,66.6667,0.0,0.9327,0.0991,7.8816,-1.2706,-33.7462,5.9329
41,0.615,0.5583,0.5959,0.1566,0.0,146.9678,100.0,133.3333,0.0,1.0,0.0897,7.9659,-1.2209,-36.9277,5.8387
42,0.63,0.5556,0.5987,0.1844,0.0,155.3206,100.0,66.6667,0.0,1.0,0.0811,7.9217,-1.3479,-41.5758,5.9612
43,0.645,0.5536,0.5995,0.2055,0.0,161.6501,100.0,133.3333,0.0,1.0,0.0734,7.8791,-1.4543,-45.3878,6.0681
44,0.66,0.5542,0.5996,0.1994,0.0,159.8197,100.0,66.6667,0.0,1.0,0.0664,8.003,-1.7068,-47.0187,6.175
45,0.675,0.554,0.5979,0.2016,0.0,160.4811,100.0,66.6667,0.0,1.0,0.0601,8.1115,-1.784,-46.9206,6.165
46,0.69,0.5539,0.5961,0.2021,0.0,160.6338,100.0,66.6667,0.0,1.0,0.0544,8.1965,-1.7581,-47.1125,6.0915
47,0.705,0.5501,0.596,0.2424,0.0,172.7154,100.0,133.3333,0.0,1.0,0.0492,8.2645,-1.7785,-50.2521,6.0653
48,0.72,0.546,0.5967,0.2849,0.0,185.485,100.0,133.3333,0.0,1.0,0.0445,8.1596,-1.8952,-56.9357,6.2219
49,0.735,0.545,0.5975,0.2958,0.0,188.7429,100.0,66.6667,0.0,1.0,0.0403,8.181,-2.0661,-58.4897,6.3443
50,0.75,0.5421,0.5969,0.3259,0.0,197.7629,100.0,66.6667,0.0,1.0,0.0365,8.2503,-2.3098,-61.6538,6.5004
51,0.765,0.542,0.5951,0.3271,0.0,198.1397,100.0,133.3333,0.0,1.0,0.033,8.3269,-2.3283,-60.8707,6.4717
52,0.78,0.5405,0.5943,0.3431,0.0,202.9438,100.0,133.3333,0.0,1.0,0.0298,8.3957,-2.3193,-65.4658,6.4254
53,0.795,0.5374,0.5975,0.375,0.0,212.5132,100.0,66.6667,0.0,1.0,0.027,8.3211,-2.3911,-69.159,6.5268
54,0.81,0.5361,0.5987,0.389,0.0,216.6986,100.0,133.3333,0.0,1.0,0.0244,8.2256,-2.4733,-73.8155,6.6485
55,0.825,0.5384,0.5992,0.365,0.0,209.4994,100.0,133.3333,0.0,1.0,0.0221,8.2141,-2.7536,-76.0839,6.8875
56,0.84,0.5419,0.5979,0.3279,0.0,198.368,100.0,66.6667,0.0,1.0,0.02,8.2633,-2.8815,-77.5302,6.9682
57,0.855,0.5463,0.5967,0.2816,0.0,184.4843,100.0,133.3333,0.0,1.0,0.0181,8.3396,-2.9065,-76.9367,6.9487
58,0.87,0.5488,0.5964,0.2555,0.0,176.6512,100.0,133.3333,0.0,1.0,0.0164,8.4006,-2.9375,-81.5773,6.9433
59,0.885,0.5542,0.5981,0.1997,0.0,159.9196,100.0,66.6667,0.0,1.0,0.0148,8.2319,-2.9704,-87.8841,7.06
60,0.9,0.5615,0.5993,0.1226,0.0,136.7899,100.0,66.6667,0.0,1.0,0.0134,8.1626,-3.1005,-89.8841,7.2071
61,0.915,0.5667,0.5997,0.0689,0.0,120.6749,100.0,0.0,0.0,1.0,0.0121,8.0747,-3.3587,-94.0768,7.4727
62,0.93,0.5734,0.5981,0.0,0.0,100.0,100.0,133.3333,0.0,1.0,0.011,8.1154,-3.4202,-93.5033,7.5039
63,0.945,0.5783,0.5971,0.0,0.0,100.0,100.0,0.0,0.0,1.0,0.0099,8.1511,-3.4456,-98.9361,7.5073
64,0.96,0.5793,0.5997,0.0,0.0,100.0,100.0,0.0,66.6667,1.0,0.2409,8.0947,-3.5053,-101.7755,7.5875
65,0.975,0.581,0.6003,0.0,0.0,100.0,100.0,0.0,0.0,0.9263,0.218,7.9797,-3.5217,-106.4868,7.6613
66,0.99,0.5848,0.6007,0.0,0.0,100.0,100.0,66.6667,0.0,0.9257,0.1973,7.8161,-3.6917,-108.8931,7.892
67,1.005,0.5882,0.599,0.0,0.0,100.0,100.0,0.0,0.0,0.8376,0.1785,7.7618,-3.8592,-109.6156,8.0629
68,1.02,0.5921,0.5968,0.0,0.0,100.0,100.0,66.6667,0.0,0.8454,0.1615,7.8193,-3.9265,-108.5862,8.0904
69,1.035,0.5935,0.596,0.0,0.0,100.0,100.0,0.0,0.0,0.765,0.1461,7.8725,-4.009,-112.2211,8.1341
70,1.05,0.594,0.5975,0.0,0.0,100.0,100.0,133.3333,0.0,0.8672,0.1322,7.7219,-3.9829,-117.8418,8.1892
71,1.065,0.595,0.5986,0.0,0.0,100.0,100.0,0.0,0.0,0.7847,0.1197,7.6135,-4.0143,-119.6703,8.2729
72,1.08,0.5959,0.599,0.0,0.0,100.0,100.0,66.6667,0.0,0.7976,0.1083,7.4198,-4.1704,-121.8592,8.5084
73,1.095,0.5987,0.5973,0.0,0.0,100.0,100.0,66.6667,0.0,0.8092,0.098,7.4148,-4.2576,-121.0491,8.5846
74,1.11,0.6004,0.5961,0.0,0.0,100.0,100.0,66.6667,0.0,0.8197,0.0886,7.4384,-4.3205,-123.9188,8.6254
75,1.125,0.5989,0.5977,0.0,0.0,100.0,100.0,66.6667,0.0,0.8293,0.0802,7.3913,-4.3672,-126.3125,8.6899
76,1.14,0.598,0.5984,0.0,0.0,100.0,100.0,66.6667,0.0,0.8379,0.0726,7.2944,-4.3235,-130.8585,8.7049
77,1.155,0.5992,0.5992,0.0,0.0,100.0,100.0,66.6667,0.0,0.8457,0.0657,7.1361,-4.3911,-131.8697,8.8479
78,1.17,0.6001,0.5982,0.0,0.0,100.0,100.0,66.6667,66.6667,0.8527,0.2914,6.9847,-4.5145,-132.9286,9.0344
79,1.185,0.6024,0.5965,0.0,0.0,100.0,100.0,66.6667,66.6667,0.8591,0.4956,7.0072,-4.6027,-131.5469,9.0955
80,1.2,0.6032,0.5959,0.0,0.0,100.0,100.0,0.0,0.0,0.7774,0.4484,7.0229,-4.7177,-133.0362,9.1833
81,1.215,0.6028,0.5975,0.0,0.0,100.0,100.0,66.6667,0.0,0.7909,0.4058,6.8859,-4.6835,-138.6268,9.2298
82,1.23,0.6017,0.5994,0.0,0.0,100.0,100.0,66.6667,0.0,0.8032,0.3672,6.7717,-4.6622,-141.1415,9.276
83,1.245,0.6022,0.6001,0.0,0.0,100.0,100.0,0.0,0.0,0.7267,0.3322,6.5066,-4.7267,-141.8094,9.4805
84,1.26,0.6045,0.5984,0.0,0.0,100.0,100.0,66.6667,0.0,0.7451,0.3006,6.4783,-4.8383,-139.8427,9.5879
85,1.275,0.606,0.5973,0.0,0.0,100.0,100.0,0.0,0.0,0.6742,0.272,6.4511,-4.9291,-140.7744,9.6779
86,1.29,0.6045,0.5981,0.0,0.0,100.0,100.0,0.0,0.0,0.61,0.2461,6.3904,-5.0232,-142.0954,9.7898
