cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5901,0.5952,0.0,0.0258,60.0,63.6134,32.1839,32.1637,0.6601,0.6276,2.8252,0.3032,7.7796,10.0999
1,0.015,0.589,0.5964,0.0,0.0139,60.0,61.9443,37.3563,37.4269,0.6702,0.6373,3.0047,0.3112,6.4977,10.144
2,0.03,0.586,0.5987,0.0,0.0,60.0,60.0,27.0115,38.0117,0.6591,0.6473,3.0977,0.2114,1.5919,10.267
3,0.045,0.5842,0.6,0.0,0.0,60.0,60.0,28.1609,33.9181,0.6513,0.6486,3.2981,0.091,2.7965,10.4435
4,0.06,0.5848,0.5998,0.0,0.0,60.0,60.0,33.908,37.4269,0.6555,0.6564,3.4438,0.1766,5.376,10.4096
5,0.075,0.5857,0.5987,0.0,0.0,60.0,60.0,31.6092,30.4094,0.6548,0.6504,3.5168,0.2856,8.9989,10.3313
6,0.09,0.5854,0.5988,0.0,0.0,60.0,60.0,29.8851,32.1637,0.6509,0.6482,3.7171,0.4418,7.5773,10.2555
7,0.105,0.5829,0.6009,0.0,0.0,60.0,60.0,41.3793,37.4269,0.6697,0.656,3.8357,0.3375,3.5969,10.396
8,0.12,0.5803,0.6025,0.0267,0.0,63.7358,60.0,26.4368,20.4678,0.6575,0.6316,3.9592,0.2582,1.3744,10.5156
9,0.135,0.5792,0.6022,0.0386,0.0,65.3986,60.0,34.4828,34.5029,0.6623,0.6356,4.1898,0.1741,2.6998,10.6819
10,0.15,0.5803,0.6004,0.0268,0.0,63.7523,60.0,29.8851,40.3509,0.6576,0.65,4.2676,0.297,7.0034,10.6
11,0.165,0.581,0.5995,0.0196,0.0,62.7407,60.0,32.1839,37.4269,0.6578,0.6576,4.4097,0.3969,7.2198,10.5672
12,0.18,0.58,0.6001,0.0306,0.0,64.2884,60.0,32.1839,33.3333,0.658,0.657,4.6062,0.4547,5.7995,10.5985
13,0.195,0.5771,0.6019,0.06,0.0,68.4022,60.0,32.7586,30.4094,0.6593,0.6509,4.6982,0.3616,1.9645,10.7225
14,0.21,0.5758,0.6027,0.0735,0.0,70.2969,60.0,42.5287,29.2398,0.6796,0.6432,4.8634,0.258,2.3261,10.8884
15,0.225,0.5769,0.6023,0.0624,0.0,68.7309,60.0,38.5057,38.0117,0.6901,0.6526,5.0404,0.3057,4.3984,10.9264
16,0.24,0.5783,0.6002,0.0471,0.0,66.5992,60.0,34.4828,28.0702,0.6917,0.6426,5.1245,0.4041,7.7481,10.8785
17,0.255,0.5786,0.5997,0.0444,0.0,66.2184,60.0,31.0345,33.9181,0.6864,0.6445,5.2912,0.5552,6.8098,10.826
18,0.27,0.577,0.6016,0.0605,0.0,68.4725,60.0,29.3103,33.3333,0.6783,0.645,5.4262,0.4671,3.3161,10.9691
19,0.285,0.5748,0.6032,0.0838,0.0,71.7341,60.0,40.2299,37.4269,0.6923,0.6531,5.5307,0.3838,0.1837,11.0933
