cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm,dark_l0,dark_l1,dark_l2,dark_l3,dark_r0,dark_r1,dark_r2,dark_r3,rate_l0,rate_l1,rate_l2,rate_l3,rate_r0,rate_r1,rate_r2,rate_r3
36,0.54,0.6001,0.6068,0.0189,0.016,62.6511,62.2366,42.5287,32.7485,0.6773,0.7144,8.214,0.4529,5.2292,700.9998,0.0409,0.0348,0.0,0.0,0.03,0.0339,0.0,0.0,65.7272,64.8774,60.0,60.0,64.2067,64.7397,60.0,60.0
37,0.555,0.5999,0.6066,0.0194,0.0168,62.7192,62.353,30.4598,31.5789,0.6726,0.7041,8.4521,0.3658,6.7436,700.8948,0.0486,0.0291,0.0,0.0,0.0212,0.046,0.0,0.0,66.7996,64.0774,60.0,60.0,62.9688,66.443,60.0,60.0
38,0.57,0.6018,0.6049,0.0,0.0258,60.0,63.6056,32.7586,32.7485,0.6729,0.6969,8.5242,0.5059,11.3634,700.7445,0.0,0.0,0.0,0.0,0.0505,0.0457,0.0068,0.0,60.0,60.0,60.0,60.0,67.0697,66.3937,60.9589,60.0
39,0.585,0.6031,0.604,0.0,0.0406,60.0,65.6802,35.0575,35.6725,0.6777,0.6958,8.6584,0.6137,12.2994,700.5735,0.0,0.0,0.0,0.0,0.1027,0.049,0.0106,0.0,60.0,60.0,60.0,60.0,74.3742,66.8611,61.4855,60.0
40,0.6,0.6027,0.6042,0.0,0.0374,60.0,65.2331,28.1609,33.9181,0.6685,0.6916,8.8678,0.7197,10.8154,700.3511,0.0,0.0,0.0,0.0,0.0938,0.0354,0.0203,0.0,60.0,60.0,60.0,60.0,73.1337,64.9536,62.8453,60.0
41,0.615,0.6006,0.606,0.0046,0.0159,60.642,62.2299,35.0575,32.1637,0.6737,0.6845,8.9693,0.6252,6.8906,700.3473,0.0148,0.0018,0.0,0.0018,0.0256,0.0185,0.0196,0.0,62.0742,60.2461,60.0,60.2477,63.5888,62.5875,62.7434,60.0
42,0.63,0.5999,0.6066,0.0138,0.0152,61.9259,62.1269,34.4828,33.3333,0.6772,0.6803,9.1421,0.5391,6.8153,700.2876,0.0535,0.0015,0.0,0.0,0.0129,0.0293,0.0186,0.0,67.4946,60.209,60.0,60.0,61.8032,64.0997,62.6045,60.0
43,0.645,0.6013,0.6059,0.006,0.021,60.8342,62.9367,27.5862,37.4269,0.6669,0.6839,9.3301,0.5815,8.9134,700.1255,0.0238,0.0,0.0,0.0,0.0285,0.0277,0.0278,0.0,63.3367,60.0,60.0,60.0,63.9843,63.8714,63.8911,60.0
44,0.66,0.6031,0.6035,0.0,0.043,60.0,66.0145,28.1609,36.8421,0.6587,0.6862,9.4011,0.6891,12.4105,699.9991,0.0,0.0,0.0,0.0,0.0844,0.0497,0.0378,0.0,60.0,60.0,60.0,60.0,71.8115,66.9568,65.2899,60.0
45,0.675,0.6037,0.6026,0.0,0.0531,60.0,67.4325,35.0575,31.5789,0.6649,0.6786,9.5538,0.8535,11.664,699.7748,0.0,0.0,0.0,0.0,0.1191,0.0572,0.036,0.0,60.0,60.0,60.0,60.0,76.6784,68.0149,65.0366,60.0
46,0.69,0.6026,0.6041,0.0,0.0356,60.0,64.9887,26.4368,35.6725,0.6535,0.6792,9.7143,0.7986,8.6659,699.7014,0.0,0.0,0.0,0.0,0.0766,0.0414,0.0245,0.0,60.0,60.0,60.0,60.0,70.7307,65.7925,63.4318,60.0
47,0.705,0.6009,0.6053,0.0054,0.026,60.7522,63.6449,33.3333,36.2573,0.6567,0.6808,9.8181,0.7179,5.1529,699.6862,0.0152,0.0063,0.0,0.0,0.0458,0.048,0.0104,0.0,62.128,60.8808,60.0,60.0,66.4096,66.7147,61.4555,60.0
48,0.72,0.6003,0.6052,0.0102,0.0273,61.4311,63.8166,32.7586,35.6725,0.6585,0.6812,10.0495,0.6154,6.3515,699.5974,0.0306,0.0103,0.0,0.0,0.0316,0.0685,0.0089,0.0,64.282,61.4424,60.0,60.0,64.4276,69.5928,61.2461,60.0
49,0.735,0.602,0.6035,0.0,0.0377,60.0,65.2791,28.1609,34.5029,0.6511,0.6794,10.1353,0.748,10.5621,699.4426,0.0,0.0,0.0,0.0,0.0585,0.0766,0.0157,0.0,60.0,60.0,60.0,60.0,68.19,70.7282,62.1982,60.0
50,0.75,0.6033,0.6021,0.0,0.0559,60.0,67.8241,29.3103,43.8596,0.6467,0.6949,10.2481,0.8529,12.6271,699.2887,0.0,0.0,0.0,0.0,0.1197,0.0835,0.0204,0.0,60.0,60.0,60.0,60.0,76.751,71.6874,62.8581,60.0
51,0.765,0.6028,0.6018,0.0,0.0569,60.0,67.9685,28.7356,40.3509,0.6416,0.7025,10.4577,0.9901,11.1015,699.044,0.0,0.0,0.0,0.0,0.1209,0.0721,0.0347,0.0,60.0,60.0,60.0,60.0,76.9216,70.0919,64.8605,60.0
52,0.78,0.6008,0.6035,0.0023,0.036,60.318,65.0425,30.4598,40.3509,0.6403,0.7094,10.5626,0.8918,7.0475,699.0407,0.0,0.0091,0.0,0.0,0.0551,0.0476,0.0393,0.0022,60.0,61.2721,60.0,60.0,67.7074,66.6601,65.5,60.3023
53,0.795,0.6001,0.6046,0.0117,0.0304,61.6401,64.2519,27.0115,42.1053,0.6324,0.7188,10.7264,0.8254,6.8334,698.9735,0.034,0.0128,0.0,0.0,0.0383,0.0505,0.0327,0.0,64.7614,61.7989,60.0,60.0,65.3556,67.0688,64.5831,60.0
54,0.81,0.6012,0.6043,0.0042,0.0343,60.5823,64.8058,33.3333,29.8246,0.6376,0.7049,10.9253,0.8331,8.575,698.8288,0.0166,0.0,0.0,0.0,0.0468,0.0483,0.0422,0.0,62.3291,60.0,60.0,60.0,66.5465,66.7632,65.9136,60.0
55,0.825,0.6032,0.6023,0.0,0.0521,60.0,67.296,38.5057,33.3333,0.6525,0.6987,10.9934,0.945,12.4187,698.7011,0.0,0.0,0.0,0.0,0.0966,0.0555,0.0564,0.0,60.0,60.0,60.0,60.0,73.5197,67.7702,67.894,60.0
56,0.84,0.604,0.6022,0.0,0.0588,60.0,68.2386,34.4828,42.6901,0.6581,0.7102,11.1394,1.0963,12.0148,698.4909,0.0,0.0,0.0,0.0,0.1306,0.0549,0.0498,0.0,60.0,60.0,60.0,60.0,78.2906,67.6897,66.9741,60.0
57,0.855,0.6033,0.604,0.0,0.0406,60.0,65.6881,29.3103,35.6725,0.653,0.7078,11.3232,1.0836,9.716,698.3714,0.0,0.0,0.0,0.0,0.09,0.0354,0.0372,0.0,60.0,60.0,60.0,60.0,72.5936,64.9507,65.2082,60.0
58,0.87,0.6012,0.606,0.006,0.0225,60.8378,63.1546,30.4598,38.5965,0.6507,0.711,11.4289,1.0031,6.2509,698.3549,0.0195,0.0044,0.0,0.0,0.0402,0.0309,0.0191,0.0,62.7353,60.6158,60.0,60.0,65.6223,64.3222,62.674,60.0
59,0.885,0.6006,0.6064,0.0113,0.0191,61.5803,62.6793,30.4598,38.5965,0.6485,0.7139,11.6317,0.8933,7.115,698.2915,0.0405,0.0046,0.0,0.0,0.0196,0.0447,0.0123,0.0,65.676,60.645,60.0,60.0,62.7375,66.2516,61.7282,60.0
60,0.9,0.6022,0.6053,0.0,0.0258,60.0,63.6168,24.7126,33.9181,0.6353,0.7079,11.7349,1.0214,11.0088,698.1278,0.0,0.0,0.0,0.0,0.0393,0.0513,0.0127,0.0,60.0,60.0,60.0,60.0,65.5082,67.1826,61.7765,60.0
61,0.915,0.6034,0.6037,0.0,0.0437,60.0,66.1144,32.7586,38.0117,0.6392,0.71,11.8217,1.1285,13.9233,697.9905,0.0,0.0,0.0,0.0,0.0943,0.0691,0.0113,0.0,60.0,60.0,60.0,60.0,73.2016,69.6779,61.578,60.0
62,0.93,0.6031,0.6034,0.0,0.0459,60.0,66.4251,29.3103,32.7485,0.6359,0.7023,12.0354,1.2925,12.4687,697.7239,0.0,0.0,0.0,0.0,0.1026,0.0663,0.0146,0.0,60.0,60.0,60.0,60.0,74.3688,69.2873,62.0443,60.0
63,0.945,0.6012,0.6048,0.0005,0.0246,60.0659,63.4414,27.5862,35.0877,0.6295,0.6996,12.1485,1.1952,8.4363,697.7143,0.0,0.0019,0.0,0.0,0.0405,0.0446,0.0132,0.0,60.0,60.2634,60.0,60.0,65.6734,66.2463,61.8457,60.0
64,0.96,0.6,0.6057,0.0126,0.0194,61.7623,62.7129,31.0345,35.0877,0.6305,0.6971,12.3025,1.1352,7.5349,697.6496,0.0385,0.0119,0.0,0.0,0.0223,0.051,0.0042,0.0,65.3865,61.6628,60.0,60.0,63.1205,67.1442,60.5869,60.0
65,0.975,0.6004,0.6046,0.0078,0.0284,61.0968,63.9747,31.6092,38.0117,0.6326,0.7002,12.5144,1.1101,8.9974,697.5194,0.0313,0.0,0.0,0.0,0.0328,0.0647,0.0161,0.0,64.3871,60.0,60.0,60.0,64.5939,69.0555,62.2492,60.0
66,0.99,0.6022,0.6024,0.0,0.0466,60.0,66.5223,28.1609,40.9357,0.6276,0.7084,12.5758,1.2332,13.2916,697.3884,0.0,0.0,0.0,0.0,0.0811,0.0668,0.0343,0.0041,60.0,60.0,60.0,60.0,71.3508,69.3498,64.8081,60.5806
67,1.005,0.603,0.6018,0.0,0.0571,60.0,67.9941,28.7356,33.3333,0.6243,0.7019,12.7169,1.3677,13.0408,697.1936,0.0,0.0,0.0,0.0,0.1277,0.0644,0.0363,0.0,60.0,60.0,60.0,60.0,77.8805,69.0166,65.0791,60.0
68,1.02,0.6027,0.603,0.0,0.0454,60.0,66.3564,29.3103,27.4854,0.6224,0.6853,12.9101,1.398,11.3668,697.0369,0.0,0.0,0.0,0.0,0.0977,0.0465,0.0374,0.0,60.0,60.0,60.0,60.0,73.6806,66.5035,65.2415,60.0
69,1.035,0.6004,0.6048,0.0079,0.0271,61.108,63.7918,28.1609,40.9357,0.6185,0.6949,13.0143,1.323,8.064,697.0178,0.0317,0.0,0.0,0.0,0.0403,0.0375,0.0305,0.0,64.4321,60.0,60.0,60.0,65.6427,65.2564,64.2679,60.0
70,1.05,0.5999,0.6053,0.0143,0.026,62.0046,63.636,29.8851,35.0877,0.6183,0.6929,13.1916,1.2193,8.5038,696.9681,0.0573,0.0,0.0,0.0,0.0221,0.0513,0.0305,0.0,68.0185,60.0,60.0,60.0,63.0921,67.1795,64.2725,60.0
71,1.065,0.6017,0.6046,0.0035,0.032,60.4864,64.4832,25.2874,43.2749,0.6091,0.706,13.3128,1.3306,11.7659,696.8038,0.0139,0.0,0.0,0.0,0.0441,0.0517,0.0323,0.0,61.9455,60.0,60.0,60.0,66.1741,67.2368,64.5221,60.0
72,1.08,0.603,0.6029,0.0,0.0516,60.0,67.2252,31.0345,39.7661,0.612,0.7115,13.3806,1.4365,15.1436,696.6807,0.0,0.0,0.0,0.0,0.1044,0.0684,0.0336,0.0,60.0,60.0,60.0,60.0,74.6178,69.5819,64.7008,60.0
73,1.095,0.6031,0.6025,0.0,0.0567,60.0,67.941,32.1839,41.5205,0.617,0.7197,13.5771,1.6129,14.0447,696.4173,0.0,0.0,0.0,0.0,0.1223,0.07,0.0346,0.0,60.0,60.0,60.0,60.0,77.1254,69.8013,64.8372,60.0
74,1.11,0.6015,0.604,0.0006,0.035,60.0772,64.9059,33.908,36.8421,0.6248,0.7185,13.7067,1.5321,10.2788,696.3846,0.0,0.0022,0.0,0.0,0.0629,0.0504,0.0268,0.0,60.0,60.3087,60.0,60.0,68.8117,67.0549,63.7572,60.0
75,1.125,0.6001,0.6055,0.0135,0.025,61.8908,63.5019,28.1609,38.0117,0.6206,0.7196,13.8439,1.4722,8.4874,696.3316,0.0331,0.0209,0.0,0.0,0.0356,0.056,0.0084,0.0,64.6362,62.9269,60.0,60.0,64.9862,67.8383,61.1829,60.0
76,1.14,0.6001,0.6049,0.0104,0.0295,61.4613,64.123,33.3333,32.1637,0.627,0.7099,14.0654,1.4213,9.9121,696.2134,0.0261,0.0157,0.0,0.0,0.0346,0.073,0.0102,0.0,63.6472,62.1982,60.0,60.0,64.8432,70.2198,61.429,60.0
77,1.155,0.6017,0.6034,0.0002,0.0388,60.0286,65.4371,33.3333,32.7485,0.6328,0.7022,14.1242,1.5562,14.5633,696.0758,0.0,0.0,0.0,0.0008,0.0661,0.0708,0.0185,0.0,60.0,60.0,60.0,60.1145,69.2487,69.9084,62.5912,60.0
78,1.17,0.6028,0.6031,0.0,0.0479,60.0,66.7025,31.6092,40.9357,0.6346,0.7101,14.2595,1.6774,14.7876,695.8945,0.0,0.0,0.0,0.0,0.111,0.0673,0.0133,0.0,60.0,60.0,60.0,60.0,75.5345,69.4157,61.8599,60.0
79,1.185,0.6027,0.6042,0.0,0.0369,60.0,65.1649,31.0345,36.8421,0.6351,0.7099,14.4597,1.7565,13.4116,695.6982,0.0,0.0,0.0,0.0,0.0878,0.047,0.0128,0.0,60.0,60.0,60.0,60.0,72.2874,66.5753,61.7969,60.0
80,1.2,0.6006,0.6064,0.0073,0.0139,61.02,61.9518,36.2069,32.7485,0.6457,0.7022,14.5647,1.6786,9.9456,695.6807,0.021,0.0082,0.0,0.0,0.021,0.0282,0.0066,0.0,62.9361,61.1437,60.0,60.0,62.9369,63.9423,60.9278,60.0
81,1.215,0.6,0.6071,0.0162,0.011,62.2693,61.5458,35.0575,30.4094,0.6531,0.6909,14.7381,1.5896,10.2654,695.6235,0.0604,0.0044,0.0,0.0,0.0048,0.0346,0.0048,0.0,68.4628,60.6144,60.0,60.0,60.6703,64.8443,60.6688,60.0
82,1.23,0.6018,0.6065,0.0065,0.0162,60.9169,62.2665,33.908,36.8421,0.6575,0.6925,14.8891,1.6787,12.8846,695.4543,0.0262,0.0,0.0,0.0,0.0244,0.0283,0.012,0.0,63.6675,60.0,60.0,60.0,63.4208,63.9585,61.6865,60.0
83,1.245,0.6035,0.6045,0.0,0.0368,60.0,65.1563,29.3103,35.0877,0.6525,0.6907,14.9558,1.7886,16.3918,695.329,0.0,0.0,0.0,0.0,0.0822,0.0431,0.022,0.0,60.0,60.0,60.0,60.0,71.5086,66.0296,63.0869,60.0
84,1.26,0.604,0.6037,0.0,0.0458,60.0,66.4104,36.7816,29.8246,0.6626,0.6795,15.1187,1.9687,15.4251,695.0864,0.0,0.0,0.0,0.0,0.1108,0.0471,0.0252,0.0,60.0,60.0,60.0,60.0,75.5126,66.5954,63.5336,60.0
85,1.275,0.6027,0.6051,0.0,0.0273,60.0,63.8269,30.4598,31.5789,0.6593,0.6725,15.2636,1.8991,11.8452,695.0352,0.0,0.0,0.0,0.0,0.0597,0.0313,0.0183,0.0,60.0,60.0,60.0,60.0,68.357,64.3884,62.562,60.0
86,1.29,0.601,0.606,0.0086,0.0213,61.2059,62.9838,28.1609,38.0117,0.6518,0.678,15.3849,1.831,8.9257,694.9994,0.0345,0.0,0.0,0.0,0.0364,0.0417,0.0072,0.0,64.8235,60.0,60.0,60.0,65.0894,65.8446,61.0014,60.0
87,1.305,0.6004,0.6054,0.0097,0.0263,61.3642,63.6864,31.0345,40.9357,0.6507,0.6882,15.6246,1.7604,10.2219,694.8828,0.039,0.0,0.0,0.0,0.0281,0.0643,0.0129,0.0,65.4567,60.0,60.0,60.0,63.9385,69.0006,61.8065,60.0
88,1.32,0.6019,0.6032,0.0,0.0398,60.0,65.5687,28.1609,36.8421,0.6441,0.6901,15.6875,1.9003,14.7619,694.7388,0.0,0.0,0.0,0.0,0.0601,0.0733,0.0258,0.0,60.0,60.0,60.0,60.0,68.4078,70.2592,63.6079,60.0
89,1.335,0.6029,0.602,0.0,0.0561,60.0,67.8548,31.0345,42.6901,0.6437,0.7024,15.8111,2.0136,15.6761,694.5714,0.0,0.0,0.0,0.0,0.1176,0.0825,0.0244,0.0,60.0,60.0,60.0,60.0,76.4578,71.5498,63.4115,60.0
90,1.35,0.6024,0.6021,0.0,0.053,60.0,67.413,24.7126,35.6725,0.631,0.7007,16.0099,2.1308,14.2826,694.3487,0.0,0.0,0.0,0.0,0.1104,0.0732,0.0282,0.0,60.0,60.0,60.0,60.0,75.4522,70.2488,63.951,60.0
91,1.365,0.6003,0.6038,0.0027,0.033,60.3787,64.6227,32.7586,37.4269,0.6352,0.7025,16.1158,2.0464,10.5003,694.3354,0.0,0.0034,0.0074,0.0,0.0453,0.0559,0.0263,0.0045,60.0,60.4776,61.0371,60.0,66.3432,67.8299,63.6875,60.6303
92,1.38,0.5997,0.6046,0.0123,0.0298,61.7233,64.1743,27.5862,28.655,0.6289,0.688,16.2855,1.9768,10.6104,694.2671,0.0396,0.0075,0.0021,0.0,0.0317,0.0664,0.0212,0.0,65.548,61.0521,60.2933,60.0,64.4356,69.3002,62.9613,60.0
