cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.6041,0.5709,0.0002,0.0689,100.0583,120.6762,66.6667,0.0,0.9198,0.0,2.9001,0.005,2.7837,9.5832
1,0.015,0.6061,0.5688,0.0,0.0914,100.0,127.408,66.6667,66.6667,0.9198,0.232,2.9889,0.0994,5.8115,9.5293
2,0.03,0.6068,0.5687,0.0,0.092,100.0,127.602,0.0,0.0,0.8323,0.2099,3.1264,0.2137,3.8674,9.4376
3,0.045,0.6063,0.5708,0.0,0.0707,100.0,121.2071,0.0,0.0,0.7531,0.1899,3.2118,0.1423,1.45,9.3331
4,0.06,0.6057,0.5714,0.0,0.064,100.0,119.1931,0.0,66.6667,0.6814,0.4038,3.2878,0.0459,-2.5645,9.2293
5,0.075,0.6064,0.5705,0.0,0.0732,100.0,121.9658,0.0,66.6667,0.6166,0.5973,3.5104,-0.0775,-2.4284,8.9785
6,0.09,0.6076,0.5671,0.0,0.1084,100.0,132.5226,0.0,66.6667,0.5579,0.7724,3.6445,-0.0185,-0.3871,8.8715
7,0.105,0.6094,0.564,0.0,0.1404,100.0,142.1263,0.0,133.3333,0.5048,1.0,3.7156,0.0966,3.8271,8.8442
8,0.12,0.6097,0.5633,0.0,0.1481,100.0,144.44,0.0,66.6667,0.4568,1.0,3.9243,0.2428,3.5125,8.7025
9,0.135,0.6073,0.5645,0.0,0.1354,100.0,140.6339,0.0,0.0,0.4133,1.0,4.0514,0.1583,0.0325,8.553
10,0.15,0.6052,0.5657,0.0,0.1236,100.0,137.0942,0.0,66.6667,0.374,1.0,4.1758,0.1071,0.1059,8.4185
11,0.165,0.6047,0.564,0.0,0.1405,100.0,142.1408,66.6667,66.6667,0.4259,1.0,4.351,0.0479,2.4726,8.2339
12,0.18,0.6054,0.5621,0.0,0.1606,100.0,148.1942,0.0,66.6667,0.3854,1.0,4.4118,0.1886,8.398,8.2309
13,0.195,0.6056,0.5628,0.0,0.1532,100.0,145.9573,0.0,66.6667,0.3487,1.0,4.5844,0.3196,8.3552,8.1247
14,0.21,0.6036,0.5648,0.0054,0.1323,101.6196,139.685,66.6667,133.3333,0.4031,1.0,4.8377,0.3887,8.8482,7.9235
15,0.225,0.6004,0.5682,0.0374,0.0968,111.2338,129.0425,66.6667,66.6667,0.4522,1.0,4.9348,0.3102,6.8061,7.8022
16,0.24,0.5992,0.569,0.0492,0.0884,114.7561,126.5346,0.0,66.6667,0.4092,1.0,5.067,0.2146,9.7212,7.642
17,0.255,0.6005,0.5692,0.0357,0.0869,110.7113,126.0627,0.0,0.0,0.3703,1.0,5.1435,0.3517,14.3397,7.6319
18,0.27,0.6012,0.5682,0.0288,0.0972,108.6541,129.1559,0.0,133.3333,0.335,1.0,5.1753,0.4817,18.5108,7.6615
19,0.285,0.601,0.57,0.0311,0.0788,109.3236,123.6469,0.0,66.6667,0.3031,1.0,5.4209,0.6933,18.764,7.5448
20,0.3,0.5988,0.5724,0.0533,0.0539,115.9915,116.1596,0.0,66.6667,0.2743,1.0,5.5812,0.6755,17.9482,7.3966
21,0.315,0.5967,0.5743,0.0735,0.0343,122.058,110.2758,66.6667,0.0,0.3357,1.0,5.679,0.6238,17.229,7.2861
22,0.33,0.5969,0.5722,0.0713,0.0552,121.3874,116.5488,66.6667,66.6667,0.3913,1.0,5.8448,0.5986,20.3333,7.13
23,0.345,0.5979,0.5702,0.0623,0.0763,118.6838,122.8974,133.3333,0.0,0.5291,1.0,5.8642,0.7714,27.4315,7.2022
24,0.36,0.5991,0.57,0.0497,0.0783,114.902,123.4779,66.6667,0.0,0.5663,1.0,5.9773,0.9373,28.0555,7.1955
25,0.375,0.5986,0.5703,0.0544,0.0754,116.3328,122.6226,0.0,133.3333,0.5124,1.0,6.2019,1.1382,28.4806,7.1234
26,0.39,0.5959,0.5732,0.0818,0.0448,124.5346,113.4445,66.6667,0.0,0.5512,1.0,6.3221,1.0941,26.4388,7.0
27,0.405,0.5952,0.574,0.0884,0.0367,126.516,111.0027,66.6667,133.3333,0.5863,1.0,6.4832,1.058,28.7693,6.8486
28,0.42,0.5973,0.572,0.0674,0.0574,120.2256,117.2196,0.0,66.6667,0.5305,1.0,6.5726,1.1949,32.6355,6.8596
29,0.435,0.5991,0.5695,0.0497,0.0837,114.9051,125.1113,66.6667,133.3333,0.5675,1.0,6.5799,1.3378,37.137,6.9421
