cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5983,0.5486,0.0,0.0361,60.0,65.0514,32.1839,31.5789,0.661,0.63,2.5106,0.6476,9.9634,7.5173
1,0.015,0.5972,0.5497,0.0,0.0246,60.0,63.437,34.4828,35.0877,0.6655,0.6367,2.6252,0.5164,4.743,7.3928
2,0.03,0.5928,0.5493,0.0,0.0284,60.0,63.9816,37.931,35.0877,0.6763,0.6427,2.7959,0.4338,3.6687,7.2172
3,0.045,0.5891,0.5464,0.0,0.0598,60.0,68.3671,32.7586,34.5029,0.676,0.647,3.0267,0.3898,5.012,6.9842
4,0.06,0.5874,0.5425,0.0,0.1027,60.0,74.3724,24.7126,41.5205,0.66,0.6643,3.0987,0.5137,9.3687,6.9204
5,0.075,0.5885,0.5407,0.0,0.122,60.0,77.0793,28.7356,43.2749,0.6533,0.6832,3.2488,0.6453,8.9817,6.782
6,0.09,0.5895,0.5413,0.0,0.1159,60.0,76.2307,32.7586,46.7836,0.6552,0.707,3.4414,0.6588,7.2364,6.5916
7,0.105,0.5878,0.542,0.0,0.1077,60.0,75.0731,28.7356,43.8596,0.649,0.723,3.5462,0.5763,3.6128,6.4795
8,0.12,0.5846,0.5406,0.0,0.1234,60.0,77.2775,27.0115,46.1988,0.64,0.7419,3.7303,0.4578,4.3372,6.2864
9,0.135,0.5832,0.5379,0.0,0.1523,60.0,81.3195,31.6092,42.1053,0.6409,0.7513,3.868,0.5601,7.4997,6.1575
10,0.15,0.584,0.5343,0.0,0.1916,60.0,86.8207,27.5862,40.9357,0.6338,0.7575,3.9434,0.6683,11.157,6.0934
11,0.165,0.5866,0.5325,0.0,0.2114,60.0,89.6012,35.6322,50.2924,0.6432,0.7809,4.1621,0.8405,9.8949,5.8981
12,0.18,0.5873,0.5326,0.0,0.2096,60.0,89.3507,28.1609,46.1988,0.637,0.7943,4.2956,0.7482,6.1167,5.7532
13,0.195,0.5856,0.5315,0.0,0.2219,60.0,91.0688,27.0115,53.2164,0.6292,0.8197,4.4328,0.6738,4.0274,5.6078
14,0.21,0.5833,0.5277,0.0,0.2635,60.0,96.8888,31.6092,50.2924,0.6311,0.8372,4.6636,0.5986,5.9,5.3698
15,0.225,0.583,0.5234,0.0,0.3097,60.0,103.3636,31.6092,50.8772,0.6328,0.8541,4.7296,0.7464,11.0841,5.323
16,0.24,0.5859,0.521,0.0,0.336,60.0,107.047,24.1379,50.8772,0.6198,0.8694,4.885,0.8697,11.5151,5.1884
17,0.255,0.5877,0.52,0.0,0.3475,60.0,108.65,25.8621,63.1579,0.6113,0.9066,5.1303,0.9596,10.5366,4.9634
18,0.27,0.5869,0.5203,0.0,0.3439,60.0,108.1458,27.0115,66.0819,0.6059,0.9458,5.2446,0.8696,7.2252,4.8343
19,0.285,0.587,0.5178,0.0,0.3708,60.0,111.9065,23.5632,59.6491,0.5943,0.969,5.418,0.7705,8.4148,4.6464
