cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.6114,0.5622,0.0,0.1559,100.0,146.7613,66.6667,133.3333,0.9949,1.0,2.7906,-0.071,2.2709,9.664
1,0.015,0.6099,0.5635,0.0,0.1428,100.0,142.8309,0.0,133.3333,0.9002,1.0,3.086,0.0424,0.3961,9.4189
2,0.03,0.6067,0.5667,0.0,0.1093,100.0,132.7894,0.0,133.3333,0.8146,1.0,3.1988,-0.115,-5.0809,9.262
3,0.045,0.6041,0.568,0.0,0.0955,100.0,128.662,0.0,0.0,0.737,1.0,3.3955,-0.2433,-5.0984,9.0353
4,0.06,0.6027,0.5663,0.0,0.1137,100.0,134.1022,0.0,0.0,0.6669,1.0,3.631,-0.2773,-2.4142,8.8008
5,0.075,0.6039,0.5635,0.0,0.1425,100.0,142.7428,66.6667,66.6667,0.6981,1.0,3.7218,-0.1319,3.0638,8.761
6,0.09,0.6043,0.5642,0.0,0.1354,100.0,140.6083,0.0,133.3333,0.6317,1.0,3.9627,0.0369,2.8135,8.5919
7,0.105,0.6033,0.5667,0.0,0.1099,100.0,132.9607,0.0,133.3333,0.5716,1.0,4.208,0.0023,0.9124,8.3504
8,0.12,0.6001,0.5696,0.0,0.0791,100.0,123.7212,0.0,0.0,0.5172,1.0,4.3052,-0.1227,-2.7398,8.2152
9,0.135,0.5995,0.5688,0.0,0.0873,100.0,126.1857,66.6667,200.0,0.5626,1.0,4.5072,-0.2916,-0.6123,7.9672
10,0.15,0.6013,0.5669,0.0,0.1072,100.0,132.163,0.0,133.3333,0.5091,1.0,4.6067,-0.1231,4.8256,7.9333
11,0.165,0.6023,0.5659,0.0,0.1179,100.0,135.3558,0.0,133.3333,0.4606,1.0,4.6993,0.0031,8.6885,7.8943
12,0.18,0.6026,0.5665,0.0,0.112,100.0,133.5853,66.6667,66.6667,0.5115,1.0,5.0482,0.1576,7.5115,7.6353
13,0.195,0.5996,0.5692,0.0,0.0839,100.0,125.1706,66.6667,66.6667,0.5575,1.0,5.1785,0.0686,5.2311,7.4799
14,0.21,0.5977,0.5705,0.0,0.07,100.0,120.9899,66.6667,133.3333,0.5991,1.0,5.3119,0.0038,5.6398,7.3317
15,0.225,0.5984,0.5675,0.0,0.1008,100.0,130.2404,66.6667,0.0,0.6368,1.0,5.5265,-0.0324,8.5286,7.1213
16,0.24,0.6,0.5644,0.0,0.133,100.0,139.9128,66.6667,133.3333,0.6709,1.0,5.5919,0.1143,14.2684,7.1248
17,0.255,0.6009,0.5644,0.0,0.1332,100.0,139.9657,0.0,66.6667,0.607,1.0,5.7757,0.2862,14.0581,7.0386
18,0.27,0.6,0.5662,0.0,0.115,100.0,134.4992,0.0,133.3333,0.5493,1.0,6.0377,0.3583,13.324,6.8431
19,0.285,0.5967,0.569,0.0,0.0855,100.0,125.6589,0.0,133.3333,0.497,1.0,6.148,0.2611,10.4703,6.6993
