cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm,dark_l0,dark_l1,dark_l2,dark_l3,dark_r0,dark_r1,dark_r2,dark_r3,rate_l0,rate_l1,rate_l2,rate_l3,rate_r0,rate_r1,rate_r2,rate_r3
0,0.0,0.544,0.537,0.1402,0.3088,79.622,103.2309,39.6552,47.3684,0.8145,0.945,2.5272,0.6585,10.1478,7.5923,0.1364,0.1398,0.0263,0.2581,0.2006,0.0346,0.0,1.0,79.098,79.5695,63.6855,96.1353,88.0812,64.8426,60.0,200.0
1,0.015,0.5432,0.5384,0.1505,0.2835,81.0722,99.6949,49.4253,50.2924,0.8336,0.9506,2.671,0.5263,4.5719,7.4757,0.1517,0.1431,0.0264,0.2809,0.1182,0.016,0.0,1.0,81.2339,80.03,63.6978,99.3271,76.5418,62.2377,60.0,200.0
2,0.03,0.541,0.5423,0.1763,0.2787,84.6883,99.0159,52.2989,54.9708,0.8565,0.9645,2.8629,0.4373,3.3887,7.3062,0.2019,0.1534,0.0153,0.3348,0.0891,0.0257,0.0,1.0,88.2727,81.4711,62.1427,106.8668,72.4702,63.5936,60.0,200.0
3,0.045,0.5404,0.5454,0.1889,0.2858,86.4451,100.0156,47.1264,47.3684,0.8671,0.9626,3.1403,0.3831,5.5098,7.0477,0.1965,0.1381,0.0098,0.4112,0.097,0.0463,0.0,1.0,87.5093,79.3315,61.3687,117.5708,73.5805,66.4819,60.0,200.0
4,0.06,0.5415,0.5473,0.1911,0.2698,86.7528,97.7726,44.8276,54.386,0.8722,0.9743,3.2197,0.5485,11.1394,6.934,0.1136,0.107,0.0,0.5437,0.1366,0.0513,0.0,0.8913,75.91,74.9835,60.0,136.1178,79.1293,67.1827,60.0,184.7783
5,0.075,0.5412,0.5459,0.2025,0.2885,88.3477,100.387,43.6782,55.5556,0.8745,0.987,3.4173,0.7193,11.0916,6.7062,0.1089,0.1126,0.0,0.5884,0.1707,0.0437,0.0,0.9395,75.2475,75.7626,60.0,142.3807,83.8964,66.1221,60.0,191.5295
6,0.09,0.5405,0.5452,0.2098,0.2865,89.3689,100.1059,44.8276,51.462,0.8789,0.9908,3.6846,0.7629,9.0508,6.4354,0.1304,0.1087,0.0,0.6001,0.1256,0.0203,0.0,1.0,78.2542,75.2112,60.0,144.0103,77.5842,62.8392,60.0,200.0
7,0.105,0.5377,0.546,0.2407,0.2585,93.6923,96.1863,55.7471,51.462,0.9043,0.9942,3.8095,0.6333,4.2026,6.3396,0.2013,0.1283,0.0,0.633,0.0339,0.0,0.0,1.0,88.187,77.9569,60.0,148.6252,64.7454,60.0,60.0,200.0
8,0.12,0.5346,0.5491,0.284,0.2522,99.7632,95.3038,52.2989,47.9532,0.9204,0.9906,4.0691,0.476,5.4244,6.1236,0.2364,0.1193,0.0,0.7804,0.0087,0.0,0.0,1.0,93.1028,76.6993,60.0,169.2507,61.215,60.0,60.0,200.0
9,0.135,0.5339,0.5523,0.3069,0.228,102.9713,91.9224,53.4483,47.9532,0.9373,0.9874,4.2529,0.6123,9.3521,5.9123,0.1821,0.0816,0.0,0.9641,0.0158,0.0,0.0,0.8962,85.4953,71.417,60.0,194.9731,62.2182,60.0,60.0,185.4715
