cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm,dark_l0,dark_l1,dark_l2,dark_l3,dark_r0,dark_r1,dark_r2,dark_r3,rate_l0,rate_l1,rate_l2,rate_l3,rate_r0,rate_r1,rate_r2,rate_r3
23,0.345,0.5093,0.6023,0.2605,0.073,96.476,70.2173,43.6782,43.8596,0.96,0.7669,6.5039,-1.959,-25.7965,4.0075,0.017,0.0252,1.0,0.0,0.2004,0.0915,0.0,0.0,62.3743,63.5296,200.0,60.0,88.0563,72.8129,60.0,60.0
24,0.36,0.5098,0.6019,0.2911,0.0749,100.7601,70.4877,47.1264,38.0117,0.9597,0.7655,6.7378,-2.0107,-23.1764,3.8321,0.0,0.1646,1.0,0.0,0.2159,0.0838,0.0,0.0,60.0,83.0404,200.0,60.0,90.2235,71.7273,60.0,60.0
25,0.375,0.5105,0.5993,0.3276,0.0973,105.8654,73.6214,47.7011,39.7661,0.9605,0.7676,6.8805,-1.9186,-18.8017,3.6622,0.0,0.3104,1.0,0.0,0.2837,0.1049,0.0006,0.0,60.0,103.4615,200.0,60.0,99.7168,74.6899,60.0788,60.0
26,0.39,0.5063,0.5986,0.3439,0.1054,108.1471,74.7512,52.2989,45.614,0.9701,0.7804,7.1662,-1.8372,-20.3383,3.3772,0.0,0.3756,1.0,0.0,0.3062,0.0992,0.0161,0.0,60.0,112.5882,200.0,60.0,102.8671,73.8865,62.2514,60.0
27,0.405,0.4981,0.6008,0.3866,0.08,114.1255,71.2031,49.4253,40.9357,0.9733,0.7832,7.2343,-2.0371,-25.869,3.4349,0.0,0.5464,1.0,0.0,0.2331,0.0685,0.0185,0.0,60.0,136.5019,200.0,60.0,92.6393,69.5885,62.5848,60.0
28,0.42,0.4912,0.6023,0.4518,0.0727,123.2548,70.171,50.5747,36.2573,0.9784,0.777,7.3018,-2.1959,-29.439,3.4788,0.0,0.8073,1.0,0.0,0.2145,0.0714,0.0047,0.0,60.0,173.019,200.0,60.0,90.0325,69.9891,60.6624,60.0
29,0.435,0.4865,0.6023,0.5023,0.0738,130.3181,70.3288,59.7701,32.1637,1.0,0.7636,7.5258,-2.4744,-28.2247,3.4992,0.0091,1.0,1.0,0.0,0.2032,0.0851,0.0067,0.0,61.2725,200.0,200.0,60.0,88.4503,71.9201,60.9446,60.0
30,0.45,0.4861,0.6001,0.5,0.0879,130.0,72.3006,60.9195,33.3333,1.0,0.7537,7.6998,-2.3996,-23.2716,3.324,0.0,1.0,1.0,0.0,0.2333,0.0955,0.0227,0.0,60.0,200.0,200.0,60.0,92.6646,73.3648,63.1728,60.0
31,0.465,0.4838,0.599,0.5,0.103,130.0,74.4138,60.3448,32.7485,1.0,0.7437,7.9044,-2.3731,-22.3427,3.166,0.0,1.0,1.0,0.0,0.2844,0.1004,0.027,0.0,60.0,200.0,200.0,60.0,99.8229,74.0525,63.7797,60.0
32,0.48,0.4765,0.5997,0.5,0.098,130.0,73.7198,62.069,40.3509,1.0,0.7489,8.1641,-2.4189,-25.3976,3.0368,0.0,1.0,1.0,0.0,0.279,0.0843,0.0287,0.0,60.0,200.0,200.0,60.0,99.0562,71.8013,64.0217,60.0
33,0.495,0.4671,0.602,0.5376,0.0708,135.2641,69.9077,59.1954,34.5029,1.0,0.7426,8.1756,-2.5886,-30.7266,3.1669,0.1504,1.0,1.0,0.0,0.1986,0.0613,0.0231,0.0,81.0565,200.0,200.0,60.0,87.8043,68.5872,63.2391,60.0
34,0.51,0.4621,0.603,0.5935,0.0699,143.0898,69.792,62.6437,32.1637,1.0,0.7325,8.3075,-2.8204,-30.8158,3.2892,0.374,1.0,1.0,0.0,0.1982,0.0675,0.0141,0.0,112.3592,200.0,200.0,60.0,87.7427,69.4458,61.9796,60.0
35,0.525,0.4611,0.6025,0.6454,0.074,150.3513,70.3642,64.9425,40.9357,1.0,0.7399,8.5496,-2.949,-28.7079,3.2864,0.5815,1.0,1.0,0.0,0.2126,0.0585,0.025,0.0,141.4051,200.0,200.0,60.0,89.7629,68.1945,63.4994,60.0
36,0.54,0.4617,0.5994,0.695,0.103,157.2938,74.4265,68.3908,35.0877,1.0,0.7356,8.7021,-2.875,-24.7562,3.1544,0.7798,1.0,1.0,0.0,0.2751,0.0886,0.0485,0.0,169.1753,200.0,200.0,60.0,98.5087,72.4071,66.79,60.0
37,0.555,0.4585,0.5987,0.7443,0.1123,164.1999,75.7224,70.6897,38.0117,1.0,0.7371,8.9642,-2.8079,-25.751,2.9928,0.9771,1.0,1.0,0.0,0.2995,0.0922,0.0574,0.0,196.7995,200.0,200.0,60.0,101.9366,72.913,68.0399,60.0
38,0.57,0.4532,0.601,0.75,0.0888,165.0,72.4341,68.3908,35.6725,1.0,0.7342,9.0395,-3.0037,-30.7569,3.1535,1.0,1.0,1.0,0.0,0.2382,0.068,0.0491,0.0,200.0,200.0,200.0,60.0,93.3429,69.5132,66.8801,60.0
39,0.585,0.4481,0.6025,0.7379,0.0807,163.3119,71.2991,71.2644,31.5789,1.0,0.7238,9.0609,-3.1622,-35.258,3.2986,1.0,1.0,0.9518,0.0,0.2137,0.0755,0.0337,0.0,200.0,200.0,193.2477,60.0,89.9123,70.5717,64.7123,60.0
40,0.6,0.4463,0.6026,0.7041,0.083,158.5695,71.6209,66.092,32.7485,1.0,0.7166,9.2486,-3.4778,-34.1871,3.5581,1.0,1.0,0.8163,0.0,0.2065,0.094,0.0315,0.0,200.0,200.0,174.2782,60.0,88.911,73.1628,64.4097,60.0
41,0.615,0.4486,0.6005,0.6736,0.0954,154.3088,73.361,64.9425,33.9181,1.0,0.7123,9.4391,-3.4451,-29.5852,3.4905,1.0,1.0,0.6945,0.0,0.2286,0.1066,0.0465,0.0,200.0,200.0,157.2352,60.0,91.998,74.9298,66.5164,60.0
42,0.63,0.4495,0.5988,0.6435,0.1145,150.0897,76.0361,67.2414,35.0877,1.0,0.7106,9.6196,-3.4214,-27.8079,3.4425,1.0,1.0,0.574,0.0,0.2888,0.1196,0.0498,0.0,200.0,200.0,140.3587,60.0,100.4361,76.7373,66.971,60.0
43,0.645,0.4488,0.5993,0.6222,0.1097,147.1029,75.353,56.8966,36.2573,1.0,0.7112,9.8962,-3.4561,-30.4182,3.4577,1.0,1.0,0.4887,0.0,0.2864,0.1062,0.0461,0.0,200.0,200.0,128.4114,60.0,100.1013,74.8614,66.4491,60.0
44,0.66,0.4525,0.6014,0.6032,0.0812,144.4542,71.3633,68.3908,30.4094,1.0,0.7008,9.8844,-3.6432,-36.5827,3.645,1.0,1.0,0.413,0.0,0.2084,0.0766,0.0396,0.0,200.0,200.0,117.8166,60.0,89.1823,70.7275,65.5435,60.0
45,0.675,0.4593,0.6024,0.5817,0.0812,141.4443,71.3742,64.9425,28.0702,1.0,0.687,9.9913,-3.8528,-36.5543,3.8528,1.0,1.0,0.327,0.0,0.213,0.0843,0.0277,0.0,200.0,200.0,105.7772,60.0,89.8235,71.7971,63.8763,60.0
46,0.69,0.4672,0.6015,0.5669,0.0879,139.3641,72.3084,66.092,35.6725,1.0,0.6888,10.2135,-4.0601,-35.0665,4.0657,1.0,1.0,0.2675,0.0,0.222,0.0864,0.0433,0.0,200.0,200.0,97.4564,60.0,91.0806,72.09,66.0632,60.0
47,0.705,0.4761,0.5983,0.552,0.1149,137.2807,76.0889,57.4713,40.3509,1.0,0.6992,10.3662,-4.0083,-31.5733,4.025,1.0,1.0,0.208,0.0,0.2783,0.1152,0.0662,0.0,200.0,200.0,89.1227,60.0,98.9644,76.1243,69.2671,60.0
48,0.72,0.4824,0.5977,0.5416,0.1227,135.8208,77.184,64.9425,34.5029,1.0,0.6977,10.6028,-3.9777,-32.3959,4.0231,1.0,1.0,0.1663,0.0,0.305,0.1182,0.0677,0.0,200.0,200.0,83.283,60.0,102.7018,76.5504,69.4838,60.0
49,0.735,0.4907,0.6001,0.5025,0.101,130.3493,74.136,57.4713,35.0877,1.0,0.6973,10.691,-4.1603,-36.8267,4.2173,1.0,0.8786,0.1313,0.0,0.2593,0.0954,0.0491,0.0,200.0,183.0089,78.3885,60.0,96.3085,73.3618,66.8737,60.0
50,0.75,0.4991,0.6018,0.4673,0.0888,125.4288,72.4283,54.5977,33.3333,1.0,0.6938,10.6882,-4.3207,-41.6427,4.3752,1.0,0.77,0.0994,0.0,0.2247,0.099,0.0315,0.0,200.0,167.7994,73.9158,60.0,91.4522,73.8547,64.4062,60.0
51,0.765,0.5098,0.602,0.4309,0.0915,120.3223,72.8069,59.1954,42.6901,1.0,0.7081,10.8151,-4.6399,-40.7658,4.7109,1.0,0.654,0.0695,0.0,0.2232,0.1172,0.0255,0.0,200.0,151.5633,69.726,60.0,91.2439,76.4087,63.5749,60.0
52,0.78,0.521,0.6003,0.3928,0.1012,114.9982,74.1646,47.7011,35.0877,1.0,0.7068,11.0157,-4.6677,-36.7914,4.777,1.0,0.5299,0.0415,0.0,0.2398,0.1298,0.0351,0.0,200.0,134.1848,65.808,60.0,93.5738,78.1664,64.9184,60.0
53,0.795,0.5297,0.5981,0.3583,0.1236,110.1632,77.3088,51.1494,39.1813,1.0,0.7133,11.1838,-4.6319,-33.5243,4.7808,1.0,0.4321,0.0012,0.0,0.3067,0.1445,0.0434,0.0,200.0,120.491,60.1618,60.0,102.9373,80.225,66.0731,60.0
54,0.81,0.5347,0.5982,0.3446,0.1207,108.2438,76.8945,50.5747,35.0877,1.0,0.7115,11.4735,-4.6689,-35.8418,4.8959,1.0,0.3784,0.0,0.0,0.3077,0.129,0.046,0.0,200.0,112.9752,60.0,60.0,103.0784,78.0556,66.444,60.0
55,0.825,0.542,0.6003,0.3311,0.0902,106.3579,72.626,48.8506,32.7485,1.0,0.7055,11.4446,-4.8674,-42.5665,5.0773,1.0,0.3245,0.0,0.0,0.225,0.0926,0.0431,0.0,200.0,105.4316,60.0,60.0,91.496,72.9674,66.0405,60.0
56,0.84,0.5503,0.6016,0.3193,0.0869,104.702,72.1617,47.7011,38.0117,1.0,0.7099,11.5137,-5.064,-43.5881,5.2854,1.0,0.2772,0.0,0.0,0.2222,0.095,0.0303,0.0,200.0,98.808,60.0,60.0,91.1136,73.2958,64.2374,60.0
57,0.855,0.5582,0.6009,0.3027,0.0921,102.3793,72.8876,48.8506,40.9357,1.0,0.7195,11.6953,-5.342,-42.3656,5.6046,1.0,0.2108,0.0,0.0,0.2208,0.1028,0.0446,0.0,200.0,89.5173,60.0,60.0,90.9071,74.3961,66.2473,60.0
58,0.87,0.5676,0.5978,0.2859,0.1161,100.0324,76.2521,36.2069,38.5965,1.0,0.7237,11.8561,-5.3079,-38.4524,5.6231,1.0,0.1438,0.0,0.0,0.2698,0.1269,0.0677,0.0,200.0,80.1295,60.0,60.0,97.7688,77.7661,69.4733,60.0
59,0.885,0.574,0.5972,0.2768,0.1251,98.7579,77.5143,41.954,38.5965,1.0,0.7275,12.082,-5.322,-39.2205,5.7148,0.9942,0.1132,0.0,0.0,0.3048,0.1306,0.065,0.0,199.1828,75.8487,60.0,60.0,102.673,78.2793,69.1049,60.0
60,0.9,0.5772,0.5995,0.2478,0.1061,94.6853,74.8574,50.0,38.5965,1.0,0.731,12.2043,-5.4946,-43.0377,5.9203,0.8849,0.1061,0.0,0.0,0.2713,0.1099,0.0434,0.0,183.8851,74.8559,60.0,60.0,97.9756,75.3808,66.0731,60.0
61,0.915,0.5792,0.6016,0.2308,0.0874,92.3148,72.2323,40.2299,43.8596,1.0,0.744,12.1833,-5.6561,-47.8673,6.0629,0.8105,0.1128,0.0,0.0,0.2194,0.1058,0.0242,0.0,173.4718,75.7873,60.0,60.0,90.7211,74.816,63.392,60.0
62,0.93,0.5827,0.6022,0.2047,0.0878,88.6625,72.287,41.954,38.5965,1.0,0.7459,12.2436,-5.9701,-47.8059,6.3778,0.7334,0.0856,0.0,0.0,0.2156,0.1215,0.014,0.0,162.6706,71.9793,60.0,60.0,90.1886,77.0037,61.9559,60.0
63,0.945,0.5881,0.6009,0.1484,0.0949,80.7775,73.282,35.6322,38.5965,0.9933,0.7476,12.4483,-6.0645,-44.1332,6.5401,0.5595,0.0341,0.0,0.0,0.2323,0.1271,0.0201,0.0,138.3321,64.778,60.0,60.0,92.5243,77.7956,62.8079,60.0
64,0.96,0.5935,0.5982,0.1013,0.1214,74.1859,76.9953,33.3333,33.3333,0.9632,0.7392,12.6116,-6.0262,-40.083,6.5678,0.4053,0.0,0.0,0.0,0.304,0.1473,0.0343,0.0,116.7434,60.0,60.0,60.0,102.5543,80.6207,64.8063,60.0
65,0.975,0.5956,0.5978,0.0838,0.1251,71.7363,77.5101,33.3333,39.1813,0.9359,0.7427,12.9107,-6.0823,-42.0609,6.7429,0.3353,0.0,0.0,0.0,0.3206,0.136,0.0437,0.0,106.9452,60.0,60.0,60.0,104.89,79.0377,66.1126,60.0
66,0.99,0.5954,0.6,0.0756,0.0957,70.5812,73.3974,29.8851,38.5965,0.9046,0.7447,12.8719,-6.287,-48.6064,6.9119,0.3023,0.0,0.0,0.0,0.2392,0.1013,0.0423,0.0,102.3249,60.0,60.0,60.0,93.4888,74.1787,65.9219,60.0
67,1.005,0.5957,0.6014,0.0782,0.0911,70.9445,72.7547,35.6322,36.8421,0.8873,0.7432,12.9011,-6.4701,-50.8205,7.0907,0.3127,0.0,0.0,0.0,0.2297,0.1044,0.0304,0.0,103.7778,60.0,60.0,60.0,92.1526,74.6134,64.2528,60.0
68,1.02,0.5965,0.6009,0.0678,0.0945,69.487,73.2252,41.3793,45.0292,0.8828,0.7573,13.0152,-6.7811,-49.7895,7.4213,0.2711,0.0,0.0,0.0,0.2203,0.1171,0.0405,0.0,97.9481,60.0,60.0,60.0,90.8364,76.4003,65.6641,60.0
69,1.035,0.5999,0.5981,0.0322,0.1134,64.5037,75.8792,28.1609,42.6901,0.8532,0.7656,13.1831,-6.7658,-45.028,7.4772,0.1287,0.0,0.0,0.0,0.2587,0.1333,0.0617,0.0,78.015,60.0,60.0,60.0,96.2148,78.6673,68.6346,60.0
70,1.05,0.6019,0.5974,0.0188,0.1242,62.63,77.3813,36.7816,42.1053,0.8431,0.772,13.3877,-6.8113,-45.1294,7.6073,0.0751,0.0,0.0,0.0,0.2997,0.1377,0.0592,0.0,70.52,60.0,60.0,60.0,101.9632,79.2802,68.282,60.0
71,1.065,0.6012,0.5991,0.0208,0.1092,62.9147,75.2915,33.3333,33.9181,0.8273,0.7624,13.559,-6.9709,-47.91,7.8269,0.0833,0.0,0.0,0.0,0.2731,0.1185,0.0453,0.0,71.6587,60.0,60.0,60.0,98.2298,76.5954,66.341,60.0
72,1.08,0.5992,0.6015,0.0307,0.0832,64.3017,71.6503,29.3103,36.8421,0.8052,0.7593,13.5267,-7.1193,-52.1916,7.945,0.1229,0.0,0.0,0.0,0.2001,0.1038,0.029,0.0,77.2069,60.0,60.0,60.0,88.0096,74.5346,64.0569,60.0
73,1.095,0.5995,0.6023,0.0366,0.0805,65.128,71.2736,31.0345,46.1988,0.7885,0.774,13.5413,-7.3803,-52.5904,8.1859,0.1465,0.0,0.0,0.0,0.1878,0.1153,0.019,0.0,80.5121,60.0,60.0,60.0,86.2876,76.1441,62.6625,60.0
74,1.11,0.6021,0.6017,0.02,0.0839,62.7943,71.7484,27.5862,45.614,0.7667,0.7863,13.7197,-7.4977,-49.1491,8.3696,0.0798,0.0,0.0,0.0,0.2055,0.1052,0.0249,0.0,71.1771,60.0,60.0,60.0,88.7724,74.7282,63.4929,60.0
75,1.125,0.6048,0.5994,0.0022,0.1065,60.3111,74.914,25.8621,40.9357,0.7437,0.7885,13.8712,-7.4791,-45.0252,8.4216,0.0089,0.0,0.0,0.0,0.2698,0.1174,0.0389,0.0,61.2445,60.0,60.0,60.0,97.7776,76.4376,65.4408,60.0
76,1.14,0.6053,0.599,0.0,0.112,60.0,75.6784,31.6092,43.2749,0.734,0.795,14.1513,-7.5415,-45.8392,8.6086,0.0,0.0,0.0,0.0,0.2911,0.1094,0.0474,0.0,60.0,60.0,60.0,60.0,100.7571,75.3183,66.6381,60.0
77,1.155,0.6036,0.6011,0.0004,0.0856,60.0535,71.9876,25.2874,38.5965,0.713,0.792,14.1521,-7.7301,-50.6084,8.7746,0.0015,0.0,0.0,0.0,0.2165,0.0808,0.0452,0.0,60.2141,60.0,60.0,60.0,90.3124,71.3071,66.3307,60.0
78,1.17,0.6019,0.6027,0.0134,0.0743,61.8824,70.4029,27.5862,43.8596,0.6985,0.7992,14.1482,-7.8869,-53.7531,8.9113,0.0538,0.0,0.0,0.0,0.184,0.082,0.0312,0.0,67.5295,60.0,60.0,60.0,85.7598,71.4833,64.3684,60.0
79,1.185,0.6013,0.6022,0.0141,0.0773,61.9689,70.8179,33.3333,45.0292,0.6964,0.808,14.2045,-8.1693,-52.4713,9.1877,0.0563,0.0,0.0,0.0,0.1745,0.0983,0.0363,0.0,67.8757,60.0,60.0,60.0,84.4268,73.7624,65.0826,60.0
80,1.2,0.6031,0.6002,0.0,0.0879,60.0,72.3101,25.2874,33.9181,0.679,0.795,14.3761,-8.1551,-47.1134,9.255,0.0,0.0,0.0,0.0,0.1971,0.1042,0.0504,0.0,60.0,60.0,60.0,60.0,87.5886,74.5895,67.0621,60.0
81,1.215,0.6042,0.5995,0.0,0.0999,60.0,73.9889,32.1839,40.9357,0.6765,0.7964,14.5545,-8.2102,-45.8331,9.3889,0.0,0.0,0.0,0.0,0.244,0.1115,0.0442,0.0,60.0,60.0,60.0,60.0,94.158,75.6147,66.1829,60.0
82,1.23,0.6035,0.6001,0.0,0.0924,60.0,72.9425,29.3103,41.5205,0.6688,0.7988,14.7796,-8.3508,-47.5026,9.6218,0.0,0.0,0.0,0.0,0.2287,0.0984,0.0427,0.0,60.0,60.0,60.0,60.0,92.0141,73.782,65.974,60.0
83,1.245,0.6008,0.6026,0.0047,0.0628,60.6598,68.7898,30.4598,39.1813,0.664,0.7966,14.7525,-8.4933,-51.3459,9.7325,0.0189,0.0,0.0,0.0,0.1438,0.0758,0.0315,0.0,62.6392,60.0,60.0,60.0,80.1334,70.6112,64.4146,60.0
84,1.26,0.6,0.6035,0.0151,0.0578,62.1184,68.0892,28.7356,40.9357,0.6563,0.7979,14.7674,-8.7,-51.4956,9.9206,0.0605,0.0,0.0,0.0,0.1252,0.0827,0.0232,0.0,68.4736,60.0,60.0,60.0,77.5317,71.5759,63.249,60.0
85,1.275,0.6018,0.6032,0.0073,0.0607,61.024,68.4937,36.2069,39.1813,0.6638,0.7957,14.9179,-8.8251,-48.3638,10.1029,0.0293,0.0,0.0,0.0,0.1447,0.0686,0.0294,0.0,64.096,60.0,60.0,60.0,80.2513,69.604,64.1195,60.0
86,1.29,0.6037,0.6011,0.0,0.0806,60.0,71.2895,33.908,40.3509,0.6661,0.796,15.0574,-8.8197,-44.489,10.1668,0.0,0.0,0.0,0.0,0.2041,0.0772,0.0413,0.0,60.0,60.0,60.0,60.0,88.569,70.8022,65.7867,60.0
87,1.305,0.6042,0.6008,0.0,0.0882,60.0,72.344,28.7356,45.0292,0.6583,0.805,15.313,-8.8658,-44.4561,10.3359,0.0,0.0,0.0,0.0,0.2335,0.0762,0.043,0.0,60.0,60.0,60.0,60.0,92.6894,70.6692,66.0174,60.0
88,1.32,0.6027,0.6028,0.0,0.066,60.0,69.2377,26.4368,35.0877,0.6467,0.7945,15.3712,-9.0463,-48.071,10.5208,0.0,0.0,0.0,0.0,0.1722,0.054,0.0378,0.0,60.0,60.0,60.0,60.0,84.1057,67.556,65.289,60.0
89,1.335,0.6005,0.6048,0.0114,0.0491,61.5957,66.8758,32.7586,39.7661,0.6484,0.7938,15.3509,-9.1868,-51.5384,10.6315,0.0456,0.0,0.0,0.0,0.1245,0.0496,0.0223,0.0,66.3828,60.0,60.0,60.0,77.4349,66.9398,63.1284,60.0
90,1.35,0.5998,0.6046,0.0142,0.0505,61.9846,67.0735,32.7586,36.2573,0.65,0.7865,15.3923,-9.4501,-50.3067,10.8803,0.0567,0.0,0.0,0.0,0.1121,0.067,0.023,0.0,67.9383,60.0,60.0,60.0,75.6957,69.3836,63.2149,60.0
91,1.365,0.6016,0.6027,0.0,0.0603,60.0,68.4458,31.6092,40.3509,0.6492,0.7877,15.5661,-9.4351,-44.9338,10.9546,0.0,0.0,0.0,0.0,0.1323,0.0764,0.0326,0.0,60.0,60.0,60.0,60.0,78.5288,70.691,64.5635,60.0
