cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5485,0.5516,0.0928,0.1823,72.9987,85.5248,38.5057,40.9357,0.7897,0.7987,2.8298,0.303,7.8569,7.3683
1,0.015,0.5473,0.5524,0.1064,0.1736,74.8978,84.3069,40.8046,43.2749,0.7942,0.8031,3.0343,0.3216,6.3967,7.1651
2,0.03,0.5438,0.5548,0.1432,0.1485,80.0479,80.7955,40.8046,43.8596,0.7983,0.8081,3.1391,0.2092,1.1686,7.0908
3,0.045,0.5428,0.56,0.1545,0.0936,81.624,73.1041,42.5287,39.7661,0.8053,0.805,3.3632,0.0757,2.5398,6.9101
4,0.06,0.5436,0.5643,0.146,0.0483,80.4454,66.764,37.3563,33.9181,0.8016,0.7914,3.535,0.1695,5.5013,6.7192
5,0.075,0.5438,0.5645,0.1441,0.0461,80.1682,66.4592,43.1034,43.8596,0.8094,0.7975,3.6155,0.3008,9.8802,6.6067
6,0.09,0.5416,0.5624,0.1676,0.0683,83.4666,69.557,40.2299,31.5789,0.8109,0.7802,3.853,0.4847,8.1145,6.331
7,0.105,0.5384,0.5621,0.202,0.0719,88.2745,70.0724,45.977,35.6725,0.8235,0.7722,3.9945,0.359,3.4359,6.2257
8,0.12,0.5348,0.5649,0.2404,0.0426,93.651,65.9583,44.8276,32.7485,0.8326,0.7596,4.1411,0.2607,0.4848,6.1116
9,0.135,0.5329,0.5683,0.2612,0.0062,96.5627,60.8676,48.8506,36.8421,0.8487,0.7557,4.4312,0.1485,2.1494,5.8686
10,0.15,0.5331,0.5702,0.2594,0.0,96.3112,60.0,45.977,29.2398,0.8577,0.7381,4.5266,0.2964,7.0045,5.7323
11,0.165,0.5311,0.5688,0.2803,0.0015,99.2471,60.2075,54.5977,30.9942,0.8826,0.7254,4.6945,0.4163,7.5751,5.5369
12,0.18,0.5269,0.5677,0.3252,0.0125,105.5299,61.7485,51.1494,32.7485,0.8984,0.7171,4.9274,0.4841,5.124,5.2943
13,0.195,0.5221,0.569,0.3773,0.0,112.8222,60.0,58.6207,32.1637,0.9274,0.7086,5.0269,0.3567,0.2873,5.2376
14,0.21,0.5196,0.5732,0.404,0.0,116.5667,60.0,57.4713,26.9006,0.9513,0.6911,5.2507,0.22,0.372,5.072
15,0.225,0.5191,0.5771,0.4092,0.0,117.2817,60.0,59.1954,32.7485,0.9763,0.6862,5.4969,0.2525,2.3928,4.8303
16,0.24,0.5188,0.5778,0.4129,0.0,117.8014,60.0,59.7701,23.3918,1.0,0.6643,5.5943,0.3804,6.1552,4.6939
17,0.255,0.5153,0.577,0.4509,0.0,123.1226,60.0,60.9195,35.0877,1.0,0.6662,5.7878,0.5618,4.5896,4.451
18,0.27,0.5115,0.5777,0.4918,0.0,128.8511,60.0,59.7701,26.3158,1.0,0.6517,5.9251,0.4224,-0.4159,4.3696
19,0.285,0.5067,0.5819,0.5432,0.0,136.0443,60.0,64.9425,35.0877,1.0,0.6548,6.0344,0.3059,-4.5253,4.3123
20,0.3,0.504,0.5849,0.5726,0.0,140.1604,60.0,61.4943,33.3333,1.0,0.6544,6.3677,0.1352,-3.3984,4.083
21,0.315,0.5035,0.5848,0.5773,0.0,140.8181,60.0,68.3908,30.9942,1.0,0.6497,6.5029,0.2534,0.2588,3.909
22,0.33,0.5011,0.585,0.6039,0.0,144.5415,60.0,67.8161,29.8246,1.0,0.6432,6.6426,0.3621,2.2109,3.7356
23,0.345,0.4942,0.5868,0.6778,0.0,154.891,60.0,71.8391,23.3918,1.0,0.6255,6.8845,0.4596,-1.3237,3.4756
24,0.36,0.4866,0.5902,0.7592,0.0,166.2857,60.0,78.7356,29.8246,1.0,0.6213,6.9575,0.3035,-6.7605,3.4835
25,0.375,0.4824,0.5924,0.8045,0.0,172.6358,60.0,75.8621,23.9766,1.0,0.6067,7.1589,0.1622,-7.2362,3.3837
26,0.39,0.4798,0.5929,0.8328,0.0,176.5897,60.0,80.4598,35.0877,1.0,0.6141,7.4429,0.1085,-6.1186,3.1806
27,0.405,0.4781,0.5906,0.8515,0.0,179.2166,60.0,88.5057,30.4094,1.0,0.6121,7.5434,0.2215,-3.0667,3.0329
28,0.42,0.4718,0.5909,0.9192,0.0,188.6902,60.0,78.7356,28.0702,1.0,0.606,7.7248,0.3552,-4.8645,2.8074
29,0.435,0.4637,0.5938,1.0,0.0,200.0,60.0,83.908,27.4854,1.0,0.5994,7.8521,0.2209,-9.2964,2.789
30,0.45,0.455,0.5959,1.0,0.0,200.0,60.0,91.954,25.1462,1.0,0.589,7.9211,0.0884,-13.8668,2.8242
31,0.465,0.45,0.5968,1.0,0.0,200.0,60.0,83.3333,29.8246,1.0,0.5883,8.2021,-0.1205,-12.8827,2.7801
32,0.48,0.4476,0.5953,1.0,0.0,200.0,60.0,86.7816,28.0702,1.0,0.5845,8.373,-0.058,-10.3129,2.6235
33,0.495,0.4434,0.5939,1.0,0.0,200.0,60.0,89.6552,26.9006,1.0,0.5788,8.5021,0.0277,-8.2341,2.4767
34,0.51,0.433,0.5946,1.0,0.0,200.0,60.0,85.0575,26.3158,1.0,0.5726,8.7398,0.0963,-11.3454,2.283
35,0.525,0.4187,0.5965,1.0,0.0,200.0,60.0,78.1609,30.4094,1.0,0.5746,8.7852,-0.0861,-18.0377,2.4141
36,0.54,0.41,0.598,1.0,0.0,200.0,60.0,84.4828,27.4854,1.0,0.5709,8.9422,-0.2314,-18.1846,2.4694
37,0.555,0.4055,0.5977,1.0,0.0,200.0,60.0,91.3793,29.2398,1.0,0.5709,9.2108,-0.3835,-17.8661,2.5107
38,0.57,0.4044,0.5948,1.0,0.0,200.0,60.0,83.3333,27.4854,1.0,0.5676,9.3287,-0.3013,-15.0734,2.3972
39,0.585,0.3986,0.5945,1.0,0.0,200.0,60.0,79.3103,25.1462,1.0,0.5603,9.506,-0.2272,-17.1462,2.2814
40,0.6,0.3915,0.5967,1.0,0.0,200.0,60.0,84.4828,30.9942,1.0,0.5645,9.6274,-0.3527,-20.9184,2.3821
41,0.615,0.3884,0.5986,1.0,0.0,200.0,60.0,85.0575,29.8246,1.0,0.5662,9.6648,-0.4931,-25.6067,2.5155
42,0.63,0.3904,0.5994,1.0,0.0,200.0,60.0,87.3563,29.2398,1.0,0.5666,9.8601,-0.741,-25.0918,2.7446
43,0.645,0.3972,0.598,1.0,0.0,200.0,60.0,78.7356,30.4094,1.0,0.5691,10.0569,-0.7489,-23.0749,2.7495
44,0.66,0.4037,0.5959,1.0,0.0,200.0,60.0,76.4368,27.4854,1.0,0.566,10.1856,-0.6745,-19.8841,2.6809
45,0.675,0.4074,0.5957,1.0,0.0,200.0,60.0,87.3563,22.807,1.0,0.5545,10.4276,-0.6339,-22.8019,2.6684
46,0.69,0.4157,0.5976,1.0,0.0,200.0,60.0,82.7586,24.5614,1.0,0.5473,10.4362,-0.8304,-29.8209,2.8638
47,0.705,0.4265,0.5992,1.0,0.0,200.0,60.0,82.1839,32.1637,1.0,0.555,10.5302,-0.985,-30.5992,3.0318
48,0.72,0.4388,0.5992,1.0,0.0,200.0,60.0,84.4828,23.9766,1.0,0.5467,10.7574,-1.2269,-30.5107,3.3146
49,0.735,0.4532,0.5962,1.0,0.0,200.0,60.0,85.0575,27.4854,1.0,0.5457,10.8924,-1.178,-27.6614,3.3009
50,0.75,0.4645,0.5954,0.9973,0.0,199.6224,60.0,83.908,26.3158,1.0,0.5426,11.0666,-1.1605,-29.5009,3.3357
51,0.765,0.4756,0.5972,0.8782,0.0,182.9419,60.0,78.7356,29.8246,1.0,0.5463,11.192,-1.2766,-32.766,3.4867
52,0.78,0.4883,0.5988,0.7412,0.0,163.772,60.0,74.7126,30.4094,1.0,0.5508,11.194,-1.4186,-37.6503,3.6211
53,0.795,0.5031,0.5997,0.5818,0.0,141.4483,60.0,75.2874,27.4854,1.0,0.5494,11.3122,-1.684,-37.3571,3.9107
54,0.81,0.518,0.5984,0.4215,0.0,119.0075,60.0,59.7701,25.1462,1.0,0.5438,11.515,-1.7765,-35.5974,4.0691
55,0.825,0.5315,0.596,0.276,0.0,98.6392,60.0,53.4483,29.8246,1.0,0.5475,11.6547,-1.7247,-32.3292,4.0757
56,0.84,0.5406,0.5956,0.1779,0.0,84.9065,60.0,52.2989,31.5789,1.0,0.554,11.8847,-1.7111,-34.3275,4.1622
57,0.855,0.5489,0.5979,0.0892,0.0,72.4897,60.0,43.1034,24.5614,1.0,0.5469,11.8656,-1.9073,-41.216,4.3299
58,0.87,0.5558,0.5995,0.0147,0.0,62.0512,60.0,39.6552,28.655,1.0,0.548,11.8936,-2.0609,-43.1997,4.4807
59,0.885,0.5626,0.6,0.0,0.0,60.0,60.0,29.8851,29.8246,1.0,0.5513,12.0551,-2.3751,-43.2431,4.8338
60,0.9,0.5713,0.5973,0.0,0.0,60.0,60.0,25.2874,32.7485,1.0,0.5596,12.2071,-2.3666,-39.9608,4.8927
61,0.915,0.5779,0.5961,0.0,0.0,60.0,60.0,35.0575,38.0117,1.0,0.5769,12.3713,-2.3914,-41.1033,4.9907
62,0.93,0.5799,0.5976,0.0,0.0,60.0,60.0,27.0115,31.5789,1.0,0.5807,12.5195,-2.5034,-43.8368,5.1603
