cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm,dark_l0,dark_l1,dark_l2,dark_l3,dark_r0,dark_r1,dark_r2,dark_r3,rate_l0,rate_l1,rate_l2,rate_l3,rate_r0,rate_r1,rate_r2,rate_r3
0,0.0,0.5448,0.5364,0.1442,0.2878,80.1894,100.2882,37.931,50.8772,0.7824,0.9769,2.7777,-0.0673,2.1953,7.2226,0.0,0.0,0.0,0.5768,0.5382,0.1227,0.0378,0.4524,60.0,60.0,60.0,140.7578,135.3464,77.1751,65.2953,123.3362
1,0.015,0.5443,0.536,0.1301,0.3005,78.2093,102.0696,47.7011,49.1228,0.8015,0.9737,3.0706,0.0424,0.55,6.9296,0.0,0.0,0.0,0.5203,0.4913,0.1075,0.0383,0.5649,60.0,60.0,60.0,132.8372,128.7807,75.0474,65.3591,139.0912
2,0.03,0.543,0.5372,0.1129,0.3017,75.8127,102.2419,43.1034,53.8012,0.8099,0.9794,3.1844,-0.1049,-4.6456,6.8164,0.0,0.0,0.0,0.4518,0.3561,0.0803,0.0285,0.742,60.0,60.0,60.0,123.2509,109.8528,71.2444,63.9927,163.8776
3,0.045,0.5394,0.5404,0.1361,0.2649,79.0545,97.0896,43.6782,57.3099,0.8185,0.9909,3.3751,-0.2294,-4.5107,6.6289,0.0,0.0101,0.0,0.5344,0.2967,0.0812,0.0134,0.6684,60.0,61.4083,60.0,134.8096,101.5383,71.3718,61.8735,153.5749
4,0.06,0.5376,0.5421,0.1612,0.24,82.5698,93.5998,44.8276,49.7076,0.8286,0.9874,3.6221,-0.2673,-2.0495,6.3835,0.002,0.0,0.0,0.6428,0.2882,0.0949,0.0164,0.5606,60.2828,60.0,60.0,149.9965,100.351,73.2799,62.2905,138.4779
5,0.075,0.537,0.5421,0.1992,0.2359,87.8842,93.0228,50.5747,46.1988,0.849,0.9779,3.7241,-0.1243,3.2854,6.2771,0.0,0.0,0.0,0.7967,0.3077,0.1065,0.0226,0.5066,60.0,60.0,60.0,171.5369,103.0816,74.9124,63.17,130.9273
6,0.09,0.5378,0.5395,0.1795,0.274,85.1273,98.3597,51.7241,49.7076,0.8698,0.9756,3.964,0.0435,2.8612,6.0361,0.0,0.0,0.0,0.7179,0.3178,0.1006,0.0097,0.6679,60.0,60.0,60.0,160.5092,104.4923,74.0791,61.3602,153.5074
7,0.105,0.5393,0.5379,0.1449,0.3085,80.2796,103.1856,49.4253,58.4795,0.884,0.9896,4.2112,-0.0026,0.2513,5.7888,0.0,0.0,0.0,0.5794,0.2444,0.0786,0.001,0.9099,60.0,60.0,60.0,141.1183,94.2176,70.9972,60.1393,187.3882
8,0.12,0.537,0.5375,0.1511,0.3035,81.1472,102.491,42.5287,61.4035,0.8834,1.0,4.3138,-0.1509,-4.7148,5.6882,0.043,0.0231,0.0,0.5381,0.1579,0.0561,0.0,1.0,66.0135,63.2389,60.0,135.3364,82.1079,67.8562,60.0,200.0
9,0.135,0.5328,0.5393,0.2115,0.3001,89.6143,102.0104,51.1494,53.2164,0.8997,1.0,4.5691,-0.3582,-3.2424,5.4427,0.0712,0.027,0.0,0.7479,0.1358,0.0645,0.0,1.0,69.9665,63.7786,60.0,164.7122,79.0146,69.027,60.0,200.0
10,0.15,0.5306,0.5419,0.2513,0.2696,95.1762,97.7491,55.7471,53.2164,0.9235,1.0,4.7349,-0.2113,1.844,5.2693,0.005,0.0,0.0,1.0,0.1334,0.0664,0.0,0.8787,60.7046,60.0,60.0,200.0,78.6816,69.2918,60.0,183.0231
11,0.165,0.5303,0.5385,0.25,0.3062,95.0,102.8712,56.8966,50.2924,0.9473,1.0,4.8667,-0.0777,6.3432,5.1339,0.0,0.0,0.0,1.0,0.1964,0.0796,0.0,0.9488,60.0,60.0,60.0,200.0,87.5007,71.1483,60.0,192.8358
12,0.18,0.5322,0.5332,0.25,0.3235,95.0,105.2931,54.023,56.1404,0.9632,1.0,5.2028,0.1163,4.3788,4.7986,0.0,0.0,0.0,1.0,0.2065,0.0751,0.0125,1.0,60.0,60.0,60.0,200.0,88.9127,70.5105,61.7493,200.0
