cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm,dark_l0,dark_l1,dark_l2,dark_l3,dark_r0,dark_r1,dark_r2,dark_r3,rate_l0,rate_l1,rate_l2,rate_l3,rate_r0,rate_r1,rate_r2,rate_r3
18,0.27,0.5733,0.6037,0.2168,0.0232,90.3587,63.2428,43.6782,32.1637,0.8241,0.7096,6.0427,0.7125,3.0275,11.0802,0.8085,0.0,0.0,0.0588,0.0,0.0103,0.03,0.0523,173.1962,60.0,60.0,68.2387,60.0,61.4428,64.2028,67.3255
19,0.285,0.5726,0.6047,0.2309,0.0144,92.3251,62.0185,44.2529,41.5205,0.8314,0.7193,6.2416,0.6158,2.7724,11.2703,0.8879,0.0,0.0,0.0356,0.0,0.0155,0.0208,0.0214,184.3127,60.0,60.0,64.9878,60.0,62.1638,62.9129,62.9971
20,0.3,0.574,0.6044,0.2279,0.0153,91.9024,62.1367,46.5517,36.8421,0.8424,0.7194,6.4855,0.6211,4.5927,11.4029,0.8752,0.0,0.0,0.0363,0.0,0.0111,0.0282,0.0217,182.5305,60.0,60.0,65.0789,60.0,61.5594,63.947,63.0404
21,0.315,0.5766,0.6017,0.2103,0.0361,89.4474,65.0471,47.7011,26.9006,0.8546,0.701,6.5721,0.7415,8.2654,11.3539,0.7951,0.0,0.0,0.0463,0.0347,0.0279,0.0493,0.0323,171.3088,60.0,60.0,66.481,64.8536,63.9106,66.9087,64.5154
22,0.33,0.5776,0.601,0.2007,0.0428,88.0984,65.9913,48.8506,32.7485,0.8678,0.6952,6.7383,0.9114,7.6141,11.314,0.7699,0.0,0.0,0.0329,0.067,0.0301,0.0505,0.0236,167.7815,60.0,60.0,64.6123,69.3824,64.2146,67.0658,63.3022
23,0.345,0.5769,0.6028,0.2081,0.0248,89.1363,63.4765,51.7241,28.655,0.8854,0.6823,6.9127,0.8399,3.9436,11.4758,0.7998,0.0,0.0,0.0326,0.0241,0.0123,0.0369,0.026,171.9756,60.0,60.0,64.5695,63.3714,61.7253,65.1646,63.6447
24,0.36,0.5743,0.6041,0.2273,0.0144,91.8269,62.0185,44.2529,40.3509,0.8868,0.6925,7.017,0.7331,-0.4567,11.6238,0.8864,0.0,0.0,0.0229,0.0,0.0186,0.0242,0.0149,184.0949,60.0,60.0,63.2126,60.0,62.6094,63.3812,62.0835
25,0.375,0.5728,0.6041,0.2411,0.018,93.7601,62.5175,56.3218,30.9942,0.9115,0.6842,7.3,0.5793,0.6606,11.9181,0.9482,0.0,0.0,0.0164,0.0,0.0377,0.0278,0.0065,192.7474,60.0,60.0,62.2929,60.0,65.2735,63.8916,60.9048
26,0.39,0.5744,0.6021,0.2311,0.032,92.3549,64.4777,43.6782,28.655,0.9093,0.6724,7.4447,0.696,4.452,11.9158,0.884,0.0,0.0,0.0404,0.0022,0.0524,0.0387,0.0347,183.7608,60.0,60.0,65.6589,60.3015,67.3346,65.4231,64.8515
27,0.405,0.5765,0.5999,0.215,0.0537,90.1069,67.5126,41.3793,34.5029,0.9029,0.6726,7.5607,0.8129,6.9158,11.8982,0.8355,0.0,0.0,0.0247,0.0684,0.0734,0.0447,0.0281,176.9757,60.0,60.0,63.4521,69.5776,70.2696,66.2649,63.9383
28,0.42,0.5755,0.5997,0.218,0.0563,90.5131,67.8794,41.954,28.0702,0.8982,0.6609,7.7979,0.9557,4.3507,11.9418,0.8455,0.0,0.0,0.0263,0.0715,0.069,0.0482,0.0365,178.3749,60.0,60.0,63.6777,70.0057,69.6539,66.7514,65.1066
29,0.435,0.5732,0.6011,0.2392,0.0421,93.4933,65.8951,49.4253,26.3158,0.9084,0.6469,7.8928,0.7985,-1.3286,12.1229,0.9051,0.0,0.0,0.0519,0.0072,0.0455,0.0495,0.0662,186.7128,60.0,60.0,67.2606,61.0133,66.3644,66.9361,69.2667
30,0.45,0.5733,0.602,0.2442,0.0326,94.1864,64.5638,47.1264,32.1637,0.9132,0.6452,8.0783,0.6981,-2.0644,12.32,0.9592,0.0,0.0,0.0176,0.0125,0.0579,0.0325,0.0276,194.2821,60.0,60.0,62.4636,61.7505,68.0991,64.5434,63.8622
31,0.465,0.5754,0.6013,0.2313,0.0402,92.3842,65.6224,48.8506,35.0877,0.9208,0.6491,8.3668,0.6327,-0.8854,12.5599,0.8999,0.0,0.0,0.0254,0.0226,0.0617,0.0399,0.0364,185.9812,60.0,60.0,63.5556,63.1694,68.6355,65.5827,65.1018
32,0.48,0.5794,0.5983,0.201,0.0701,88.1337,69.8088,44.2529,40.3509,0.9189,0.6624,8.4631,0.747,2.5144,12.5396,0.7558,0.0,0.0,0.048,0.087,0.0766,0.0604,0.0564,165.8102,60.0,60.0,66.7247,72.1758,70.718,68.4505,67.8911
33,0.495,0.5805,0.5975,0.192,0.0774,86.8807,70.8422,39.0805,39.7661,0.9071,0.6733,8.6194,0.8889,2.6074,12.5422,0.7284,0.0,0.0,0.0397,0.1273,0.0704,0.0684,0.0438,161.9692,60.0,60.0,65.5534,77.8153,69.8506,69.5756,66.1275
34,0.51,0.5798,0.5992,0.1989,0.0612,87.8517,68.5742,43.6782,38.5965,0.9053,0.6811,8.8123,0.8506,-1.2243,12.703,0.7541,0.0,0.0,0.0417,0.096,0.0446,0.066,0.0383,165.573,60.0,60.0,65.8337,73.4353,66.2497,69.2435,65.3681
35,0.525,0.5789,0.6012,0.1979,0.0411,87.7097,65.7569,43.1034,35.6725,0.9026,0.6826,8.9033,0.7342,-5.4458,12.85,0.7422,0.0,0.0,0.0495,0.0379,0.0307,0.0566,0.0392,163.9077,60.0,60.0,66.931,65.3091,64.3003,67.9295,65.4887
36,0.54,0.5811,0.6019,0.1735,0.0338,84.2877,64.7324,43.6782,39.1813,0.9013,0.6906,9.1453,0.5575,-4.9997,13.1453,0.659,0.0,0.0,0.035,0.0208,0.0372,0.0543,0.0228,152.2537,60.0,60.0,64.8969,62.9162,65.2146,67.6078,63.1911
37,0.555,0.5853,0.6007,0.1348,0.0456,78.8665,66.3863,43.1034,33.3333,0.899,0.6869,9.3284,0.6284,-1.9601,13.2229,0.4902,0.0,0.0,0.0489,0.0392,0.0396,0.0638,0.0398,128.6245,60.0,60.0,66.8418,65.4827,65.5475,68.9379,65.577
38,0.57,0.5883,0.5986,0.1075,0.067,75.0548,69.384,48.2759,35.6725,0.9069,0.6879,9.432,0.7473,1.5314,13.2127,0.3908,0.0,0.0,0.0394,0.0954,0.063,0.075,0.0346,114.7054,60.0,60.0,65.5136,73.3603,68.8235,70.5068,64.8455
39,0.585,0.5876,0.5982,0.1088,0.071,75.229,69.937,43.6782,38.0117,0.9052,0.6931,9.6782,0.8851,-1.0615,13.2947,0.3987,0.0,0.0,0.0364,0.1045,0.0638,0.0787,0.037,115.8144,60.0,60.0,65.1015,74.6274,68.9267,71.0174,65.1763
40,0.6,0.5877,0.5998,0.102,0.0552,74.2845,67.7315,48.2759,35.0877,0.9125,0.6924,9.7704,0.7156,-6.8332,13.4782,0.3491,0.0,0.0,0.059,0.0377,0.0432,0.073,0.0669,108.8791,60.0,60.0,68.2587,65.2823,66.0513,70.2209,69.3713
41,0.615,0.5892,0.6009,0.0849,0.0438,71.8815,66.1304,38.5057,36.2573,0.9002,0.694,9.9218,0.6031,-8.3428,13.6654,0.3144,0.0,0.0,0.0251,0.0347,0.0565,0.0579,0.026,104.0139,60.0,60.0,63.5121,64.8644,67.9115,68.1072,63.6386
42,0.63,0.5916,0.6001,0.0624,0.0516,68.7322,67.2278,45.977,39.7661,0.9035,0.7019,10.2081,0.4709,-7.3128,13.9646,0.2167,0.0,0.0,0.0328,0.0344,0.0738,0.0688,0.0295,90.3423,60.0,60.0,64.5864,64.8189,70.3357,69.6276,64.1291
43,0.645,0.5962,0.5976,0.0231,0.0772,63.2369,70.8121,35.6322,42.6901,0.8865,0.7146,10.3207,0.5857,-3.1415,13.9695,0.0345,0.0,0.0,0.058,0.0831,0.0926,0.0806,0.0526,64.8311,60.0,60.0,68.1164,71.6317,72.9695,71.2775,67.3695
44,0.66,0.5988,0.5968,0.0097,0.0848,61.3633,71.8704,33.3333,39.7661,0.8667,0.7205,10.4966,0.6919,-3.0961,14.0292,0.0,0.0,0.0,0.039,0.1315,0.0946,0.0742,0.0389,60.0,60.0,60.0,65.4533,78.4053,73.2378,70.3899,65.4485
45,0.675,0.5991,0.5983,0.0089,0.0702,61.249,69.8277,30.4598,42.1053,0.8432,0.7303,10.7155,0.6796,-6.016,14.2018,0.0,0.0,0.0,0.0357,0.1115,0.0731,0.0611,0.0352,60.0,60.0,60.0,64.9958,75.6039,70.2307,68.5517,64.9243
46,0.69,0.5978,0.6007,0.0113,0.046,61.579,66.4459,32.7586,40.3509,0.8264,0.7359,10.7928,0.5548,-10.2458,14.3421,0.0,0.0,0.0,0.0451,0.0432,0.0552,0.0426,0.0432,60.0,60.0,60.0,66.3159,66.043,67.7235,65.9639,66.0534
47,0.705,0.5985,0.6017,0.0053,0.0358,60.7489,65.012,30.4598,41.5205,0.8067,0.7431,10.9906,0.3757,-9.8247,14.6089,0.0,0.0,0.0,0.0214,0.0294,0.0616,0.0286,0.0236,60.0,60.0,60.0,62.9954,64.1115,68.626,64.0084,63.3021
48,0.72,0.6013,0.6014,0.0055,0.0395,60.7679,65.5257,31.0345,44.4444,0.79,0.7551,11.1926,0.4143,-7.0392,14.7363,0.0,0.0,0.0,0.0219,0.044,0.0549,0.0265,0.0325,60.0,60.0,60.0,63.0714,66.155,67.6911,63.7139,64.543
49,0.735,0.6042,0.5992,0.0036,0.0609,60.5096,68.5296,29.3103,32.1637,0.7716,0.7431,11.2945,0.5272,-2.8475,14.741,0.0,0.0,0.0,0.0146,0.1045,0.0697,0.0381,0.0314,60.0,60.0,60.0,62.0386,74.633,69.7561,65.3322,64.3973
50,0.75,0.6049,0.5987,0.0025,0.0655,60.3497,69.1746,33.3333,39.7661,0.7627,0.7463,11.5467,0.6655,-4.4506,14.8478,0.0,0.0,0.0,0.01,0.1215,0.0614,0.0503,0.0289,60.0,60.0,60.0,61.3986,77.0147,68.5949,67.0434,64.0456
51,0.765,0.6036,0.6006,0.0083,0.0468,61.1572,66.5547,33.3333,42.1053,0.7546,0.7536,11.6562,0.5165,-8.9277,15.0267,0.0,0.0,0.0,0.0331,0.0498,0.0323,0.0531,0.0521,60.0,60.0,60.0,64.629,66.9725,64.5241,67.434,67.2883
52,0.78,0.6022,0.6021,0.0048,0.0319,60.674,64.4598,32.7586,37.4269,0.7463,0.7516,11.7701,0.4021,-11.7479,15.1874,0.0,0.0,0.0,0.0193,0.0241,0.0326,0.0451,0.0256,60.0,60.0,60.0,62.696,63.3747,64.5628,66.313,63.5885
53,0.795,0.6019,0.6017,0.0071,0.0361,60.9933,65.0486,32.1839,31.5789,0.7375,0.7388,12.0127,0.241,-9.9917,15.4772,0.0,0.0,0.0,0.0284,0.0156,0.046,0.0554,0.0273,60.0,60.0,60.0,63.9731,62.1792,66.4419,67.7517,63.8215
54,0.81,0.6037,0.5998,0.0153,0.0549,62.14,67.6832,37.3563,36.8421,0.7397,0.737,12.1265,0.3626,-5.3524,15.4897,0.0,0.0,0.0,0.0611,0.0429,0.052,0.0734,0.0512,60.0,60.0,60.0,68.5602,66.0063,67.2766,70.276,67.1739
55,0.825,0.6046,0.5991,0.0093,0.0615,61.2991,68.6078,30.4598,35.0877,0.7283,0.7322,12.3047,0.4472,-4.2609,15.5776,0.0,0.0,0.0,0.0371,0.0896,0.0571,0.0716,0.0277,60.0,60.0,60.0,65.1964,72.5404,67.9918,70.0177,63.8815
56,0.84,0.6034,0.6001,0.0114,0.0523,61.5921,67.3262,29.3103,35.0877,0.7157,0.7278,12.5452,0.4727,-6.2202,15.7528,0.0,0.0,0.0,0.0455,0.0689,0.0425,0.0692,0.0287,60.0,60.0,60.0,66.3684,69.6488,65.9464,69.6886,64.0212
57,0.855,0.6009,0.6025,0.0162,0.0315,62.2682,64.4153,34.4828,36.2573,0.7144,0.726,12.617,0.3496,-10.1705,15.8846,0.0,0.0,0.0,0.0648,0.0,0.0269,0.055,0.0443,60.0,60.0,60.0,69.0728,60.0,63.7625,67.6931,66.2056
58,0.87,0.6003,0.6034,0.0114,0.0264,61.6018,63.6925,29.8851,32.1637,0.7042,0.7167,12.7736,0.1987,-10.0227,16.1006,0.0,0.0,0.0,0.0458,0.0,0.0405,0.0412,0.0238,60.0,60.0,60.0,66.407,60.0,65.67,65.7725,63.3274
59,0.885,0.6021,0.6033,0.0102,0.0238,61.4265,63.3254,27.0115,31.5789,0.6895,0.7073,12.9706,0.2051,-7.537,16.2535,0.0,0.0,0.0,0.0408,0.0,0.0331,0.0365,0.0255,60.0,60.0,60.0,65.7061,60.0,64.6301,65.1056,63.5658
60,0.9,0.6043,0.6012,0.0088,0.0406,61.2258,65.6828,32.7586,39.7661,0.6873,0.7139,13.075,0.2969,-3.7941,16.2821,0.0,0.0,0.0,0.035,0.0466,0.0475,0.0384,0.0299,60.0,60.0,60.0,64.9032,66.5184,66.6529,65.3747,64.1851
61,0.915,0.605,0.6009,0.0056,0.0446,60.7779,66.2372,30.4598,35.0877,0.6809,0.7113,13.2896,0.4254,-4.5725,16.3794,0.0,0.0,0.0,0.0222,0.0731,0.0433,0.0352,0.0266,60.0,60.0,60.0,63.1117,70.2337,66.0596,64.927,63.7284
62,0.93,0.604,0.6028,0.0083,0.0248,61.1657,63.4747,29.3103,34.5029,0.6728,0.7078,13.4208,0.3122,-7.9242,16.5521,0.0,0.0,0.0,0.0333,0.0161,0.0175,0.0231,0.0425,60.0,60.0,60.0,64.6628,62.2547,62.45,63.2398,65.9544
63,0.945,0.6023,0.6045,0.0057,0.0134,60.7949,61.8733,29.8851,39.1813,0.6667,0.7133,13.5076,0.2012,-11.3003,16.6875,0.0,0.0,0.0,0.0227,0.0,0.0147,0.0071,0.0317,60.0,60.0,60.0,63.1794,60.0,62.0623,60.9909,64.4398
64,0.96,0.6018,0.6045,0.0075,0.0176,61.0559,62.4585,29.8851,33.3333,0.6611,0.7075,13.7213,0.0366,-9.5667,16.9571,0.0,0.0,0.0052,0.025,0.0,0.0276,0.0061,0.0366,60.0,60.0,60.7243,63.4993,60.0,63.8576,60.8501,65.1264
65,0.975,0.6034,0.6029,0.0136,0.0288,61.9103,64.0358,33.908,35.0877,0.6638,0.7054,13.834,0.1511,-5.1408,16.9818,0.0,0.0,0.003,0.0516,0.0,0.031,0.0173,0.067,60.0,60.0,60.4178,67.2233,60.0,64.3415,62.4176,69.3841
66,0.99,0.6045,0.6018,0.0079,0.0353,61.1056,64.9447,31.6092,39.1813,0.6618,0.7112,13.9882,0.2227,-3.3786,17.0664,0.0,0.0,0.0,0.0316,0.0318,0.0383,0.0241,0.0471,60.0,60.0,60.0,64.4223,64.4461,65.3684,63.3756,66.5888
67,1.005,0.604,0.6017,0.0105,0.0356,61.4769,64.9884,36.2069,35.6725,0.669,0.7099,14.2298,0.2852,-4.7957,17.2298,0.0,0.0,0.0,0.0422,0.0233,0.0283,0.0381,0.0528,60.0,60.0,60.0,65.9076,63.2565,63.9686,65.3386,67.3898
68,1.02,0.6018,0.6036,0.0179,0.0308,62.5094,64.3116,31.0345,31.5789,0.6654,0.7011,14.3017,0.1622,-8.8883,17.3586,0.0,0.0,0.003,0.0687,0.0,0.0107,0.0408,0.0717,60.0,60.0,60.415,69.6227,60.0,61.4968,65.7171,70.0327
69,1.035,0.601,0.6044,0.0139,0.0261,61.9439,63.6521,32.1839,28.0702,0.6644,0.6866,14.4473,0.0435,-8.7924,17.5459,0.0,0.0,0.0,0.0555,0.0,0.022,0.036,0.0463,60.0,60.0,60.0,67.7755,60.0,63.0815,65.0441,66.4828
70,1.05,0.6021,0.6042,0.0143,0.0259,61.9999,63.6253,31.6092,40.9357,0.6623,0.6974,14.644,0.0133,-6.786,17.7252,0.0,0.0,0.0,0.0571,0.0,0.0177,0.0428,0.0431,60.0,60.0,60.0,67.9998,60.0,62.478,65.9959,66.0272
71,1.065,0.604,0.6019,0.0158,0.0339,62.2147,64.751,29.8851,37.4269,0.6572,0.7007,14.742,0.1022,-3.1322,17.7565,0.0,0.0,0.0,0.0633,0.0042,0.0279,0.0581,0.0456,60.0,60.0,60.0,68.8589,60.5863,63.9039,68.1277,66.3861
72,1.08,0.6044,0.6015,0.0115,0.0384,61.6162,65.3699,25.8621,36.8421,0.6447,0.7025,14.9284,0.219,-3.6047,17.8473,0.0,0.0,0.0,0.0462,0.0421,0.0268,0.0549,0.0297,60.0,60.0,60.0,66.4648,65.889,63.7544,67.6831,64.1531
73,1.095,0.6035,0.6033,0.0131,0.0202,61.8383,62.8329,29.8851,36.8421,0.6412,0.7042,15.0892,0.1392,-6.1804,18.0255,0.0,0.0,0.0,0.0525,0.0003,0.0055,0.0426,0.0325,60.0,60.0,60.0,67.3532,60.0441,60.7751,65.9636,64.5489
74,1.11,0.6011,0.6051,0.0121,0.0136,61.6938,61.9023,28.7356,30.9942,0.6358,0.6949,15.1667,0.0342,-9.6034,18.1479,0.0,0.0,0.0,0.0484,0.0,0.0021,0.0255,0.0267,60.0,60.0,60.0,66.7752,60.0,60.2937,63.571,63.7446
75,1.125,0.6002,0.6054,0.0146,0.0152,62.0457,62.1234,37.931,33.9181,0.6487,0.6918,15.3555,-0.1267,-8.243,18.3941,0.0,0.0,0.0127,0.0457,0.0,0.0156,0.0222,0.0229,60.0,60.0,61.779,66.4039,60.0,62.179,63.1028,63.2118
76,1.14,0.6017,0.604,0.0208,0.0247,62.9145,63.4515,28.7356,34.5029,0.6426,0.6902,15.4763,-0.0213,-4.1853,18.4376,0.0,0.0,0.0189,0.0643,0.0,0.0235,0.0284,0.0467,60.0,60.0,62.6493,69.0088,60.0,63.2845,63.982,66.5397
77,1.155,0.6029,0.6027,0.0134,0.0259,61.8804,63.6224,35.6322,31.5789,0.6505,0.6833,15.6043,0.0527,-1.7151,18.5052,0.0,0.0,0.0137,0.0401,0.0092,0.035,0.0246,0.0347,60.0,60.0,61.9141,65.6077,61.2909,64.9002,63.4441,64.8544
78,1.17,0.6027,0.6025,0.0163,0.0282,62.2884,63.943,35.0575,36.2573,0.6564,0.6857,15.8457,0.1451,-2.9883,18.6602,0.0,0.0,0.0237,0.0417,0.0105,0.0307,0.0264,0.0451,60.0,60.0,63.3213,65.8322,61.4666,64.2931,63.6941,66.3181
79,1.185,0.6007,0.6041,0.0237,0.0265,63.3116,63.7047,39.0805,35.6725,0.6696,0.6868,15.9252,0.0201,-7.2305,18.7938,0.0,0.0,0.0325,0.0621,0.0,0.0103,0.0208,0.0747,60.0,60.0,64.5456,68.7006,60.0,61.4442,62.917,70.4577
80,1.2,0.6001,0.6051,0.0171,0.0206,62.3969,62.8833,31.6092,39.1813,0.6671,0.6944,16.0662,-0.0821,-7.6186,18.9676,0.0,0.0,0.0251,0.0434,0.0,0.0203,0.0082,0.0539,60.0,60.0,63.5147,66.073,60.0,62.848,61.1458,67.5394
81,1.215,0.6009,0.6044,0.0162,0.0264,62.2616,63.6928,33.3333,42.1053,0.6682,0.7066,16.2699,-0.1482,-5.9416,19.1754,0.0,0.0,0.0207,0.044,0.0,0.0317,0.0146,0.0592,60.0,60.0,62.8928,66.1535,60.0,64.436,62.0494,68.2857
82,1.23,0.603,0.6022,0.016,0.0352,62.242,64.9341,32.7586,38.0117,0.668,0.7101,16.3636,-0.0496,-1.9964,19.2032,0.0,0.0,0.0082,0.0558,0.0,0.0396,0.0289,0.0724,60.0,60.0,61.1492,67.819,60.0,65.5503,64.048,70.138
83,1.245,0.6039,0.6017,0.0091,0.0361,61.2685,65.06,34.4828,38.0117,0.6712,0.7132,16.5377,0.0552,-2.2153,19.2975,0.0,0.0,0.0,0.0362,0.027,0.0375,0.0307,0.0495,60.0,60.0,60.0,65.0741,63.7735,65.244,64.2915,66.9312
84,1.26,0.6035,0.6032,0.0103,0.0231,61.4397,63.2276,22.9885,32.1637,0.6518,0.7052,16.7262,0.0119,-4.3199,19.4815,0.0,0.0,0.0,0.0411,0.0,0.0178,0.0294,0.045,60.0,60.0,60.0,65.7589,60.0,62.4987,64.115,66.2967
85,1.275,0.6014,0.605,0.0118,0.0177,61.6514,62.4792,32.1839,31.5789,0.6521,0.6968,16.8085,-0.0912,-7.7179,19.605,0.0,0.0,0.0,0.0472,0.0,0.0087,0.0218,0.0404,60.0,60.0,60.0,66.6055,60.0,61.2118,63.0464,65.6588
86,1.29,0.6009,0.6055,0.011,0.0175,61.5331,62.4559,26.4368,45.0292,0.6412,0.7143,16.9755,-0.2476,-6.8521,19.8288,0.0,0.0,0.0,0.0438,0.0,0.02,0.0219,0.0282,60.0,60.0,60.0,66.1326,60.0,62.8007,63.0681,63.9548
87,1.305,0.6026,0.6045,0.0143,0.0213,61.9952,62.9818,34.4828,31.5789,0.647,0.7051,17.114,-0.1576,-3.2733,19.9014,0.0,0.0,0.0,0.057,0.0,0.021,0.0259,0.0382,60.0,60.0,60.0,67.9807,60.0,62.9461,63.6288,65.3524
88,1.32,0.6039,0.6029,0.0107,0.0242,61.4932,63.3903,32.1839,40.3509,0.6477,0.7131,17.2197,-0.0719,0.03,19.949,0.0,0.0,0.0,0.0427,0.0092,0.03,0.0316,0.026,60.0,60.0,60.0,65.973,61.2942,64.2068,64.4225,63.6378
89,1.335,0.6039,0.6023,0.0108,0.0297,61.519,64.1627,31.6092,40.3509,0.6473,0.7203,17.4634,0.0457,-1.2041,20.1012,0.0,0.0,0.0,0.0434,0.0265,0.0268,0.039,0.0266,60.0,60.0,60.0,66.076,63.7039,63.7573,65.4589,63.7306
90,1.35,0.602,0.604,0.0175,0.0227,62.4538,63.1758,25.2874,30.4094,0.6346,0.7083,17.5603,-0.0757,-5.2758,20.2456,0.0,0.0,0.0,0.0701,0.0,0.0035,0.0337,0.0535,60.0,60.0,60.0,69.8152,60.0,60.494,64.723,67.4864
