cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5781,0.6008,0.0206,0.0195,62.8908,62.7351,36.7816,29.8246,0.7554,0.595,2.5095,0.6475,9.8817,9.6833
1,0.015,0.5763,0.6023,0.0396,0.0048,65.542,60.677,36.2069,30.9942,0.7543,0.5972,2.623,0.51,4.4148,9.8458
2,0.03,0.5752,0.6034,0.0509,0.0,67.1244,60.0,41.954,29.8246,0.7645,0.597,2.7968,0.4219,3.2507,9.9781
3,0.045,0.5754,0.6026,0.0481,0.0018,66.7291,60.2471,37.3563,30.9942,0.7648,0.599,3.0472,0.371,4.3404,10.0997
4,0.06,0.578,0.6003,0.0219,0.025,63.072,63.5041,28.1609,36.2573,0.7471,0.6109,3.1261,0.492,8.4103,10.0088
5,0.075,0.5792,0.5997,0.0091,0.031,61.2707,64.3366,33.908,38.0117,0.7422,0.6249,3.2728,0.6217,7.808,9.9329
6,0.09,0.5789,0.6013,0.0126,0.0146,61.7629,62.0468,28.7356,32.7485,0.7278,0.6276,3.4545,0.6215,5.5948,9.9945
7,0.105,0.5765,0.6034,0.0372,0.0,65.2077,60.0,35.6322,38.0117,0.7282,0.6401,3.5558,0.5319,1.5916,10.1138
8,0.12,0.5757,0.6041,0.0456,0.0,66.3879,60.0,34.4828,30.4094,0.7263,0.6369,3.7596,0.4033,2.1401,10.3068
9,0.135,0.5775,0.6033,0.0273,0.0,63.824,60.0,29.3103,32.7485,0.7144,0.6384,3.9171,0.4857,4.8088,10.2891
10,0.15,0.5794,0.6013,0.007,0.0151,60.9854,62.1152,29.8851,28.655,0.7049,0.6321,3.9943,0.5947,8.2999,10.2183
11,0.165,0.5798,0.6006,0.0034,0.0215,60.4765,63.0058,41.3793,36.2573,0.7187,0.6408,4.1913,0.7515,6.7581,10.1539
12,0.18,0.5776,0.6021,0.0263,0.0074,63.6866,61.0324,27.5862,33.3333,0.7042,0.6431,4.3037,0.6349,2.3666,10.3066
13,0.195,0.5755,0.6031,0.0479,0.0,66.7066,60.0,31.6092,38.5965,0.699,0.6552,4.4411,0.56,0.2062,10.4325
14,0.21,0.5744,0.6024,0.0594,0.0036,68.3133,60.5034,36.2069,36.8421,0.7032,0.6628,4.6846,0.4673,1.4604,10.6215
15,0.225,0.5757,0.6002,0.0451,0.0259,66.3173,63.6271,37.931,34.5029,0.7104,0.6652,4.7674,0.5882,5.6185,10.5503
16,0.24,0.5766,0.5993,0.0363,0.0348,65.075,64.8777,29.8851,30.4094,0.7012,0.6596,4.9127,0.6923,5.919,10.5246
17,0.255,0.5756,0.6001,0.0465,0.0269,66.5039,63.7625,38.5057,42.1053,0.7098,0.6768,5.116,0.7394,4.0691,10.5798
18,0.27,0.5727,0.602,0.0769,0.0079,70.7682,61.1024,35.6322,33.9181,0.7119,0.6768,5.2083,0.6415,0.2588,10.7102
19,0.285,0.5716,0.6028,0.0882,0.0001,72.342,60.0113,37.931,32.7485,0.7183,0.6746,5.3848,0.5258,0.605,10.8976
20,0.3,0.5731,0.6025,0.0721,0.003,70.0883,60.4189,35.6322,34.5029,0.7195,0.6759,5.5688,0.5767,2.8987,10.9458
21,0.315,0.5752,0.6005,0.0507,0.0232,67.1031,63.2503,39.6552,33.9181,0.7286,0.6759,5.6567,0.6804,6.4232,10.902
22,0.33,0.5759,0.6,0.0435,0.0277,66.0875,63.8788,32.7586,33.9181,0.7233,0.676,5.8407,0.8365,5.2798,10.8666
23,0.345,0.5744,0.6019,0.0589,0.0088,68.2508,61.2279,33.3333,33.3333,0.7196,0.675,5.9733,0.7333,1.4757,11.0251
24,0.36,0.5722,0.6036,0.0819,0.0,71.4611,60.0,32.1839,29.8246,0.714,0.6674,6.0844,0.6439,-1.611,11.1605
25,0.375,0.5711,0.6037,0.0926,0.0,72.971,60.0,36.2069,30.4094,0.7168,0.6616,6.3321,0.5221,-0.1877,11.3985
26,0.39,0.5729,0.6019,0.0747,0.0087,70.4647,61.2132,40.8046,27.4854,0.7284,0.6508,6.4275,0.6462,4.0133,11.3493
27,0.405,0.5743,0.6009,0.0602,0.019,68.4288,62.6582,38.5057,38.5965,0.7343,0.6621,6.5684,0.7419,5.2556,11.3515
28,0.42,0.5734,0.6012,0.0692,0.0159,69.6858,62.2305,37.3563,32.1637,0.7375,0.6602,6.7829,0.8242,3.4112,11.4106
29,0.435,0.5707,0.603,0.0973,0.0,73.626,60.0,37.931,29.8246,0.7414,0.654,6.8697,0.7099,-0.8859,11.5542
30,0.45,0.5695,0.6037,0.1094,0.0,75.3108,60.0,39.0805,36.8421,0.7472,0.6617,7.0451,0.6053,-0.8555,11.7428
31,0.465,0.5705,0.6031,0.0991,0.0,73.873,60.0,45.4023,31.5789,0.7649,0.6587,7.2589,0.6111,0.9184,11.8678
32,0.48,0.5727,0.6007,0.0764,0.0211,70.6918,62.9557,35.0575,32.7485,0.7606,0.6582,7.3494,0.713,4.3265,11.8432
