cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5635,0.5932,0.0,0.1013,60.0,74.1757,27.0115,42.1053,0.5571,0.8085,2.7643,-0.0681,2.1121,7.5255
1,0.015,0.5606,0.5929,0.0,0.1042,60.0,74.5938,35.0575,35.6725,0.5729,0.7967,3.0342,0.0338,0.6626,7.2379
2,0.03,0.5555,0.5945,0.0308,0.0881,64.3137,72.3272,31.0345,53.2164,0.5793,0.8181,3.1344,-0.0921,-3.796,7.1773
3,0.045,0.5529,0.5971,0.0594,0.0619,68.316,68.6667,33.3333,38.0117,0.5896,0.8097,3.2976,-0.1988,-3.4897,7.0539
4,0.06,0.5524,0.5974,0.064,0.0588,68.9636,68.2288,37.931,34.5029,0.608,0.7957,3.4913,-0.2201,-1.3621,6.8769
5,0.075,0.5527,0.5968,0.061,0.0653,68.5418,69.1474,34.4828,32.7485,0.6178,0.7798,3.5799,-0.1074,3.2189,6.7572
6,0.09,0.5508,0.5962,0.0816,0.0715,71.4296,70.0038,39.0805,41.5205,0.6357,0.7815,3.7756,0.0327,2.6848,6.5279
7,0.105,0.547,0.5965,0.1229,0.0677,77.2,69.4795,36.7816,38.5965,0.6474,0.7777,3.9759,-0.0048,0.7125,6.3489
8,0.12,0.5417,0.5987,0.179,0.0466,85.0569,66.5172,37.3563,39.7661,0.6591,0.7763,4.0677,-0.1124,-2.891,6.2971
9,0.135,0.5393,0.6002,0.2047,0.0307,88.6591,64.3009,46.5517,32.7485,0.6878,0.7623,4.2544,-0.2654,-1.881,6.1761
10,0.15,0.5398,0.6003,0.1995,0.03,87.9329,64.1971,50.0,28.655,0.7205,0.7421,4.3825,-0.1462,2.4064,6.0135
11,0.165,0.539,0.5991,0.2084,0.0423,89.1753,65.9163,48.2759,33.9181,0.7467,0.7335,4.4989,-0.052,5.4185,5.8714
12,0.18,0.536,0.5971,0.2407,0.0617,93.6972,68.6363,43.6782,33.3333,0.7613,0.7246,4.7506,0.0899,3.9489,5.5861
