cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.6039,0.5771,0.0,0.1909,100.0,157.265,0.0,133.3333,0.0,1.0,2.9287,-0.2101,-5.0966,9.6226
1,0.015,0.5996,0.5803,0.0,0.1592,100.0,147.7694,66.6667,66.6667,0.0875,1.0,3.1334,-0.1784,-3.1512,9.4191
2,0.03,0.5942,0.5834,0.0,0.1273,100.0,138.1804,0.0,66.6667,0.0792,1.0,3.1954,-0.2934,-7.4171,9.4004
3,0.045,0.5909,0.5863,0.0,0.0986,100.0,129.5919,0.0,200.0,0.0717,1.0,3.3045,-0.3691,-4.3642,9.3253
4,0.06,0.5881,0.5868,0.0,0.0938,100.0,128.1492,0.0,0.0,0.0648,1.0,3.3799,-0.3202,0.109,9.2374
5,0.075,0.5868,0.5879,0.0,0.0822,100.0,124.6747,66.6667,66.6667,0.1462,1.0,3.4246,-0.1885,4.4975,9.149
6,0.09,0.5842,0.5904,0.0095,0.0567,102.841,117.0187,0.0,0.0,0.1323,1.0,3.6627,-0.0274,6.9768,8.8699
7,0.105,0.5783,0.5912,0.069,0.0493,120.701,114.7753,66.6667,0.0,0.2072,1.0,3.8156,-0.0476,7.2906,8.7334
8,0.12,0.5729,0.5919,0.1249,0.0423,137.4765,112.7011,66.6667,0.0,0.275,1.0,3.8808,-0.12,6.1277,8.6981
9,0.135,0.5696,0.592,0.1587,0.0407,147.6206,112.2,133.3333,0.0,0.4239,1.0,4.0031,-0.174,10.333,8.6037
10,0.15,0.5676,0.5909,0.1794,0.0524,153.8293,115.7138,133.3333,0.0,0.5587,1.0,4.0391,-0.0003,17.054,8.5075
11,0.165,0.5654,0.5853,0.2023,0.1087,160.6768,132.6132,66.6667,0.0,0.593,1.0,4.1545,0.1371,19.113,8.3516
12,0.18,0.5624,0.5794,0.2321,0.1679,169.6435,150.3654,133.3333,0.0,0.7117,1.0,4.3961,0.3405,20.2488,8.0556
13,0.195,0.5589,0.5766,0.2687,0.1964,180.5954,158.9161,66.6667,0.0,0.7315,1.0,4.5157,0.2658,17.2079,7.9681
14,0.21,0.5547,0.5737,0.3119,0.2251,193.5607,167.524,66.6667,66.6667,0.7494,1.0,4.6707,0.2467,19.6626,7.8294
15,0.225,0.5529,0.5682,0.3295,0.2801,198.8635,184.0265,133.3333,66.6667,0.8531,1.0,4.8696,0.3137,22.2506,7.6196
16,0.24,0.5526,0.5625,0.3328,0.3378,199.8503,201.3488,133.3333,133.3333,0.947,1.0,4.9258,0.4647,27.4281,7.5147
17,0.255,0.5551,0.5589,0.3069,0.3741,192.0796,212.2208,133.3333,66.6667,1.0,1.0,5.0761,0.7111,27.4074,7.2925
18,0.27,0.5579,0.5578,0.2787,0.3851,183.5954,215.5157,66.6667,133.3333,1.0,1.0,5.316,0.774,24.2389,7.045
19,0.285,0.5564,0.5573,0.2944,0.3898,188.3118,216.954,0.0,133.3333,0.9241,1.0,5.4657,0.6582,19.103,6.9412
20,0.3,0.553,0.5547,0.3293,0.4162,198.7828,224.87,66.6667,66.6667,0.9237,1.0,5.7907,0.5796,20.6296,6.6643
21,0.315,0.5517,0.553,0.3426,0.434,202.7876,230.2098,66.6667,200.0,0.9233,1.0,5.8725,0.7918,26.2334,6.5132
22,0.33,0.5534,0.5475,0.3244,0.4893,197.3246,246.7968,66.6667,133.3333,0.923,1.0,5.9412,0.9651,30.1156,6.3914
23,0.345,0.5566,0.5439,0.2921,0.5256,187.6348,257.6746,66.6667,200.0,0.9227,1.0,6.1698,1.2546,28.2968,6.0858
24,0.36,0.5588,0.5424,0.27,0.5399,180.9955,261.9557,0.0,133.3333,0.8349,1.0,6.3552,1.1544,22.4943,5.9388
25,0.375,0.5563,0.5398,0.2946,0.5664,188.384,269.9142,66.6667,200.0,0.843,1.0,6.5882,1.1236,20.8414,5.7279
26,0.39,0.5538,0.5365,0.3208,0.5998,196.238,279.9399,66.6667,133.3333,0.8503,1.0,6.8853,1.1689,23.9447,5.4326
27,0.405,0.5536,0.5326,0.3224,0.6389,196.7276,291.6806,66.6667,133.3333,0.8569,1.0,6.9018,1.3489,29.2031,5.3589
28,0.42,0.5567,0.5284,0.291,0.6809,187.3018,304.2821,66.6667,200.0,0.8629,1.0,7.0388,1.5896,29.6138,5.1578
29,0.435,0.5601,0.5262,0.2566,0.7031,176.9873,310.9208,0.0,200.0,0.7808,1.0,7.2886,1.7093,27.0216,4.885
30,0.45,0.5598,0.5242,0.2595,0.7231,177.8482,316.9204,66.6667,133.3333,0.794,1.0,7.4451,1.6187,22.4955,4.7598
31,0.465,0.5571,0.521,0.2872,0.756,186.1718,326.809,66.6667,200.0,0.806,1.0,7.7383,1.5433,23.4261,4.5037
32,0.48,0.5555,0.5194,0.3036,0.772,191.0881,331.6088,133.3333,133.3333,0.9043,1.0,7.8451,1.7414,28.0986,4.3414
33,0.495,0.5575,0.5122,0.2829,0.8438,184.8823,353.1516,0.0,266.6667,0.8183,1.0,7.8703,1.9105,33.0676,4.271
34,0.51,0.5626,0.5071,0.231,0.8953,169.2879,368.5807,0.0,133.3333,0.7404,1.0,8.0676,2.2296,31.8718,4.0072
35,0.525,0.5662,0.5035,0.1936,0.9322,158.0893,379.6552,66.6667,266.6667,0.7575,1.0,8.2642,2.1734,26.7809,3.8262
36,0.54,0.5653,0.498,0.2031,0.9872,160.9273,396.1541,0.0,133.3333,0.6854,1.0,8.453,2.1448,24.4644,3.6486
37,0.555,0.563,0.4921,0.226,1.0,167.8094,400.0,66.6667,200.0,0.7077,1.0,8.7495,2.1662,27.4208,3.3558
38,0.57,0.563,0.486,0.2264,1.0,167.9069,400.0,66.6667,200.0,0.7279,1.0,8.7479,2.3548,33.3049,3.3155
39,0.585,0.5678,0.4783,0.1768,1.0,153.0402,400.0,0.0,200.0,0.6586,1.0,8.861,2.5635,33.7443,3.1692
40,0.6,0.5719,0.4717,0.1347,1.0,140.4174,400.0,0.0,200.0,0.5959,1.0,9.0937,2.757,32.165,2.9164
41,0.615,0.5729,0.4643,0.1253,1.0,137.5925,400.0,0.0,200.0,0.5392,1.0,9.2395,2.7011,28.9299,2.7766
42,0.63,0.5735,0.4548,0.1188,1.0,135.6425,400.0,0.0,266.6667,0.4879,1.0,9.4623,2.6552,29.8281,2.561
43,0.645,0.5747,0.4467,0.1064,1.0,131.9109,400.0,0.0,200.0,0.4415,1.0,9.519,2.8262,34.4208,2.4871
44,0.66,0.5794,0.4334,0.0579,1.0,117.363,400.0,0.0,133.3333,0.3995,1.0,9.5053,2.9674,39.2725,2.495
45,0.675,0.5831,0.4245,0.0206,1.0,106.1817,400.0,0.0,266.6667,0.3615,1.0,9.6677,3.2633,38.5408,2.3471
46,0.69,0.5833,0.4151,0.0183,1.0,105.4838,400.0,0.0,200.0,0.3271,1.0,9.8431,3.2938,36.5905,2.1768
47,0.705,0.5832,0.4019,0.0188,1.0,105.6516,400.0,0.0,200.0,0.2959,1.0,9.9705,3.2712,35.1646,2.0476
48,0.72,0.585,0.3828,0.001,1.0,100.2921,400.0,0.0,133.3333,0.2678,1.0,10.144,3.2908,37.7513,1.8787
49,0.735,0.5875,0.3588,0.0,1.0,100.0,400.0,0.0,266.6667,0.2423,1.0,10.0863,3.4557,44.8836,1.9673
50,0.75,0.5898,0.3435,0.0,1.0,100.0,400.0,0.0,200.0,0.2192,1.0,10.1356,3.6297,45.6821,1.9679
51,0.765,0.5907,0.3308,0.0,1.0,100.0,400.0,0.0,133.3333,0.1984,1.0,10.2912,3.8865,46.767,1.9251
52,0.78,0.5893,0.3211,0.0,1.0,100.0,400.0,0.0,200.0,0.1795,1.0,10.3923,3.8965,45.5205,1.8408
53,0.795,0.5894,0.305,0.0,1.0,100.0,400.0,0.0,266.6667,0.1624,1.0,10.5072,3.8831,48.4694,1.7345
54,0.81,0.5928,0.2896,0.0,1.0,100.0,400.0,0.0,200.0,0.147,1.0,10.4948,3.9935,52.1749,1.8035
55,0.825,0.5948,0.2829,0.0,1.0,100.0,400.0,0.0,200.0,0.133,1.0,10.4214,4.1023,56.6968,1.9254
56,0.84,0.5959,0.2855,0.0,1.0,100.0,400.0,0.0,200.0,0.1203,1.0,10.4758,4.3822,57.7661,2.0576
57,0.855,0.5949,0.2957,0.0,1.0,100.0,400.0,0.0,200.0,0.1089,1.0,10.5893,4.5001,58.0942,2.0593
58,0.87,0.5937,0.3067,0.0,1.0,100.0,400.0,0.0,266.6667,0.0985,1.0,10.6882,4.5029,56.9739,1.9949
59,0.885,0.594,0.3149,0.0,1.0,100.0,400.0,0.0,200.0,0.0891,1.0,10.7857,4.5239,60.4526,1.9486
60,0.9,0.596,0.3262,0.0,1.0,100.0,400.0,0.0,200.0,0.0807,1.0,10.6514,4.6313,67.1068,2.1166
61,0.915,0.597,0.3389,0.0,1.0,100.0,400.0,0.0,133.3333,0.073,1.0,10.6029,4.7824,69.4109,2.2647
