cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5441,0.5369,0.1299,0.3337,78.1801,106.7198,41.3793,49.1228,0.8499,0.98,2.5291,0.6598,10.1563,7.5902
1,0.015,0.5433,0.5383,0.139,0.3183,79.465,104.5624,42.5287,57.3099,0.8521,0.9956,2.6767,0.5274,4.5254,7.4699
2,0.03,0.5411,0.5424,0.1623,0.2755,82.724,98.5644,46.5517,47.9532,0.862,0.9919,2.8728,0.4396,3.463,7.296
3,0.045,0.5405,0.5454,0.1692,0.2437,83.6842,94.115,43.6782,49.1228,0.8654,0.9907,3.1513,0.3854,5.5836,7.0364
4,0.06,0.5415,0.5471,0.1583,0.2254,82.163,91.5531,38.5057,49.1228,0.8583,0.9897,3.228,0.5553,11.3916,6.9244
5,0.075,0.5412,0.5457,0.1612,0.2404,82.5656,93.6496,42.5287,52.6316,0.8597,0.9955,3.4284,0.7272,11.2871,6.6937
6,0.09,0.5407,0.545,0.1672,0.2476,83.4117,94.6633,41.3793,46.7836,0.8588,0.9895,3.6977,0.771,9.3644,6.421
7,0.105,0.5379,0.5458,0.1972,0.24,87.6127,93.5952,42.5287,54.386,0.8602,0.9986,3.8225,0.6419,4.5607,6.325
8,0.12,0.5347,0.5486,0.2316,0.21,92.4256,89.3938,43.6782,50.2924,0.8637,0.9991,4.0789,0.4871,5.8811,6.1114
9,0.135,0.534,0.5516,0.2396,0.1785,93.549,84.9937,49.4253,45.0292,0.8781,0.9895,4.2521,0.6287,9.8809,5.9092
10,0.15,0.5329,0.5492,0.251,0.204,95.1373,88.5649,41.954,43.8596,0.8765,0.9786,4.3294,0.7823,15.031,5.7999
11,0.165,0.534,0.5445,0.2388,0.2531,93.4268,95.433,53.4483,51.462,0.8976,0.9832,4.6085,1.0253,13.4401,5.4789
12,0.18,0.5349,0.5413,0.2293,0.2869,92.0965,100.1653,39.0805,46.7836,0.8886,0.9784,4.7873,0.9062,8.3816,5.3262
13,0.195,0.531,0.5412,0.272,0.288,98.0773,100.3242,53.4483,51.462,0.9085,0.983,4.9629,0.8019,5.1827,5.1777
14,0.21,0.5262,0.5422,0.323,0.278,105.2214,98.9167,45.4023,57.8947,0.9108,0.9994,5.3025,0.7012,7.9331,4.8737
15,0.225,0.5235,0.5424,0.3522,0.2753,109.3132,98.546,51.7241,43.8596,0.9252,0.9876,5.377,0.8951,13.7828,4.7532
16,0.24,0.5235,0.5381,0.3521,0.3207,109.3001,104.8964,50.5747,52.0468,0.936,0.9924,5.5644,1.0631,14.8894,4.5335
17,0.255,0.5236,0.5337,0.3516,0.3673,109.2261,111.422,52.8736,56.7251,0.9503,1.0,5.8541,1.1823,12.5456,4.2257
18,0.27,0.5221,0.5309,0.3672,0.3972,111.4023,115.6089,54.5977,57.8947,0.9665,1.0,5.9851,1.044,7.5743,4.1271
19,0.285,0.5174,0.5318,0.4177,0.3876,118.4721,114.2617,52.8736,60.2339,0.9779,1.0,6.2514,0.904,7.6275,3.9055
20,0.3,0.5127,0.5339,0.4685,0.3649,125.5863,111.0863,64.3678,61.9883,1.0,1.0,6.4939,0.9983,11.1509,3.6464
21,0.315,0.5098,0.5312,0.5005,0.3934,130.0738,115.0775,52.8736,49.7076,1.0,1.0,6.5618,1.171,16.3979,3.5367
22,0.33,0.5105,0.5252,0.4922,0.4573,128.9061,124.0201,61.4943,61.4035,1.0,1.0,6.7967,1.4332,15.3104,3.2531
23,0.345,0.5126,0.5187,0.4697,0.5257,125.7562,133.6012,54.5977,59.6491,1.0,1.0,7.0079,1.3356,10.211,3.0649
24,0.36,0.5072,0.5163,0.5282,0.5506,133.9499,137.0788,60.3448,66.6667,1.0,1.0,7.161,1.2096,5.3777,2.947
25,0.375,0.4987,0.5177,0.6199,0.5362,146.7811,135.0738,67.8161,57.3099,1.0,1.0,7.5475,1.0743,7.9141,2.6214
26,0.39,0.489,0.5189,0.7248,0.5238,161.4764,133.3321,70.6897,63.7427,1.0,1.0,7.6424,1.2832,13.9381,2.4641
27,0.405,0.4849,0.5123,0.7687,0.5933,167.6195,143.066,71.8391,67.2515,1.0,1.0,7.8061,1.4502,16.0979,2.2617
28,0.42,0.4816,0.503,0.8039,0.6917,172.5493,156.8341,74.1379,70.1754,1.0,1.0,8.1025,1.6289,13.4699,1.9335
29,0.435,0.4761,0.4918,0.8641,0.8092,180.9691,173.2856,71.2644,77.7778,1.0,1.0,8.2401,1.4736,7.8541,1.8369
30,0.45,0.4633,0.4882,1.0,0.8471,200.0,178.5894,77.0115,76.0234,1.0,1.0,8.5107,1.3541,7.3066,1.6233
31,0.465,0.4432,0.4861,1.0,0.8691,200.0,181.6777,75.2874,73.0994,1.0,1.0,8.8028,1.4032,10.4944,1.3377
32,0.48,0.4685,0.4757,0.9455,0.9793,192.3738,197.1031,72.4138,79.5322,1.0,1.0,8.8661,1.578,15.5337,1.2099
33,0.495,0.4883,0.4927,0.732,0.8004,162.4858,172.0562,68.9655,76.6082,1.0,1.0,9.0749,1.8345,15.2648,0.9398
34,0.51,0.5025,0.5081,0.5794,0.6369,141.1223,149.1592,62.069,73.0994,1.0,1.0,9.3146,1.7838,10.9435,0.7187
35,0.525,0.5135,0.5243,0.46,0.4664,124.4002,125.294,50.5747,61.9883,1.0,1.0,9.4472,1.6422,5.3284,0.6585
36,0.54,0.5245,0.5359,0.3417,0.3436,107.8439,108.0992,55.7471,66.0819,1.0,1.0,9.8275,1.485,7.5812,0.5431
37,0.555,0.5378,0.5439,0.1982,0.2597,87.7444,96.3649,45.4023,46.1988,1.0,1.0,9.9471,1.6871,13.1985,0.3173
38,0.57,0.549,0.5504,0.0774,0.1908,70.8329,86.714,44.2529,46.7836,1.0,1.0,10.0754,1.855,17.0762,0.1634
39,0.585,0.5562,0.5574,0.0,0.1172,60.0,76.4061,43.6782,50.8772,1.0,1.0,10.3723,2.083,14.3939,0.3814
40,0.6,0.5592,0.566,0.0,0.0262,60.0,63.6713,24.1379,30.9942,1.0,1.0,10.52,1.9244,8.4769,0.5255
41,0.615,0.5646,0.5723,0.0,0.0,60.0,60.0,33.908,36.2573,1.0,1.0,10.7769,1.8264,7.1835,0.7961
42,0.63,0.5706,0.575,0.0,0.0,60.0,60.0,29.3103,35.6725,1.0,1.0,11.1023,1.825,10.1722,1.1161
43,0.645,0.5608,0.5755,0.0,0.0,60.0,60.0,28.7356,31.5789,0.9872,1.0,11.1601,2.0024,15.2334,1.1601
