cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm,dark_l0,dark_l1,dark_l2,dark_l3,dark_r0,dark_r1,dark_r2,dark_r3,rate_l0,rate_l1,rate_l2,rate_l3,rate_r0,rate_r1,rate_r2,rate_r3
14,0.21,0.0222,0.0177,0.0028,0.0065,2.4682,3.0997,2.2989,6.4327,0.098,0.1171,3.5818,0.2426,3.7839,6.6545,0.0,0.0,0.0112,0.0,0.0,0.0,0.0104,0.0156,1.9933,1.9933,3.893,1.9933,1.9933,1.9933,3.7592,4.6532
15,0.225,0.0223,0.0179,0.0028,0.0066,2.4904,3.1377,4.023,8.1871,0.0965,0.1212,3.6139,0.2534,4.3314,6.6206,0.0,0.0,0.0113,0.0,0.0,0.0,0.0106,0.016,2.0094,2.0094,3.9332,2.0094,2.0094,2.0094,3.8032,4.7288
16,0.24,0.0224,0.0177,0.0028,0.0067,2.488,3.1367,0.5747,2.3392,0.0884,0.114,3.6301,0.2705,4.8916,6.6005,0.0,0.0,0.0114,0.0,0.0,0.0,0.0106,0.0161,2.0043,2.0043,3.9394,2.0043,2.0043,2.0043,3.8036,4.7348
17,0.255,0.0226,0.0176,0.0029,0.0068,2.5025,3.1612,0.5747,3.5088,0.0811,0.1097,3.6397,0.287,5.03,6.5869,0.0,0.0,0.0116,0.0,0.0,0.0,0.0109,0.0162,2.0096,2.0096,3.981,2.0096,2.0096,2.0096,3.8703,4.7552
18,0.27,0.0228,0.0177,0.0028,0.0069,2.506,3.1961,2.8736,5.848,0.079,0.1101,3.6655,0.2828,4.4134,6.5631,0.0,0.0,0.0113,0.0,0.0,0.0,0.0113,0.0163,2.0241,2.0241,3.9517,2.0241,2.0241,2.0241,3.9404,4.7956
19,0.285,0.0226,0.0178,0.0028,0.0069,2.4922,3.2002,2.8736,8.1871,0.0771,0.1148,3.6827,0.2707,4.0174,6.5497,0.0,0.0,0.0111,0.0,0.0,0.0,0.0115,0.0163,2.0201,2.0201,3.9086,2.0201,2.0201,2.0201,3.9678,4.7929
20,0.3,0.0226,0.018,0.0028,0.0071,2.5087,3.2282,4.023,4.6784,0.0776,0.1126,3.6951,0.2614,3.7784,6.5402,0.0,0.0,0.0113,0.0,0.0,0.0,0.0117,0.0165,2.0293,2.0293,3.9469,2.0293,2.0293,2.0293,4.0216,4.8327
21,0.315,0.0227,0.0181,0.0029,0.0071,2.5258,3.2442,1.7241,1.7544,0.0736,0.1051,3.7086,0.2765,4.5175,6.5232,0.0,0.0,0.0114,0.0,0.0,0.0,0.0116,0.0167,2.0404,2.0404,3.982,2.0404,2.0404,2.0404,4.0127,4.8833
22,0.33,0.0228,0.0179,0.0029,0.0071,2.5251,3.2421,0.5747,1.1696,0.0677,0.0973,3.7191,0.2887,5.2765,6.5098,0.0,0.0,0.0115,0.0,0.0,0.0,0.0116,0.0167,2.0376,2.0376,3.9879,2.0376,2.0376,2.0376,4.0127,4.8807
23,0.345,0.023,0.018,0.0029,0.0072,2.5351,3.2718,0.5747,2.3392,0.0624,0.0924,3.7397,0.2925,5.0433,6.489,0.0,0.0,0.0114,0.0,0.0,0.0,0.0119,0.0168,2.0501,2.0501,3.9901,2.0501,2.0501,2.0501,4.0777,4.9092
24,0.36,0.0231,0.0181,0.0028,0.0073,2.5359,3.2927,1.7241,2.3392,0.0598,0.0879,3.7525,0.2828,4.6125,6.4792,0.0,0.0,0.0112,0.0,0.0,0.0,0.0122,0.0169,2.0583,2.0583,3.9687,2.0583,2.0583,2.0583,4.1253,4.9291
25,0.375,0.023,0.0182,0.0028,0.0073,2.5423,3.31,4.5977,3.5088,0.0631,0.0861,3.7498,0.2733,3.9336,6.4843,0.0,0.0,0.0113,0.0,0.0,0.0,0.0124,0.017,2.0633,2.0633,3.9793,2.0633,2.0633,2.0633,4.1663,4.9473
26,0.39,0.0232,0.0185,0.0029,0.0074,2.5708,3.3411,0.5747,1.1696,0.0582,0.0801,3.7662,0.2763,4.4994,6.4677,0.0,0.0,0.0115,0.0,0.0,0.0,0.0124,0.0172,2.0807,2.0807,4.0409,2.0807,2.0807,2.0807,4.1932,5.0097
27,0.405,0.0233,0.0184,0.0029,0.0074,2.5751,3.3405,1.1494,5.2632,0.0549,0.0822,3.7784,0.2878,4.8926,6.4529,0.0,0.0,0.0115,0.0,0.0,0.0,0.0122,0.0173,2.0845,2.0845,4.0467,2.0845,2.0845,2.0845,4.1657,5.0275
28,0.42,0.0234,0.0184,0.0029,0.0074,2.5865,3.3563,4.023,5.2632,0.0576,0.0842,3.7741,0.2899,5.1548,6.4565,0.0,0.0,0.0116,0.0,0.0,0.0,0.0123,0.0174,2.0929,2.0929,4.0673,2.0929,2.0929,2.0929,4.1903,5.049
29,0.435,0.0236,0.0185,0.0029,0.0075,2.5978,3.3787,2.2989,2.3392,0.0566,0.0805,3.7937,0.2907,4.6535,6.4373,0.0,0.0,0.0116,0.0,0.0,0.0,0.0124,0.0175,2.1067,2.1067,4.0714,2.1067,2.1067,2.1067,4.2195,5.0821
30,0.45,0.0236,0.0186,0.0029,0.0075,2.5984,3.3833,0.5747,1.1696,0.0523,0.075,3.8048,0.2795,4.4723,6.4297,0.0,0.0,0.0115,0.0,0.0,0.0,0.0125,0.0175,2.1086,2.1086,4.0676,2.1086,2.1086,2.1086,4.2273,5.0887
31,0.465,0.0237,0.0188,0.0029,0.0076,2.6202,3.4081,1.7241,6.4327,0.0507,0.0798,3.7916,0.2752,4.1004,6.4435,0.0,0.0,0.0118,0.0,0.0,0.0,0.0126,0.0177,2.1207,2.1207,4.1185,2.1207,2.1207,2.1207,4.2635,5.1275
32,0.48,0.0237,0.0189,0.003,0.0076,2.6383,3.4219,1.1494,0.5848,0.0481,0.0733,3.8029,0.2856,4.6604,6.4299,0.0,0.0,0.0119,0.0,0.0,0.0,0.0125,0.0179,2.1325,2.1325,4.1554,2.1325,2.1325,2.1325,4.2512,5.1713
33,0.495,0.0238,0.0188,0.003,0.0076,2.6351,3.414,2.2989,5.2632,0.048,0.0761,3.812,0.2916,4.929,6.4195,0.0,0.0,0.0119,0.0,0.0,0.0,0.0124,0.0179,2.1298,2.1298,4.1509,2.1298,2.1298,2.1298,4.2313,5.1651
34,0.51,0.0239,0.0188,0.003,0.0076,2.6462,3.4311,1.7241,2.924,0.0468,0.0743,3.8093,0.2897,4.9543,6.4226,0.0,0.0,0.012,0.0,0.0,0.0,0.0125,0.0179,2.1382,2.1382,4.1701,2.1382,2.1382,2.1382,4.2636,5.1846
35,0.525,0.024,0.0189,0.003,0.0076,2.6521,3.4421,2.2989,1.1696,0.0468,0.0694,3.8228,0.286,4.5997,6.4106,0.0,0.0,0.0119,0.0,0.0,0.0,0.0125,0.018,2.1458,2.1458,4.171,2.1458,2.1458,2.1458,4.2746,5.2021
36,0.54,0.024,0.019,0.003,0.0076,2.6577,3.4481,5.1724,4.6784,0.0525,0.0715,3.8214,0.2742,4.3054,6.4151,0.0,0.0,0.012,0.0,0.0,0.0,0.0126,0.018,2.1481,2.1481,4.1864,2.1481,2.1481,2.1481,4.2865,5.21
37,0.555,0.024,0.0191,0.0031,0.0077,2.6756,3.4617,1.7241,1.7544,0.0509,0.0679,3.816,0.2817,4.3279,6.4183,0.0,0.0,0.0122,0.0,0.0,0.0,0.0126,0.0181,2.1566,2.1566,4.2327,2.1566,2.1566,2.1566,4.2924,5.2412
38,0.57,0.024,0.0191,0.0031,0.0076,2.6761,3.4556,1.7241,4.0936,0.0494,0.0691,3.8273,0.2895,4.7182,6.4053,0.0,0.0,0.0122,0.0,0.0,0.0,0.0124,0.0182,2.1556,2.1556,4.2374,2.1556,2.1556,2.1556,4.2662,5.2448
39,0.585,0.0241,0.019,0.0031,0.0077,2.68,3.4602,1.7241,7.6023,0.048,0.0766,3.8239,0.292,4.9495,6.4079,0.0,0.0,0.0123,0.0,0.0,0.0,0.0125,0.0182,2.1571,2.1571,4.2489,2.1571,2.1571,2.1571,4.2789,5.2476
40,0.6,0.0242,0.0191,0.0031,0.0077,2.6864,3.4737,0.5747,4.6784,0.0446,0.078,3.8279,0.2877,4.7729,6.4053,0.0,0.0,0.0123,0.0,0.0,0.0,0.0126,0.0182,2.1643,2.1643,4.2526,2.1643,2.1643,2.1643,4.3033,5.2629
41,0.615,0.0242,0.0191,0.0031,0.0077,2.6818,3.4691,1.7241,2.924,0.0437,0.076,3.8388,0.2793,4.5922,6.397,0.0,0.0,0.0122,0.0,0.0,0.0,0.0126,0.0182,2.1616,2.1616,4.2426,2.1616,2.1616,2.1616,4.2999,5.2536
42,0.63,0.0242,0.0192,0.0031,0.0077,2.6937,3.4812,1.1494,4.6784,0.0418,0.0775,3.8257,0.2722,4.1572,6.4115,0.0,0.0,0.0124,0.0,0.0,0.0,0.0127,0.0183,2.1666,2.1666,4.275,2.1666,2.1666,2.1666,4.3221,5.2696
43,0.645,0.0242,0.0193,0.0031,0.0077,2.7064,3.4859,0.5747,2.924,0.0389,0.0755,3.8254,0.2846,4.5411,6.4084,0.0,0.0,0.0126,0.0,0.0,0.0,0.0125,0.0184,2.1727,2.1727,4.3074,2.1727,2.1727,2.1727,4.3026,5.2957
44,0.66,0.0241,0.0191,0.0031,0.0077,2.6961,3.4691,1.7241,5.2632,0.0386,0.0781,3.8363,0.2904,4.8232,6.3964,0.0,0.0,0.0125,0.0,0.0,0.0,0.0124,0.0183,2.1647,2.1647,4.2902,2.1647,2.1647,2.1647,4.2719,5.2749
45,0.675,0.0242,0.0191,0.0031,0.0077,2.6998,3.4769,2.8736,4.0936,0.0405,0.0783,3.8331,0.2891,4.8944,6.3998,0.0,0.0,0.0125,0.0,0.0,0.0,0.0125,0.0183,2.1671,2.1671,4.2978,2.1671,2.1671,2.1671,4.2953,5.278
46,0.69,0.0242,0.0192,0.0031,0.0077,2.7018,3.4828,3.4483,5.848,0.0434,0.0817,3.8411,0.2846,4.6289,6.3933,0.0,0.0,0.0125,0.0,0.0,0.0,0.0125,0.0183,2.1711,2.1711,4.2941,2.1711,2.1711,2.1711,4.3039,5.2853
47,0.705,0.0242,0.0192,0.0031,0.0077,2.6999,3.4802,1.1494,3.5088,0.0415,0.0804,3.8423,0.2714,4.4117,6.3958,0.0,0.0,0.0125,0.0,0.0,0.0,0.0126,0.0183,2.1685,2.1685,4.294,2.1685,2.1685,2.1685,4.3059,5.278
48,0.72,0.0242,0.0193,0.0032,0.0077,2.7129,3.4889,1.7241,3.5088,0.0409,0.0793,3.831,0.2766,4.3161,6.4052,0.0,0.0,0.0127,0.0,0.0,0.0,0.0126,0.0184,2.1733,2.1733,4.3316,2.1733,2.1733,2.1733,4.3124,5.2968
49,0.735,0.0242,0.0193,0.0032,0.0077,2.7116,3.4799,4.023,5.2632,0.0449,0.0815,3.8406,0.2856,4.7447,6.3936,0.0,0.0,0.0127,0.0,0.0,0.0,0.0124,0.0184,2.1716,2.1716,4.3316,2.1716,2.1716,2.1716,4.2779,5.2985
50,0.75,0.0242,0.0192,0.0032,0.0077,2.7079,3.4755,1.7241,1.7544,0.044,0.077,3.841,0.288,4.971,6.3925,0.0,0.0,0.0127,0.0,0.0,0.0,0.0124,0.0183,2.1685,2.1685,4.3263,2.1685,2.1685,2.1685,4.2772,5.2879
51,0.765,0.0243,0.0192,0.0032,0.0077,2.7099,3.4847,2.2989,2.924,0.0443,0.0751,3.8447,0.286,4.8223,6.3894,0.0,0.0,0.0126,0.0,0.0,0.0,0.0125,0.0184,2.1723,2.1723,4.3227,2.1723,2.1723,2.1723,4.3006,5.2934
52,0.78,0.0242,0.0192,0.0031,0.0077,2.705,3.4809,1.1494,5.848,0.0423,0.0788,3.8551,0.2777,4.6247,6.3817,0.0,0.0,0.0126,0.0,0.0,0.0,0.0125,0.0183,2.1698,2.1698,4.3106,2.1698,2.1698,2.1698,4.3003,5.2836
53,0.795,0.0242,0.0193,0.0032,0.0077,2.7131,3.4897,2.2989,7.0175,0.0428,0.0844,3.8437,0.2679,4.1734,6.3953,0.0,0.0,0.0127,0.0,0.0,0.0,0.0126,0.0184,2.1728,2.1728,4.3339,2.1728,2.1728,2.1728,4.3205,5.2929
54,0.81,0.0242,0.0194,0.0032,0.0077,2.7256,3.4946,2.8736,7.6023,0.0443,0.0904,3.8406,0.2816,4.4999,6.3947,0.0,0.0,0.0129,0.0,0.0,0.0,0.0125,0.0185,2.1786,2.1786,4.3669,2.1786,2.1786,2.1786,4.3034,5.3178
55,0.825,0.0241,0.0192,0.0032,0.0077,2.7126,3.4742,0.0,1.1696,0.0401,0.084,3.8536,0.2883,4.854,6.3803,0.0,0.0,0.0128,0.0,0.0,0.0,0.0123,0.0184,2.1688,2.1688,4.3439,2.1688,2.1688,2.1688,4.266,5.293
56,0.84,0.0242,0.0192,0.0032,0.0077,2.7139,3.4797,1.7241,0.5848,0.0396,0.0771,3.8503,0.2869,4.9372,6.3839,0.0,0.0,0.0128,0.0,0.0,0.0,0.0125,0.0184,2.1696,2.1696,4.3467,2.1696,2.1696,2.1696,4.2887,5.2909
57,0.855,0.0243,0.0192,0.0032,0.0077,2.7149,3.4864,2.8736,2.3392,0.0415,0.0741,3.8582,0.2836,4.6669,6.3772,0.0,0.0,0.0127,0.0,0.0,0.0,0.0125,0.0184,2.1737,2.1737,4.3387,2.1737,2.1737,2.1737,4.3004,5.2979
58,0.87,0.0242,0.0192,0.0032,0.0077,2.7098,3.4812,1.7241,4.6784,0.0409,0.0757,3.8627,0.2712,4.4931,6.3761,0.0,0.0,0.0127,0.0,0.0,0.0,0.0125,0.0183,2.1695,2.1695,4.3309,2.1695,2.1695,2.1695,4.3,5.2856
59,0.885,0.0242,0.0193,0.0032,0.0077,2.7232,3.4914,1.7241,8.1871,0.0404,0.0837,3.8492,0.2725,4.2724,6.3888,0.0,0.0,0.0129,0.0,0.0,0.0,0.0126,0.0184,2.1746,2.1746,4.369,2.1746,2.1746,2.1746,4.3125,5.3039
60,0.9,0.0242,0.0193,0.0032,0.0077,2.7249,3.4849,2.2989,2.924,0.041,0.0812,3.8562,0.283,4.7111,6.3792,0.0,0.0,0.0129,0.0,0.0,0.0,0.0124,0.0185,2.1748,2.1748,4.3751,2.1748,2.1748,2.1748,4.2788,5.3114
61,0.915,0.0242,0.0192,0.0032,0.0077,2.7183,3.4758,0.0,4.0936,0.0371,0.0811,3.8596,0.2863,4.969,6.3751,0.0,0.0,0.0129,0.0,0.0,0.0,0.0124,0.0184,2.1694,2.1694,4.3649,2.1694,2.1694,2.1694,4.2691,5.2952
62,0.93,0.0242,0.0192,0.0032,0.0077,2.7197,3.4839,0.0,3.5088,0.0336,0.0799,3.8627,0.285,4.8573,6.3724,0.0,0.0,0.0129,0.0,0.0,0.0,0.0125,0.0184,2.1723,2.1723,4.3619,2.1723,2.1723,2.1723,4.2931,5.2981
63,0.945,0.0242,0.0192,0.0032,0.0077,2.7173,3.4841,0.5747,3.5088,0.0315,0.0788,3.8723,0.2776,4.6415,6.3652,0.0,0.0,0.0128,0.0,0.0,0.0,0.0125,0.0184,2.172,2.172,4.3533,2.172,2.172,2.172,4.2984,5.2939
64,0.96,0.0242,0.0193,0.0032,0.0077,2.7236,3.4911,0.5747,8.1871,0.0296,0.0865,3.8624,0.2664,4.237,6.3777,0.0,0.0,0.0129,0.0,0.0,0.0,0.0126,0.0184,2.1739,2.1739,4.3728,2.1739,2.1739,2.1739,4.317,5.2997
65,0.975,0.0242,0.0194,0.0033,0.0078,2.7361,3.4974,1.7241,5.848,0.0302,0.0891,3.8551,0.2798,4.4682,6.3812,0.0,0.0,0.0131,0.0,0.0,0.0,0.0125,0.0185,2.1797,2.1797,4.4055,2.1797,2.1797,2.1797,4.3065,5.3238
66,0.99,0.0241,0.0193,0.0033,0.0077,2.7233,3.477,2.2989,2.3392,0.0318,0.085,3.8681,0.2858,4.8644,6.367,0.0,0.0,0.013,0.0,0.0,0.0,0.0123,0.0184,2.1705,2.1705,4.3818,2.1705,2.1705,2.1705,4.2659,5.3012
67,1.005,0.0242,0.0192,0.0032,0.0077,2.7205,3.4778,4.5977,5.848,0.0377,0.0877,3.8672,0.2845,4.9314,6.3683,0.0,0.0,0.013,0.0,0.0,0.0,0.0124,0.0184,2.169,2.169,4.3752,2.169,2.169,2.169,4.2804,5.2929
68,1.02,0.0242,0.0192,0.0032,0.0077,2.7213,3.4839,5.1724,4.0936,0.0442,0.087,3.8748,0.2835,4.7238,6.3612,0.0,0.0,0.0129,0.0,0.0,0.0,0.0125,0.0184,2.1723,2.1723,4.3682,2.1723,2.1723,2.1723,4.293,5.2982
69,1.035,0.0241,0.0192,0.0032,0.0077,2.7152,3.4788,1.1494,1.7544,0.0423,0.082,3.8819,0.2716,4.6103,6.3575,0.0,0.0,0.0129,0.0,0.0,0.0,0.0125,0.0183,2.1681,2.1681,4.3564,2.1681,2.1681,2.1681,4.294,5.285
70,1.05,0.0241,0.0194,0.0033,0.0078,2.729,3.4931,0.5747,1.7544,0.0394,0.0774,3.8657,0.2683,4.2273,6.374,0.0,0.0,0.013,0.0,0.0,0.0,0.0126,0.0184,2.1744,2.1744,4.3928,2.1744,2.1744,2.1744,4.3193,5.3043
71,1.065,0.0241,0.0194,0.0033,0.0077,2.7331,3.4897,1.7241,2.3392,0.039,0.0744,3.87,0.2808,4.6811,6.3665,0.0,0.0,0.0131,0.0,0.0,0.0,0.0124,0.0185,2.1766,2.1766,4.4027,2.1766,2.1766,2.1766,4.2868,5.3189
72,1.08,0.0241,0.0192,0.0033,0.0077,2.7227,3.475,0.5747,2.3392,0.0364,0.0717,3.8767,0.2844,4.9441,6.3591,0.0,0.0,0.013,0.0,0.0,0.0,0.0123,0.0184,2.1688,2.1688,4.3845,2.1688,2.1688,2.1688,4.2662,5.2963
73,1.095,0.0242,0.0192,0.0033,0.0077,2.7237,3.4819,2.8736,5.848,0.0385,0.0757,3.878,0.2831,4.8822,6.3582,0.0,0.0,0.013,0.0,0.0,0.0,0.0125,0.0184,2.1709,2.1709,4.3823,2.1709,2.1709,2.1709,4.2883,5.2975
74,1.11,0.0242,0.0193,0.0032,0.0077,2.7226,3.4842,1.1494,5.2632,0.0371,0.0783,3.8872,0.2774,4.6322,6.3509,0.0,0.0,0.013,0.0,0.0,0.0,0.0125,0.0184,2.1721,2.1721,4.3741,2.1721,2.1721,2.1721,4.2949,5.2975
75,1.125,0.0241,0.0193,0.0033,0.0077,2.7267,3.4882,2.2989,5.848,0.0381,0.0817,3.8805,0.2664,4.3089,6.3603,0.0,0.0,0.013,0.0,0.0,0.0,0.0126,0.0184,2.1728,2.1728,4.3882,2.1728,2.1728,2.1728,4.3071,5.2999
76,1.14,0.0241,0.0194,0.0033,0.0077,2.7389,3.4955,2.2989,5.848,0.0389,0.0848,3.8723,0.2772,4.429,6.3653,0.0,0.0,0.0132,0.0,0.0,0.0,0.0125,0.0185,2.1786,2.1786,4.4199,2.1786,2.1786,2.1786,4.3023,5.3227
77,1.155,0.0241,0.0193,0.0033,0.0077,2.7287,3.4786,3.4483,7.0175,0.042,0.0897,3.8847,0.2844,4.8418,6.3514,0.0,0.0,0.0131,0.0,0.0,0.0,0.0123,0.0184,2.1716,2.1716,4.4002,2.1716,2.1716,2.1716,4.2643,5.3071
78,1.17,0.0242,0.0192,0.0033,0.0077,2.7259,3.4786,1.1494,4.6784,0.0402,0.0899,3.8829,0.2844,4.9806,6.3531,0.0,0.0,0.0131,0.0,0.0,0.0,0.0124,0.0184,2.1697,2.1697,4.3946,2.1697,2.1697,2.1697,4.2765,5.2984
79,1.185,0.0242,0.0193,0.0033,0.0077,2.7271,3.4865,1.1494,1.7544,0.0386,0.0846,3.8903,0.2835,4.7676,6.3462,0.0,0.0,0.013,0.0,0.0,0.0,0.0125,0.0184,2.1735,2.1735,4.3879,2.1735,2.1735,2.1735,4.2945,5.3043
80,1.2,0.0241,0.0192,0.0032,0.0077,2.7199,3.4808,1.1494,4.6784,0.0372,0.0852,3.8997,0.273,4.6618,6.34,0.0,0.0,0.013,0.0,0.0,0.0,0.0125,0.0184,2.1693,2.1693,4.372,2.1693,2.1693,2.1693,4.2944,5.2903
81,1.215,0.0241,0.0194,0.0033,0.0078,2.7311,3.4942,1.7241,7.0175,0.037,0.0901,3.8832,0.2659,4.1782,6.3578,0.0,0.0,0.0131,0.0,0.0,0.0,0.0126,0.0184,2.1746,2.1746,4.4006,2.1746,2.1746,2.1746,4.3213,5.3064
82,1.23,0.0241,0.0194,0.0033,0.0077,2.7394,3.4946,1.7241,4.0936,0.0369,0.0892,3.8845,0.2806,4.6551,6.3526,0.0,0.0,0.0132,0.0,0.0,0.0,0.0124,0.0185,2.1791,2.1791,4.4204,2.1791,2.1791,2.1791,4.2922,5.3281
83,1.245,0.0241,0.0193,0.0033,0.0077,2.7252,3.4742,1.1494,3.5088,0.0356,0.0872,3.8953,0.2846,4.955,6.3411,0.0,0.0,0.0131,0.0,0.0,0.0,0.0123,0.0184,2.1688,2.1688,4.3946,2.1688,2.1688,2.1688,4.2603,5.2991
84,1.26,0.0242,0.0192,0.0033,0.0077,2.726,3.4804,1.7241,5.2632,0.0356,0.0887,3.8961,0.2833,4.9221,6.3407,0.0,0.0,0.0131,0.0,0.0,0.0,0.0124,0.0184,2.1701,2.1701,4.3937,2.1701,2.1701,2.1701,4.284,5.2977
85,1.275,0.0242,0.0193,0.0033,0.0077,2.7264,3.4856,2.8736,4.0936,0.0378,0.0878,3.9066,0.2789,4.6561,6.3318,0.0,0.0,0.013,0.0,0.0,0.0,0.0125,0.0184,2.173,2.173,4.3865,2.173,2.173,2.173,4.2947,5.3019
86,1.29,0.0241,0.0193,0.0033,0.0077,2.7284,3.4882,0.0,0.0,0.0342,0.0795,3.9025,0.2647,4.383,6.3396,0.0,0.0,0.0131,0.0,0.0,0.0,0.0126,0.0184,2.1724,2.1724,4.3965,2.1724,2.1724,2.1724,4.3077,5.3003
87,1.305,0.0241,0.0194,0.0033,0.0078,2.7414,3.4969,1.1494,1.7544,0.0332,0.0752,3.8914,0.2743,4.3924,6.3476,0.0,0.0,0.0133,0.0,0.0,0.0,0.0125,0.0185,2.178,2.178,4.4314,2.178,2.178,2.178,4.3092,5.3224
88,1.32,0.0241,0.0193,0.0033,0.0077,2.7345,3.4824,2.2989,4.6784,0.0345,0.0767,3.9029,0.2819,4.834,6.3345,0.0,0.0,0.0132,0.0,0.0,0.0,0.0123,0.0185,2.1731,2.1731,4.4189,2.1731,2.1731,2.1731,4.27,5.3135
89,1.335,0.0241,0.0193,0.0033,0.0077,2.7306,3.4792,1.1494,1.1696,0.0335,0.0716,3.9027,0.2824,4.9743,6.3346,0.0,0.0,0.0132,0.0,0.0,0.0,0.0124,0.0184,2.1702,2.1702,4.4118,2.1702,2.1702,2.1702,4.2733,5.3029
