cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5802,0.6011,0.0193,0.0119,62.7004,61.6721,32.1839,32.7485,0.6699,0.6347,2.886,0.0111,3.5951,10.0282
1,0.015,0.5823,0.5995,0.0,0.0277,60.0,63.8774,35.6322,33.9181,0.6767,0.6368,2.9593,0.1317,8.0796,9.9148
2,0.03,0.5831,0.5996,0.0,0.0273,60.0,63.8173,33.908,29.2398,0.6795,0.6301,3.1289,0.2765,7.1437,9.7889
3,0.045,0.5822,0.6019,0.0,0.0042,60.0,60.5924,39.6552,33.9181,0.6933,0.6327,3.3053,0.2458,5.1048,9.8412
4,0.06,0.5796,0.604,0.0256,0.0,63.5908,60.0,35.6322,35.0877,0.6979,0.6372,3.4027,0.153,1.0458,9.9464
5,0.075,0.5784,0.6048,0.0376,0.0,65.263,60.0,36.7816,32.1637,0.7044,0.6359,3.6095,0.0192,1.87,10.1098
6,0.09,0.58,0.6038,0.0208,0.0,62.916,60.0,35.0575,28.655,0.7068,0.6282,3.7467,0.1203,4.8983,10.033
7,0.105,0.5816,0.602,0.0047,0.0029,60.6586,60.4013,31.6092,30.4094,0.7021,0.6245,3.8334,0.2228,8.0585,9.9477
8,0.12,0.5816,0.6014,0.005,0.0084,60.7011,61.1779,29.3103,32.1637,0.6934,0.6244,4.0447,0.3683,6.2465,9.8463
9,0.135,0.5794,0.6028,0.0274,0.0,63.8343,60.0,32.7586,35.0877,0.6923,0.6297,4.1461,0.2473,1.8817,9.9861
10,0.15,0.5779,0.6039,0.0433,0.0,66.0595,60.0,29.8851,29.2398,0.6856,0.6237,4.2915,0.1717,0.2729,10.0919
11,0.165,0.5775,0.6031,0.0466,0.0,66.5251,60.0,31.0345,23.3918,0.6818,0.6075,4.5221,0.0982,1.4613,10.218
12,0.18,0.5793,0.6007,0.0282,0.0156,63.9416,62.1811,33.908,37.4269,0.6841,0.6187,4.6002,0.2105,5.3682,10.1289
13,0.195,0.5802,0.5998,0.0194,0.0252,62.7125,63.531,36.2069,27.4854,0.6907,0.6105,4.7407,0.316,5.2742,10.0643
14,0.21,0.5795,0.6008,0.0266,0.015,63.7236,62.1018,36.2069,38.0117,0.6967,0.6225,4.9275,0.3331,3.3074,10.1005
15,0.225,0.5768,0.6026,0.0544,0.0,67.6159,60.0,33.3333,30.9942,0.6964,0.6204,5.0175,0.2424,-0.3222,10.2136
16,0.24,0.5758,0.6033,0.0642,0.0,68.9907,60.0,43.6782,35.6725,0.7166,0.6272,5.1923,0.1198,0.0912,10.3831
17,0.255,0.5774,0.6025,0.0485,0.0,66.7889,60.0,33.3333,30.9942,0.7145,0.6247,5.3605,0.182,2.4956,10.3772
18,0.27,0.5791,0.6006,0.0301,0.0167,64.2144,62.3316,33.3333,30.9942,0.7125,0.6224,5.4444,0.2804,5.7861,10.3119
19,0.285,0.5794,0.6003,0.027,0.02,63.7844,62.8025,44.8276,27.4854,0.7335,0.6138,5.6307,0.4242,4.4016,10.241
20,0.3,0.5777,0.6021,0.0445,0.0023,66.2254,60.3189,39.0805,32.7485,0.7411,0.6158,5.7415,0.3094,0.1984,10.3878
21,0.315,0.5757,0.6034,0.0659,0.0,69.2282,60.0,36.2069,39.1813,0.7423,0.6295,5.8625,0.2255,-2.3758,10.51
22,0.33,0.5746,0.6034,0.0765,0.0,70.715,60.0,37.931,22.807,0.7468,0.6116,6.1078,0.1121,-1.2903,10.7072
23,0.345,0.5764,0.6014,0.0585,0.0085,68.1907,61.1838,39.0805,35.6725,0.7531,0.6192,6.2026,0.2252,2.6893,10.64
24,0.36,0.5777,0.6004,0.0446,0.0188,66.2439,62.6269,37.3563,32.1637,0.7554,0.6196,6.3442,0.3157,3.0971,10.614
25,0.375,0.5769,0.6009,0.0535,0.0134,67.4837,61.8791,34.4828,32.7485,0.7518,0.621,6.543,0.3653,1.1935,10.6521
26,0.39,0.5743,0.6025,0.0801,0.0,71.2124,60.0,39.0805,36.8421,0.7577,0.6299,6.6271,0.2557,-3.0438,10.7871
27,0.405,0.5736,0.6032,0.0877,0.0,72.273,60.0,39.0805,29.2398,0.763,0.6239,6.8027,0.1347,-2.9648,10.9722
