cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5449,0.536,0.0106,0.2789,61.4896,99.0421,28.1609,50.2924,0.5809,0.9657,2.7675,-0.0651,2.276,7.2328
1,0.015,0.5445,0.5357,0.015,0.283,62.1008,99.6161,35.6322,47.9532,0.5955,0.9614,3.0567,0.0439,0.9743,6.9435
2,0.03,0.5434,0.537,0.0272,0.2686,63.8147,97.6059,29.3103,54.9708,0.5964,0.9704,3.1683,-0.0845,-3.4975,6.8322
3,0.045,0.5397,0.5396,0.0677,0.2411,69.4784,93.7529,35.6322,49.7076,0.6096,0.9688,3.3395,-0.1912,-2.8337,6.6633
4,0.06,0.5378,0.5403,0.0877,0.2329,72.2834,92.6012,39.0805,49.7076,0.6283,0.9675,3.5399,-0.2071,-0.2899,6.4634
5,0.075,0.5373,0.5396,0.0935,0.2406,73.0957,93.686,29.3103,50.8772,0.626,0.9684,3.6264,-0.0733,5.1336,6.374
6,0.09,0.5391,0.5372,0.0742,0.2665,70.385,97.3061,34.4828,54.386,0.6341,0.9756,3.855,0.0841,4.4438,6.1455
7,0.105,0.5409,0.5362,0.0546,0.2768,67.6383,98.7452,32.1839,58.4795,0.6369,0.9896,4.0971,0.0656,2.8513,5.9033
8,0.12,0.5398,0.5358,0.0658,0.2813,69.2135,99.3866,34.4828,56.1404,0.644,0.998,4.1978,-0.0561,-0.6184,5.8025
9,0.135,0.5375,0.5353,0.091,0.2869,72.7434,100.172,37.3563,53.2164,0.6561,1.0,4.3986,-0.2122,1.4961,5.6055
10,0.15,0.5368,0.5355,0.0997,0.2847,73.9601,99.8527,41.954,54.9708,0.676,1.0,4.5115,-0.0499,6.9899,5.4887
11,0.165,0.5393,0.5304,0.0714,0.339,69.9933,107.4571,32.7586,51.462,0.6759,1.0,4.6168,0.0735,10.3452,5.3837
12,0.18,0.5437,0.5268,0.0238,0.3778,63.3343,112.8979,24.7126,56.1404,0.6601,1.0,4.9308,0.2646,9.4634,5.0761
13,0.195,0.5469,0.525,0.0,0.3962,60.0,115.4746,29.8851,61.4035,0.656,1.0,5.0704,0.1599,5.7543,4.9322
14,0.21,0.5467,0.5224,0.0,0.4244,60.0,119.4151,30.4598,60.8187,0.6533,1.0,5.2325,0.0781,5.5298,4.7682
15,0.225,0.5468,0.5178,0.0,0.4734,60.0,126.2737,28.1609,56.1404,0.6464,1.0,5.4659,0.0405,8.3638,4.5342
16,0.24,0.5486,0.5132,0.0,0.5226,60.0,133.1628,24.1379,72.5146,0.6323,1.0,5.5237,0.1994,14.1803,4.4807
17,0.255,0.5542,0.5097,0.0,0.5597,60.0,138.3571,25.2874,71.9298,0.6218,1.0,5.7219,0.3664,13.6494,4.2938
18,0.27,0.5591,0.5073,0.0,0.5858,60.0,142.0078,27.5862,70.7602,0.6167,1.0,5.9877,0.4357,12.6738,4.0359
19,0.285,0.5612,0.5049,0.0,0.6109,60.0,145.5325,29.8851,76.0234,0.6167,1.0,6.1039,0.3345,9.5319,3.9104
20,0.3,0.5616,0.4997,0.0,0.6672,60.0,153.4075,27.0115,73.0994,0.611,1.0,6.3023,0.211,11.0723,3.7037
21,0.315,0.5632,0.4947,0.0,0.7198,60.0,160.7706,22.4138,81.8713,0.5969,1.0,6.406,0.3685,15.9389,3.6128
22,0.33,0.5688,0.4877,0.0,0.7946,60.0,171.2379,25.8621,76.0234,0.5908,1.0,6.4615,0.5061,20.2019,3.5745
23,0.345,0.5736,0.4835,0.0,0.8398,60.0,177.5687,26.4368,85.3801,0.5865,1.0,6.7226,0.7459,19.3732,3.3612
24,0.36,0.5752,0.4799,0.0,0.8784,60.0,182.9808,23.5632,83.0409,0.5769,1.0,6.8903,0.6935,16.5053,3.1861
25,0.375,0.5766,0.4745,0.0,0.9353,60.0,190.9436,27.5862,78.3626,0.5762,1.0,7.0333,0.6316,15.0551,3.0332
26,0.39,0.5796,0.4652,0.0,1.0,60.0,200.0,27.5862,97.076,0.5755,1.0,7.2703,0.6006,17.9185,2.795
27,0.405,0.5834,0.4546,0.0,1.0,60.0,200.0,25.8621,84.7953,0.5715,1.0,7.2956,0.7789,24.4627,2.8144
28,0.42,0.5864,0.4481,0.0,1.0,60.0,200.0,27.0115,84.2105,0.5701,1.0,7.4397,0.9477,24.3377,2.7301
29,0.435,0.5875,0.4424,0.0,1.0,60.0,200.0,28.1609,98.8304,0.5712,1.0,7.6884,1.1134,23.9182,2.5657
30,0.45,0.5859,0.4376,0.0,1.0,60.0,200.0,28.7356,86.5497,0.5732,1.0,7.8143,1.0425,21.1639,2.4216
31,0.465,0.5868,0.4276,0.0,1.0,60.0,200.0,26.4368,92.9825,0.5706,1.0,8.0027,0.9806,23.0862,2.2251
32,0.48,0.5901,0.4135,0.0,1.0,60.0,200.0,25.8621,90.6433,0.567,1.0,8.0963,1.1321,27.2445,2.2149
33,0.495,0.5927,0.3993,0.0,1.0,60.0,200.0,24.7126,90.6433,0.5616,1.0,8.1173,1.2772,31.8313,2.275
34,0.51,0.594,0.3913,0.0,1.0,60.0,200.0,26.4368,92.9825,0.56,1.0,8.2949,1.5504,31.249,2.3046
35,0.525,0.5929,0.3873,0.0,1.0,60.0,200.0,27.0115,85.9649,0.5597,1.0,8.4847,1.565,28.8963,2.1784
36,0.54,0.5915,0.3798,0.0,1.0,60.0,200.0,30.4598,88.8889,0.5663,1.0,8.6241,1.5136,26.3501,2.0455
37,0.555,0.592,0.3652,0.0,1.0,60.0,200.0,25.2874,83.0409,0.562,1.0,8.8635,1.5085,29.0365,1.8888
38,0.57,0.5941,0.3493,0.0,1.0,60.0,200.0,28.7356,88.3041,0.5649,1.0,8.8525,1.7016,36.099,2.0523
39,0.585,0.5958,0.3435,0.0,1.0,60.0,200.0,30.4598,89.4737,0.571,1.0,8.939,1.8726,36.6216,2.1523
40,0.6,0.596,0.344,0.0,1.0,60.0,200.0,27.5862,80.117,0.5708,1.0,9.1424,2.1259,36.3614,2.2924
41,0.615,0.5935,0.3515,0.0,1.0,60.0,200.0,29.3103,81.8713,0.574,1.0,9.282,2.0875,33.3287,2.2075
42,0.63,0.5932,0.3556,0.0,1.0,60.0,200.0,25.2874,91.2281,0.569,1.0,9.4663,2.0782,34.7199,2.1457
43,0.645,0.5955,0.3604,0.0,1.0,60.0,200.0,24.7126,92.9825,0.5634,1.0,9.5697,2.2191,38.377,2.2604
44,0.66,0.5975,0.3691,0.0,1.0,60.0,200.0,22.9885,90.0585,0.5549,1.0,9.5587,2.3637,43.1367,2.4045
45,0.675,0.5983,0.3813,0.0,1.0,60.0,200.0,29.8851,85.9649,0.5607,1.0,9.6544,2.6507,42.8493,2.6731
46,0.69,0.597,0.3962,0.0,1.0,60.0,200.0,26.4368,88.3041,0.5593,1.0,9.848,2.7437,40.6425,2.748
47,0.705,0.5946,0.4105,0.0,1.0,60.0,200.0,27.0115,94.7368,0.5591,1.0,9.9928,2.7073,37.4461,2.7073
48,0.72,0.5942,0.4215,0.0,1.0,60.0,200.0,24.1379,88.8889,0.5532,1.0,10.229,2.7266,39.7013,2.7362
49,0.735,0.5964,0.4359,0.0,1.0,60.0,200.0,24.1379,85.3801,0.548,1.0,10.1864,2.9194,46.765,2.9254
50,0.75,0.5979,0.4519,0.0,1.0,60.0,200.0,29.3103,84.2105,0.5534,1.0,10.2091,3.0847,48.4787,3.0918
51,0.765,0.5983,0.4678,0.0,1.0,60.0,200.0,24.1379,84.7953,0.5481,1.0,10.3478,3.4077,48.4197,3.4254
52,0.78,0.5955,0.4855,0.0,0.818,60.0,174.5226,23.5632,80.7018,0.5422,1.0,10.4977,3.4092,45.2166,3.4453
53,0.795,0.5945,0.4994,0.0,0.6699,60.0,153.7823,24.7126,78.9474,0.5391,1.0,10.6637,3.4464,46.5103,3.5097
54,0.81,0.5962,0.5113,0.0,0.5432,60.0,136.0505,27.5862,65.4971,0.5419,1.0,10.7823,3.5767,49.545,3.6613
55,0.825,0.5979,0.5227,0.0,0.4211,60.0,118.9535,31.0345,61.4035,0.5513,1.0,10.74,3.7177,54.6787,3.7907
56,0.84,0.5987,0.5346,0.0,0.2944,60.0,101.2149,29.3103,59.6491,0.5563,1.0,10.7685,3.9987,54.6482,4.0719
57,0.855,0.5973,0.5466,0.0,0.1657,60.0,83.2034,28.1609,44.4444,0.5587,1.0,10.9348,4.1732,52.9695,4.2766
58,0.87,0.5946,0.5579,0.0,0.0452,60.0,66.3258,29.3103,43.8596,0.563,1.0,11.0831,4.1747,50.0114,4.3129
59,0.885,0.594,0.5652,0.0,0.0,60.0,60.0,32.1839,37.4269,0.5726,1.0,11.3078,4.2172,51.7351,4.4153
60,0.9,0.5963,0.5703,0.0,0.0,60.0,60.0,29.3103,29.2398,0.5757,1.0,11.2438,4.3994,58.413,4.5718
61,0.915,0.5981,0.5742,0.0,0.0,60.0,60.0,24.7126,31.5789,0.5694,1.0,11.2053,4.5496,61.4672,4.7066
62,0.93,0.5987,0.5786,0.0,0.0,60.0,60.0,28.7356,33.3333,0.5716,1.0,11.2505,4.9153,61.5925,5.0719
63,0.945,0.5962,0.5851,0.0,0.0,60.0,60.0,28.7356,29.2398,0.5736,1.0,11.4053,4.9661,58.3383,5.1611
64,0.96,0.595,0.5902,0.0,0.0,60.0,60.0,31.6092,31.5789,0.5811,1.0,11.5504,5.0352,58.5348,5.2685
65,0.975,0.596,0.5908,0.0,0.0,60.0,60.0,31.0345,39.1813,0.5867,1.0,11.7047,5.1802,61.4365,5.4535
66,0.99,0.5978,0.5912,0.0,0.0,60.0,60.0,26.4368,37.4269,0.5828,0.9874,11.6188,5.3193,67.3078,5.5602
67,1.005,0.5987,0.5935,0.0,0.0,60.0,60.0,29.3103,29.2398,0.5848,0.9469,11.5884,5.5785,67.5975,5.8002
68,1.02,0.5976,0.5973,0.0,0.0,60.0,60.0,27.5862,26.3158,0.5833,0.9049,11.6916,5.8174,66.1561,6.0584
