cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm,dark_l0,dark_l1,dark_l2,dark_l3,dark_r0,dark_r1,dark_r2,dark_r3,rate_l0,rate_l1,rate_l2,rate_l3,rate_r0,rate_r1,rate_r2,rate_r3
60,0.9,0.5902,0.5959,0.1037,0.0866,74.5149,72.1209,35.0575,38.5965,1.0,0.6674,14.0276,-0.9589,-23.2285,4.9976,0.2614,0.1091,0.0442,0.0,0.1492,0.0941,0.103,0.0,96.5895,75.2795,66.1906,60.0,80.8848,73.1755,74.4232,60.0
61,0.915,0.593,0.5957,0.0791,0.0905,71.0805,72.6658,33.908,41.5205,1.0,0.6811,14.2696,-0.8856,-24.5661,5.1532,0.1888,0.0884,0.0394,0.0,0.1679,0.0894,0.1046,0.0,86.4308,72.3781,65.5132,60.0,83.502,72.5151,74.6461,60.0
62,0.93,0.5944,0.5983,0.0653,0.0621,69.1368,68.6963,33.908,36.2573,1.0,0.6838,14.3246,-1.08,-30.0749,5.3093,0.1526,0.085,0.0235,0.0,0.1029,0.0585,0.0871,0.0,81.3611,71.9011,63.2848,60.0,74.4044,68.1892,72.1915,60.0
63,0.945,0.5945,0.6001,0.0714,0.0515,69.9904,67.2129,34.4828,33.3333,1.0,0.6807,14.3576,-1.2323,-33.9291,5.4255,0.1765,0.0971,0.0118,0.0,0.0801,0.0574,0.0685,0.0,84.7162,73.5882,61.6573,60.0,71.2183,68.0406,69.5927,60.0
64,0.96,0.5957,0.6005,0.0629,0.0506,68.8038,67.0804,38.5057,38.0117,0.9823,0.6866,14.558,-1.5346,-33.1527,5.7679,0.1613,0.0813,0.009,0.0,0.0703,0.0672,0.0648,0.0,82.5752,71.3782,61.2619,60.0,69.8414,69.408,69.0723,60.0
65,0.975,0.5989,0.5984,0.0217,0.0624,63.0334,68.7317,29.3103,31.5789,0.9456,0.6801,14.7322,-1.4966,-28.8807,5.8839,0.0411,0.0416,0.004,0.0,0.0936,0.0739,0.0819,0.0,65.7486,65.8262,60.5588,60.0,73.111,70.3439,71.4721,60.0
66,0.99,0.6019,0.5971,0.0056,0.0789,60.7821,71.0469,29.3103,38.5965,0.9124,0.6871,14.9049,-1.4735,-27.2385,6.0103,0.0,0.0223,0.0,0.0,0.1429,0.0831,0.0896,0.0,60.0,63.1284,60.0,60.0,80.0077,71.6315,72.5483,60.0
67,1.005,0.6013,0.5976,0.0083,0.0737,61.1646,70.3136,29.3103,35.0877,0.8823,0.687,15.1598,-1.5105,-29.9482,6.2407,0.0,0.0333,0.0,0.0,0.1287,0.0743,0.0916,0.0,60.0,64.6583,60.0,60.0,78.0195,70.409,72.8259,60.0
68,1.02,0.5996,0.5996,0.0138,0.0464,61.9295,66.4956,32.1839,30.4094,0.8606,0.6782,15.1588,-1.675,-35.3358,6.3339,0.0201,0.035,0.0,0.0,0.046,0.0515,0.0881,0.0,62.8138,64.9041,60.0,60.0,66.435,67.2108,72.3365,60.0
69,1.035,0.5999,0.6006,0.0211,0.0448,62.9599,66.2694,30.4598,32.7485,0.8377,0.6746,15.2631,-1.8801,-35.7098,6.5387,0.0561,0.0285,0.0,0.0,0.0373,0.0668,0.0751,0.0,67.8489,63.9907,60.0,60.0,65.2181,69.3511,70.5082,60.0
70,1.05,0.6016,0.6004,0.0044,0.046,60.6157,66.4404,32.1839,35.6725,0.8203,0.6768,15.4613,-2.0369,-33.9358,6.7913,0.0176,0.0,0.0,0.0,0.0409,0.0643,0.0788,0.0,62.4628,60.0,60.0,60.0,65.7226,69.0045,71.0346,60.0
71,1.065,0.6047,0.5979,0.0,0.0679,60.0,69.5045,26.4368,40.3509,0.7934,0.6875,15.5979,-1.981,-30.2942,6.8692,0.0,0.0,0.0,0.0,0.0974,0.0866,0.0876,0.0,60.0,60.0,60.0,60.0,73.6331,72.1238,72.2609,60.0
72,1.08,0.6056,0.5978,0.0,0.0716,60.0,70.0288,29.8851,36.2573,0.7758,0.6895,15.8248,-1.9449,-30.5103,7.035,0.0,0.0,0.0,0.0,0.1252,0.0818,0.0795,0.0,60.0,60.0,60.0,60.0,77.5301,71.4576,71.1277,60.0
73,1.095,0.6052,0.6005,0.0,0.0442,60.0,66.1866,32.7586,43.2749,0.7654,0.7044,15.914,-2.1123,-34.296,7.2033,0.0,0.0,0.0,0.0,0.0684,0.0493,0.0591,0.0,60.0,60.0,60.0,60.0,69.5804,66.8975,68.2686,60.0
74,1.11,0.6033,0.6025,0.0044,0.0276,60.6197,63.8579,27.5862,30.4094,0.7459,0.6939,15.9284,-2.2504,-38.2122,7.2946,0.0,0.0177,0.0,0.0,0.0262,0.0425,0.0416,0.0,60.0,62.4787,60.0,60.0,63.6692,65.9448,65.8175,60.0
75,1.125,0.6028,0.6031,0.004,0.0246,60.5578,63.4422,34.4828,30.9942,0.7417,0.6856,16.0416,-2.514,-37.4798,7.5417,0.0001,0.0158,0.0,0.0,0.0107,0.0504,0.0372,0.0,60.0146,62.2164,60.0,60.0,61.5009,67.0573,65.2108,60.0
76,1.14,0.6047,0.6017,0.0,0.032,60.0,64.486,29.3103,29.8246,0.7279,0.6758,16.2119,-2.4925,-33.0398,7.6662,0.0,0.0,0.0,0.0,0.0283,0.0513,0.0486,0.0,60.0,60.0,60.0,60.0,63.963,67.1767,66.8044,60.0
77,1.155,0.6062,0.6003,0.0,0.0495,60.0,66.9288,36.2069,35.0877,0.7287,0.6768,16.3634,-2.4753,-30.4684,7.7795,0.0,0.0,0.0,0.0,0.083,0.0631,0.0519,0.0,60.0,60.0,60.0,60.0,71.6236,68.827,67.2647,60.0
78,1.17,0.6057,0.6002,0.0,0.0481,60.0,66.7344,36.2069,40.9357,0.7295,0.6885,16.6255,-2.5057,-31.7414,8.0124,0.0,0.0,0.0,0.0,0.0801,0.0576,0.0547,0.0,60.0,60.0,60.0,60.0,71.2171,68.0666,67.6539,60.0
79,1.185,0.6036,0.6021,0.0,0.0208,60.0,62.9132,29.3103,29.8246,0.7168,0.6785,16.6306,-2.666,-36.6788,8.1077,0.0,0.0,0.0,0.0,0.0,0.0345,0.0488,0.0,60.0,60.0,60.0,60.0,60.0,64.8234,66.8294,60.0
80,1.2,0.6026,0.6033,0.0017,0.0206,60.236,62.8835,31.0345,42.6901,0.7087,0.6933,16.7093,-2.832,-37.2576,8.2682,0.0067,0.0,0.0,0.0,0.0,0.0471,0.0352,0.0,60.9442,60.0,60.0,60.0,60.0,66.6008,64.9331,60.0
81,1.215,0.603,0.6027,0.0,0.0248,60.0,63.4651,33.908,40.3509,0.7069,0.7024,16.866,-3.0035,-35.5718,8.4957,0.0,0.0,0.0,0.0,0.0,0.0578,0.0412,0.0,60.0,60.0,60.0,60.0,60.0,68.0858,65.7746,60.0
82,1.23,0.605,0.6006,0.0,0.0373,60.0,65.2218,25.8621,40.9357,0.6897,0.7118,16.9977,-2.9601,-31.6141,8.5773,0.0,0.0,0.0,0.0,0.0309,0.07,0.0483,0.0,60.0,60.0,60.0,60.0,64.3215,69.8003,66.7655,60.0
83,1.245,0.6057,0.6004,0.0,0.0429,60.0,65.9995,31.6092,35.0877,0.6852,0.7093,17.2067,-2.9453,-31.1949,8.7403,0.0,0.0,0.0,0.0,0.068,0.0644,0.0391,0.0,60.0,60.0,60.0,60.0,69.5133,69.0116,65.4733,60.0
84,1.26,0.6051,0.6026,0.0,0.0205,60.0,62.8748,33.908,33.3333,0.6857,0.7038,17.3466,-3.082,-33.9541,8.933,0.0,0.0,0.0,0.0,0.024,0.0356,0.0226,0.0,60.0,60.0,60.0,60.0,63.3586,64.9799,63.1606,60.0
85,1.275,0.6027,0.6049,0.003,0.0062,60.42,60.8748,28.1609,27.4854,0.6749,0.688,17.363,-3.2143,-37.4105,9.0223,0.0,0.012,0.0,0.0,0.0,0.019,0.006,0.0,60.0,61.6798,60.0,60.0,60.0,62.663,60.8363,60.0
86,1.29,0.6021,0.6056,0.0092,0.0066,61.2917,60.9176,29.8851,38.0117,0.6686,0.6932,17.4341,-3.442,-37.0138,9.2131,0.0255,0.0114,0.0,0.0,0.0,0.0254,0.0008,0.0,63.5647,61.6023,60.0,60.0,60.0,63.5602,60.1101,60.0
87,1.305,0.604,0.6045,0.0,0.0078,60.0,61.0906,27.0115,39.1813,0.6572,0.7002,17.6035,-3.4377,-32.9136,9.3478,0.0,0.0,0.0,0.0,0.0,0.025,0.0062,0.0,60.0,60.0,60.0,60.0,60.0,63.497,60.8652,60.0
88,1.32,0.6055,0.6027,0.0,0.0183,60.0,62.559,32.7586,33.9181,0.6581,0.6966,17.7366,-3.4082,-29.5465,9.4395,0.0,0.0,0.0,0.0,0.0248,0.0368,0.0116,0.0,60.0,60.0,60.0,60.0,63.4665,65.1472,61.6222,60.0
89,1.335,0.6054,0.6021,0.0,0.0234,60.0,63.2718,30.4598,30.9942,0.6545,0.688,18.0041,-3.4191,-30.2103,9.666,0.0,0.0,0.0,0.0,0.0383,0.0342,0.021,0.0,60.0,60.0,60.0,60.0,65.3575,64.7855,62.9443,60.0
90,1.35,0.6033,0.6038,0.0,0.0075,60.0,61.0472,30.4598,35.6725,0.6511,0.6889,18.0299,-3.5734,-34.7451,9.7745,0.0,0.0,0.0,0.0,0.0,0.0092,0.0208,0.0,60.0,60.0,60.0,60.0,60.0,61.2835,62.9052,60.0
91,1.365,0.6018,0.6051,0.0084,0.0057,61.1747,60.7991,25.8621,34.5029,0.6393,0.6875,18.0952,-3.7172,-35.8587,9.9105,0.0237,0.0099,0.0,0.0,0.0,0.015,0.0078,0.0,63.3129,61.386,60.0,60.0,60.0,62.1007,61.0956,60.0
