cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
46,0.69,0.4705,0.599,0.8528,0.0,179.3922,60.0,85.0575,29.8246,1.0,0.5401,9.4863,-4.1416,-44.6953,4.1733
47,0.705,0.4787,0.596,0.7633,0.0,166.8627,60.0,67.8161,28.655,1.0,0.5427,9.626,-4.1236,-42.0479,4.1405
48,0.72,0.4845,0.5955,0.7005,0.0,158.0671,60.0,74.1379,29.2398,1.0,0.5461,9.8258,-4.1231,-43.3011,4.1268
49,0.735,0.4923,0.598,0.6152,0.0,146.1311,60.0,71.2644,29.2398,1.0,0.5492,9.8455,-4.2996,-48.2031,4.3024
50,0.75,0.5003,0.5996,0.5273,0.0,133.8207,60.0,59.7701,27.4854,1.0,0.5487,9.812,-4.4442,-52.6591,4.4481
51,0.765,0.511,0.6001,0.4101,0.0,117.418,60.0,69.5402,27.4854,1.0,0.5482,9.879,-4.772,-52.5034,4.7735
52,0.78,0.5224,0.5981,0.2856,0.0,99.985,60.0,44.8276,26.3158,1.0,0.5456,10.0512,-4.8459,-49.7501,4.8462
53,0.795,0.5316,0.596,0.1848,0.0,85.8743,60.0,50.5747,36.2573,1.0,0.562,10.1998,-4.8527,-47.3454,4.8568
54,0.81,0.5371,0.5958,0.1244,0.0,77.4163,60.0,39.6552,30.4094,1.0,0.5658,10.4192,-4.9353,-50.0039,4.953
55,0.825,0.5449,0.5973,0.039,0.0,65.4563,60.0,36.2069,31.5789,1.0,0.5714,10.3449,-5.1075,-57.0918,5.1191
56,0.84,0.553,0.5988,0.0,0.0,60.0,60.0,32.7586,32.7485,1.0,0.5787,10.3625,-5.3079,-57.6687,5.3203
57,0.855,0.5611,0.5986,0.0,0.0,60.0,60.0,31.0345,28.655,1.0,0.5776,10.4634,-5.614,-57.4635,5.6331
58,0.87,0.5707,0.5958,0.0,0.0,60.0,60.0,22.4138,32.7485,1.0,0.5843,10.6057,-5.6345,-54.6471,5.667
59,0.885,0.5774,0.5952,0.0,0.0,60.0,60.0,24.1379,33.3333,1.0,0.5915,10.7875,-5.6933,-56.3197,5.7475
60,0.9,0.5802,0.5975,0.0,0.0,60.0,60.0,33.3333,36.2573,1.0,0.6035,10.8289,-5.8635,-60.2658,5.9218
61,0.915,0.5822,0.5993,0.0,0.0,60.0,60.0,36.2069,33.9181,0.9881,0.6099,10.7662,-6.0056,-65.1148,6.0543
62,0.93,0.5858,0.5998,0.0,0.0,60.0,60.0,31.0345,36.8421,0.954,0.6212,10.7403,-6.3202,-65.2413,6.3634
63,0.945,0.591,0.598,0.0,0.0,60.0,60.0,27.0115,29.8246,0.9154,0.6183,10.8925,-6.4601,-62.5277,6.5214
64,0.96,0.5961,0.5954,0.0,0.0,60.0,60.0,29.8851,30.4094,0.886,0.6167,11.0433,-6.479,-58.5262,6.5625
65,0.975,0.5978,0.5949,0.0,0.0,60.0,60.0,31.0345,30.9942,0.8617,0.6164,11.2892,-6.5926,-60.4235,6.7175
66,0.99,0.5976,0.5967,0.0,0.0,60.0,60.0,26.4368,33.9181,0.8307,0.6216,11.1966,-6.7491,-66.7893,6.8543
67,1.005,0.5973,0.5981,0.0,0.0,60.0,60.0,27.0115,33.9181,0.8039,0.6263,11.1757,-6.923,-69.1008,7.0221
68,1.02,0.5978,0.5981,0.0,0.0,60.0,60.0,33.3333,33.9181,0.7918,0.6306,11.1804,-7.2227,-68.5282,7.3186
69,1.035,0.6012,0.5955,0.0,0.0,60.0,60.0,25.2874,29.8246,0.7653,0.6268,11.3201,-7.2574,-64.7567,7.3765
70,1.05,0.603,0.5949,0.0,0.0,60.0,60.0,41.3793,36.2573,0.7724,0.6354,11.4633,-7.3598,-65.4534,7.5038
71,1.065,0.6024,0.5962,0.0,0.0,60.0,60.0,30.4598,29.2398,0.7577,0.63,11.5488,-7.5301,-67.8698,7.6877
72,1.08,0.6009,0.5983,0.0,0.0,60.0,60.0,25.8621,24.5614,0.7356,0.6163,11.4814,-7.6506,-72.115,7.7927
73,1.095,0.6011,0.5992,0.0,0.0,60.0,60.0,31.6092,36.2573,0.7266,0.6259,11.4162,-7.8799,-72.225,8.0061
74,1.11,0.6034,0.5986,0.0,0.0,60.0,60.0,36.7816,36.8421,0.7285,0.6357,11.5259,-8.0392,-69.7557,8.1827
75,1.125,0.606,0.5964,0.0,0.0,60.0,60.0,27.5862,23.9766,0.7125,0.6204,11.6548,-8.0803,-66.4519,8.248
76,1.14,0.6065,0.596,0.0,0.0,60.0,60.0,34.4828,36.2573,0.7113,0.6296,11.8557,-8.2078,-67.7435,8.4149
77,1.155,0.6052,0.598,0.0,0.0,60.0,60.0,32.7586,34.5029,0.7069,0.6347,11.7816,-8.3538,-72.2203,8.5416
78,1.17,0.6037,0.5998,0.0,0.0,60.0,60.0,29.3103,35.6725,0.6963,0.6415,11.7345,-8.4899,-74.9179,8.6652
79,1.185,0.6034,0.6002,0.0,0.0,60.0,60.0,40.2299,33.3333,0.7077,0.6432,11.6935,-8.7529,-74.2916,8.9153
80,1.2,0.6053,0.5986,0.0,0.0,60.0,60.0,34.4828,32.7485,0.707,0.6437,11.8303,-8.8126,-69.9842,9.0007
81,1.215,0.6066,0.5981,0.0,0.0,60.0,60.0,28.7356,35.6725,0.6952,0.6496,11.9577,-8.918,-69.5208,9.1304
82,1.23,0.6057,0.5991,0.0,0.0,60.0,60.0,32.1839,39.1813,0.6912,0.6616,12.0808,-9.098,-71.4153,9.3329
83,1.245,0.6035,0.6013,0.0,0.0,60.0,60.0,31.6092,35.6725,0.6865,0.6658,12.0031,-9.2103,-75.4075,9.4256
84,1.26,0.6028,0.6024,0.0,0.0,60.0,60.0,33.908,28.0702,0.6867,0.6553,11.9422,-9.3999,-75.5811,9.5985
85,1.275,0.6043,0.6022,0.0,0.0,60.0,60.0,34.4828,39.7661,0.688,0.6678,12.0168,-9.58,-73.5113,9.79
86,1.29,0.6062,0.6002,0.0,0.0,60.0,60.0,31.6092,37.4269,0.6836,0.6747,12.1346,-9.6361,-70.1323,9.8696
87,1.305,0.6066,0.5997,0.0,0.0,60.0,60.0,31.0345,40.3509,0.6785,0.6865,12.3182,-9.7628,-70.8676,10.0342
88,1.32,0.6055,0.6017,0.0,0.0,60.0,60.0,31.0345,32.7485,0.6739,0.6829,12.2748,-9.925,-74.3249,10.1823
89,1.335,0.6034,0.6031,0.0,0.0,60.0,60.0,30.4598,35.0877,0.6686,0.684,12.2102,-10.0409,-77.7708,10.2812
90,1.35,0.6026,0.6032,0.0,0.0,60.0,60.0,27.5862,26.3158,0.6582,0.6684,12.1405,-10.2878,-76.8388,10.5081
91,1.365,0.6043,0.6013,0.0,0.0,60.0,60.0,36.2069,32.1637,0.6655,0.6654,12.2812,-10.3578,-72.5348,10.606
92,1.38,0.6055,0.5998,0.0,0.0,60.0,60.0,35.6322,42.1053,0.671,0.6814,12.3981,-10.459,-70.9482,10.7305
93,1.395,0.6048,0.5997,0.0,0.0,60.0,60.0,28.7356,40.3509,0.6627,0.6925,12.5498,-10.6495,-72.5771,10.9505
94,1.41,0.6026,0.6013,0.0,0.0,60.0,60.0,31.6092,36.2573,0.6607,0.6949,12.4618,-10.7629,-76.7658,11.0408
95,1.425,0.6016,0.6022,0.0,0.0,60.0,60.0,37.3563,36.8421,0.67,0.6981,12.4105,-10.939,-77.0838,11.2015
96,1.44,0.6025,0.602,0.0,0.0,60.0,60.0,34.4828,37.4269,0.6728,0.7022,12.4476,-11.1372,-75.3757,11.403
97,1.455,0.6042,0.5999,0.0,0.0,60.0,60.0,29.8851,32.7485,0.6666,0.697,12.5661,-11.1932,-71.6594,11.4836
98,1.47,0.6047,0.5996,0.0,0.0,60.0,60.0,31.6092,30.4094,0.6642,0.688,12.7349,-11.3201,-72.0518,11.6458
99,1.485,0.6039,0.6016,0.0,0.0,60.0,60.0,40.8046,36.8421,0.6798,0.6919,12.7298,-11.4992,-74.746,11.8188
