cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
37,0.555,0.5326,0.5989,0.425,0.0,119.5064,60.0,56.3218,30.9942,1.0,0.6358,8.4708,-0.1293,-15.5531,4.7168
38,0.57,0.5314,0.6,0.4383,0.0,121.3578,60.0,68.3908,26.9006,1.0,0.6253,8.6466,-0.2894,-15.3376,4.6974
39,0.585,0.5322,0.5993,0.4301,0.0,120.2146,60.0,56.3218,25.731,1.0,0.6136,8.9181,-0.3904,-14.5262,4.5818
40,0.6,0.535,0.5963,0.4001,0.0,116.0122,60.0,62.069,30.4094,1.0,0.6117,9.0352,-0.2947,-11.4997,4.4323
41,0.615,0.5341,0.5958,0.4099,0.0,117.3883,60.0,63.2184,25.1462,1.0,0.6003,9.2287,-0.1913,-13.3349,4.2266
42,0.63,0.5304,0.598,0.4487,0.0,122.814,60.0,59.7701,30.9942,1.0,0.6007,9.3415,-0.3396,-17.6795,4.2686
43,0.645,0.5259,0.5997,0.4958,0.0,129.4108,60.0,70.6897,32.1637,1.0,0.6034,9.3888,-0.4796,-22.2065,4.3504
44,0.66,0.5242,0.6001,0.5132,0.0,131.8456,60.0,66.092,33.3333,1.0,0.6079,9.6283,-0.7239,-21.3088,4.415
45,0.675,0.5253,0.5984,0.5023,0.0,130.3187,60.0,64.3678,35.0877,1.0,0.6152,9.8103,-0.6899,-18.5869,4.2907
46,0.69,0.5263,0.5964,0.4917,0.0,128.8411,60.0,63.2184,32.7485,1.0,0.6176,9.9493,-0.6194,-16.1545,4.16
47,0.705,0.5223,0.5967,0.5333,0.0,134.666,60.0,60.9195,28.0702,1.0,0.611,10.2031,-0.5789,-19.094,4.0046
48,0.72,0.5156,0.5986,0.6031,0.0,144.4334,60.0,72.9885,30.9942,1.0,0.6104,10.226,-0.7686,-25.8494,4.1653
49,0.735,0.5116,0.6,0.6449,0.0,150.2857,60.0,74.7126,25.731,1.0,0.6002,10.3555,-0.9326,-25.976,4.2626
50,0.75,0.5099,0.5995,0.6634,0.0,152.8804,60.0,64.9425,28.0702,1.0,0.5952,10.6023,-1.1259,-25.5609,4.3562
51,0.765,0.5115,0.5965,0.6468,0.0,150.555,60.0,80.4598,28.655,1.0,0.5918,10.7336,-1.0571,-22.5861,4.2501
52,0.78,0.51,0.5959,0.6623,0.0,152.7158,60.0,72.4138,28.655,1.0,0.5888,10.9249,-1.0094,-24.2506,4.151
53,0.795,0.5053,0.5977,0.7114,0.0,159.5973,60.0,74.1379,29.2398,1.0,0.5871,11.0422,-1.1456,-28.0409,4.2548
54,0.81,0.5006,0.5993,0.7608,0.0,166.5157,60.0,65.5172,29.2398,1.0,0.5855,11.0608,-1.291,-32.76,4.3926
55,0.825,0.4981,0.5999,0.7863,0.0,170.0812,60.0,82.1839,30.4094,1.0,0.5863,11.2182,-1.5608,-32.1893,4.6273
56,0.84,0.4985,0.5984,0.7824,0.0,169.5347,60.0,81.6092,29.2398,1.0,0.5849,11.4181,-1.5968,-29.8687,4.6335
57,0.855,0.4992,0.5961,0.7753,0.0,168.5435,60.0,72.9885,23.9766,1.0,0.5738,11.5576,-1.5354,-26.7048,4.5569
58,0.87,0.4971,0.5958,0.7967,0.0,171.5396,60.0,78.1609,28.0702,1.0,0.5714,11.8044,-1.5206,-29.2539,4.5249
59,0.885,0.4959,0.5977,0.81,0.0,173.3983,60.0,71.8391,30.9942,1.0,0.5746,11.7954,-1.7204,-36.3025,4.7249
60,0.9,0.4976,0.5993,0.7921,0.0,170.9008,60.0,72.4138,23.3918,1.0,0.5634,11.8647,-1.8834,-37.4031,4.8852
61,0.915,0.5011,0.5994,0.7555,0.0,165.7765,60.0,75.2874,28.0702,1.0,0.5619,12.0653,-2.1589,-37.1065,5.1593
62,0.93,0.5067,0.5965,0.6963,0.0,157.48,60.0,74.1379,30.4094,1.0,0.565,12.2096,-2.1243,-33.9142,5.1286
63,0.945,0.5097,0.5956,0.665,0.0,153.0987,60.0,71.8391,28.655,1.0,0.5645,12.3877,-2.1224,-35.023,5.1371
64,0.96,0.5123,0.5974,0.6379,0.0,149.3068,60.0,67.2414,31.5789,1.0,0.5694,12.5167,-2.2462,-38.4072,5.2716
65,0.975,0.5175,0.599,0.5836,0.0,141.7009,60.0,72.4138,33.9181,1.0,0.5783,12.5058,-2.3895,-43.2365,5.4132
66,0.99,0.5257,0.5999,0.4981,0.0,129.7307,60.0,67.8161,30.4094,1.0,0.5798,12.5917,-2.6648,-43.0616,5.6956
67,1.005,0.5346,0.5986,0.405,0.0,116.7043,60.0,64.9425,29.2398,1.0,0.5789,12.7888,-2.7852,-41.0592,5.8387
68,1.02,0.5425,0.5961,0.3223,0.0,105.1264,60.0,48.8506,35.0877,1.0,0.5891,12.9361,-2.7457,-37.7063,5.8215
69,1.035,0.5465,0.5956,0.28,0.0,99.1971,60.0,50.0,32.1637,1.0,0.5928,13.175,-2.7504,-39.4352,5.8692
70,1.05,0.5526,0.5979,0.2164,0.0,90.2961,60.0,47.1264,30.4094,1.0,0.5929,13.1444,-2.947,-46.2391,6.0561
71,1.065,0.5588,0.5997,0.1515,0.0,81.2144,60.0,40.2299,35.0877,1.0,0.6017,13.1555,-3.1054,-48.5911,6.2137
72,1.08,0.5651,0.6002,0.0852,0.0,71.9276,60.0,44.2529,24.5614,1.0,0.5901,13.2848,-3.4428,-48.4649,6.5697
73,1.095,0.5734,0.5974,0.0,0.0,60.0,60.0,36.7816,33.3333,1.0,0.5959,13.4448,-3.4475,-44.8872,6.6074
74,1.11,0.5796,0.5962,0.0,0.0,60.0,60.0,34.4828,26.3158,1.0,0.5881,13.6139,-3.486,-45.5109,6.6838
75,1.125,0.5813,0.5974,0.0,0.0,60.0,60.0,34.4828,29.8246,1.0,0.5875,13.7719,-3.6072,-48.3275,6.8407
76,1.14,0.5827,0.5992,0.0,0.0,60.0,60.0,36.2069,30.4094,1.0,0.5881,13.7264,-3.7551,-53.7471,6.9722
77,1.155,0.586,0.6002,0.0,0.0,60.0,60.0,30.4598,33.9181,1.0,0.5952,13.7578,-4.0217,-53.7244,7.2383
78,1.17,0.5908,0.5991,0.0,0.0,60.0,60.0,27.0115,43.2749,0.9607,0.619,13.9233,-4.2192,-52.0472,7.471
79,1.185,0.5962,0.5963,0.0,0.0,60.0,60.0,30.4598,38.5965,0.9273,0.6318,14.0732,-4.2133,-48.9438,7.5054
80,1.2,0.5986,0.5959,0.0,0.0,60.0,60.0,35.6322,35.6725,0.9069,0.638,14.3062,-4.2497,-50.2251,7.6077
81,1.215,0.5994,0.5985,0.0,0.0,60.0,60.0,35.6322,28.655,0.8885,0.6305,14.271,-4.4367,-55.9747,7.7757
82,1.23,0.5989,0.6003,0.0,0.0,60.0,60.0,37.3563,38.5965,0.8751,0.6423,14.2357,-4.5813,-59.5072,7.9041
83,1.245,0.5997,0.6006,0.0,0.0,60.0,60.0,29.3103,40.9357,0.8476,0.6572,14.2726,-4.9164,-59.3422,8.2361
84,1.26,0.6028,0.5984,0.0,0.0,60.0,60.0,29.3103,33.9181,0.8228,0.6577,14.435,-4.959,-55.1066,8.3232
85,1.275,0.6054,0.5968,0.0,0.0,60.0,60.0,33.3333,30.9942,0.808,0.6527,14.5919,-5.0057,-53.2193,8.4148
86,1.29,0.6043,0.5972,0.0,0.0,60.0,60.0,33.3333,28.0702,0.7946,0.6428,14.8018,-5.1412,-55.9746,8.6098
87,1.305,0.6021,0.5993,0.0,0.0,60.0,60.0,36.2069,30.4094,0.788,0.6381,14.7368,-5.2791,-60.8659,8.7198
88,1.32,0.6018,0.6002,0.0,0.0,60.0,60.0,29.3103,32.1637,0.7688,0.6372,14.735,-5.4937,-61.843,8.9232
89,1.335,0.6035,0.6,0.0,0.0,60.0,60.0,35.0575,32.7485,0.7624,0.6374,14.8358,-5.7061,-60.0801,9.1563
90,1.35,0.6065,0.5974,0.0,0.0,60.0,60.0,31.0345,30.9942,0.749,0.6343,14.9696,-5.7199,-56.8458,9.2117
91,1.365,0.6075,0.5971,0.0,0.0,60.0,60.0,41.3793,30.4094,0.7565,0.6305,15.1695,-5.7904,-57.5672,9.3444
92,1.38,0.6068,0.5994,0.0,0.0,60.0,60.0,30.4598,39.1813,0.7426,0.6433,15.172,-5.9626,-61.332,9.5074
93,1.395,0.6048,0.601,0.0,0.0,60.0,60.0,31.0345,26.3158,0.731,0.631,15.1272,-6.0908,-65.1627,9.6137
94,1.41,0.6042,0.6012,0.0,0.0,60.0,60.0,28.1609,36.8421,0.7151,0.6394,15.1037,-6.3626,-64.9997,9.8637
95,1.425,0.6059,0.5995,0.0,0.0,60.0,60.0,34.4828,32.1637,0.7127,0.6384,15.2532,-6.4311,-61.0066,9.9764
96,1.44,0.6074,0.5976,0.0,0.0,60.0,60.0,30.4598,35.0877,0.7029,0.6428,15.3905,-6.4797,-58.7384,10.0678
97,1.455,0.6064,0.5976,0.0,0.0,60.0,60.0,35.0575,31.5789,0.7028,0.6403,15.5946,-6.6238,-60.6118,10.2732
98,1.47,0.6044,0.5991,0.0,0.0,60.0,60.0,37.931,33.9181,0.7082,0.6424,15.5212,-6.7577,-65.5059,10.3736
99,1.485,0.6035,0.6002,0.0,0.0,60.0,60.0,28.7356,33.3333,0.6955,0.6432,15.51,-6.9396,-66.592,10.5411
