cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.6025,0.6009,0.0271,0.0197,108.1272,105.9193,66.6667,0.0,0.8864,0.0,2.4807,0.6312,9.3291,704.9075
1,0.015,0.6013,0.602,0.0392,0.0084,111.7537,102.5242,66.6667,0.0,0.8864,0.0,2.5421,0.471,3.4655,704.9777
2,0.03,0.6017,0.6025,0.0343,0.0031,110.2908,100.9429,0.0,0.0,0.802,0.0,2.6785,0.3889,3.1369,704.9396
3,0.045,0.6031,0.6014,0.0213,0.0146,106.3773,104.3913,66.6667,0.0,0.81,0.0,2.9431,0.3505,1.9593,704.7802
4,0.06,0.6059,0.5985,0.0,0.0431,100.0,112.9227,66.6667,0.0,0.8173,0.0,3.0153,0.4016,2.7955,704.6931
5,0.075,0.6072,0.5972,0.0,0.0566,100.0,116.9924,66.6667,133.3333,0.8239,0.4316,3.0692,0.4707,-0.6273,704.6061
6,0.09,0.6062,0.5993,0.0,0.0358,100.0,110.7428,0.0,133.3333,0.7455,0.822,3.2005,0.4362,-2.5189,704.5379
7,0.105,0.6045,0.6008,0.007,0.0207,102.0904,106.1981,66.6667,200.0,0.7589,1.0,3.3289,0.354,-6.2293,704.5057
8,0.12,0.6039,0.6019,0.0133,0.0094,104.0046,102.8309,0.0,0.0,0.6867,1.0,3.5053,0.205,-6.3755,704.487
9,0.135,0.6052,0.6015,0.0,0.0138,100.0,104.1411,66.6667,0.0,0.7057,1.0,3.6816,0.2596,-2.5707,704.3241
10,0.15,0.6072,0.5995,0.0,0.0334,100.0,110.0226,0.0,66.6667,0.6385,1.0,3.7669,0.3814,1.5542,704.1775
11,0.165,0.6076,0.5994,0.0,0.0347,100.0,110.4018,66.6667,0.0,0.6621,1.0,4.0402,0.5279,0.1243,703.8811
12,0.18,0.6057,0.6014,0.0,0.0147,100.0,104.4028,66.6667,0.0,0.6834,1.0,4.179,0.4054,-4.0586,703.8702
13,0.195,0.6037,0.6034,0.0153,0.0,104.6045,100.0,66.6667,0.0,0.7028,0.9233,4.31,0.3007,-5.9889,703.8522
14,0.21,0.6033,0.6027,0.0188,0.0012,105.64,100.365,0.0,0.0,0.6359,0.8355,4.5426,0.185,-3.4383,703.7706
15,0.225,0.6045,0.6011,0.0067,0.0174,101.9995,105.2158,66.6667,0.0,0.6597,0.756,4.6368,0.3348,2.1661,703.5979
16,0.24,0.6049,0.6013,0.0034,0.0157,101.0285,104.7095,66.6667,0.0,0.6813,0.684,4.8221,0.4421,2.3247,703.3913
17,0.255,0.6035,0.6027,0.017,0.0012,105.0922,100.3547,0.0,66.6667,0.6165,0.8347,5.0694,0.4797,1.1573,703.1905
18,0.27,0.6004,0.6057,0.0478,0.0,114.3332,100.0,66.6667,66.6667,0.6421,0.971,5.1762,0.3759,-2.2984,703.189
19,0.285,0.5992,0.607,0.0597,0.0,117.9154,100.0,66.6667,66.6667,0.6654,1.0,5.3373,0.2394,-1.4948,703.1727
20,0.3,0.6007,0.6073,0.045,0.0,113.4867,100.0,0.0,0.0,0.6021,0.9903,5.5059,0.3137,2.2191,703.0013
21,0.315,0.602,0.6056,0.0314,0.0,109.4071,100.0,66.6667,0.0,0.6291,0.896,5.5921,0.4335,6.6871,702.8555
22,0.33,0.6022,0.6059,0.03,0.0,109.0111,100.0,66.6667,0.0,0.6536,0.8108,5.8459,0.6052,5.4939,702.5549
23,0.345,0.6006,0.6081,0.0456,0.0,113.6734,100.0,66.6667,66.6667,0.6757,0.9494,6.0184,0.5278,2.5867,702.4886
24,0.36,0.5981,0.6104,0.0701,0.0,121.0375,100.0,0.0,0.0,0.6114,0.859,6.1227,0.4105,-1.0797,702.4988
25,0.375,0.5977,0.6097,0.074,0.0,122.2015,100.0,133.3333,66.6667,0.722,0.9931,6.3673,0.2719,1.3763,702.4254
26,0.39,0.5995,0.6076,0.0564,0.0,116.9235,100.0,0.0,66.6667,0.6532,1.0,6.4533,0.4399,7.4151,702.2454
27,0.405,0.6008,0.6065,0.0432,0.0,112.9662,100.0,133.3333,0.0,0.7598,1.0,6.6229,0.5555,9.0039,702.044
28,0.42,0.6004,0.6063,0.0479,0.0,114.3725,100.0,66.6667,0.0,0.7718,0.9123,6.9109,0.6834,7.8318,701.7506
29,0.435,0.5976,0.6085,0.0754,0.0,122.6194,100.0,0.0,0.0,0.6984,0.8255,7.0123,0.5614,3.7183,701.7662
30,0.45,0.5969,0.609,0.0823,0.0,124.6752,100.0,66.6667,0.0,0.7163,0.747,7.2006,0.4557,4.3911,701.7091
31,0.465,0.5984,0.6078,0.0673,0.0,120.1763,100.0,66.6667,0.0,0.7325,0.6759,7.4016,0.4977,6.8642,701.5381
32,0.48,0.6004,0.6052,0.048,0.0,114.4053,100.0,66.6667,66.6667,0.7471,0.8273,7.4839,0.6164,11.1289,701.3959
33,0.495,0.6011,0.6046,0.0408,0.0,112.2346,100.0,66.6667,66.6667,0.7604,0.9644,7.6786,0.8028,10.7559,701.1264
34,0.51,0.6005,0.6063,0.0465,0.0,113.9407,100.0,66.6667,133.3333,0.7723,1.0,7.8919,0.7645,7.7483,701.0039
