cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5808,0.5993,0.0,0.0594,60.0,68.3213,33.3333,43.2749,0.6781,0.846,3.1228,0.5732,9.4672,9.9305
1,0.015,0.5787,0.6018,0.0,0.0346,60.0,64.8459,35.0575,37.4269,0.6815,0.8352,3.278,0.4632,5.3078,10.0845
2,0.03,0.5763,0.604,0.0231,0.0131,63.2296,61.8408,32.1839,35.0877,0.6789,0.821,3.4183,0.3652,2.2052,10.2232
3,0.045,0.5754,0.6036,0.0322,0.0167,64.508,62.3348,41.3793,29.2398,0.6944,0.7972,3.6909,0.2604,4.2323,10.4155
4,0.06,0.5773,0.6019,0.013,0.0336,61.8146,64.6971,40.8046,30.9942,0.7073,0.779,3.769,0.4174,9.3837,10.2972
5,0.075,0.5786,0.6015,0.0,0.0377,60.0,65.2767,26.4368,32.1637,0.6912,0.7647,3.9281,0.5406,10.3513,10.2425
6,0.09,0.5777,0.6025,0.0084,0.028,61.1782,63.9201,29.8851,29.8246,0.6833,0.7474,4.1649,0.6301,8.705,10.2539
7,0.105,0.5745,0.6049,0.0418,0.0041,65.8587,60.5713,32.7586,33.9181,0.6817,0.7394,4.2658,0.527,4.8693,10.3892
8,0.12,0.5733,0.6056,0.054,0.0,67.5616,60.0,39.6552,33.9181,0.6936,0.7322,4.4498,0.4165,4.8973,10.5662
9,0.135,0.5747,0.6051,0.0397,0.002,65.5519,60.2846,34.4828,28.0702,0.6943,0.7147,4.6358,0.477,7.5428,10.5914
10,0.15,0.5765,0.6025,0.0213,0.0275,62.9867,63.844,28.7356,35.6725,0.6839,0.7131,4.7123,0.5892,11.2582,10.5247
11,0.165,0.577,0.6017,0.0156,0.0353,62.1823,64.9438,27.5862,35.0877,0.6722,0.7105,4.8915,0.7682,10.5715,10.4476
12,0.18,0.5755,0.6034,0.032,0.0186,64.4787,62.6029,33.908,35.0877,0.6739,0.7082,5.0484,0.6956,7.184,10.5858
13,0.195,0.5731,0.6049,0.0561,0.0038,67.8541,60.5386,32.7586,30.9942,0.6732,0.6984,5.1578,0.6068,3.7002,10.7161
14,0.21,0.5721,0.6047,0.067,0.0055,69.3865,60.7746,36.7816,33.3333,0.6803,0.694,5.4041,0.4993,5.172,10.9302
15,0.225,0.5738,0.6029,0.049,0.0238,66.8654,63.3372,37.3563,34.5029,0.6879,0.6921,5.4877,0.6384,9.6621,10.8515
16,0.24,0.5753,0.6017,0.0338,0.0353,64.725,64.9358,31.6092,26.9006,0.6837,0.6763,5.616,0.7443,11.2927,10.8262
17,0.255,0.5748,0.6019,0.0383,0.0339,65.368,64.7416,39.0805,40.3509,0.6943,0.687,5.8306,0.8635,9.6131,10.8384
18,0.27,0.5725,0.6039,0.0623,0.0133,68.7211,61.8664,36.7816,40.3509,0.6994,0.6967,5.9318,0.7606,5.4919,10.9797
19,0.285,0.5715,0.6051,0.073,0.0018,70.2201,60.2491,35.6322,36.8421,0.7018,0.699,6.1063,0.6786,5.3147,11.1434
20,0.3,0.5728,0.605,0.0599,0.0028,68.3802,60.3853,36.2069,28.0702,0.7051,0.6847,6.3125,0.6979,7.2064,11.2418
21,0.315,0.575,0.6028,0.0365,0.025,65.1087,63.4936,41.954,33.9181,0.7193,0.6826,6.3888,0.8076,10.7722,11.1946
22,0.33,0.5761,0.6023,0.0256,0.03,63.5897,64.1944,37.931,33.9181,0.7242,0.6808,6.5419,0.9653,10.1265,11.1545
23,0.345,0.5752,0.6041,0.0346,0.0117,64.8424,61.6405,38.5057,35.0877,0.7299,0.6813,6.7123,0.917,7.1609,11.2941
24,0.36,0.5729,0.6056,0.0586,0.0,68.197,60.0,36.7816,33.9181,0.7316,0.6795,6.8153,0.8287,3.3812,11.4263
25,0.375,0.5715,0.6058,0.0726,0.0,70.1694,60.0,39.0805,30.9942,0.7377,0.6725,7.0526,0.7098,4.4357,11.6639
26,0.39,0.5731,0.604,0.0563,0.0122,67.8868,61.7124,32.7586,32.1637,0.7309,0.6684,7.1636,0.8349,8.3281,11.6326
27,0.405,0.5747,0.6022,0.0401,0.0303,65.6161,64.2415,30.4598,32.7485,0.7203,0.6657,7.2705,0.9419,10.7761,11.6151
28,0.42,0.5742,0.6018,0.0455,0.0342,66.3634,64.7827,38.5057,30.4094,0.7263,0.6589,7.4861,1.0841,8.8217,11.642
29,0.435,0.572,0.6032,0.0677,0.0211,69.474,62.9505,33.3333,29.8246,0.7217,0.6517,7.5875,0.9652,4.2311,11.7982
30,0.45,0.5708,0.604,0.0804,0.0126,71.2557,61.757,35.6322,29.8246,0.722,0.6452,7.7568,0.8883,3.2739,11.9662
31,0.465,0.5713,0.6032,0.0749,0.0203,70.486,62.8442,40.8046,33.3333,0.7323,0.6458,7.9887,0.859,4.7434,12.1399
32,0.48,0.5737,0.6006,0.0498,0.0464,66.9677,66.4985,35.6322,36.8421,0.7316,0.6529,8.0649,0.9702,8.3367,12.107
33,0.495,0.575,0.5998,0.0372,0.0541,65.2053,67.5685,35.0575,34.5029,0.7299,0.6549,8.2101,1.1061,7.9536,12.104
34,0.51,0.5746,0.6015,0.0413,0.0378,65.7809,65.2939,28.7356,30.9942,0.716,0.6503,8.3915,1.0872,5.3757,12.2416
35,0.525,0.5721,0.6033,0.0669,0.0197,69.3608,62.7578,36.7816,38.0117,0.7191,0.6591,8.4924,0.9996,1.7034,12.3745
36,0.54,0.5718,0.6039,0.0698,0.0137,69.7654,61.9119,29.8851,36.2573,0.7085,0.6638,8.6999,0.8721,2.4535,12.6098
37,0.555,0.574,0.6029,0.0472,0.0234,66.6081,63.2819,36.7816,33.9181,0.7123,0.6638,8.8382,0.9731,5.6239,12.6332
38,0.57,0.5757,0.6013,0.0295,0.0392,64.1244,65.4926,41.3793,38.0117,0.7246,0.6713,8.9273,1.0799,8.8041,12.6201
39,0.585,0.5757,0.601,0.0291,0.0425,64.0748,65.9549,36.2069,35.6725,0.7258,0.6738,9.1414,1.2306,6.9451,12.6676
40,0.6,0.574,0.6026,0.0468,0.0261,66.557,63.6528,35.6322,31.5789,0.7257,0.6684,9.2482,1.1095,2.4282,12.8285
41,0.615,0.5736,0.6039,0.0509,0.0141,67.1301,61.9733,42.5287,40.9357,0.739,0.681,9.4027,1.0335,0.7465,12.9926
42,0.63,0.5752,0.6033,0.0348,0.0196,64.8684,62.7483,33.908,33.3333,0.7343,0.6782,9.645,0.9604,2.1127,13.2189
43,0.645,0.5786,0.6012,0.0,0.0402,60.0,65.626,39.6552,43.8596,0.7412,0.6953,9.7257,1.0818,6.255,13.1956
44,0.66,0.5793,0.6004,0.0,0.0486,60.0,66.8044,25.8621,38.0117,0.7207,0.6998,9.8793,1.1951,6.0333,13.2335
45,0.675,0.5792,0.6016,0.0,0.0368,60.0,65.1541,33.3333,35.0877,0.7167,0.6985,10.0832,1.2157,4.0496,13.3729
46,0.69,0.5783,0.6035,0.0024,0.018,60.3337,62.5228,24.7126,39.1813,0.6963,0.7049,10.1809,1.1195,0.2737,13.5098
47,0.705,0.5803,0.604,0.0,0.0124,60.0,61.7339,31.6092,45.0292,0.6912,0.7216,10.3677,0.9901,0.787,13.7356
48,0.72,0.5842,0.6035,0.0,0.0181,60.0,62.5291,26.4368,33.3333,0.6766,0.715,10.5305,1.0676,3.6116,13.8087
49,0.735,0.5867,0.6012,0.0,0.0402,60.0,65.6313,32.7586,34.5029,0.6757,0.7111,10.613,1.1752,7.3332,13.8026
50,0.75,0.5867,0.6005,0.0,0.0477,60.0,66.6831,35.6322,43.2749,0.6804,0.724,10.8246,1.3378,6.088,13.8638
51,0.765,0.586,0.6022,0.0,0.0308,60.0,64.3059,28.1609,32.7485,0.6701,0.716,10.9516,1.2323,2.1804,14.0289
52,0.78,0.5864,0.6036,0.0,0.0162,60.0,62.2626,31.0345,38.0117,0.6664,0.7186,11.0775,1.1477,-0.3969,14.1801
53,0.795,0.5882,0.6033,0.0,0.0201,60.0,62.808,34.4828,35.0877,0.6698,0.7155,11.3155,1.0442,1.2579,14.4308
54,0.81,0.5916,0.6014,0.0,0.038,60.0,65.3164,39.0805,39.1813,0.6817,0.7203,11.3973,1.1773,5.8394,14.4131
55,0.825,0.5924,0.601,0.0,0.0424,60.0,65.9381,31.6092,34.5029,0.678,0.7159,11.5517,1.2799,6.619,14.4735
56,0.84,0.5917,0.602,0.0,0.0325,60.0,64.551,35.0575,30.9942,0.6814,0.7055,11.7716,1.3486,4.9928,14.6087
57,0.855,0.5906,0.6043,0.0,0.0096,60.0,61.3491,27.0115,36.8421,0.6688,0.7069,11.864,1.2483,1.2685,14.7427
58,0.87,0.5912,0.6052,0.0,0.0007,60.0,60.103,31.6092,31.5789,0.6664,0.6984,12.0324,1.1373,1.4734,14.9441
59,0.885,0.594,0.6049,0.0,0.0042,60.0,60.5875,27.0115,32.1637,0.6553,0.6917,12.2121,1.1839,3.8807,15.0619
60,0.9,0.5967,0.6026,0.0,0.0262,60.0,63.6635,28.1609,36.2573,0.6474,0.6934,12.2947,1.286,7.4477,15.0696
61,0.915,0.597,0.6019,0.0,0.0332,60.0,64.6541,31.6092,40.3509,0.647,0.7025,12.475,1.4446,6.6767,15.1268
62,0.93,0.5967,0.6035,0.0,0.0172,60.0,62.4132,28.7356,37.4269,0.6411,0.7052,12.6216,1.3654,3.4773,15.2926
63,0.945,0.5958,0.605,0.0,0.0032,60.0,60.4458,26.4368,38.5965,0.6312,0.7099,12.7259,1.2768,0.2482,15.4287
64,0.96,0.5962,0.6048,0.0,0.0052,60.0,60.7224,34.4828,30.9942,0.6379,0.7,12.9507,1.1628,1.794,15.6785
65,0.975,0.5985,0.603,0.0,0.0228,60.0,63.1896,24.1379,27.4854,0.624,0.6846,13.0359,1.295,6.2512,15.6752
66,0.99,0.5998,0.6017,0.0,0.0351,60.0,64.9119,29.3103,39.7661,0.6213,0.6934,13.1676,1.3904,7.7958,15.7325
67,1.005,0.5995,0.6017,0.0,0.0355,60.0,64.9756,28.1609,35.6725,0.6167,0.6938,13.3872,1.4951,6.4388,15.8603
68,1.02,0.5979,0.6037,0.0,0.0159,60.0,62.2274,34.4828,33.9181,0.6248,0.6909,13.4798,1.3948,2.6191,15.9923
69,1.035,0.5975,0.6047,0.0,0.0055,60.0,60.7765,28.7356,32.1637,0.621,0.685,13.6333,1.3084,2.5933,16.1682
70,1.05,0.599,0.6047,0.0,0.006,60.0,60.8459,26.4368,40.9357,0.6131,0.6959,13.8196,1.3208,4.5481,16.319
71,1.065,0.6011,0.6027,0.0,0.0254,60.0,63.56,28.1609,29.8246,0.6092,0.6852,13.8952,1.4222,8.1724,16.3296
72,1.08,0.6017,0.6026,0.0,0.0262,60.0,63.6642,29.3103,29.8246,0.608,0.6755,14.0534,1.5672,7.6757,16.3893
73,1.095,0.6011,0.6047,0.0,0.0061,60.0,60.8606,24.1379,38.0117,0.5969,0.6819,14.2195,1.5239,5.2531,16.5541
74,1.11,0.5992,0.6065,0.0,0.0,60.0,60.0,29.8851,32.7485,0.5979,0.6779,14.3132,1.4409,2.0304,16.6771
75,1.125,0.5987,0.6069,0.0,0.0,60.0,60.0,36.2069,36.2573,0.6111,0.6809,14.5104,1.3277,3.2877,16.9044
76,1.14,0.6005,0.6056,0.0,0.0,60.0,60.0,31.0345,35.0877,0.6131,0.6814,14.605,1.4521,7.2981,16.9226
77,1.155,0.6019,0.6042,0.0,0.011,60.0,61.5398,34.4828,28.655,0.6215,0.6698,14.7119,1.5454,9.5738,16.9682
78,1.17,0.602,0.6037,0.0,0.0156,60.0,62.1802,29.3103,38.5965,0.6191,0.6779,14.9269,1.678,8.2628,17.09
79,1.185,0.6001,0.6051,0.0,0.0018,60.0,60.2559,33.908,30.4094,0.6258,0.67,15.0247,1.5773,4.3363,17.2245
80,1.2,0.5993,0.6059,0.0,0.0,60.0,60.0,32.1839,32.7485,0.6286,0.6671,15.1724,1.5062,3.7433,17.3881
81,1.215,0.6,0.6048,0.0,0.0043,60.0,60.5991,32.7586,39.7661,0.6322,0.6776,15.3722,1.4841,5.2695,17.5734
82,1.23,0.6018,0.6024,0.0,0.0282,60.0,63.9528,35.6322,36.8421,0.641,0.6817,15.4438,1.5927,9.1357,17.5839
83,1.245,0.6025,0.6018,0.0,0.0347,60.0,64.8561,32.7586,34.5029,0.6434,0.681,15.5904,1.7235,8.7884,17.6511
