cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm,dark_l0,dark_l1,dark_l2,dark_l3,dark_r0,dark_r1,dark_r2,dark_r3,rate_l0,rate_l1,rate_l2,rate_l3,rate_r0,rate_r1,rate_r2,rate_r3
0,0.0,0.6068,0.5774,0.0007,0.2009,60.102,88.1288,33.908,38.5965,0.6966,0.7543,2.9486,-0.2311,-5.9814,10.275,0.0,0.0,0.0,0.0029,0.5094,0.1783,0.1159,0.0,60.0,60.0,60.0,60.408,131.3187,84.9676,76.2289,60.0
1,0.015,0.6029,0.5805,0.0041,0.1669,60.5722,83.3643,29.3103,45.614,0.6876,0.7674,3.131,-0.2118,-4.93,10.2742,0.0,0.0,0.0,0.0163,0.4209,0.1426,0.104,0.0,60.0,60.0,60.0,62.2887,118.93,79.9607,74.5665,60.0
2,0.03,0.5983,0.5833,0.0066,0.1363,60.918,79.0754,26.4368,42.6901,0.6739,0.7737,3.1756,-0.3689,-11.88,10.4354,0.0,0.0,0.0,0.0262,0.337,0.1103,0.0978,0.0,60.0,60.0,60.0,63.672,107.1774,75.4383,73.6857,60.0
3,0.045,0.5956,0.5862,0.0208,0.1181,62.9102,76.5401,31.0345,39.7661,0.6704,0.7741,3.3335,-0.5016,-10.879,10.5859,0.0831,0.0,0.0,0.0,0.2916,0.1026,0.0783,0.0,71.6409,60.0,60.0,60.0,100.8249,74.3709,70.9647,60.0
4,0.06,0.5932,0.5874,0.0428,0.1035,65.9949,74.4943,23.5632,49.7076,0.6527,0.7928,3.5275,-0.5208,-8.6072,10.6311,0.1713,0.0,0.0,0.0,0.2457,0.0893,0.079,0.0,83.9794,60.0,60.0,60.0,94.4033,72.5077,71.0662,60.0
5,0.075,0.5927,0.5872,0.0512,0.1053,67.1742,74.7486,31.0345,40.3509,0.6512,0.7924,3.6219,-0.4051,-4.2092,10.5307,0.205,0.0,0.0,0.0,0.2541,0.0917,0.0755,0.0,88.6966,60.0,60.0,60.0,95.5756,72.8434,70.5752,60.0
6,0.09,0.592,0.5888,0.0601,0.0978,68.4188,73.6984,31.0345,35.0877,0.6499,0.7823,3.8461,-0.2825,-4.8657,10.4469,0.2405,0.0,0.0,0.0,0.2551,0.0823,0.0539,0.0,93.6751,60.0,60.0,60.0,95.7201,71.5234,67.5501,60.0
7,0.105,0.5892,0.592,0.085,0.065,71.8946,69.1065,43.6782,38.0117,0.6735,0.7785,3.9841,-0.3908,-7.9839,10.5786,0.3398,0.0,0.0,0.0,0.1774,0.0541,0.0287,0.0,107.5784,60.0,60.0,60.0,84.8321,67.5694,64.0247,60.0
8,0.12,0.5854,0.5949,0.1217,0.0406,77.0315,65.6874,36.7816,40.3509,0.6813,0.7795,4.061,-0.5046,-11.3502,10.7049,0.4866,0.0,0.0,0.0,0.1117,0.0493,0.0015,0.0,128.1259,60.0,60.0,60.0,75.6336,66.8997,60.2163,60.0
9,0.135,0.5835,0.596,0.1448,0.0365,80.2667,65.1112,42.5287,42.1053,0.6996,0.7836,4.2762,-0.6639,-9.1457,10.9041,0.579,0.0,0.0,0.0,0.0846,0.0614,0.0,0.0,141.0667,60.0,60.0,60.0,71.845,68.5997,60.0,60.0
10,0.15,0.5839,0.596,0.1428,0.0337,79.994,64.721,40.2299,35.6725,0.7117,0.7754,4.4005,-0.5426,-4.4174,10.8125,0.5713,0.0,0.0,0.0,0.0784,0.0565,0.0,0.0,139.976,60.0,60.0,60.0,70.9794,67.9048,60.0,60.0
11,0.165,0.5846,0.5959,0.1483,0.0451,80.7554,66.3208,44.2529,35.6725,0.7305,0.7679,4.5608,-0.4606,-2.5566,10.7695,0.593,0.0,0.0,0.0,0.1217,0.0589,0.0,0.0,143.0215,60.0,60.0,60.0,77.0326,68.2507,60.0,60.0
12,0.18,0.5835,0.597,0.1554,0.0352,81.7514,64.9251,43.6782,37.4269,0.7463,0.7645,4.8179,-0.385,-3.6233,10.7606,0.6215,0.0,0.0,0.0,0.1017,0.039,0.0,0.0,147.0055,60.0,60.0,60.0,74.2404,65.4599,60.0,60.0
13,0.195,0.5804,0.5999,0.1774,0.0039,84.8387,60.5406,45.977,32.7485,0.7652,0.7526,4.8998,-0.5209,-8.3845,10.9132,0.7097,0.0,0.0,0.0,0.0092,0.0062,0.0,0.0,159.3546,60.0,60.0,60.0,61.2879,60.8746,60.0,60.0
14,0.21,0.5788,0.6018,0.1997,0.0007,87.958,60.1043,41.954,25.731,0.7744,0.7289,5.0587,-0.6456,-8.4504,11.0763,0.7988,0.0,0.0,0.0,0.0,0.003,0.0,0.0,171.832,60.0,60.0,60.0,60.0,60.4172,60.0,60.0
15,0.225,0.579,0.6017,0.2027,0.0002,88.3834,60.0327,50.5747,32.1637,0.7996,0.7193,5.2827,-0.6969,-6.5051,11.1892,0.811,0.0,0.0,0.0,0.0,0.0009,0.0,0.0,173.5335,60.0,60.0,60.0,60.0,60.1307,60.0,60.0
16,0.24,0.5809,0.5996,0.1886,0.0096,86.4005,61.3398,43.6782,31.5789,0.8089,0.7096,5.3904,-0.5976,-2.6158,11.1267,0.7543,0.0,0.0,0.0,0.0319,0.0064,0.0,0.0,165.6019,60.0,60.0,60.0,64.4648,60.8943,60.0,60.0
17,0.255,0.5813,0.5994,0.186,0.0147,86.043,62.0597,39.6552,33.9181,0.8094,0.7052,5.5856,-0.4723,-3.0362,11.0691,0.7441,0.0,0.0,0.0,0.0588,0.0001,0.0,0.0,164.172,60.0,60.0,60.0,68.2257,60.0131,60.0,60.0
18,0.27,0.5803,0.6013,0.1945,0.0029,87.2338,60.4075,47.1264,30.9942,0.8245,0.6957,5.7586,-0.555,-6.1016,11.2043,0.7781,0.0,0.0,0.0,0.0116,0.0,0.0,0.0,168.9354,60.0,60.0,60.0,61.63,60.0,60.0,60.0
19,0.285,0.5774,0.6031,0.2165,0.0,90.311,60.0,48.8506,26.9006,0.8416,0.6795,5.8372,-0.677,-10.309,11.3456,0.8653,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,181.1436,60.0,60.1003,60.0,60.0,60.0,60.0,60.0
20,0.3,0.5759,0.6036,0.232,0.0,92.4804,60.0,43.6782,33.3333,0.8469,0.6768,6.0586,-0.8639,-9.2806,11.5973,0.9246,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,189.4373,60.0,60.4843,60.0,60.0,60.0,60.0,60.0
21,0.315,0.5773,0.6021,0.2184,0.0,90.5786,60.0,45.4023,28.655,0.855,0.6657,6.2187,-0.7767,-5.585,11.573,0.8737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.3146,60.0,60.0,60.0,60.0,60.0,60.0,60.0
22,0.33,0.5789,0.6004,0.2096,0.0083,89.3418,61.1666,47.1264,33.3333,0.8658,0.6644,6.348,-0.6863,-2.7003,11.537,0.8383,0.0,0.0,0.0,0.0211,0.0122,0.0,0.0,177.3671,60.0,60.0,60.0,62.9572,61.7092,60.0,60.0
