cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5612,0.5604,0.0933,0.2171,128.004,165.1167,66.6667,66.6667,0.9559,1.0,3.1304,0.5808,9.4853,9.1936
1,0.015,0.5593,0.5624,0.1139,0.1971,134.1807,159.1388,0.0,0.0,0.8649,1.0,3.3072,0.4683,4.7539,9.0539
2,0.03,0.5574,0.567,0.1334,0.1489,140.0107,144.6598,66.6667,66.6667,0.8736,1.0,3.469,0.358,1.4347,8.9307
3,0.045,0.5576,0.5714,0.1321,0.1034,139.6383,131.0322,66.6667,66.6667,0.8814,1.0,3.786,0.2325,3.7077,8.6677
4,0.06,0.5601,0.5738,0.1056,0.0786,131.6755,123.5914,66.6667,66.6667,0.8885,1.0,3.8787,0.4181,9.7393,8.5219
5,0.075,0.5605,0.5728,0.1013,0.089,130.3853,126.6999,133.3333,0.0,0.9859,1.0,4.0713,0.5656,10.8758,8.294
6,0.09,0.5576,0.5718,0.1322,0.0993,139.6671,129.7978,66.6667,0.0,0.983,1.0,4.37,0.6804,8.639,7.9749
7,0.105,0.5529,0.5731,0.1816,0.0868,154.4893,126.0452,66.6667,66.6667,0.9804,1.0,4.4937,0.5331,3.5349,7.9012
8,0.12,0.5519,0.5767,0.1919,0.0495,157.579,114.8462,66.6667,66.6667,0.9781,1.0,4.748,0.3829,3.5561,7.7098
9,0.135,0.5534,0.5793,0.1763,0.0227,152.8995,106.8094,66.6667,66.6667,0.976,1.0,5.0078,0.4438,6.8593,7.4448
10,0.15,0.5551,0.5785,0.1579,0.0307,147.3628,109.2099,66.6667,133.3333,0.9741,1.0,5.0873,0.6111,12.0815,7.3139
11,0.165,0.5531,0.5754,0.1788,0.0623,153.6406,118.6955,66.6667,0.0,0.9723,1.0,5.3324,0.8529,11.0222,7.0048
12,0.18,0.5499,0.5744,0.2132,0.0733,163.9625,121.998,133.3333,0.0,1.0,1.0,5.5449,0.7546,6.4624,6.8345
13,0.195,0.5453,0.577,0.2609,0.0456,178.2758,113.6844,66.6667,0.0,1.0,1.0,5.6801,0.6134,1.149,6.7555
14,0.21,0.5438,0.5809,0.2772,0.0063,183.1719,101.8916,66.6667,0.0,1.0,1.0,6.0493,0.4425,3.5442,6.477
15,0.225,0.5453,0.5823,0.2614,0.0,178.4125,100.0,133.3333,0.0,1.0,1.0,6.1662,0.641,9.5006,6.2927
16,0.24,0.5443,0.5812,0.2715,0.0028,181.4428,100.8467,133.3333,0.0,1.0,0.9096,6.3314,0.7942,12.3656,6.0827
17,0.255,0.54,0.5789,0.3174,0.0263,195.2308,107.904,133.3333,0.0,1.0,0.8231,6.625,0.9634,9.5114,5.7479
18,0.27,0.5346,0.5794,0.3739,0.0213,212.1789,106.395,66.6667,0.0,1.0,0.7447,6.7349,0.7936,3.7178,5.7087
19,0.285,0.5322,0.5831,0.3994,0.0,219.8216,100.0,133.3333,0.0,1.0,0.6739,6.9781,0.6696,2.8178,5.5363
20,0.3,0.5316,0.5847,0.4054,0.0,221.6051,100.0,133.3333,0.0,1.0,0.6097,7.2784,0.6708,4.9648,5.2649
21,0.315,0.5324,0.584,0.3973,0.0,219.1831,100.0,66.6667,0.0,1.0,0.5517,7.3604,0.8055,8.5248,5.1324
22,0.33,0.5292,0.584,0.4306,0.0,229.1674,100.0,133.3333,0.0,1.0,0.4992,7.5263,0.9914,7.5467,4.9039
23,0.345,0.5255,0.5855,0.4693,0.0,240.7784,100.0,66.6667,0.0,1.0,0.4517,7.6726,0.8831,3.0473,4.8174
24,0.36,0.5209,0.5887,0.5178,0.0,255.352,100.0,133.3333,0.0,1.0,0.4087,7.7537,0.7565,-2.2121,4.8025
25,0.375,0.5197,0.5908,0.5306,0.0,259.1822,100.0,200.0,0.0,1.0,0.3698,8.0999,0.615,-1.1525,4.5716
26,0.39,0.5207,0.5897,0.52,0.0,255.9918,100.0,133.3333,0.0,1.0,0.3346,8.2469,0.7106,0.3361,4.3962
27,0.405,0.5197,0.5889,0.5305,0.0,259.1434,100.0,66.6667,0.0,1.0,0.3028,8.3401,0.7937,1.7969,4.2734
28,0.42,0.5146,0.5899,0.5845,0.0,275.3373,100.0,133.3333,0.0,1.0,0.274,8.5055,0.8793,-1.9784,4.0877
29,0.435,0.5094,0.5919,0.6394,0.0,291.8331,100.0,200.0,0.0,1.0,0.2479,8.5539,0.7127,-8.7806,4.1361
30,0.45,0.5077,0.5939,0.6566,0.0,296.9922,100.0,133.3333,0.0,1.0,0.2243,8.7158,0.5884,-9.8772,4.0745
31,0.465,0.5069,0.5939,0.6652,0.0,299.5706,100.0,133.3333,0.0,1.0,0.203,8.9772,0.4815,-11.378,3.9345
32,0.48,0.5086,0.5919,0.6475,0.0,294.2411,100.0,133.3333,0.0,1.0,0.1836,9.0665,0.5363,-10.1881,3.8308
33,0.495,0.5069,0.5916,0.6649,0.0,299.4759,100.0,133.3333,0.0,1.0,0.1662,9.1549,0.6049,-14.3639,3.719
34,0.51,0.5019,0.5943,0.7182,0.0,315.4532,100.0,133.3333,0.0,1.0,0.1504,9.2047,0.4983,-18.1047,3.7513
35,0.525,0.4981,0.5958,0.7579,0.0,327.371,100.0,133.3333,0.0,1.0,0.1361,9.2056,0.3741,-22.4274,3.8346
36,0.54,0.4989,0.5964,0.7493,0.0,324.7902,100.0,200.0,0.0,1.0,0.1231,9.3956,0.1709,-24.4841,3.8454
37,0.555,0.4996,0.595,0.7418,0.0,322.5456,100.0,133.3333,0.0,1.0,0.1114,9.5564,0.1292,-24.7049,3.77
38,0.57,0.5002,0.5934,0.7359,0.0,320.7678,100.0,133.3333,0.0,1.0,0.1008,9.6367,0.183,-23.8737,3.677
39,0.585,0.4964,0.5933,0.7755,0.0,332.6361,100.0,200.0,0.0,1.0,0.0912,9.7354,0.2104,-27.6662,3.5931
40,0.6,0.4916,0.5945,0.8266,0.0,347.986,100.0,133.3333,0.0,1.0,0.0825,9.6794,0.0487,-34.4302,3.7544
41,0.615,0.4898,0.5957,0.8449,0.0,353.4783,100.0,133.3333,0.0,1.0,0.0747,9.7259,-0.088,-36.6443,3.835
42,0.63,0.4872,0.5963,0.8724,0.0,361.718,100.0,133.3333,0.0,1.0,0.0676,9.8951,-0.316,-39.3154,3.9276
