cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.6141,0.568,0.0,0.045,60.0,66.2946,35.0575,31.5789,0.6989,0.6148,2.8252,0.3028,7.7436,9.7511
1,0.015,0.6132,0.5691,0.0,0.0328,60.0,64.5859,37.3563,32.1637,0.7032,0.6159,3.0034,0.3093,6.3559,9.5859
2,0.03,0.6105,0.5712,0.0,0.0108,60.0,61.5094,34.4828,35.6725,0.7017,0.6233,3.0957,0.2064,1.3434,9.464
3,0.045,0.6093,0.5719,0.0,0.0039,60.0,60.5426,28.1609,28.0702,0.6884,0.616,3.303,0.0816,2.5288,9.2268
4,0.06,0.6101,0.5708,0.0,0.0156,60.0,62.1899,35.6322,40.9357,0.6905,0.6332,3.4557,0.1631,4.9631,9.111
5,0.075,0.6112,0.5688,0.0,0.0365,60.0,65.1118,31.6092,30.4094,0.6847,0.6293,3.5292,0.2734,8.5224,9.0813
6,0.09,0.611,0.5687,0.0,0.0372,60.0,65.2064,33.3333,36.8421,0.6828,0.6377,3.7272,0.4279,6.9162,8.9549
7,0.105,0.6089,0.5705,0.0,0.0181,60.0,62.5292,39.6552,32.7485,0.6931,0.6377,3.8425,0.3167,2.7714,8.806
8,0.12,0.607,0.5716,0.0049,0.0072,60.68,61.0146,31.0345,40.3509,0.686,0.6517,3.9719,0.2365,0.5314,8.656
9,0.135,0.6062,0.5704,0.0124,0.0201,61.734,62.8152,31.0345,30.9942,0.6796,0.6471,4.2072,0.1461,1.7051,8.4039
10,0.15,0.6075,0.5671,0.0,0.0543,60.0,67.6064,31.0345,40.3509,0.6738,0.6603,4.2887,0.2681,6.0079,8.3752
11,0.165,0.6081,0.5657,0.0,0.0686,60.0,69.6064,32.1839,42.1053,0.6707,0.6755,4.4321,0.368,6.2676,8.2835
12,0.18,0.6071,0.5659,0.0032,0.0663,60.4518,69.2871,29.8851,35.0877,0.6636,0.6762,4.6333,0.4241,4.7703,8.1236
13,0.195,0.6047,0.5674,0.0276,0.0514,63.869,67.1979,32.7586,38.0117,0.6626,0.6823,4.7257,0.3281,0.9095,7.9994
14,0.21,0.6038,0.5673,0.0362,0.0517,65.0658,67.2389,38.5057,31.5789,0.6726,0.6759,4.893,0.222,1.3996,7.8033
15,0.225,0.6051,0.5658,0.0236,0.0681,63.3083,69.5327,33.3333,36.8421,0.6718,0.6798,5.0701,0.2701,3.5459,7.6627
16,0.24,0.6064,0.5626,0.01,0.1015,61.3942,74.2095,30.4598,47.3684,0.6657,0.7029,5.154,0.3716,7.1089,7.6312
17,0.255,0.6065,0.5617,0.0092,0.1104,61.2945,75.4585,29.3103,50.2924,0.6579,0.7292,5.3324,0.5261,6.248,7.5426
18,0.27,0.6051,0.5634,0.0233,0.0926,63.2628,72.9575,27.0115,40.9357,0.6466,0.7356,5.4786,0.4433,2.94,7.3746
19,0.285,0.603,0.5646,0.0436,0.0809,66.0988,71.3303,34.4828,40.9357,0.6504,0.7414,5.5858,0.3563,-0.1772,7.2392
20,0.3,0.6023,0.5635,0.0512,0.0919,67.1638,72.8621,36.7816,36.8421,0.6583,0.7391,5.816,0.2425,1.4894,6.9826
21,0.315,0.6038,0.5603,0.0364,0.1259,65.0906,77.6267,33.3333,38.5965,0.6589,0.7403,5.9042,0.3786,6.0874,6.9695
22,0.33,0.6049,0.5587,0.0251,0.1418,63.5158,79.8498,32.1839,43.2749,0.6573,0.75,6.0458,0.4773,7.5285,6.8952
23,0.345,0.6044,0.5587,0.0303,0.1428,64.237,79.9897,32.1839,39.7661,0.6558,0.7523,6.2765,0.5824,6.1858,6.7522
24,0.36,0.602,0.5604,0.0538,0.1243,67.5362,77.404,37.3563,44.4444,0.6642,0.7631,6.3751,0.4774,2.2203,6.613
25,0.375,0.6012,0.5604,0.0619,0.124,68.6668,77.3587,39.0805,43.8596,0.6752,0.7717,6.5396,0.386,2.3714,6.425
26,0.39,0.6023,0.5582,0.0513,0.1474,67.1797,80.6361,36.7816,42.1053,0.6807,0.7763,6.7384,0.4028,4.5572,6.2661
27,0.405,0.6039,0.5541,0.0349,0.1905,64.8817,86.6748,32.1839,47.3684,0.677,0.7902,6.8189,0.5149,8.5401,6.2609
28,0.42,0.6043,0.553,0.031,0.2024,64.3455,88.3427,31.0345,45.0292,0.6714,0.7984,6.9983,0.6755,8.0761,6.2069
29,0.435,0.6031,0.5542,0.0428,0.1891,65.9915,86.4769,37.3563,45.614,0.6784,0.8069,7.1866,0.6323,5.4474,6.0301
30,0.45,0.6007,0.5554,0.0667,0.177,69.3423,84.7839,33.3333,47.3684,0.6771,0.8179,7.2905,0.5345,1.797,5.8883
31,0.465,0.5999,0.5541,0.0748,0.1909,70.4651,86.7245,36.7816,49.7076,0.6824,0.8321,7.5171,0.4074,3.4885,5.6309
32,0.48,0.6014,0.55,0.0594,0.2335,68.3221,92.69,31.6092,50.8772,0.6775,0.8472,7.6177,0.556,8.2729,5.6435
33,0.495,0.6026,0.5474,0.0476,0.2603,66.6619,96.448,34.4828,47.3684,0.6784,0.8543,7.7355,0.6682,10.9487,5.6251
34,0.51,0.6023,0.5463,0.0507,0.2723,67.1031,98.1171,32.1839,59.0643,0.6749,0.8825,7.9959,0.8309,9.7528,5.5415
35,0.525,0.6001,0.548,0.0723,0.254,70.1254,95.5617,35.0575,49.1228,0.6772,0.8895,8.1188,0.7225,5.504,5.3778
36,0.54,0.599,0.5486,0.0831,0.2484,71.6275,94.7743,34.4828,51.462,0.6782,0.9002,8.2909,0.6458,5.4501,5.2009
37,0.555,0.6,0.5458,0.0735,0.2774,70.2881,98.8425,40.2299,49.1228,0.6899,0.9055,8.5147,0.6353,7.8401,5.0362
38,0.57,0.6021,0.541,0.0533,0.3275,67.4657,105.8516,35.6322,54.386,0.6919,0.9201,8.5821,0.774,12.714,5.0917
39,0.585,0.6029,0.5402,0.0452,0.3364,66.3284,107.0928,31.0345,59.6491,0.6849,0.9431,8.7668,0.9454,12.2289,5.101
