cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.6137,0.5944,0.0,0.1264,60.0,77.6952,27.0115,42.6901,0.5571,0.8197,2.7669,-0.0687,2.1592,705.2017
1,0.015,0.6118,0.5956,0.0,0.1139,60.0,75.9406,34.4828,39.1813,0.5718,0.8133,3.037,0.0343,0.7564,704.9383
2,0.03,0.6084,0.5988,0.0,0.082,60.0,71.4827,31.6092,49.1228,0.5794,0.8257,3.1381,-0.0917,-3.7219,704.9564
3,0.045,0.6062,0.6009,0.0,0.0616,60.0,68.6307,31.0345,40.9357,0.5852,0.8219,3.3025,-0.1973,-3.4372,704.9154
4,0.06,0.606,0.6007,0.0,0.0641,60.0,68.9671,32.1839,32.7485,0.5927,0.8035,3.4951,-0.2187,-1.2269,704.7949
5,0.075,0.607,0.5996,0.0,0.075,60.0,70.4946,29.8851,36.8421,0.595,0.7944,3.5811,-0.1048,3.3907,704.6535
6,0.09,0.6068,0.6001,0.0,0.0691,60.0,69.6779,32.1839,35.6725,0.6015,0.784,3.7767,0.0368,2.9094,704.4152
7,0.105,0.6051,0.6025,0.0,0.0462,60.0,66.4632,28.7356,41.5205,0.6007,0.7852,3.9788,0.0037,1.0457,704.2963
8,0.12,0.6019,0.6053,0.0,0.0184,60.0,62.5771,29.8851,33.9181,0.6022,0.7725,4.0682,-0.1018,-2.3289,704.3083
9,0.135,0.6009,0.606,0.0,0.0116,60.0,61.6192,33.3333,38.0117,0.6103,0.7684,4.2462,-0.2499,-1.2628,704.2881
10,0.15,0.6022,0.6053,0.0,0.0179,60.0,62.5115,33.3333,29.8246,0.6176,0.7498,4.3593,-0.1264,3.1294,704.1208
11,0.165,0.6032,0.6037,0.0,0.0339,60.0,64.7524,35.6322,28.655,0.6288,0.7308,4.4673,-0.0342,6.0021,703.9793
