cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.5761,0.5694,0.0054,0.1487,101.6304,144.6047,0.0,66.6667,0.0,1.0,2.8211,0.3114,8.375,9.5646
1,0.015,0.5746,0.5701,0.0209,0.1419,106.2634,142.5837,0.0,66.6667,0.0,1.0,3.0321,0.3532,8.8909,9.3503
2,0.03,0.5706,0.5715,0.0623,0.1273,118.6892,138.1853,66.6667,66.6667,0.0901,1.0,3.1241,0.2869,6.2259,9.2813
3,0.045,0.5687,0.5738,0.0819,0.1042,124.5786,131.2589,0.0,66.6667,0.0815,1.0,3.2493,0.2105,9.4509,9.1845
4,0.06,0.5684,0.5748,0.085,0.0933,125.4967,127.9765,66.6667,133.3333,0.1638,1.0,3.2821,0.3442,14.0657,9.1135
5,0.075,0.5671,0.5721,0.0987,0.1217,129.6115,136.5088,66.6667,0.0,0.2383,1.0,3.3071,0.4718,18.011,9.0531
6,0.09,0.5655,0.5713,0.1149,0.1296,134.4762,138.8708,66.6667,0.0,0.3057,1.0,3.5388,0.6724,19.4732,8.7755
7,0.105,0.5638,0.5709,0.1333,0.1337,139.9959,140.1061,66.6667,66.6667,0.3667,1.0,3.6881,0.6716,18.9151,8.6318
8,0.12,0.5616,0.5702,0.1559,0.1412,146.7705,142.3713,66.6667,66.6667,0.4219,1.0,3.7785,0.6233,18.7089,8.5581
9,0.135,0.5604,0.5663,0.1688,0.181,150.6257,154.3002,133.3333,133.3333,0.5619,1.0,3.9465,0.6118,21.5777,8.4002
10,0.15,0.5607,0.563,0.1654,0.2148,149.6064,164.4403,133.3333,66.6667,0.6886,1.0,3.9689,0.7856,28.8377,8.3308
11,0.165,0.566,0.5623,0.1104,0.2223,133.1084,166.6898,0.0,66.6667,0.6231,1.0,4.0798,0.963,29.4995,8.1779
12,0.18,0.5702,0.5623,0.0668,0.2217,120.0395,166.5055,0.0,133.3333,0.5638,1.0,4.3001,1.164,29.6157,7.9157
13,0.195,0.5713,0.5649,0.0549,0.195,116.4662,158.5068,66.6667,66.6667,0.6002,1.0,4.4243,1.1053,26.8335,7.8091
14,0.21,0.5729,0.5647,0.0383,0.197,111.5032,159.1038,0.0,66.6667,0.5431,1.0,4.6008,1.078,29.1571,7.6447
15,0.225,0.5769,0.5622,0.0,0.2231,100.0,166.9201,0.0,133.3333,0.4914,1.0,4.6815,1.221,33.0724,7.5316
16,0.24,0.5814,0.5598,0.0,0.2478,100.0,174.3323,0.0,133.3333,0.4446,1.0,4.6743,1.3627,37.6387,7.5064
17,0.255,0.5843,0.5606,0.0,0.239,100.0,171.7053,0.0,200.0,0.4023,1.0,4.8126,1.6398,37.3286,7.315
18,0.27,0.5847,0.5627,0.0,0.2179,100.0,165.3689,0.0,66.6667,0.364,1.0,4.9934,1.6917,35.8384,7.1277
19,0.285,0.5845,0.5644,0.0,0.2002,100.0,160.0701,0.0,133.3333,0.3294,1.0,5.1191,1.6571,33.5679,7.0107
20,0.3,0.5859,0.5623,0.0,0.2216,100.0,166.4767,0.0,66.6667,0.2981,1.0,5.3038,1.6635,36.299,6.8283
21,0.315,0.5889,0.5592,0.0,0.2538,100.0,176.1332,0.0,66.6667,0.2697,1.0,5.2492,1.8368,43.5221,6.8503
22,0.33,0.5914,0.5589,0.0,0.2566,100.0,176.9732,0.0,133.3333,0.244,1.0,5.2762,1.9969,44.8947,6.7982
23,0.345,0.5928,0.5589,0.0,0.2569,100.0,177.0791,0.0,133.3333,0.2208,1.0,5.4405,2.275,45.8271,6.5995
24,0.36,0.5913,0.5617,0.0,0.2284,100.0,168.514,0.0,133.3333,0.1998,1.0,5.5476,2.2859,44.4454,6.4918
25,0.375,0.591,0.5625,0.0,0.2196,100.0,165.8839,0.0,133.3333,0.1808,1.0,5.6608,2.2821,47.512,6.3797
26,0.39,0.5943,0.559,0.0,0.2558,100.0,176.7313,0.0,200.0,0.1636,1.0,5.6804,2.3822,50.4942,6.3498
27,0.405,0.596,0.5572,0.0,0.2748,100.0,182.449,0.0,66.6667,0.148,1.0,5.6078,2.4926,55.3702,6.4123
28,0.42,0.5967,0.5589,0.0,0.2574,100.0,177.2165,0.0,133.3333,0.1339,1.0,5.6616,2.7599,56.307,6.3429
29,0.435,0.5952,0.5599,0.0,0.2465,100.0,173.9536,0.0,133.3333,0.1212,1.0,5.7797,2.8982,56.9332,6.2212
30,0.45,0.5935,0.5616,0.0,0.2296,100.0,168.8808,0.0,66.6667,0.1096,1.0,5.8802,2.9019,55.6463,6.1206
31,0.465,0.5931,0.5603,0.0,0.2427,100.0,172.7969,0.0,133.3333,0.0992,1.0,5.9882,2.91,58.7404,6.0124
32,0.48,0.5951,0.5579,0.0,0.2668,100.0,180.0519,0.0,133.3333,0.0898,1.0,5.8562,3.0239,65.2545,6.1438
