cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm
0,0.0,0.6037,0.577,0.0,0.1911,60.0,86.7566,31.0345,33.9181,0.6376,0.6629,2.9452,-0.2309,-6.0497,10.6464
1,0.015,0.5996,0.5802,0.0,0.1592,60.0,82.2899,30.4598,47.3684,0.6364,0.6879,3.1173,-0.214,-4.992,10.6791
2,0.03,0.5951,0.583,0.0,0.131,60.0,78.3385,31.6092,46.1988,0.6377,0.7084,3.159,-0.3654,-11.6931,10.8361
3,0.045,0.5921,0.5859,0.0,0.1024,60.0,74.3343,32.1839,38.5965,0.6399,0.7127,3.3109,-0.4921,-10.8509,11.0021
4,0.06,0.5895,0.5873,0.0,0.088,60.0,72.3176,27.5862,45.614,0.6329,0.7297,3.4961,-0.511,-8.7517,11.0771
5,0.075,0.589,0.5872,0.0,0.0891,60.0,72.4741,26.4368,36.8421,0.6244,0.7288,3.5881,-0.4055,-4.6901,11.0067
6,0.09,0.5882,0.5886,0.0,0.0747,60.0,70.4588,29.3103,38.5965,0.6223,0.7312,3.7976,-0.2905,-5.3212,10.9689
7,0.105,0.5854,0.5917,0.0,0.0433,60.0,66.0658,37.931,35.6725,0.6372,0.728,3.9248,-0.3958,-8.3846,11.112
8,0.12,0.5815,0.5946,0.0,0.0147,60.0,62.0615,28.1609,35.6725,0.6316,0.7251,3.998,-0.5027,-11.4768,11.2379
9,0.135,0.5796,0.5957,0.0041,0.0032,60.5751,60.4441,27.0115,36.8421,0.6243,0.7246,4.1987,-0.6521,-9.4338,11.4497
10,0.15,0.58,0.5957,0.0,0.0037,60.0,60.5231,29.3103,39.1813,0.6222,0.7285,4.3124,-0.5397,-5.0129,11.3878
11,0.165,0.5807,0.5955,0.0,0.0051,60.0,60.7092,33.908,40.3509,0.6293,0.7342,4.4592,-0.4621,-3.2244,11.3728
12,0.18,0.5798,0.5965,0.0017,0.0,60.2337,60.0,33.908,29.2398,0.6357,0.7187,4.6973,-0.3945,-3.9835,11.4066
13,0.195,0.577,0.5994,0.031,0.0,64.3384,60.0,32.1839,29.8246,0.6381,0.7058,4.7736,-0.5151,-8.2514,11.5479
14,0.21,0.5752,0.6014,0.0493,0.0,66.9002,60.0,39.6552,27.4854,0.6549,0.6897,4.9134,-0.623,-7.9036,11.7043
15,0.225,0.5756,0.6016,0.0451,0.0,66.3148,60.0,33.908,28.0702,0.6589,0.6763,5.1036,-0.6595,-6.1606,11.8183
16,0.24,0.5772,0.6,0.0288,0.0,64.0345,60.0,29.8851,34.5029,0.6546,0.6761,5.2009,-0.5699,-2.2991,11.7801
17,0.255,0.5778,0.6,0.023,0.0,63.2147,60.0,33.3333,38.0117,0.6575,0.6825,5.3808,-0.4563,-2.7349,11.7595
18,0.27,0.5765,0.6021,0.0361,0.0,65.0545,60.0,36.7816,34.5029,0.6668,0.6817,5.5466,-0.5242,-5.1366,11.8964
19,0.285,0.5737,0.604,0.0646,0.0,69.0498,60.0,37.931,32.7485,0.6775,0.6777,5.6261,-0.6284,-8.595,12.0256
