cycle,t_sec,eye_left_int,eye_right_int,dark_left,dark_right,lc_rate_left_hz,lc_rate_right_hz,dnp09_left_hz,dnp09_right_hz,cmd_left,cmd_right,thorax_x_mm,thorax_y_mm,heading_deg,dist_to_pillar_mm,dark_l0,dark_l1,dark_l2,dark_l3,dark_r0,dark_r1,dark_r2,dark_r3,rate_l0,rate_l1,rate_l2,rate_l3,rate_r0,rate_r1,rate_r2,rate_r3
0,0.0,0.5634,0.5936,0.0619,0.1747,68.6709,84.4542,32.1839,45.0292,0.6638,0.8646,2.7728,-0.0687,2.2309,7.5175,0.0,0.0,0.0,0.2477,0.5382,0.1227,0.0378,0.0,60.0,60.0,60.0,94.6837,135.3464,77.1751,65.2953,60.0
1,0.015,0.5605,0.5931,0.0828,0.1589,71.5951,82.2427,41.3793,47.3684,0.6819,0.8689,3.0501,0.0375,0.679,7.2217,0.0,0.0,0.0,0.3313,0.4892,0.1072,0.0391,0.0,60.0,60.0,60.0,106.3804,128.4933,75.0091,65.4684,60.0
2,0.03,0.5554,0.5947,0.121,0.1169,76.9436,76.3592,41.3793,46.1988,0.6982,0.8706,3.1546,-0.0983,-4.1525,7.1598,0.0,0.0,0.0,0.4841,0.3578,0.0798,0.0299,0.0,60.0,60.0,60.0,127.7743,110.0877,71.1675,64.1816,60.0
3,0.045,0.553,0.5973,0.1221,0.0985,77.0903,73.7887,42.5287,44.4444,0.7152,0.869,3.3322,-0.2129,-3.9853,7.0254,0.0,0.0078,0.0,0.4805,0.2971,0.0811,0.0157,0.0,60.0,61.0942,60.0,127.2669,101.5987,71.352,62.204,60.0
4,0.06,0.5526,0.5975,0.1089,0.0982,75.24,73.7426,45.4023,35.6725,0.7363,0.8515,3.5539,-0.2441,-1.7865,6.8256,0.0,0.0,0.0,0.4354,0.2813,0.0913,0.02,0.0,60.0,60.0,60.0,120.9599,99.3861,72.7821,62.8021,60.0
5,0.075,0.5532,0.5965,0.1032,0.1062,74.443,74.8615,40.2299,40.3509,0.7452,0.8442,3.6506,-0.1207,2.9919,6.6942,0.0,0.0,0.0,0.4127,0.2986,0.0993,0.0267,0.0,60.0,60.0,60.0,117.7718,101.8077,73.9062,63.7323,60.0
6,0.09,0.5513,0.5962,0.1282,0.1041,77.9546,74.5757,41.3793,42.6901,0.7555,0.8418,3.8634,0.0302,2.5686,6.445,0.0,0.0,0.0,0.513,0.306,0.095,0.0155,0.0,60.0,60.0,60.0,131.8183,102.8354,73.294,62.1734,60.0
7,0.105,0.5477,0.5967,0.1718,0.0786,84.0577,70.9979,48.2759,40.3509,0.7784,0.8355,4.0785,-0.0151,0.1595,6.255,0.0,0.0,0.0,0.6874,0.2355,0.0733,0.0055,0.0,60.0,60.0,60.0,156.2309,92.9712,70.2556,60.765,60.0
8,0.12,0.5425,0.5991,0.2219,0.0534,91.0677,67.4713,52.8736,45.0292,0.8081,0.8382,4.1753,-0.1413,-4.1603,6.2059,0.0314,0.0172,0.0,0.8391,0.1555,0.0579,0.0,0.0,64.3932,62.4103,60.0,177.4675,81.7758,68.1095,60.0,60.0
9,0.135,0.5403,0.6004,0.2335,0.0485,92.6928,66.7918,55.1724,39.1813,0.8395,0.8301,4.4016,-0.3207,-2.9675,6.0604,0.0585,0.0211,0.0597,0.7948,0.125,0.0691,0.0,0.0,68.1896,62.9577,68.3588,171.2653,77.4969,69.6702,60.0,60.0
10,0.15,0.5412,0.6002,0.2197,0.0497,90.7567,66.9604,54.5977,37.4269,0.8667,0.8195,4.555,-0.1976,1.3888,5.8717,0.0005,0.0,0.204,0.6743,0.1282,0.0707,0.0,0.0,60.07,60.0,88.5602,154.3965,77.9488,69.8926,60.0,60.0
11,0.165,0.5407,0.5989,0.2354,0.0684,92.9607,69.5824,50.0,33.9181,0.8824,0.8035,4.6804,-0.0856,5.0638,5.7138,0.0,0.0,0.2255,0.7162,0.1875,0.0837,0.0026,0.0,60.0,60.0,91.5705,160.2722,86.2496,71.7116,60.3684,60.0
12,0.18,0.5372,0.5976,0.2842,0.0729,99.7898,70.2054,48.8506,42.1053,0.8943,0.8039,4.9632,0.075,3.044,5.3922,0.0,0.0,0.2029,0.9339,0.1946,0.0769,0.02,0.0,60.0,60.0,88.409,190.7502,87.2503,70.7702,62.801,60.0
13,0.195,0.5321,0.5985,0.299,0.0473,101.8653,66.6283,49.4253,40.3509,0.9062,0.8012,5.0746,-0.0802,-2.284,5.3466,0.0,0.0072,0.1889,1.0,0.1072,0.05,0.0247,0.0074,60.0,61.0127,86.4484,200.0,75.0124,67.0055,63.4605,61.0348
14,0.21,0.5287,0.6006,0.3379,0.0393,107.3079,65.5024,60.9195,40.3509,0.9396,0.7987,5.255,-0.1943,-4.0223,5.2278,0.0413,0.0215,0.2888,1.0,0.0907,0.0523,0.0142,0.0,65.7835,63.0113,100.4368,200.0,72.6918,67.324,61.9939,60.0
15,0.225,0.5268,0.6004,0.3835,0.0467,113.6937,66.5378,57.4713,32.1637,0.963,0.7814,5.5485,-0.2944,-2.1164,5.008,0.0314,0.0059,0.4968,1.0,0.098,0.0637,0.0252,0.0,64.4026,60.8227,129.5493,200.0,73.7138,68.9146,63.5229,60.0
16,0.24,0.5275,0.5981,0.3882,0.0675,114.3489,69.4436,61.4943,36.8421,0.992,0.7744,5.655,-0.158,2.2871,4.8514,0.0,0.0,0.747,0.8058,0.1449,0.0802,0.0448,0.0,60.0,60.0,164.5775,172.8183,80.2817,71.2214,66.2711,60.0
17,0.255,0.5249,0.598,0.4202,0.0758,118.8347,70.6171,60.3448,33.9181,1.0,0.7627,5.8548,-0.0237,1.9552,4.6129,0.0,0.0,0.8307,0.8503,0.1816,0.083,0.0388,0.0,60.0,60.0,176.2999,179.0391,85.4174,71.6213,65.4297,60.0
18,0.27,0.5198,0.6,0.4674,0.0619,125.4324,68.6643,68.3908,37.4269,1.0,0.7585,6.0817,-0.0471,-1.2451,4.4208,0.0,0.0,0.9048,0.9647,0.1551,0.0688,0.0236,0.0,60.0,60.0,186.6692,195.0605,81.7159,69.6311,63.3103,60.0
